root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,1afsq18lr7xfdzwhtkmibqsb9,K. Alston,Defender,30.0,31,0,3,0,0,0,0,5
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,1bctghw908bfup67le11sv0lx,D. Barnes,Defender,25.0,13,1,3,0,0,0,2,2
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,2y6kfz5hnxko88564nhbslo0l,J. Bengtson,Attacker,27.0,13,2,1,0,0,0,3,3
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,257s2e3n7h5j2vn5f9hx20991,Z. Boggs,Attacker,33.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,gp4zb55fhkv2fd7pmtguahg5,B. Brettschneider,Attacker,23.0,17,2,0,0,0,0,7,6
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,ayvi77z8151feepk9wozddrdh,F. Cárdenas,Midfielder,80.0,27,2,1,1,1,0,18,8
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,ca82vaxv1vz6x0dye3gafzjkl,D. Fagúndez,Midfielder,14.0,20,2,0,0,0,0,12,7
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,em7zqutnzh6mvbpc2gbs84jpx,B. Feilhaber,Midfielder,22.0,29,1,5,2,1,1,6,6
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,4id0nrrejc3n3mmpqf5l910b9,B. Gavin,Midfielder,7.0,11,0,0,0,0,0,6,4
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,u86rtfjs0nth2nbyjgblchjp,R. Guy,Midfielder,13.0,23,1,3,0,0,0,3,2
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,742x60eixi9ug4szjrkhvztud,D. Imbongo,Attacker,92.0,9,1,2,0,0,0,5,4
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,29x3dmgrmpg1ajm7aick086vp,S. Joseph,Midfielder,21.0,30,3,7,0,0,0,3,0
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,3wkw0h4lllr63auah0t69oout,F. Lechner,Defender,2.0,9,0,0,0,0,0,2,4
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,6xlpabro3er89qm74iszrwn9x,J. Lozano,Defender,4.0,2,0,1,0,0,0,0,1
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,ccneomdrmaqlv1o1amv9waml1,A. Mansally,Attacker,7.0,6,0,1,0,0,0,1,4
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,ceuifk4adwpv0ynwwxkwsmvh1,S. McCarthy,Defender,26.0,28,0,2,1,1,0,1,3
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,c0ps3o9sa9gozjupz2phqevh1,J. Moreno,Attacker,9.0,7,1,1,0,0,0,2,5
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,90rekezvwyacwu0vaq4iz0udx,T. Murray,Goalkeeper,40.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,68w5qviff1ximzihjt4q3rvth,L. Nguyễn,Midfielder,24.0,30,5,3,0,0,0,3,4
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,bwf03ggvu9s0shi3q90f0mitx,Sainey Nyassi,Midfielder,17.0,1,0,0,0,0,0,1,0
testeo_ligas_norteamerica,USA_MLS,2012,New England Revolution,New_England_Revolution,35wb4ujehz3nx4kgvxcn4ndn9,T. Polak,Defender,3.0,1,0,0,0,0,0,1,0
