equipo,link,logo,cod_equipo,cod_liga,liga,url_squad,url_matches_equipo
Anguilla Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/anguilla-under-17/828lw6dqmnzgzgcrmpplcv5rs,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=828lw6dqmnzgzgcrmpplcv5rs,828lw6dqmnzgzgcrmpplcv5rs,a1cfq19aoiyyyvkckk6onzwgk,concacaf-u17-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=828lw6dqmnzgzgcrmpplcv5rs&tmcl=a1cfq19aoiyyyvkckk6onzwgk&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W35155a7211b15badf2e4dbd89680b724c7058026b,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=a1cfq19aoiyyyvkckk6onzwgk&ctst=828lw6dqmnzgzgcrmpplcv5rs&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W36800f50370178fc2d0a86d18c46177c95abdc213
Antigua and Barbuda Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/antigua-and-barbuda-under-17/edhfqs8lzrhrql2ic8ro67c88,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=edhfqs8lzrhrql2ic8ro67c88,edhfqs8lzrhrql2ic8ro67c88,a1cfq19aoiyyyvkckk6onzwgk,concacaf-u17-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=edhfqs8lzrhrql2ic8ro67c88&tmcl=a1cfq19aoiyyyvkckk6onzwgk&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3fa993b7b2e56aa60d8bee71a41c0a435932db89a,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=a1cfq19aoiyyyvkckk6onzwgk&ctst=edhfqs8lzrhrql2ic8ro67c88&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W371c2ab8429170272ba6f2966f568d472df6f8154
Aruba Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/aruba-under-17/10trfhuqssm7h91m62yytx602,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=10trfhuqssm7h91m62yytx602,10trfhuqssm7h91m62yytx602,a1cfq19aoiyyyvkckk6onzwgk,concacaf-u17-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=10trfhuqssm7h91m62yytx602&tmcl=a1cfq19aoiyyyvkckk6onzwgk&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W39f8e3c161ef7832ca96cc84e6a3f29a3ca045d5e,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=a1cfq19aoiyyyvkckk6onzwgk&ctst=10trfhuqssm7h91m62yytx602&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3c241a7d4bf434029b2bf93f2e900f632d46ab353
Barbados Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/barbados-under-17/24uhn0ncit2h8vm133uo787y6,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=24uhn0ncit2h8vm133uo787y6,24uhn0ncit2h8vm133uo787y6,a1cfq19aoiyyyvkckk6onzwgk,concacaf-u17-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=24uhn0ncit2h8vm133uo787y6&tmcl=a1cfq19aoiyyyvkckk6onzwgk&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W348bd834a178528c8dfe118b91bd39d0581e40029,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=a1cfq19aoiyyyvkckk6onzwgk&ctst=24uhn0ncit2h8vm133uo787y6&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3434429b50d3c41fde43fe1b6a31094d57bbbacca
Belize Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/belize-under-17/e6ki7vd2nhmp6rjk45g2kfu0t,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=e6ki7vd2nhmp6rjk45g2kfu0t,e6ki7vd2nhmp6rjk45g2kfu0t,a1cfq19aoiyyyvkckk6onzwgk,concacaf-u17-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=e6ki7vd2nhmp6rjk45g2kfu0t&tmcl=a1cfq19aoiyyyvkckk6onzwgk&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3c33d83c621882ce586a4594421dc5e692ec509da,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=a1cfq19aoiyyyvkckk6onzwgk&ctst=e6ki7vd2nhmp6rjk45g2kfu0t&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37941788c05690ca397a68149f6ce32ea4bc09307
Bermuda  Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/bermuda-under-17/i6dzjdm6g3tj8l3bft5rdzks,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=i6dzjdm6g3tj8l3bft5rdzks,i6dzjdm6g3tj8l3bft5rdzks,a1cfq19aoiyyyvkckk6onzwgk,concacaf-u17-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=i6dzjdm6g3tj8l3bft5rdzks&tmcl=a1cfq19aoiyyyvkckk6onzwgk&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W36f21785b80b6b06d436f9ab71c83fd450faf04d1,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=a1cfq19aoiyyyvkckk6onzwgk&ctst=i6dzjdm6g3tj8l3bft5rdzks&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W31a95529b9e441a18b9e16d17d1874e6ee87e943a
Bonaire Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/bonaire-under-17/duk2azu71tku940xunmiuuyy2,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=duk2azu71tku940xunmiuuyy2,duk2azu71tku940xunmiuuyy2,a1cfq19aoiyyyvkckk6onzwgk,concacaf-u17-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=duk2azu71tku940xunmiuuyy2&tmcl=a1cfq19aoiyyyvkckk6onzwgk&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W35ff8df07cc214196bdf1a48126889770064cf3f8,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=a1cfq19aoiyyyvkckk6onzwgk&ctst=duk2azu71tku940xunmiuuyy2&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37e91ff3d5bfbe498c30af6a3096affe552851d53
British Virgin Islands Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/british-virgin-islands-under-17/2ghmh87cgkoouglnfmjbu956g,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=2ghmh87cgkoouglnfmjbu956g,2ghmh87cgkoouglnfmjbu956g,a1cfq19aoiyyyvkckk6onzwgk,concacaf-u17-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=2ghmh87cgkoouglnfmjbu956g&tmcl=a1cfq19aoiyyyvkckk6onzwgk&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3ddc5bfc2537b651d7b66d288ed13cffcff4a38b5,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=a1cfq19aoiyyyvkckk6onzwgk&ctst=2ghmh87cgkoouglnfmjbu956g&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W30b349cd4e6df76e2067d41e247a73e4f45ff3a5b
Canada Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/canada-under-17/9ambie9e2cxqfzc71f90lz08c,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=9ambie9e2cxqfzc71f90lz08c,9ambie9e2cxqfzc71f90lz08c,a1cfq19aoiyyyvkckk6onzwgk,concacaf-u17-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=9ambie9e2cxqfzc71f90lz08c&tmcl=a1cfq19aoiyyyvkckk6onzwgk&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3cac8dc79c50a3751cc293b506a2c4520984274b8,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=a1cfq19aoiyyyvkckk6onzwgk&ctst=9ambie9e2cxqfzc71f90lz08c&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3d56d1ed3785bf751211fc56c3f08e2783e1a08ee
Cayman Islands Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/cayman-islands-under-17/37uhnfke3ik4kgdix62p834d1,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=37uhnfke3ik4kgdix62p834d1,37uhnfke3ik4kgdix62p834d1,a1cfq19aoiyyyvkckk6onzwgk,concacaf-u17-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=37uhnfke3ik4kgdix62p834d1&tmcl=a1cfq19aoiyyyvkckk6onzwgk&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W339a717e6a58815924aef2adf4216d389f4119e97,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=a1cfq19aoiyyyvkckk6onzwgk&ctst=37uhnfke3ik4kgdix62p834d1&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W34f0c083fda72ad1dcdeaf6c6c2f715f96f34cef1
Costa Rica Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/costa-rica-under-17/18lylxo9rer7l7optxsyci5zc,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=18lylxo9rer7l7optxsyci5zc,18lylxo9rer7l7optxsyci5zc,a1cfq19aoiyyyvkckk6onzwgk,concacaf-u17-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=18lylxo9rer7l7optxsyci5zc&tmcl=a1cfq19aoiyyyvkckk6onzwgk&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3dda8650689c14afe0c3cc54c30d3d827fad187e2,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=a1cfq19aoiyyyvkckk6onzwgk&ctst=18lylxo9rer7l7optxsyci5zc&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3bc2ce620fb658aef90533e0d4c5076c1a7373026
Cuba Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/cuba-under-17/5jivamyduah3ncot6sq0l9v6r,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=5jivamyduah3ncot6sq0l9v6r,5jivamyduah3ncot6sq0l9v6r,a1cfq19aoiyyyvkckk6onzwgk,concacaf-u17-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=5jivamyduah3ncot6sq0l9v6r&tmcl=a1cfq19aoiyyyvkckk6onzwgk&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W387eacf98e183c01a6549bfdc5e83d6fd0621a6a3,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=a1cfq19aoiyyyvkckk6onzwgk&ctst=5jivamyduah3ncot6sq0l9v6r&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W343515f7b3b50f6878031a8eed916f30d57070987
Curaçao Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/curaçao-under-17/u0p3r117lpcppl2cbi3880qq,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=u0p3r117lpcppl2cbi3880qq,u0p3r117lpcppl2cbi3880qq,a1cfq19aoiyyyvkckk6onzwgk,concacaf-u17-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=u0p3r117lpcppl2cbi3880qq&tmcl=a1cfq19aoiyyyvkckk6onzwgk&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3018fced7e02d4c8573ba0d4d242f5aee5408fc77,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=a1cfq19aoiyyyvkckk6onzwgk&ctst=u0p3r117lpcppl2cbi3880qq&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W338154a608dd01d11497fc505bb53531009ccece7
Dominica Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/dominica-under-17/32fm1e7m89b4nv94hn7bdug1g,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=32fm1e7m89b4nv94hn7bdug1g,32fm1e7m89b4nv94hn7bdug1g,a1cfq19aoiyyyvkckk6onzwgk,concacaf-u17-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=32fm1e7m89b4nv94hn7bdug1g&tmcl=a1cfq19aoiyyyvkckk6onzwgk&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W38b1ed845770e5ed0b1a91d17c7d1cfd1da9475a7,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=a1cfq19aoiyyyvkckk6onzwgk&ctst=32fm1e7m89b4nv94hn7bdug1g&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3c042efc28f6bb4cf6f6a89233ff65c32421b2983
