matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga,source
Qualifying Round,3ynnsjb0u4fergszx7p0773tg,Anguilla,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/828lw6dqmnzgzgcrmpplcv5rs,Turks & Caicos,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/5mmata7seniusyjqo9lulp0ma,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/match/view/3ynnsjb0u4fergszx7p0773tg,07/02/2025,2025,Concacaf_Concacaf_U17,results
Qualifying Round,alm8stnrqqaxxgmuj40gth990,British VI,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/2ghmh87cgkoouglnfmjbu956g,Sint Maarten,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/1ekld6cnjhiczijnesxjq4h78,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/match/view/alm8stnrqqaxxgmuj40gth990,07/02/2025,2025,Concacaf_Concacaf_U17,results
Qualifying Round,c3w1de9hb6cb9yqjbf5ukdxck,Belize,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/e6ki7vd2nhmp6rjk45g2kfu0t,Dominica,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/32fm1e7m89b4nv94hn7bdug1g,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/match/view/c3w1de9hb6cb9yqjbf5ukdxck,07/02/2025,2025,Concacaf_Concacaf_U17,results
Qualifying Round,c48gh468yvew2weuldly5twd0,Nicaragua,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/48k0pgloz20pny2taaifjfeui,Barbados,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/24uhn0ncit2h8vm133uo787y6,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/match/view/c48gh468yvew2weuldly5twd0,07/02/2025,2025,Concacaf_Concacaf_U17,results
Qualifying Round,3yz32ehsws33kucst1uq9wrv8,Bermuda,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/i6dzjdm6g3tj8l3bft5rdzks,Curaçao,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/u0p3r117lpcppl2cbi3880qq,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/match/view/3yz32ehsws33kucst1uq9wrv8,08/02/2025,2025,Concacaf_Concacaf_U17,results
Qualifying Round,alwx44z34t6t84v95b9fr182c,Trinidad,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/514d08zf0doz23mty0ucfbwcu,Guyana,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/bzbb5oq6tsz0x4y581yprkgjl,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/match/view/alwx44z34t6t84v95b9fr182c,08/02/2025,2025,Concacaf_Concacaf_U17,results
Qualifying Round,3zagnvviys5d7buqchhewpst0,Turks & Caicos,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/5mmata7seniusyjqo9lulp0ma,Canada,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/9ambie9e2cxqfzc71f90lz08c,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/match/view/3zagnvviys5d7buqchhewpst0,09/02/2025,2025,Concacaf_Concacaf_U17,results
Qualifying Round,am7gusglqywcbzx0nnu7co1lg,Trinidad,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/514d08zf0doz23mty0ucfbwcu,British VI,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/2ghmh87cgkoouglnfmjbu956g,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/match/view/am7gusglqywcbzx0nnu7co1lg,09/02/2025,2025,Concacaf_Concacaf_U17,results
Qualifying Round,c4kja0ekru8yg1yjopdqmikgk,Nicaragua,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/48k0pgloz20pny2taaifjfeui,Belize,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/e6ki7vd2nhmp6rjk45g2kfu0t,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/match/view/c4kja0ekru8yg1yjopdqmikgk,09/02/2025,2025,Concacaf_Concacaf_U17,results
Qualifying Round,c4wjh6mjvfhiaek1oytumd7o4,Dominica,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/32fm1e7m89b4nv94hn7bdug1g,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/teams/view/c2h1764uyxuem405l4s2tipeg,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2025/a1cfq19aoiyyyvkckk6onzwgk/match/view/c4wjh6mjvfhiaek1oytumd7o4,09/02/2025,2025,Concacaf_Concacaf_U17,results
