liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,Portland Timbers,1yhtzq33ssznnl1pkg6fjz26t,B. Acosta,Midfielder,6,39.0,165.0,35.0,585.0,4.0,24.0,672.0,9.0,3.0,23.0,13.0,117.0,202.0,21.0,,81.0,,8.0,171.0,272.0,127.0,15.0,1578.0,14.0,18.0,206.0,2.0,65.0,937.0,105.0,7.0,8.0,84.0,40.0,179.0,3.0,13.0,569.0,21.0,3.0,333.0,21.0,692.0,58.0,6.0,27.0,28.0,13.0,3.0,14.0,15.0,26.0,11.0,,16.0,11.0,38.0,504.0,1.0,18.0,100.0,7.0,69.0,7.0,42.0,3.0,7.0,,,27.0,81.0,25.0,13.0,107.0,0.0,20.0,,29.0,18.0,2.0,,,,1.0,10.0,2.0,1.0,5.0,1.0,11.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2023,Portland Timbers,dh3ddfghtgeb2iu2608y96i5m,Antony,Forward,80,4.0,41.0,10.0,65.0,1.0,9.0,78.0,10.0,1.0,6.0,,20.0,14.0,9.0,,1.0,,1.0,39.0,11.0,33.0,3.0,251.0,9.0,1.0,23.0,,13.0,140.0,29.0,1.0,4.0,21.0,4.0,12.0,6.0,3.0,65.0,5.0,,55.0,9.0,78.0,14.0,,3.0,7.0,,,4.0,2.0,2.0,8.0,,5.0,,8.0,64.0,,3.0,8.0,,19.0,2.0,,1.0,3.0,,,6.0,20.0,3.0,1.0,13.0,0.0,1.0,,,,,,,,,6.0,1.0,,2.0,,,2.0,,1.0,,1.0,,,1.0,1.0,,,,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Portland Timbers,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,Defender,2,1.0,13.0,,90.0,,,97.0,,,3.0,,10.0,45.0,3.0,,10.0,,1.0,12.0,71.0,6.0,2.0,174.0,1.0,1.0,16.0,,3.0,114.0,12.0,1.0,,5.0,4.0,28.0,1.0,1.0,86.0,7.0,,19.0,3.0,101.0,5.0,,2.0,8.0,,,,4.0,1.0,,,10.0,,7.0,80.0,2.0,2.0,9.0,1.0,1.0,1.0,8.0,,1.0,,,,8.0,1.0,2.0,11.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_MLS,2023,Portland Timbers,6qmzaju2rlnvj46dvycvalrkl,D. Asprilla,Forward,27,32.0,291.0,36.0,317.0,6.0,37.0,439.0,36.0,11.0,50.0,29.0,139.0,120.0,26.0,,19.0,,20.0,277.0,69.0,184.0,10.0,1449.0,71.0,12.0,94.0,,112.0,800.0,122.0,5.0,23.0,164.0,23.0,104.0,10.0,29.0,316.0,24.0,1.0,254.0,26.0,440.0,77.0,13.0,14.0,28.0,4.0,,18.0,57.0,12.0,58.0,2.0,89.0,16.0,107.0,298.0,2.0,16.0,70.0,,107.0,4.0,11.0,6.0,12.0,,,14.0,127.0,20.0,9.0,123.0,0.0,6.0,,,,2.0,4.0,,,1.0,31.0,6.0,,9.0,5.0,,36.0,,,,5.0,5.0,,4.0,5.0,,9.0,,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Portland Timbers,b3lwrjpn01y0z8py3o3sp3tre,D. Ayala,Midfielder,24,1.0,28.0,,58.0,,6.0,78.0,,,1.0,5.0,15.0,24.0,4.0,,8.0,,1.0,31.0,23.0,25.0,4.0,162.0,4.0,3.0,26.0,,11.0,123.0,9.0,1.0,5.0,12.0,8.0,19.0,1.0,2.0,58.0,3.0,,36.0,4.0,78.0,15.0,3.0,5.0,3.0,1.0,,4.0,2.0,1.0,5.0,,18.0,4.0,3.0,50.0,,3.0,20.0,,10.0,,9.0,2.0,3.0,,,,16.0,5.0,3.0,20.0,0.0,1.0,,,,,,,,,2.0,1.0,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Portland Timbers,cqx2x7351ie20giqha8hd5djp,D. Bingham,Goalkeeper,1,,6.0,,379.0,,2.0,366.0,,,3.0,,187.0,110.0,19.0,39.0,145.0,142.0,,217.0,285.0,3.0,3.0,1709.0,,28.0,120.0,,6.0,752.0,,2.0,2.0,1.0,,363.0,,,245.0,25.0,5.0,94.0,19.0,593.0,2.0,,,29.0,47.0,9.0,1.0,,,,,68.0,,3.0,234.0,2.0,19.0,134.0,,1.0,4.0,208.0,,,,125.0,2.0,5.0,27.0,,214.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,12.0,1.0,49.0,16.0,,2.0,2.0,13.0,15.0,,,,,2.0,,,,,
USA_MLS,2023,Portland Timbers,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,Forward,10,9.0,36.0,33.0,130.0,4.0,7.0,167.0,32.0,1.0,1.0,1.0,68.0,19.0,17.0,,4.0,,3.0,89.0,34.0,31.0,2.0,427.0,19.0,,71.0,1.0,28.0,249.0,40.0,2.0,6.0,25.0,,38.0,15.0,4.0,129.0,5.0,,99.0,17.0,168.0,10.0,5.0,,9.0,,,1.0,4.0,6.0,10.0,,82.0,1.0,5.0,126.0,,2.0,13.0,,21.0,4.0,10.0,2.0,2.0,,,7.0,11.0,3.0,,38.0,1.0,3.0,,,,,,,,1.0,4.0,3.0,,1.0,1.0,,4.0,,,,1.0,1.0,,2.0,1.0,,2.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Portland Timbers,3equc198ccdse2w40j67kovdh,F. Boli,Forward,7,15.0,176.0,5.0,172.0,1.0,19.0,223.0,5.0,2.0,13.0,29.0,64.0,54.0,29.0,,7.0,,15.0,198.0,59.0,133.0,,1465.0,95.0,3.0,56.0,,65.0,521.0,64.0,5.0,14.0,117.0,11.0,69.0,11.0,36.0,152.0,21.0,,113.0,29.0,243.0,46.0,19.0,5.0,24.0,1.0,,6.0,30.0,5.0,66.0,,48.0,13.0,43.0,165.0,1.0,18.0,47.0,,87.0,3.0,6.0,16.0,18.0,,,9.0,59.0,12.0,6.0,71.0,1.0,,,,,1.0,2.0,,,3.0,21.0,,1.0,21.0,1.0,,28.0,,2.0,,6.0,1.0,,13.0,7.0,,4.0,1.0,3.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Portland Timbers,2fckiuro6y0tpq9p42vepkgdl,P. Bonilla,Defender,28,3.0,8.0,4.0,8.0,7.0,2.0,14.0,4.0,,,1.0,8.0,3.0,2.0,,2.0,,,11.0,3.0,8.0,,75.0,1.0,2.0,,,5.0,35.0,2.0,1.0,1.0,5.0,2.0,9.0,1.0,,8.0,1.0,,6.0,2.0,14.0,3.0,,2.0,1.0,,,1.0,,3.0,,1.0,14.0,1.0,,6.0,,1.0,4.0,1.0,5.0,,1.0,,1.0,,,1.0,3.0,2.0,,6.0,0.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Portland Timbers,4jra9m67m4hmmq201rsy79ucp,C. Bravo,Defender,5,65.0,295.0,51.0,824.0,152.0,87.0,1078.0,51.0,,18.0,39.0,239.0,49.0,29.0,,69.0,,9.0,457.0,376.0,256.0,39.0,2333.0,17.0,48.0,387.0,3.0,189.0,1786.0,101.0,8.0,12.0,171.0,68.0,556.0,2.0,15.0,810.0,36.0,6.0,459.0,29.0,1093.0,106.0,19.0,39.0,43.0,22.0,8.0,44.0,21.0,45.0,33.0,72.0,47.0,21.0,39.0,755.0,2.0,27.0,210.0,7.0,150.0,7.0,80.0,7.0,10.0,1.0,,15.0,124.0,81.0,29.0,269.0,0.0,11.0,,,,,,,,,26.0,10.0,4.0,6.0,,,12.0,,,,1.0,1.0,,1.0,2.0,,1.0,1.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
