liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Successful Open Play Passes,Unsuccessful Short Passes,Duels,Forward Passes,Corners Won,Throw Ins to Own Player,Goals Conceded Inside Box,Ground Duels lost,Unsuccessful Passes Own Half,Touches,Successful Passes Own Half,Substitute On,Penalty Goals Conceded,Index,Goals Conceded,Recoveries,Duels lost,Total Passes,Unsuccessful Crosses open play,Total Fouls Conceded,Yellow Cards,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Appearances,Games Played,Unsuccessful Dribbles,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Ground Duels,Successful Passes Opposition Half,Successful Short Passes,Home Goals,Away Goals,Winning Goal,Rightside Passes,Successful Long Passes,Goals Conceded Outside Box,Successful Launches,Total Tackles,Aerial Duels,Aerial Duels lost,Blocked Shots,Starts,Substitute Off,Total Touches In Opposition Box,Backward Passes,Unsuccessful Long Passes,Tackles Lost,Interceptions,Total Clearances,Unsuccessful Launches,Total Fouls Won,Aerial Duels won,Duels won,Tackles Won,Ground Duels won,Through balls,Successful Crosses & Corners,Handballs conceded,Last Man Tackle,Successful Crosses open play,Successful Dribbles,Key Passes (Attempt Assists),Foul Attempted Tackle,Blocks,Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Clean Sheets,Shots On Target ( inc goals ),Corners Taken (incl short corners),Throw Ins to Opposition Player,Unsuccessful Corners into Box,Total Shots,Left Foot Goals,Offsides,Goal Assists,Goals from Inside Box,Goals,Goals from Outside Box,Assists (Intentional),Hit Woodwork,Right Foot Goals,Penalties Taken,Successful Lay-offs,Unsuccessful lay-offs,Headed Goals,Penalty Goals,Foul Won Penalty,Second Goal Assists,GK Successful Distribution,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Penalties Conceded,Total Red Cards,Saves Made from Outside Box,Catches,Penalties Saved,Saves from Penalty,Saves made - parried,Punches,Saves Made,Penalties Faced,Saves Made from Inside Box,GK Unsuccessful Distribution,Drops,Overruns,Saves made - caught,Goal Kicks,Straight Red Cards,Penalties Off Target,Clearances Off the Line,Own Goal Scored,Goalkeeper Smother,Set Pieces Goals,Last Player Tackle,Crosses not Claimed
Mexico_Liga_MX,2021-2022,CF Cruz Azul,7fm8dugdhdzp2d7ikjlk9lel0,J. Díaz,Defender,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,64d0bjnplywbybkge20roti39,J. Escobar,Defender,24,222.0,1285.0,130.0,519.0,389.0,83.0,164.0,199.0,6.0,60.0,15.0,44.0,43.0,840.0,229.0,3.0,2.0,10.0,17.0,52.0,76.0,534.0,28.0,19.0,4.0,115.0,404.0,181.0,17.0,17.0,4.0,16.0,25.0,28.0,96.0,180.0,368.0,,,0.0,62.0,36.0,2.0,9.0,29.0,68.0,32.0,1.0,14.0,4.0,23.0,92.0,47.0,11.0,13.0,31.0,25.0,18.0,36.0,88.0,18.0,52.0,1.0,5.0,,,5.0,6.0,6.0,8.0,5.0,7.0,9.0,4.0,2.0,,25.0,,9.0,,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,51xhmu9q14hlqc1zei83dum6t,G. Fernández,Midfielder,28,104.0,1126.0,69.0,560.0,493.0,45.0,88.0,124.0,4.0,2.0,11.0,32.0,15.0,729.0,243.0,1.0,1.0,10.0,13.0,78.0,47.0,575.0,6.0,15.0,4.0,67.0,506.0,186.0,15.0,15.0,2.0,4.0,23.0,13.0,65.0,268.0,457.0,,,0.0,180.0,49.0,2.0,2.0,19.0,23.0,15.0,1.0,14.0,9.0,20.0,85.0,24.0,6.0,23.0,14.0,9.0,8.0,8.0,41.0,13.0,33.0,1.0,5.0,2.0,,3.0,6.0,12.0,8.0,2.0,3.0,12.0,1.0,7.0,11.0,2.0,6.0,10.0,,2.0,1.0,,,,1.0,,,1.0,3.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,aboxil79ulfa73pckzsdnwp62,S. Giménez,Forward,29,107.0,933.0,55.0,182.0,127.0,54.0,120.0,49.0,4.0,3.0,11.0,35.0,11.0,364.0,42.0,7.0,2.0,10.0,14.0,29.0,68.0,199.0,3.0,12.0,3.0,47.0,144.0,60.0,17.0,17.0,11.0,19.0,15.0,3.0,67.0,105.0,142.0,2.0,2.0,1.0,41.0,2.0,3.0,,10.0,53.0,33.0,7.0,10.0,10.0,43.0,49.0,1.0,2.0,5.0,5.0,,12.0,20.0,52.0,8.0,32.0,,3.0,1.0,,3.0,11.0,5.0,1.0,,12.0,10.0,,10.0,,,,22.0,3.0,6.0,,3.0,4.0,1.0,,,1.0,,5.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,d35wc44m5l0437fxr39o4ss15,A. Gudiño,Goalkeeper,1,47.0,540.0,46.0,74.0,56.0,,1.0,84.0,1.0,,7.0,,7.0,180.0,75.0,,2.0,10.0,7.0,35.0,,143.0,,,2.0,39.0,97.0,30.0,6.0,6.0,,,,,,22.0,63.0,,,0.0,29.0,34.0,,12.0,,1.0,,,6.0,,,,46.0,,,2.0,18.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,9.0,3.0,1.0,1.0,4.0,2.0,15.0,3.0,6.0,17.0,1.0,,,49.0,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,crqco9f28zcsde9a4rgoleo0k,R. Guerrero,Defender,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,1yaltijxes8x1ftlfs9aawwyx,A. Gutiérrez,Midfielder,20,9.0,72.0,8.0,47.0,39.0,7.0,10.0,12.0,,,3.0,3.0,,58.0,15.0,2.0,1.0,10.0,3.0,2.0,4.0,48.0,,1.0,,8.0,40.0,13.0,3.0,3.0,,1.0,1.0,,7.0,25.0,38.0,,,0.0,13.0,2.0,,,4.0,3.0,1.0,,1.0,1.0,,10.0,1.0,2.0,,2.0,1.0,,2.0,6.0,2.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,afay9k1g261gnto7vr0dg2al0,E. Gutiérrez,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,Midfielder,18,6.0,45.0,2.0,16.0,14.0,2.0,4.0,,,1.0,1.0,2.0,,26.0,7.0,3.0,1.0,10.0,1.0,1.0,3.0,17.0,1.0,1.0,,3.0,15.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,8.0,15.0,,,0.0,4.0,,,,,2.0,1.0,1.0,,,2.0,10.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,1whcbtjb0eq6dtl3357xclmok,C. Jiménez,Midfielder,32,,1.0,,,,,,,,,,,,,,1.0,,10.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,d18b8xc8rayaqaf0toqknkru1,J. Jiménez,Defender,3,18.0,135.0,12.0,36.0,24.0,8.0,18.0,11.0,,4.0,2.0,4.0,5.0,60.0,11.0,,2.0,10.0,2.0,5.0,5.0,36.0,,3.0,,7.0,24.0,2.0,2.0,2.0,,2.0,1.0,,9.0,13.0,22.0,,,0.0,12.0,2.0,,2.0,3.0,9.0,1.0,,2.0,1.0,1.0,11.0,4.0,,2.0,1.0,1.0,3.0,8.0,13.0,3.0,5.0,,,1.0,,,,,2.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,3e9svasemtenwlwxqda3o9jvt,S. Jurado,Goalkeeper,25,37.0,270.0,37.0,54.0,38.0,1.0,1.0,57.0,1.0,,1.0,,6.0,116.0,48.0,,,10.0,1.0,15.0,,96.0,,,,31.0,59.0,20.0,3.0,3.0,,,,,1.0,11.0,43.0,,,0.0,19.0,16.0,,2.0,,,,,3.0,,,,36.0,,,1.0,14.0,,,1.0,,1.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,3.0,2.0,,,1.0,1.0,9.0,,6.0,15.0,,,,35.0,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,31dp67pr3e23fjt8diy1u3fca,É. Lira,Midfielder,6,195.0,1501.0,151.0,712.0,568.0,76.0,161.0,258.0,3.0,17.0,19.0,45.0,50.0,991.0,292.0,5.0,3.0,10.0,20.0,104.0,65.0,743.0,7.0,10.0,2.0,108.0,592.0,215.0,21.0,21.0,4.0,15.0,29.0,7.0,125.0,302.0,538.0,,,0.0,214.0,54.0,1.0,4.0,46.0,36.0,20.0,3.0,16.0,2.0,3.0,56.0,75.0,14.0,15.0,20.0,30.0,26.0,16.0,96.0,32.0,80.0,1.0,2.0,,,2.0,8.0,10.0,8.0,3.0,3.0,17.0,5.0,1.0,,5.0,,4.0,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,5shco09rftlth4ofo7l0ist79,J. Martínez,Defender,12,48.0,447.0,27.0,131.0,104.0,18.0,39.0,46.0,2.0,13.0,9.0,17.0,11.0,207.0,48.0,7.0,2.0,10.0,11.0,18.0,25.0,133.0,4.0,9.0,4.0,20.0,106.0,36.0,13.0,13.0,6.0,7.0,6.0,4.0,30.0,59.0,100.0,,,0.0,24.0,6.0,2.0,2.0,5.0,9.0,8.0,1.0,6.0,4.0,5.0,27.0,9.0,2.0,5.0,5.0,5.0,5.0,1.0,14.0,3.0,13.0,,1.0,,,1.0,3.0,2.0,6.0,,,3.0,1.0,,,3.0,,,,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,c7l6c6gphs8amkcwomtrku7e1,A. Mayorga,Defender,2,210.0,893.0,92.0,375.0,284.0,65.0,111.0,153.0,8.0,101.0,6.0,44.0,33.0,738.0,158.0,4.0,3.0,10.0,8.0,52.0,56.0,387.0,24.0,14.0,4.0,83.0,295.0,18.0,14.0,14.0,18.0,23.0,25.0,24.0,88.0,140.0,275.0,0.0,2.0,0.0,135.0,20.0,2.0,2.0,29.0,23.0,12.0,1.0,10.0,5.0,17.0,81.0,27.0,12.0,16.0,21.0,15.0,4.0,11.0,55.0,17.0,44.0,2.0,3.0,1.0,,2.0,11.0,7.0,6.0,2.0,6.0,10.0,3.0,3.0,1.0,39.0,,9.0,1.0,1.0,,1.0,2.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,4nzjmby7mtgkrhq1lh20rbzrp,L. Mendoza,Forward,8,13.0,19.0,7.0,26.0,19.0,4.0,9.0,9.0,1.0,,2.0,2.0,1.0,41.0,6.0,2.0,,10.0,2.0,5.0,4.0,26.0,1.0,,,8.0,19.0,7.0,2.0,2.0,,1.0,3.0,2.0,7.0,13.0,18.0,,,0.0,7.0,1.0,,1.0,3.0,2.0,2.0,,,,2.0,3.0,3.0,1.0,,,1.0,1.0,,5.0,2.0,5.0,1.0,,,,,1.0,2.0,,,,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,cz5hnp13ejk5gcc9ajgk2mkt1,W. Montoya,Forward,32,83.0,527.0,32.0,165.0,133.0,24.0,71.0,42.0,10.0,2.0,9.0,25.0,5.0,289.0,51.0,9.0,1.0,10.0,10.0,30.0,34.0,175.0,17.0,6.0,1.0,52.0,143.0,45.0,15.0,15.0,6.0,9.0,9.0,25.0,60.0,96.0,134.0,,,0.0,55.0,9.0,1.0,,9.0,11.0,9.0,1.0,6.0,6.0,10.0,33.0,8.0,3.0,4.0,1.0,1.0,18.0,2.0,37.0,6.0,35.0,,4.0,1.0,,2.0,8.0,12.0,3.0,1.0,3.0,5.0,,1.0,13.0,,7.0,4.0,,1.0,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,592f55d3oxwqtehizfa4eih1x,R. Otero,Midfielder,10,8.0,42.0,4.0,25.0,22.0,3.0,9.0,5.0,,1.0,,2.0,1.0,44.0,5.0,3.0,,10.0,,6.0,3.0,26.0,,2.0,,4.0,22.0,3.0,3.0,3.0,,,,1.0,8.0,17.0,17.0,,,0.0,11.0,5.0,,,,1.0,1.0,,,,1.0,7.0,1.0,,,,,6.0,,6.0,,6.0,,,,,,,1.0,1.0,,2.0,,,2.0,,,,4.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,8fkw7uuaou3ytw58cw78k3v85,L. Passerini,Forward,18,49.0,275.0,24.0,63.0,39.0,24.0,80.0,17.0,1.0,,4.0,30.0,2.0,129.0,13.0,8.0,,10.0,4.0,7.0,47.0,66.0,,13.0,1.0,22.0,42.0,11.0,10.0,10.0,4.0,15.0,1.0,,44.0,29.0,39.0,1.0,1.0,0.0,21.0,3.0,,,5.0,36.0,17.0,2.0,2.0,2.0,20.0,17.0,,2.0,,2.0,,7.0,19.0,33.0,3.0,14.0,,,,,,2.0,2.0,6.0,1.0,3.0,1.0,,6.0,,,,9.0,,1.0,,2.0,2.0,,,1.0,2.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,6vawru1s2pzrmrq9vpymzzeuh,A. Peña,Defender,5,67.0,622.0,60.0,294.0,236.0,19.0,37.0,129.0,,8.0,8.0,5.0,14.0,381.0,183.0,3.0,2.0,10.0,9.0,22.0,16.0,305.0,1.0,2.0,2.0,47.0,245.0,99.0,10.0,10.0,,2.0,2.0,1.0,10.0,62.0,203.0,,,0.0,47.0,42.0,1.0,5.0,3.0,27.0,11.0,,7.0,3.0,4.0,30.0,41.0,1.0,9.0,26.0,20.0,2.0,16.0,21.0,2.0,5.0,,,,,,,2.0,1.0,2.0,,,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,axrchx0095dg0ydpb1ajj19ed,O. Pineda,Midfielder,31,182.0,1093.0,101.0,498.0,399.0,88.0,135.0,135.0,3.0,13.0,12.0,55.0,11.0,726.0,125.0,1.0,2.0,10.0,15.0,62.0,71.0,506.0,3.0,12.0,,98.0,405.0,133.0,13.0,13.0,16.0,36.0,18.0,8.0,109.0,282.0,365.0,1.0,0.0,0.0,148.0,40.0,3.0,1.0,15.0,26.0,16.0,6.0,12.0,4.0,20.0,90.0,13.0,7.0,5.0,6.0,3.0,24.0,10.0,64.0,8.0,54.0,6.0,2.0,,,2.0,15.0,15.0,5.0,1.0,8.0,6.0,2.0,6.0,5.0,1.0,4.0,14.0,,2.0,2.0,1.0,1.0,,2.0,,1.0,,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,34j6y6r6j0h4nyz5swk4tstpm,J. Reyes,Defender,2,3.0,17.0,3.0,4.0,1.0,3.0,3.0,2.0,,,2.0,1.0,1.0,7.0,1.0,2.0,1.0,10.0,2.0,1.0,1.0,4.0,,,,2.0,1.0,,2.0,2.0,,,,,2.0,,1.0,,,0.0,2.0,,,,,1.0,,,,,,,,,,2.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF Cruz Azul,8e0we3usnv24xj6ejm5drax1x,I. Rivero,Midfielder,15,261.0,1438.0,162.0,538.0,377.0,105.0,152.0,197.0,12.0,92.0,15.0,56.0,38.0,910.0,168.0,1.0,3.0,10.0,18.0,78.0,77.0,552.0,35.0,28.0,4.0,161.0,390.0,117.0,17.0,17.0,13.0,22.0,44.0,37.0,114.0,237.0,343.0,,,0.0,133.0,47.0,3.0,6.0,33.0,38.0,21.0,5.0,16.0,3.0,20.0,105.0,57.0,14.0,12.0,21.0,33.0,21.0,17.0,75.0,19.0,58.0,1.0,15.0,4.0,,13.0,5.0,8.0,7.0,3.0,8.0,17.0,3.0,1.0,6.0,14.0,2.0,9.0,,1.0,,,,,,3.0,,,1.0,1.0,,,1.0,,,3.0,2.0,,,1.0,,,,,,,,,,,,3.0,,,1.0,,,1.0,,,,
