root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Shots,Total Losses Of Possession,Index,Total Fouls Conceded,Substitute Off,Yellow Cards,Games Played,Foul Attempted Tackle,Successful Passes Own Half,PutThrough/Blocked Distribution Won,Total Tackles,Shots Off Target (inc woodwork),Ground Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Successful Open Play Passes,Substitute On,Unsuccessful Passes Opposition Half,Forward Passes,Penalty Goals Conceded,Tackles Won,Successful Short Passes,Touches,Successful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution,Duels,Recoveries,Backward Passes,Time Played,Duels won,Times Tackled,Unsuccessful Passes Own Half,Ground Duels,Open Play Passes,Goals Conceded,Starts,Leftside Passes,Unsuccessful Dribbles,Unsuccessful Short Passes,Appearances,Shots On Target ( inc goals ),Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Corners Won,Aerial Duels won,Aerial Duels,Rightside Passes,Duels lost,Key Passes (Attempt Assists),Home Goals,Away Goals,Winning Goal,Successful Long Passes,Total Fouls Won,Foul Won Penalty,Tackles Lost,Assists (Intentional),Successful Crosses & Corners,Total Clearances,Successful Dribbles,Hit Woodwork,Offsides,Goals from Inside Box,Goal Assists,Goals,Interceptions,Unsuccessful Crosses open play,Successful Lay-offs,Successful Crosses open play,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Throw Ins to Own Player,Blocked Shots,Unsuccessful Launches,Punches,Penalties Saved,Successful Launches,Catches,Saves Made,Saves from Penalty,Clean Sheets,Penalties Faced,Saves Made from Outside Box,GK Unsuccessful Distribution,GK Successful Distribution,Saves Made from Inside Box,Saves made - parried,Through balls,Corners Taken (incl short corners),Blocks,Set Pieces Goals,Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Penalty Goals,Unsuccessful lay-offs,Penalties Taken,Handballs conceded,Left Foot Goals,Headed Goals,Goalkeeper Smother,Total Red Cards,Straight Red Cards,Goals Conceded Outside Box,Fifty Fifty,Successful Fifty Fifty,Drops,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Saves made - caught,Last Man Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guadeloupe,Guadeloupe,cqlznvh5xwmoh88ishzu7bze,K. Ajax,Goalkeeper,16,,14.0,10.0,,,,1.0,,17.0,1.0,,,,14.0,,10.0,,8.0,18.0,,,15.0,45.0,,,1.0,,8.0,,90.0,,,6.0,,14.0,2.0,1.0,12.0,,,1.0,,31.0,17.0,2.0,14.0,,,,,1.0,,,0.0,0.0,0.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,9.0,,,,4.0,8.0,7.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guadeloupe,Guadeloupe,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,Defender,12,1.0,42.0,10.0,3.0,,,2.0,2.0,19.0,1.0,4.0,,9.0,4.0,3.0,36.0,,21.0,21.0,,3.0,40.0,117.0,24.0,12.0,5.0,29.0,9.0,14.0,180.0,16.0,3.0,10.0,21.0,56.0,5.0,2.0,27.0,2.0,17.0,2.0,1.0,63.0,42.0,4.0,21.0,4.0,2.0,4.0,8.0,1.0,13.0,2.0,0.0,0.0,0.0,2.0,8.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,2.0,10.0,,1.0,10.0,,4.0,9.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guadeloupe,Guadeloupe,5946rh8t1kkkbnem4gs6elbai,M. Annerose,Midfielder,7,,9.0,10.0,3.0,1.0,,3.0,3.0,3.0,,2.0,,11.0,,2.0,13.0,2.0,3.0,3.0,,2.0,14.0,37.0,13.0,4.0,,19.0,1.0,2.0,98.0,6.0,5.0,,15.0,15.0,4.0,1.0,6.0,3.0,2.0,3.0,,17.0,15.0,4.0,2.0,2.0,3.0,2.0,4.0,6.0,13.0,2.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,3.0,1.0,,,,,,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guadeloupe,Guadeloupe,56ren2lnzpt4bfbvlg4nh2nvu,Q. Annette,Midfielder,6,2.0,11.0,10.0,5.0,2.0,,3.0,5.0,38.0,2.0,5.0,1.0,12.0,,2.0,50.0,1.0,6.0,10.0,,4.0,48.0,91.0,12.0,13.0,2.0,33.0,8.0,16.0,198.0,19.0,3.0,,25.0,56.0,4.0,2.0,16.0,,6.0,3.0,1.0,56.0,50.0,3.0,6.0,2.0,,6.0,8.0,14.0,14.0,1.0,0.0,0.0,0.0,2.0,6.0,,1.0,,,2.0,3.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guadeloupe,Guadeloupe,19addig7dyotjybbwgbjkft2h,L. Archimède,Forward,19,,4.0,10.0,3.0,1.0,,2.0,,2.0,,,,4.0,,,1.0,1.0,1.0,,,,2.0,6.0,,,,4.0,,1.0,20.0,,1.0,,4.0,2.0,1.0,1.0,1.0,,1.0,2.0,,3.0,2.0,,1.0,,,,,1.0,4.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guadeloupe,Guadeloupe,ap18f2pic6emw6x8a6qmc1l1x,A. Baron,Defender,17,,26.0,10.0,,,,3.0,,96.0,,6.0,,2.0,18.0,,130.0,,16.0,76.0,,2.0,120.0,200.0,45.0,7.0,1.0,16.0,22.0,7.0,270.0,9.0,1.0,9.0,9.0,153.0,7.0,3.0,35.0,1.0,7.0,3.0,,166.0,141.0,6.0,25.0,5.0,,2.0,7.0,48.0,7.0,2.0,0.0,0.0,0.0,21.0,1.0,,4.0,,,10.0,,,,,,,6.0,,,,,,,,,8.0,,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guadeloupe,Guadeloupe,90lnsmpr122i9tpm33blodgtm,S. Casimir,Defender,20,1.0,12.0,10.0,3.0,,1.0,2.0,,64.0,,5.0,1.0,3.0,8.0,,71.0,,8.0,33.0,,5.0,72.0,116.0,13.0,9.0,2.0,15.0,14.0,11.0,180.0,9.0,,4.0,12.0,83.0,5.0,2.0,38.0,,4.0,2.0,,89.0,77.0,4.0,12.0,3.0,,,3.0,7.0,6.0,,0.0,0.0,0.0,5.0,4.0,,,,,7.0,,,,,,,6.0,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guadeloupe,Guadeloupe,8vf6hbbsoc8u42fs1w31dj23u,R. Hauterville,Defender,4,,1.0,10.0,,,,1.0,,19.0,,2.0,,,,,26.0,,,12.0,,,23.0,36.0,7.0,4.0,,4.0,5.0,5.0,90.0,4.0,,,4.0,26.0,2.0,1.0,5.0,,,1.0,,26.0,26.0,2.0,,,,,,4.0,,,0.0,0.0,0.0,3.0,2.0,,2.0,,,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guadeloupe,Guadeloupe,dn20dbt05ygkyy3pjgu5a2579,K. Irep,Defender,3,3.0,24.0,10.0,5.0,,,3.0,5.0,18.0,2.0,3.0,3.0,8.0,5.0,,34.0,,10.0,12.0,,2.0,33.0,88.0,17.0,8.0,3.0,20.0,12.0,11.0,209.0,11.0,3.0,4.0,16.0,44.0,6.0,3.0,6.0,3.0,5.0,3.0,,45.0,35.0,5.0,10.0,1.0,,3.0,4.0,16.0,9.0,,0.0,0.0,0.0,2.0,1.0,,1.0,,,1.0,4.0,1.0,,,,,,4.0,,,4.0,,4.0,10.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guadeloupe,Guadeloupe,4ghe4s9r77b36anplhdhuvyi2,C. Makouke,Defender,21,,,10.0,,,,1.0,,1.0,,,,,,,3.0,1.0,,2.0,,,3.0,5.0,2.0,,,,,,7.0,,,,,3.0,,,1.0,,,1.0,,3.0,3.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
