liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,St. Louis City SC,cgay77hw96w3z8ooc3pfnlbvu,S. Adeniran,Forward,16,13.0,136.0,13.0,89.0,2.0,17.0,140.0,13.0,7.0,40.0,8.0,65.0,34.0,20.0,,7.0,,17.0,148.0,29.0,65.0,3.0,1026.0,58.0,9.0,38.0,2.0,62.0,352.0,37.0,2.0,2.0,72.0,7.0,43.0,8.0,30.0,77.0,16.0,1.0,64.0,20.0,152.0,24.0,10.0,4.0,16.0,1.0,,7.0,31.0,7.0,26.0,,91.0,3.0,71.0,82.0,2.0,12.0,17.0,,41.0,,1.0,5.0,9.0,1.0,,4.0,64.0,11.0,3.0,63.0,3.0,4.0,1.0,,,,,,,,15.0,4.0,,13.0,1.0,,16.0,1.0,1.0,1.0,8.0,1.0,,7.0,8.0,1.0,5.0,,4.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,St. Louis City SC,5so1rc8nkdo0wg9r496w3dvpx,R. Alm,Midfielder,21,30.0,134.0,25.0,166.0,5.0,36.0,261.0,22.0,3.0,15.0,11.0,103.0,90.0,21.0,,7.0,,3.0,161.0,38.0,98.0,5.0,1098.0,34.0,4.0,37.0,,81.0,443.0,47.0,4.0,11.0,81.0,20.0,90.0,8.0,11.0,164.0,11.0,,136.0,21.0,264.0,38.0,13.0,13.0,12.0,7.0,,20.0,21.0,17.0,15.0,,50.0,7.0,36.0,159.0,4.0,13.0,53.0,,60.0,1.0,17.0,2.0,12.0,,,16.0,53.0,20.0,7.0,98.0,0.0,8.0,,6.0,2.0,1.0,3.0,,,1.0,7.0,6.0,2.0,8.0,2.0,2.0,9.0,,1.0,,3.0,2.0,,4.0,3.0,,5.0,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,St. Louis City SC,7e8pb8eqysovpfpexouwwvac4,L. Bartlett,Defender,24,25.0,117.0,,369.0,2.0,18.0,451.0,,,31.0,33.0,64.0,143.0,14.0,,27.0,,3.0,118.0,255.0,63.0,25.0,1068.0,10.0,50.0,58.0,1.0,52.0,642.0,47.0,4.0,6.0,60.0,18.0,218.0,2.0,5.0,355.0,15.0,4.0,115.0,14.0,466.0,26.0,2.0,11.0,16.0,18.0,5.0,15.0,23.0,12.0,5.0,3.0,25.0,20.0,54.0,342.0,1.0,12.0,81.0,9.0,37.0,1.0,45.0,1.0,3.0,,,4.0,57.0,33.0,7.0,97.0,0.0,1.0,,,,,,,,,2.0,1.0,,2.0,1.0,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
USA_MLS,2023,St. Louis City SC,dneo628ad0z1j9wjiznmlh52h,J. Bell,Defender,23,4.0,15.0,,50.0,,2.0,61.0,,,1.0,,7.0,17.0,3.0,,3.0,,,16.0,35.0,10.0,2.0,143.0,1.0,5.0,12.0,,5.0,85.0,4.0,2.0,2.0,10.0,2.0,32.0,1.0,,47.0,1.0,,15.0,3.0,65.0,4.0,,1.0,1.0,5.0,,1.0,4.0,3.0,,,1.0,,5.0,47.0,1.0,2.0,14.0,2.0,6.0,,10.0,,2.0,,,,5.0,8.0,1.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,St. Louis City SC,44dbtinm8mrwjohk5q1byyiy2,N. Blom,Midfielder,6,27.0,219.0,8.0,653.0,7.0,40.0,773.0,8.0,,9.0,29.0,96.0,210.0,28.0,,46.0,,7.0,210.0,273.0,194.0,51.0,2097.0,5.0,22.0,197.0,,102.0,1156.0,94.0,7.0,27.0,106.0,53.0,284.0,5.0,11.0,641.0,28.0,3.0,380.0,28.0,785.0,104.0,4.0,21.0,33.0,11.0,2.0,28.0,16.0,16.0,31.0,,98.0,18.0,25.0,607.0,4.0,23.0,202.0,7.0,90.0,5.0,30.0,3.0,7.0,,,12.0,113.0,44.0,32.0,132.0,1.0,,,,,,1.0,,,1.0,24.0,,1.0,4.0,,,8.0,,1.0,,1.0,1.0,,2.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,St. Louis City SC,7y56q44sss2o7my2surg4kzit,R. Bürki,Goalkeeper,1,1.0,24.0,,618.0,,1.0,634.0,,,15.0,,391.0,157.0,35.0,111.0,238.0,302.0,,474.0,446.0,9.0,,3150.0,,43.0,145.0,,11.0,1468.0,,1.0,6.0,3.0,1.0,771.0,,,388.0,43.0,8.0,172.0,35.0,1073.0,6.0,,1.0,48.0,112.0,36.0,,,,,,76.0,,15.0,380.0,7.0,35.0,336.0,,3.0,5.0,444.0,,,1.0,249.0,3.0,21.0,64.0,,455.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,92.0,28.0,4.0,131.0,39.0,,7.0,6.0,26.0,26.0,,,,,5.0,1.0,,,,
USA_MLS,2023,St. Louis City SC,6817xzrpglzo7g2mfzlnq90tm,N. Gioacchini,Forward,11,43.0,391.0,2.0,380.0,8.0,47.0,542.0,2.0,10.0,65.0,65.0,160.0,131.0,34.0,,11.0,,15.0,319.0,94.0,207.0,10.0,2145.0,114.0,14.0,141.0,2.0,181.0,979.0,152.0,2.0,64.0,221.0,24.0,140.0,10.0,37.0,358.0,25.0,1.0,287.0,34.0,564.0,105.0,10.0,15.0,26.0,1.0,,25.0,119.0,21.0,51.0,,42.0,22.0,184.0,369.0,4.0,24.0,61.0,4.0,102.0,1.0,3.0,7.0,18.0,,,31.0,170.0,26.0,9.0,184.0,2.0,1.0,1.0,,,,6.0,,,1.0,19.0,1.0,,22.0,1.0,,20.0,,5.0,1.0,9.0,1.0,,12.0,10.0,,4.0,1.0,8.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,
USA_MLS,2023,St. Louis City SC,9k050zmkegfu3gdw2b4g4uwwk,C. Glover,Forward,46,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,13.0,,,,,,1.0,,,,2.0,,,1.0,,,,,,1.0,,,,,,,,1.0,2.0,,,,10.0,,2.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,St. Louis City SC,7fpjrqc5obhk5rfmr90yf61w4,K. Hiebert,Defender,22,17.0,209.0,9.0,663.0,79.0,44.0,885.0,9.0,4.0,60.0,31.0,154.0,77.0,29.0,,42.0,,7.0,297.0,415.0,105.0,30.0,2249.0,20.0,95.0,272.0,1.0,155.0,1332.0,88.0,5.0,15.0,86.0,47.0,461.0,4.0,10.0,654.0,31.0,6.0,249.0,29.0,898.0,63.0,3.0,25.0,33.0,27.0,7.0,31.0,44.0,9.0,10.0,30.0,26.0,27.0,104.0,621.0,5.0,25.0,160.0,14.0,42.0,2.0,80.0,1.0,1.0,3.0,,8.0,123.0,90.0,22.0,235.0,1.0,1.0,,,,,,,,,2.0,1.0,1.0,3.0,,,3.0,1.0,,,2.0,,,,2.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,St. Louis City SC,2u05snfruohp5sqhdpy5vvlnu,A. Jackson,Midfielder,25,22.0,190.0,9.0,273.0,2.0,24.0,334.0,5.0,1.0,7.0,12.0,68.0,98.0,27.0,,9.0,,11.0,188.0,61.0,166.0,5.0,1180.0,51.0,3.0,75.0,,62.0,646.0,84.0,4.0,30.0,106.0,27.0,91.0,14.0,25.0,260.0,15.0,,220.0,27.0,348.0,77.0,9.0,15.0,19.0,3.0,1.0,15.0,17.0,12.0,43.0,,88.0,3.0,24.0,264.0,3.0,13.0,72.0,2.0,89.0,4.0,13.0,6.0,13.0,,,17.0,84.0,16.0,12.0,75.0,1.0,8.0,,8.0,3.0,1.0,,,,2.0,20.0,4.0,,14.0,4.0,4.0,17.0,,2.0,,1.0,4.0,,9.0,1.0,,8.0,,0.0,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,
