liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,4d7szgy6wfiqhwpys654z7qhh,B. Beresford,Midfielder,21,103.0,,45.0,11.0,,20.0,1.0,1.0,10.0,18.0,4.0,8.0,47.0,1.0,2.0,,35.0,4.0,9.0,,9.0,,6.0,4.0,1.0,1.0,3.0,58.0,,2.0,1.0,10.0,13.0,10.0,7.0,3.0,3.0,,11.0,1.0,4.0,,2.0,,,3.0,14.0,36.0,38.0,1.0,,,4.0,4.0,,,7.0,,1.0,1.0,,1.0,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,Midfielder,4,235.0,,97.0,14.0,,40.0,,2.0,17.0,50.0,8.0,8.0,100.0,1.0,4.0,1.0,87.0,7.0,10.0,,38.0,,5.0,15.0,3.0,4.0,5.0,129.0,,3.0,,16.0,23.0,10.0,12.0,3.0,3.0,,18.0,2.0,8.0,,3.0,,,4.0,25.0,87.0,90.0,2.0,,,3.0,6.0,5.0,2.0,12.0,,,3.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,4k8ax7es3lqlckm5cb3e9mxn9,M. Briggs,Defender,20,180.0,1.0,106.0,3.0,,18.0,4.0,19.0,32.0,63.0,2.0,9.0,109.0,,3.0,1.0,74.0,7.0,28.0,,38.0,,22.0,7.0,2.0,,7.0,133.0,,2.0,3.0,6.0,49.0,10.0,8.0,7.0,,5.0,16.0,5.0,8.0,1.0,2.0,,,3.0,19.0,79.0,81.0,10.0,,,1.0,8.0,1.0,2.0,3.0,2.0,,,,5.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,7q276lz9pgjgsuzvvkl3zndud,A. Clarke,Goalkeeper,1,180.0,,21.0,,,7.0,14.0,28.0,29.0,23.0,,,58.0,,,,19.0,7.0,28.0,,10.0,,19.0,15.0,2.0,,9.0,75.0,,2.0,,2.0,41.0,10.0,,11.0,,,2.0,,8.0,,2.0,,,2.0,7.0,9.0,30.0,,,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,7.0,24.0,,2.0,1.0,5.0,12.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,749oht2nkx39ef9t9b585g8np,S. Cox,Defender,8,212.0,7.0,58.0,12.0,,19.0,2.0,5.0,24.0,25.0,5.0,10.0,59.0,,5.0,,42.0,5.0,15.0,,9.0,1.0,14.0,6.0,2.0,3.0,5.0,95.0,,3.0,1.0,16.0,26.0,10.0,11.0,2.0,4.0,2.0,18.0,3.0,6.0,4.0,3.0,,,7.0,12.0,43.0,44.0,2.0,,,,7.0,5.0,3.0,9.0,1.0,,2.0,,,,4.0,,,4.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,5l0tauez9iacs3gi1w6x6295h,K. Daniel,Midfielder,3,90.0,5.0,30.0,4.0,1.0,14.0,3.0,8.0,15.0,9.0,5.0,2.0,32.0,,3.0,,21.0,1.0,10.0,,11.0,,7.0,7.0,1.0,,3.0,59.0,,1.0,,13.0,16.0,10.0,8.0,1.0,3.0,,14.0,1.0,1.0,,1.0,,,5.0,1.0,21.0,22.0,1.0,,,4.0,6.0,1.0,2.0,8.0,,,,1.0,1.0,1.0,3.0,,,,,1.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,dcu4iqh297bm2ovuzdrv1ahn9,N. Danns,Midfielder,16,265.0,1.0,108.0,28.0,,41.0,,2.0,34.0,63.0,2.0,11.0,117.0,1.0,4.0,7.0,98.0,8.0,13.0,,43.0,,17.0,12.0,3.0,3.0,,168.0,,3.0,,30.0,20.0,10.0,19.0,6.0,7.0,4.0,39.0,1.0,9.0,4.0,3.0,,,15.0,26.0,95.0,104.0,9.0,,,1.0,20.0,1.0,4.0,15.0,,,1.0,1.0,5.0,4.0,1.0,7.0,4.0,3.0,2.0,,,3.0,,,,,1.0,,,,,,,,,,2.0,3.0,,3.0,3.0,,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,41jh7hanms801vg697hywz2sp,J. Dover,Defender,5,180.0,17.0,62.0,15.0,,21.0,1.0,4.0,26.0,27.0,3.0,12.0,64.0,,5.0,,46.0,7.0,16.0,,1.0,,16.0,4.0,2.0,2.0,3.0,110.0,1.0,2.0,,11.0,26.0,10.0,11.0,2.0,3.0,6.0,21.0,5.0,8.0,3.0,2.0,,,6.0,22.0,46.0,48.0,10.0,,,3.0,10.0,,4.0,5.0,,1.0,1.0,,4.0,,3.0,1.0,1.0,3.0,,,3.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,f2o93fidub5hzdxp0jikgfd9l,S. Duke-McKenna,Midfielder,19,35.0,,5.0,1.0,,2.0,,,5.0,2.0,,1.0,5.0,,,,3.0,1.0,1.0,,1.0,,2.0,2.0,,,,12.0,,1.0,,3.0,1.0,10.0,1.0,1.0,1.0,,5.0,,1.0,1.0,1.0,,,2.0,2.0,4.0,4.0,2.0,,,,4.0,,,1.0,,,,1.0,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Guyana,8c281t1kt0abmpzuwo7olezmx,L. Gordon,Defender,13,180.0,18.0,62.0,11.0,,29.0,1.0,2.0,18.0,25.0,3.0,7.0,63.0,,1.0,3.0,52.0,7.0,9.0,,20.0,,11.0,8.0,2.0,4.0,,117.0,,2.0,3.0,12.0,29.0,10.0,7.0,2.0,1.0,,14.0,3.0,8.0,2.0,2.0,,,5.0,3.0,53.0,54.0,2.0,,,1.0,7.0,2.0,8.0,7.0,1.0,1.0,3.0,,2.0,,1.0,,3.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,
