root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Honduras,Honduras,1yhtzq33ssznnl1pkg6fjz26t,B. Acosta,Midfielder,6.0,2,0,0,0,0,0,0,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Honduras,Honduras,3hqyl61z7yssettsjoqpboclx,É. Alvarado,Defender,,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Honduras,Honduras,aj4t3qg052agrtmaaadif29qt,E. Andino,Attacker,15.0,1,0,0,0,0,0,0,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Honduras,Honduras,akvnlaszzemsj14oa62n39c5x,B. Beckeles,Defender,21.0,3,0,1,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Honduras,Honduras,80jh6qz31xli246tgd2oze8d1,R. Castillo,Attacker,8.0,1,0,0,0,0,0,1,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Honduras,Honduras,1611q3b6pqjci1ebkib0hgvkl,J. Claros,Midfielder,20.0,2,0,1,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Honduras,Honduras,dvrgt4dygz6f6m20c6srcgkph,W. Crisanto,Defender,2.0,3,0,1,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Honduras,Honduras,azxnfh4dv4ylvbbb744fkiwgl,C. Discua,Midfielder,7.0,3,1,0,0,0,0,2,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Honduras,Honduras,9nmiil8whu5ggno69zu7ji11x,D. Escober,Goalkeeper,22.0,3,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Honduras,Honduras,bcitn8hi590d4t9abvm7rlhw5,H. Figueroa,Defender,5.0,2,0,0,0,0,0,0,2
