liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Foul Won Penalty,Headed Goals,Handballs conceded,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Hit Woodwork,Penalties Taken,Successful Launches,Unsuccessful Corners into Box,Clearances Off the Line,Attempts from Set Pieces,Penalties Conceded,Last Man Tackle,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Penalty Goals,Successful Corners into Box,Other Goals,Own Goal Scored,Set Pieces Goals,Penalty Goals Conceded,Second Goal Assists,Penalties Off Target
USA_MLS,2014,Seattle Sounders FC,27fyf4lu42ovf02lksw45pjo5,S. Frei,Goalkeeper,24,38.0,,1.0,,,,,,,,3420.0,,,,311.0,,,,161.0,139.0,380.0,,,10.0,2.0,396.0,284.0,,11.0,836.0,,,212.0,43.0,,391.0,67.0,1.0,333.0,,,352.0,38.0,,58.0,1208.0,,38.0,,,3.0,,682.0,,59.0,17.0,,233.0,,4.0,14.0,,19.0,17.0,53.0,,,,,,,,87.0,,200.0,445.0,16.0,10.0,1.0,,,,2.0,,2.0,3.0,,,63.0,,,,,,114.0,320.0,2.0,13.0,1.0,3.0,4.0,48.0,49.0,24.0,61.0,8.0,1.0,30.0,163.0,,,,,,,,
USA_MLS,2014,Seattle Sounders FC,9cpveg5hypf5zi7artti4f5cl,L. González,Defender,12,27.0,,4.0,,,,3.0,4.0,25.0,1.0,2196.0,180.0,4.0,,936.0,5.0,99.0,5.0,368.0,53.0,78.0,40.0,1.0,9.0,9.0,325.0,368.0,49.0,142.0,951.0,37.0,12.0,700.0,22.0,2.0,220.0,306.0,4.0,192.0,,47.0,138.0,24.0,60.0,53.0,1529.0,,27.0,18.0,3.0,156.0,,496.0,,98.0,98.0,1.0,31.0,5.0,16.0,21.0,6.0,186.0,88.0,31.0,,25.0,,,2.0,,79.0,50.0,,717.0,731.0,30.0,7.0,,,,42.0,88.0,7.0,53.0,77.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Seattle Sounders FC,89dacrq3uvb550n8a0hk4n6j9,M. Hahnemann,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Seattle Sounders FC,7bnfjvdk1a1guaz134ys9tql1,A. Kovar,Midfielder,11,3.0,,,,,,3.0,,3.0,,25.0,1.0,,,14.0,1.0,3.0,,6.0,1.0,2.0,1.0,,,,13.0,2.0,,4.0,14.0,,,8.0,,,6.0,6.0,,8.0,,3.0,1.0,,2.0,1.0,27.0,,3.0,,,1.0,,5.0,,21.0,2.0,,,,1.0,1.0,,2.0,2.0,,,3.0,,,,,,,,8.0,8.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Seattle Sounders FC,cgq6c4c89nrl1nfucnb6x785,A. Long,Midfielder,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Seattle Sounders FC,52tvpk9bqpg8u37a04kuw61g5,C. Marshall,Defender,14,35.0,1.0,1.0,,,,,,1.0,1.0,3150.0,4.0,2.0,,930.0,3.0,51.0,,184.0,33.0,53.0,13.0,8.0,8.0,52.0,173.0,625.0,52.0,111.0,973.0,22.0,3.0,731.0,39.0,13.0,164.0,207.0,5.0,109.0,3.0,,159.0,35.0,18.0,56.0,1566.0,,35.0,7.0,26.0,114.0,,418.0,1.0,65.0,234.0,5.0,78.0,,39.0,150.0,,316.0,250.0,47.0,,1.0,,1.0,,2.0,30.0,297.0,1.0,776.0,809.0,202.0,10.0,,3.0,,42.0,82.0,10.0,151.0,84.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_MLS,2014,Seattle Sounders FC,a3u1119cno0qponbmyasiolhx,O. Martins,Forward,9,35.0,17.0,3.0,2.0,1.0,1.0,2.0,8.0,31.0,14.0,2960.0,21.0,109.0,7.0,1178.0,32.0,215.0,11.0,734.0,1.0,21.0,12.0,26.0,9.0,55.0,624.0,174.0,24.0,323.0,1241.0,30.0,29.0,845.0,36.0,65.0,344.0,340.0,55.0,345.0,20.0,2.0,93.0,33.0,77.0,31.0,1827.0,4.0,35.0,13.0,,308.0,1.0,326.0,5.0,76.0,158.0,39.0,52.0,11.0,78.0,31.0,37.0,394.0,2.0,45.0,9.0,32.0,2.0,1.0,2.0,12.0,181.0,360.0,16.0,835.0,897.0,86.0,5.0,22.0,12.0,23.0,22.0,236.0,2.0,6.0,127.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2014,Seattle Sounders FC,70velpmyqr0x9onav4kgfjlxx,L. Neagle,Midfielder,27,35.0,9.0,3.0,,,,6.0,22.0,52.0,16.0,2423.0,36.0,53.0,6.0,865.0,20.0,147.0,16.0,473.0,5.0,21.0,28.0,20.0,5.0,64.0,484.0,180.0,50.0,211.0,869.0,44.0,18.0,617.0,36.0,49.0,232.0,266.0,24.0,245.0,1.0,4.0,144.0,29.0,57.0,43.0,1472.0,5.0,35.0,28.0,4.0,296.0,2.0,286.0,1.0,55.0,177.0,29.0,20.0,15.0,48.0,65.0,45.0,425.0,23.0,41.0,2.0,56.0,1.0,1.0,1.0,6.0,184.0,170.0,7.0,635.0,637.0,129.0,2.0,6.0,7.0,5.0,44.0,248.0,6.0,44.0,112.0,4.0,,7.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_MLS,2014,Seattle Sounders FC,7c5t0qvd90si478m0s51xfpp1,S. Okoli,Forward,13,3.0,,,,,,3.0,,1.0,,19.0,,,,5.0,,,,3.0,,,1.0,,,,6.0,,,2.0,5.0,,1.0,2.0,1.0,,2.0,,1.0,3.0,,,2.0,,1.0,,14.0,,3.0,,,1.0,,4.0,,91.0,2.0,,1.0,,1.0,1.0,,2.0,,1.0,,1.0,,,,,,1.0,,3.0,3.0,1.0,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Seattle Sounders FC,zykalc2oixfyvayradbcxp05,M. Pappa,Midfielder,10,33.0,6.0,3.0,,,,6.0,23.0,66.0,1.0,2135.0,28.0,59.0,,1307.0,22.0,223.0,45.0,751.0,14.0,44.0,32.0,22.0,4.0,17.0,550.0,355.0,59.0,228.0,1333.0,38.0,32.0,986.0,26.0,46.0,272.0,422.0,40.0,327.0,25.0,7.0,185.0,27.0,87.0,67.0,1983.0,63.0,33.0,19.0,1.0,266.0,2.0,414.0,1.0,76.0,136.0,24.0,75.0,22.0,36.0,9.0,14.0,292.0,6.0,30.0,6.0,122.0,,,,4.0,139.0,274.0,4.0,1038.0,1061.0,26.0,1.0,5.0,5.0,13.0,50.0,156.0,9.0,31.0,127.0,,,4.0,41.0,,5.0,1.0,,,,,,,,,,,,,,,,,,19.0,,,1.0,,,
USA_MLS,2014,Seattle Sounders FC,crt9rx7ces38etq3hvic19exh,K. Parsemain,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Seattle Sounders FC,7cf1wc9efqbe5ybsjgailkes5,Fabio Pereira,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Seattle Sounders FC,2m8qy80axrfogcwd8ryy17vmd,G. Pineda,Midfielder,8,31.0,3.0,9.0,,,,4.0,3.0,11.0,,2488.0,10.0,57.0,,1617.0,8.0,194.0,52.0,832.0,24.0,71.0,49.0,6.0,8.0,23.0,455.0,649.0,64.0,238.0,1738.0,42.0,8.0,1336.0,27.0,15.0,309.0,463.0,45.0,317.0,1.0,,165.0,27.0,75.0,63.0,2219.0,79.0,31.0,22.0,6.0,231.0,,610.0,,75.0,144.0,9.0,93.0,8.0,47.0,29.0,5.0,283.0,20.0,35.0,3.0,71.0,,,2.0,3.0,116.0,471.0,3.0,1335.0,1429.0,52.0,8.0,3.0,5.0,8.0,51.0,139.0,13.0,39.0,115.0,,3.0,4.0,38.0,,2.0,,,,1.0,,,,,,,,,,,,,,3.0,34.0,,,,,,
USA_MLS,2014,Seattle Sounders FC,5vgfowhvv0bwl1ojj4vm1wmvp,D. Remick,Defender,15,13.0,,,,,,5.0,2.0,15.0,1.0,692.0,41.0,5.0,,335.0,2.0,38.0,7.0,150.0,10.0,12.0,3.0,1.0,1.0,5.0,120.0,130.0,13.0,55.0,340.0,4.0,7.0,268.0,12.0,1.0,67.0,128.0,6.0,57.0,,17.0,46.0,8.0,7.0,25.0,521.0,,13.0,2.0,,40.0,,162.0,,31.0,36.0,,5.0,7.0,4.0,13.0,3.0,58.0,22.0,13.0,,15.0,,,,,17.0,12.0,,268.0,273.0,18.0,2.0,1.0,,,9.0,22.0,4.0,19.0,23.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Seattle Sounders FC,5r72qv2gbsyevp837ztsye28l,A. Rose,Midfielder,5,18.0,3.0,,,,,13.0,1.0,9.0,,577.0,1.0,14.0,1.0,368.0,4.0,49.0,2.0,187.0,4.0,21.0,8.0,2.0,,19.0,94.0,113.0,9.0,54.0,373.0,3.0,,284.0,11.0,8.0,75.0,95.0,7.0,78.0,1.0,,41.0,5.0,15.0,6.0,448.0,1.0,18.0,3.0,2.0,20.0,,129.0,1.0,27.0,36.0,6.0,14.0,2.0,2.0,26.0,,65.0,9.0,11.0,1.0,9.0,,1.0,,,10.0,100.0,3.0,293.0,298.0,45.0,1.0,1.0,,,7.0,29.0,2.0,6.0,10.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Seattle Sounders FC,h714iufapwl2sbng1xs9e0ut,Z. Scott,Defender,20,22.0,,7.0,,,,2.0,1.0,1.0,2.0,1749.0,1.0,1.0,,574.0,,27.0,2.0,130.0,10.0,33.0,10.0,2.0,6.0,51.0,132.0,347.0,41.0,85.0,593.0,34.0,2.0,411.0,16.0,2.0,118.0,186.0,4.0,68.0,,,126.0,20.0,16.0,51.0,904.0,,22.0,15.0,10.0,94.0,,255.0,1.0,100.0,139.0,,64.0,2.0,18.0,82.0,,227.0,136.0,22.0,,1.0,,,1.0,,37.0,125.0,,461.0,475.0,133.0,6.0,,,,31.0,88.0,10.0,62.0,57.0,,,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Seattle Sounders FC,6oh09535cz7xklhboynis8639,D. Traoré,Defender,18,16.0,,1.0,1.0,1.0,,3.0,1.0,2.0,,1160.0,3.0,1.0,,391.0,,23.0,,69.0,26.0,34.0,7.0,,1.0,19.0,99.0,254.0,27.0,55.0,412.0,10.0,4.0,294.0,19.0,1.0,89.0,113.0,1.0,60.0,,,58.0,13.0,15.0,31.0,606.0,,16.0,5.0,12.0,57.0,,209.0,,42.0,61.0,1.0,29.0,,10.0,22.0,1.0,98.0,66.0,20.0,,2.0,,,1.0,,18.0,67.0,,305.0,323.0,41.0,3.0,1.0,,,22.0,37.0,5.0,40.0,39.0,,,15.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Seattle Sounders FC,7altnor9t7uzcbf8gna6o0ted,C. Weaver,Forward,23,3.0,,,,,,3.0,,,1.0,31.0,,1.0,,18.0,,6.0,,10.0,,,,,,4.0,6.0,3.0,1.0,5.0,18.0,4.0,,13.0,,,5.0,3.0,,5.0,,,1.0,,2.0,,22.0,,3.0,2.0,,5.0,,4.0,,88.0,5.0,,,,2.0,4.0,,13.0,,,,,1.0,,,,4.0,5.0,,13.0,13.0,8.0,,,,,1.0,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Seattle Sounders FC,269gnyszrb8ezl57m1ampsdlh,D. Yedlin,Defender,17,29.0,,5.0,,,,,1.0,73.0,,2580.0,196.0,15.0,,1168.0,15.0,157.0,20.0,529.0,35.0,59.0,18.0,1.0,8.0,12.0,419.0,452.0,78.0,159.0,1179.0,49.0,23.0,922.0,35.0,3.0,218.0,67.0,22.0,221.0,4.0,48.0,189.0,29.0,57.0,70.0,1961.0,1.0,29.0,24.0,11.0,231.0,,487.0,1.0,55.0,147.0,2.0,39.0,20.0,26.0,21.0,20.0,264.0,93.0,43.0,,73.0,1.0,,2.0,1.0,105.0,468.0,,952.0,961.0,33.0,6.0,,2.0,4.0,64.0,117.0,14.0,78.0,126.0,,,10.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
