liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,Spokane Velocity FC,3a51d0tbktq371fa6dxvsgk8a,M. Akale,Forward,7,,4.0,27.0,1.0,1.0,1.0,2.0,15.0,1.0,,2.0,15.0,10.0,10.0,1.0,20.0,2.0,168.0,3.0,41.0,6.0,12.0,12.0,4.0,,4.0,1.0,53.0,78.0,41.0,1.0,,11.0,,6.0,39.0,25.0,5.0,2.0,21.0,2.0,1.0,4.0,4.0,12.0,1.0,1.0,1.0,8.0,13.0,1.0,3.0,53.0,,26.0,1.0,10.0,9.0,4.0,3.0,2.0,6.0,0.0,,,,,3.0,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Spokane Velocity FC,c2tmm1kt6qyna4650kfy4bpm2,R. Bilichuk,Goalkeeper,1,,,,,5.0,2.0,,52.0,,1.0,,,10.0,,,12.0,9.0,180.0,,32.0,,,,17.0,,,,39.0,83.0,56.0,2.0,,30.0,,,47.0,21.0,1.0,,,,,2.0,2.0,12.0,,2.0,,14.0,,,3.0,68.0,,4.0,3.0,9.0,,,,12.0,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,22.0,29.0,,,,,,2.0,,2.0,3.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
USA_USL_Cup,2025,Spokane Velocity FC,cn8fovjei9tdslashum11dp05,N. Brett,Forward,9,1.0,,3.0,2.0,1.0,2.0,4.0,8.0,,1.0,,3.0,10.0,3.0,2.0,8.0,1.0,152.0,,20.0,,,3.0,7.0,,1.0,,24.0,38.0,21.0,,1.0,6.0,3.0,,20.0,6.0,2.0,1.0,3.0,,,4.0,4.0,4.0,,2.0,2.0,4.0,6.0,,,25.0,,14.0,3.0,4.0,,2.0,,1.0,8.0,0.0,,,,,2.0,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Spokane Velocity FC,1kvjc217588h0ws1xccocijt,J. Crisler,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Spokane Velocity FC,aebqqrjc0mtfbolzy8y8olk2x,J. Denton,Midfielder,19,4.0,2.0,24.0,1.0,,2.0,,65.0,,,6.0,16.0,10.0,8.0,2.0,27.0,8.0,198.0,2.0,112.0,5.0,8.0,13.0,32.0,,2.0,,124.0,155.0,114.0,,,28.0,,3.0,106.0,43.0,,1.0,19.0,2.0,1.0,3.0,3.0,12.0,,2.0,2.0,8.0,23.0,1.0,3.0,126.0,2.0,49.0,2.0,9.0,6.0,7.0,3.0,4.0,2.0,0.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Spokane Velocity FC,bmlit85nr640d79etfmjroqtx,C. Fernández,Midfielder,6,3.0,3.0,11.0,1.0,,2.0,,36.0,,1.0,1.0,4.0,10.0,7.0,2.0,11.0,5.0,146.0,1.0,59.0,3.0,7.0,2.0,17.0,,,,69.0,84.0,61.0,,1.0,14.0,,3.0,56.0,32.0,4.0,,8.0,2.0,1.0,3.0,3.0,10.0,,2.0,3.0,4.0,8.0,,1.0,71.0,,26.0,3.0,9.0,6.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Spokane Velocity FC,bh3an1jmbqxwmf2a41u9p4ftg,David García,Defender,4,2.0,6.0,26.0,2.0,7.0,4.0,1.0,139.0,,1.0,1.0,3.0,10.0,10.0,,32.0,24.0,360.0,8.0,182.0,9.0,23.0,2.0,85.0,,1.0,1.0,207.0,272.0,189.0,19.0,,83.0,,8.0,165.0,41.0,2.0,,17.0,5.0,2.0,4.0,4.0,28.0,1.0,4.0,,16.0,8.0,,9.0,217.0,,50.0,5.0,20.0,15.0,1.0,1.0,18.0,5.0,0.0,5.0,3.0,,,,2.0,2.0,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
USA_USL_Cup,2025,Spokane Velocity FC,21aiz5l5hzm13jtpzqqketjis,Javier Martín Gil,Defender,2,2.0,4.0,11.0,,3.0,2.0,1.0,18.0,1.0,1.0,,3.0,10.0,3.0,2.0,13.0,2.0,145.0,4.0,44.0,4.0,8.0,3.0,21.0,,1.0,2.0,51.0,84.0,44.0,4.0,,15.0,1.0,4.0,42.0,1.0,1.0,,7.0,,,3.0,3.0,7.0,2.0,2.0,,3.0,14.0,11.0,5.0,51.0,,27.0,3.0,4.0,4.0,,,4.0,3.0,0.0,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Spokane Velocity FC,3o1ofvw8de8lo5wdn0cs5gxxx,L. Gil,Midfielder,10,5.0,2.0,25.0,8.0,,4.0,2.0,34.0,,1.0,2.0,14.0,10.0,22.0,2.0,39.0,2.0,329.0,2.0,83.0,12.0,11.0,4.0,30.0,,1.0,2.0,105.0,161.0,91.0,1.0,2.0,24.0,,2.0,89.0,30.0,9.0,,13.0,4.0,3.0,4.0,4.0,22.0,7.0,4.0,4.0,10.0,29.0,,5.0,113.0,,61.0,5.0,24.0,9.0,4.0,10.0,,16.0,0.0,2.0,,1.0,1.0,,,6.0,1.0,1.0,0.0,,,1.0,,,,,6.0,2.0,4.0,,2.0,1.0,,,2.0,,4.0,,,,,,,,,,,,,,,1.0,,2.0,,,,,2.0,,,,,,,,,,,
USA_USL_Cup,2025,Spokane Velocity FC,4zk384iwrvinp38k34hc10q1h,M. Hernández,Midfielder,14,,,3.0,1.0,,,,,,,,2.0,10.0,,,,,4.0,,1.0,2.0,1.0,,,,,,1.0,3.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,1.0,,,1.0,,2.0,,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
