liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Throw Ins to Own Player,Aerial Duels lost,Total Tackles,Successful Dribbles,Unsuccessful Passes Own Half,Duels won,Shots On Target ( inc goals ),Aerial Duels won,Total Clearances,Aerial Duels,Tackles Won,Interceptions,Ground Duels won,Substitute On,Goals,Right Foot Goals,Substitute Off,Blocked Shots,Throw Ins to Opposition Player,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Goals from Inside Box,Penalties Taken,Goal Assists,Penalty Goals,Offsides,Successful Launches,PutThrough/Blocked Distribution Won,Goals from Outside Box,Clean Sheets,Through balls,Tackles Lost,Yellow Cards,Blocks,Saves Made,GK Successful Distribution,Unsuccessful Launches,Catches,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Clearances Off the Line,Unsuccessful lay-offs,Left Foot Goals,Foul Won Penalty,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Attempts from Set Pieces,Punches,Saves Made from Outside Box,Penalties Faced,Assists (Intentional),Headed Goals,Handballs conceded,Hit Woodwork,Penalties Conceded,Second Goal Assists,Drops,Own Goal Scored,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal,Saves made - caught,Goal Kicks,Set Pieces Goals,Other Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Goalkeeper Smother
USA_US_Open_Cup,2018,Houston Dynamo FC,9qjtctagf147jg0c5mk53bb9x,E. Alexander,Midfielder,6.0,,104.0,2.0,44.0,,9.0,,25.0,1.0,,7.0,16.0,3.0,45.0,1.0,38.0,,,4.0,,15.0,1.0,2.0,7.0,1.0,3.0,54.0,,2.0,,8.0,9.0,,10.0,1.0,9.0,1.0,,2.0,,6.0,12.0,40.0,41.0,7.0,,1.0,,2.0,2.0,2.0,,,,1.0,,,2.0,1.0,,,,,,3.0,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Houston Dynamo FC,1knx6w8nx8sd81peciwtes3x1,D. Beasley,Defender,7.0,1.0,180.0,,82.0,,12.0,1.0,45.0,4.0,,19.0,27.0,11.0,86.0,2.0,66.0,1.0,,15.0,,29.0,2.0,11.0,17.0,2.0,2.0,121.0,,2.0,2.0,14.0,41.0,1.0,10.0,1.0,17.0,2.0,1.0,2.0,,5.0,4.0,67.0,71.0,7.0,11.0,2.0,6.0,,5.0,10.0,,1.0,4.0,3.0,3.0,3.0,9.0,,,,,,,5.0,1.0,4.0,,,,,,1.0,,,1.0,,3.0,,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Houston Dynamo FC,58t051kyiko3imm429rqsn5rd,E. Bird,Midfielder,25.0,1.0,180.0,1.0,106.0,1.0,13.0,,54.0,2.0,2.0,21.0,37.0,14.0,107.0,4.0,82.0,,2.0,16.0,,37.0,4.0,16.0,14.0,2.0,3.0,134.0,,2.0,3.0,16.0,33.0,,10.0,,16.0,,1.0,2.0,,7.0,24.0,90.0,91.0,7.0,,,6.0,1.0,1.0,9.0,,,5.0,,6.0,2.0,9.0,,,,,1.0,,9.0,,2.0,,,,,,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Houston Dynamo FC,2az3hi45krcxbzny070v5mo5x,J. Cabezas,Midfielder,5.0,,90.0,,36.0,,6.0,,12.0,2.0,2.0,6.0,19.0,4.0,37.0,4.0,28.0,,2.0,6.0,,9.0,1.0,6.0,8.0,1.0,2.0,55.0,,1.0,2.0,11.0,13.0,,10.0,,15.0,,,1.0,,5.0,9.0,30.0,31.0,6.0,,1.0,5.0,1.0,,9.0,,3.0,1.0,4.0,2.0,3.0,6.0,,,,,,,3.0,,,,,,,,1.0,2.0,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Houston Dynamo FC,4i0iq31lu0vvjfgk8kqyec72t,D. Cerén,Midfielder,24.0,,222.0,,127.0,1.0,9.0,,79.0,9.0,2.0,17.0,37.0,5.0,130.0,4.0,100.0,3.0,2.0,14.0,,53.0,,12.0,7.0,2.0,2.0,153.0,,3.0,4.0,18.0,31.0,1.0,10.0,1.0,19.0,5.0,,3.0,,7.0,37.0,115.0,116.0,8.0,,1.0,6.0,1.0,2.0,11.0,,,2.0,1.0,5.0,3.0,11.0,1.0,,,,,,16.0,,4.0,,,1.0,,,,2.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Houston Dynamo FC,5xe2u24yitsgsf4lufmk2f105,A. DeLaGarza,Defender,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Houston Dynamo FC,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,Defender,30.0,,90.0,,33.0,,1.0,,14.0,1.0,1.0,3.0,19.0,1.0,35.0,2.0,32.0,,1.0,2.0,,10.0,,1.0,7.0,1.0,,46.0,,1.0,1.0,4.0,20.0,1.0,10.0,,4.0,,,1.0,,2.0,4.0,31.0,33.0,2.0,,,2.0,,1.0,2.0,,,2.0,,2.0,4.0,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Houston Dynamo FC,aoe90w0oopw8h5ipktpmme9cl,A. Elis,Forward,17.0,2.0,330.0,3.0,95.0,3.0,26.0,3.0,58.0,4.0,2.0,61.0,10.0,26.0,95.0,10.0,62.0,3.0,4.0,30.0,,10.0,7.0,29.0,7.0,3.0,5.0,169.0,,4.0,4.0,48.0,24.0,27.0,10.0,9.0,62.0,5.0,2.0,4.0,,24.0,35.0,65.0,65.0,31.0,1.0,7.0,5.0,16.0,3.0,31.0,2.0,7.0,,14.0,3.0,2.0,24.0,1.0,,,,3.0,,3.0,3.0,4.0,,,3.0,,1.0,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Houston Dynamo FC,ad8w1ymipywxvgekz79eqjqw9,J. Enríquez,Midfielder,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Houston Dynamo FC,7fayvrd58aelitugyce9k7yz9,A. Fuenmayor,Defender,2.0,,331.0,,141.0,,8.0,,45.0,10.0,1.0,15.0,83.0,5.0,143.0,6.0,113.0,1.0,1.0,15.0,,20.0,2.0,12.0,22.0,4.0,4.0,190.0,,4.0,1.0,17.0,67.0,1.0,10.0,,24.0,2.0,,4.0,,6.0,48.0,126.0,128.0,10.0,1.0,4.0,9.0,,3.0,14.0,,3.0,15.0,7.0,9.0,10.0,11.0,,,,1.0,,,15.0,,2.0,,,,,,1.0,3.0,,2.0,,,2.0,6.0,,,6.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
