root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Corners Taken (incl short corners),Successful Dribbles,Duels lost,PutThrough/Blocked Distribution,Touches,Time Played,Ground Duels lost,Backward Passes,Total Fouls Won,Successful Crosses & Corners,Successful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Tackles Lost,Goals Conceded Inside Box,Penalty Goals Conceded,Starts,Key Passes (Attempt Assists),Total Touches In Opposition Box,Ground Duels won,Total Tackles,Successful Crosses open play,Tackles Won,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Substitute Off,Forward Passes,Unsuccessful Long Passes,Total Clearances,Total Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Successful Lay-offs,Aerial Duels,Index,Successful Passes Opposition Half,Total Losses Of Possession,Blocked Shots,Goals Conceded,Aerial Duels lost,Ground Duels,Interceptions,Duels won,Unsuccessful Crosses open play,Unsuccessful Dribbles,Leftside Passes,Aerial Duels won,Unsuccessful Launches,Total Shots,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Times Tackled,Recoveries,Unsuccessful Crosses & Corners,Appearances,Games Played,Blocks,Total Fouls Conceded,PutThrough/Blocked Distribution Won,Duels,Successful Open Play Passes,Successful Long Passes,Corners Won,Shots Off Target (inc woodwork),Rightside Passes,Winning Goal,Successful Launches,Clean Sheets,Saves Made from Outside Box,Saves made - parried,Saves Made,GK Successful Distribution,Goal Kicks,Catches,Punches,GK Unsuccessful Distribution,Saves Made from Inside Box,Substitute On,Foul Attempted Tackle,Shots On Target ( inc goals ),Goals from Inside Box,Handballs conceded,Right Foot Goals,Goals,Assists (Intentional),Yellow Cards,Goal Assists,Attempts from Set Pieces,Home Goals,Away Goals,Unsuccessful Corners into Box,Penalty Goals,Offsides,Penalties Taken,Successful Corners into Box,Throw Ins to Opposition Player,Own Goal Scored,Headed Goals,Second Goal Assists,Left Foot Goals,Penalties Conceded,Penalties Faced,Goals Conceded Outside Box,Through balls,Goalkeeper Smother,Foul Won Penalty,Clearances Off the Line,Saves from Penalty,Penalties Saved,Unsuccessful lay-offs,Last Man Tackle,Total Red Cards,Straight Red Cards,Drops,Saves made - caught,Goals from Outside Box,Hit Woodwork,Red Cards - 2nd Yellow,Fifty Fifty,Successful Fifty Fifty,Overruns,Crosses not Claimed,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Honduras,Honduras,8b8tgseou9bonm9vsus62dej9,H. Fonseca,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Honduras,Honduras,annmut4ru8fcfawzby7oisgk5,D. García,Defender,2,,,8.0,2.0,188.0,246.0,5.0,8.0,1.0,,88.0,113.0,19.0,1.0,4.0,,2.0,,3.0,6.0,5.0,,4.0,18.0,29.0,,59.0,10.0,10.0,153.0,1.0,11.0,,18.0,10.0,36.0,30.0,,5.0,3.0,11.0,7.0,21.0,,,57.0,15.0,4.0,4.0,149.0,124.0,1.0,13.0,,3.0,3.0,2.0,2.0,2.0,29.0,120.0,11.0,2.0,3.0,29.0,0.0,2.0,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Honduras,Honduras,3ys8mdricypsfnezm5trj285x,A. López,Midfielder,10,5.0,,5.0,3.0,84.0,105.0,5.0,16.0,1.0,1.0,23.0,59.0,7.0,,3.0,,2.0,3.0,,1.0,,,,11.0,7.0,2.0,15.0,,2.0,66.0,,1.0,,1.0,10.0,37.0,16.0,2.0,4.0,,6.0,2.0,2.0,1.0,2.0,13.0,1.0,,1.0,61.0,59.0,3.0,4.0,5.0,3.0,3.0,,1.0,,7.0,54.0,,,1.0,22.0,0.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,4.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Honduras,Honduras,cbyp6fbp6x44572n87udspqz9,L. López,Goalkeeper,22,,,,,29.0,90.0,,,,,13.0,9.0,,,3.0,,1.0,,,,,,,2.0,3.0,,7.0,3.0,,18.0,,1.0,,,10.0,2.0,3.0,,4.0,,,,,,,7.0,,2.0,,15.0,15.0,,9.0,,1.0,1.0,,,,,12.0,6.0,,,4.0,0.0,1.0,,1.0,1.0,2.0,9.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Honduras,Honduras,1xsjvdcc3ev6d9nj6f9b0omol,E. Menjívar,Goalkeeper,1,,,,,77.0,180.0,,,,,34.0,25.0,,,2.0,,2.0,,,,,,,7.0,8.0,,28.0,8.0,2.0,51.0,,1.0,,2.0,10.0,9.0,8.0,,2.0,,,,2.0,,,14.0,2.0,2.0,,32.0,43.0,,21.0,,2.0,2.0,,,,2.0,27.0,18.0,,,9.0,0.0,1.0,,2.0,2.0,8.0,21.0,12.0,2.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Honduras,Honduras,5nzcly004k06pn0toth05hgwl,M. Núñez,Defender,13,,4.0,5.0,3.0,115.0,180.0,5.0,15.0,1.0,6.0,28.0,51.0,8.0,,2.0,,2.0,2.0,3.0,6.0,1.0,6.0,1.0,18.0,11.0,,17.0,3.0,1.0,65.0,20.0,2.0,,1.0,10.0,32.0,25.0,,2.0,,11.0,1.0,7.0,9.0,3.0,32.0,1.0,2.0,,64.0,54.0,3.0,9.0,9.0,2.0,2.0,,2.0,,12.0,53.0,3.0,3.0,,1.0,0.0,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Honduras,Honduras,4ag7ykxjf5pex7tv4ki1vene1,J. Pinto,Midfielder,17,,6.0,8.0,1.0,109.0,159.0,8.0,20.0,3.0,1.0,9.0,66.0,6.0,,3.0,,2.0,1.0,6.0,10.0,1.0,1.0,1.0,9.0,8.0,2.0,16.0,2.0,,77.0,,1.0,1.0,1.0,10.0,61.0,23.0,2.0,4.0,,18.0,1.0,11.0,2.0,3.0,21.0,1.0,,3.0,77.0,69.0,8.0,4.0,2.0,3.0,3.0,,,,19.0,69.0,3.0,1.0,1.0,20.0,1.0,1.0,,,,,,,,,,,1.0,,2.0,1.0,,,1.0,,,,,1.0,0.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Honduras,Honduras,6sp49nn88r1ztu9vmt1x7f1wq,J. Rosales,Midfielder,8,3.0,2.0,12.0,9.0,156.0,251.0,11.0,14.0,3.0,1.0,32.0,73.0,13.0,4.0,5.0,,3.0,3.0,2.0,12.0,7.0,1.0,3.0,23.0,17.0,2.0,34.0,4.0,1.0,94.0,10.0,5.0,1.0,2.0,10.0,46.0,44.0,2.0,6.0,1.0,23.0,2.0,13.0,7.0,3.0,15.0,1.0,1.0,2.0,89.0,77.0,4.0,16.0,11.0,3.0,3.0,,5.0,2.0,25.0,72.0,4.0,3.0,1.0,31.0,0.0,,,,,,,,,,,,,4.0,1.0,,,,,,1.0,,1.0,,,2.0,,1.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,2.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Honduras,Honduras,bnic2so7igd1mq5uimokge2mt,M. Santos,Defender,4,,,11.0,4.0,203.0,270.0,7.0,11.0,2.0,,88.0,138.0,15.0,2.0,5.0,,3.0,,,9.0,7.0,,5.0,14.0,25.0,,64.0,10.0,9.0,169.0,2.0,12.0,,10.0,10.0,56.0,28.0,,6.0,4.0,16.0,4.0,15.0,1.0,,59.0,6.0,5.0,,165.0,144.0,,17.0,1.0,3.0,3.0,1.0,3.0,3.0,26.0,140.0,6.0,,,35.0,0.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Honduras,Honduras,dc1tojqbfxfq4wevzyqo0nzai,E. Solano,Forward,16,,,1.0,,9.0,18.0,1.0,2.0,1.0,,,3.0,,,,,,,2.0,1.0,,,,1.0,,,,,,3.0,,,,,10.0,3.0,4.0,,,,2.0,,1.0,1.0,,1.0,,,1.0,3.0,3.0,,,1.0,1.0,1.0,,1.0,,2.0,3.0,,,1.0,,0.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Honduras,Honduras,9x66sjxen8le46znpix6nazft,A. Vega,Forward,21,1.0,1.0,2.0,,19.0,30.0,2.0,1.0,,,,7.0,1.0,,1.0,,,,,2.0,1.0,,1.0,3.0,2.0,,3.0,1.0,,10.0,,,,,10.0,8.0,6.0,,1.0,,4.0,,2.0,,2.0,4.0,,,1.0,10.0,8.0,2.0,1.0,1.0,1.0,1.0,,,,4.0,8.0,1.0,,,2.0,0.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Honduras,Honduras,3vty7cwihfuom78pi43hmvtre,L. Vega,Defender,15,,3.0,4.0,3.0,74.0,114.0,2.0,6.0,,,38.0,44.0,3.0,,4.0,,2.0,,2.0,4.0,1.0,,1.0,6.0,7.0,1.0,19.0,4.0,4.0,58.0,,1.0,,3.0,10.0,13.0,9.0,1.0,5.0,2.0,6.0,,5.0,,2.0,9.0,1.0,,,57.0,51.0,2.0,11.0,,2.0,2.0,2.0,,3.0,9.0,51.0,7.0,,,24.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Honduras,Honduras,5g2l20pbm2nbwpi679o7fb9pl,J. Álvarez,Midfielder,14,3.0,2.0,10.0,3.0,182.0,194.0,5.0,22.0,,5.0,38.0,131.0,9.0,1.0,4.0,,2.0,10.0,,5.0,3.0,3.0,2.0,18.0,15.0,1.0,57.0,6.0,2.0,154.0,1.0,2.0,,6.0,10.0,106.0,25.0,,5.0,5.0,10.0,,6.0,3.0,2.0,50.0,1.0,1.0,1.0,152.0,139.0,4.0,16.0,5.0,3.0,3.0,2.0,1.0,2.0,16.0,137.0,8.0,,,25.0,0.0,,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
