liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Games Played,Index,Substitute On,Time Played,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Assists (Intentional),Backward Passes,Blocks,Carries,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Clean Sheets,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Overruns,Shots On Target ( inc goals ),Successful Launches,Through balls,Total Big Chances Scored,Home Goals,Away Goals,Blocked Shots,Goals from Outside Box,Handballs conceded,Hit Woodwork,Left Foot Goals,Offsides,Penalties Taken,Penalty Goals,Right Foot Goals,Successful Lay-offs,Unsuccessful lay-offs,Catches,Drops,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Goalkeeper Smother,Last Player Tackle,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Second Goal Assists,Attempts from Set Pieces,Set Pieces Goals,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Big Chances Saved,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Crosses not Claimed,Direct Setpiece Goals,Penalties Off Target,Own Goal Scored,Penalties Saved,Saves from Penalty
USA_USL_Championship,2025,Oakland Roots SC,24r8fdf8ypk7ejch9t86zjwgk,I. Alekseev,Defender,88,13.0,13.0,10.0,9.0,307.0,0.0,14.0,13.0,1.0,,16.0,1.0,26.0,,3.0,41.0,31.0,10.0,16.0,24.0,5.0,,7.0,3.0,4.0,27.0,18.0,9.0,4.0,1.0,22.0,71.0,,17.0,5.0,1.0,12.0,9.0,,4.0,4.0,,,,1.0,1.0,50.0,30.0,20.0,49.0,3.0,3.0,1.0,8.0,10.0,,1.0,10.0,9.0,2.0,46.0,71.0,2.0,50.0,6.0,6.0,21.0,134.0,,3.0,3.0,6.0,1.0,5.0,23.0,1.0,16.0,3.0,,,,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Oakland Roots SC,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,Forward,10,27.0,27.0,10.0,4.0,1958.0,1.0,14.0,12.0,2.0,2.0,269.0,3.0,333.0,35.0,14.0,189.0,99.0,90.0,164.0,284.0,18.0,3.0,39.0,28.0,11.0,175.0,87.0,88.0,6.0,26.0,240.0,924.0,3.0,174.0,42.0,22.0,99.0,225.0,11.0,23.0,12.0,8.0,25.0,5.0,22.0,46.0,744.0,493.0,361.0,783.0,15.0,25.0,2.0,54.0,42.0,4.0,,14.0,27.0,26.0,385.0,1018.0,16.0,829.0,40.0,32.0,189.0,1489.0,23.0,99.0,52.0,19.0,7.0,47.0,261.0,27.0,142.0,4.0,2.0,1.0,1.0,,,2.0,5.0,1.0,3.0,,1.0,0.0,8.0,1.0,1.0,,1.0,3.0,,,,28.0,2.0,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2025,Oakland Roots SC,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,Midfielder,77,18.0,18.0,10.0,7.0,964.0,0.0,2.0,2.0,,3.0,91.0,3.0,129.0,1.0,3.0,64.0,43.0,21.0,116.0,149.0,8.0,4.0,19.0,16.0,3.0,62.0,41.0,21.0,9.0,12.0,99.0,434.0,2.0,66.0,14.0,6.0,52.0,117.0,8.0,11.0,9.0,,5.0,5.0,8.0,26.0,372.0,252.0,146.0,367.0,1.0,6.0,,3.0,17.0,3.0,1.0,8.0,17.0,6.0,117.0,456.0,10.0,393.0,7.0,11.0,63.0,594.0,,10.0,9.0,9.0,5.0,20.0,62.0,11.0,43.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,5.0,1.0,1.0,0.0,3.0,,,1.0,1.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Oakland Roots SC,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,Defender,3,18.0,18.0,10.0,3.0,1177.0,0.0,35.0,16.0,19.0,1.0,68.0,7.0,131.0,,2.0,117.0,65.0,52.0,15.0,176.0,10.0,2.0,20.0,13.0,7.0,82.0,49.0,33.0,9.0,2.0,34.0,444.0,2.0,64.0,27.0,16.0,36.0,172.0,4.0,15.0,7.0,,3.0,3.0,5.0,9.0,335.0,142.0,201.0,331.0,8.0,17.0,4.0,13.0,17.0,1.0,2.0,57.0,23.0,3.0,166.0,450.0,7.0,340.0,25.0,22.0,110.0,679.0,,16.0,16.0,9.0,17.0,45.0,97.0,29.0,65.0,3.0,3.0,,,,,,3.0,,3.0,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_USL_Championship,2025,Oakland Roots SC,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,Midfielder,18,21.0,21.0,10.0,8.0,1415.0,0.0,27.0,18.0,9.0,1.0,107.0,4.0,153.0,1.0,4.0,123.0,69.0,54.0,45.0,224.0,22.0,1.0,23.0,15.0,8.0,96.0,51.0,45.0,22.0,4.0,165.0,599.0,2.0,69.0,33.0,16.0,85.0,114.0,10.0,13.0,3.0,,,,8.0,44.0,469.0,238.0,242.0,436.0,8.0,19.0,,3.0,11.0,2.0,,18.0,31.0,10.0,160.0,610.0,13.0,480.0,27.0,16.0,130.0,798.0,,6.0,6.0,8.0,17.0,47.0,105.0,31.0,83.0,4.0,2.0,,,,,1.0,3.0,4.0,3.0,,,,7.0,,1.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Oakland Roots SC,dcirx0bnhlf1ua9c3lltqpe96,T. Camier,Defender,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Oakland Roots SC,19w44q1mdrksxjdmj76r1m32s,A. Caracheo,Goalkeeper,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Oakland Roots SC,evk0esdocrzt5zxqmv4ostdcl,J. Damm,Midfielder,25,22.0,22.0,10.0,14.0,847.0,0.0,24.0,5.0,19.0,1.0,101.0,,132.0,1.0,4.0,106.0,45.0,61.0,32.0,85.0,9.0,1.0,18.0,15.0,3.0,82.0,40.0,42.0,10.0,4.0,101.0,341.0,2.0,56.0,13.0,9.0,50.0,57.0,2.0,8.0,7.0,,2.0,2.0,11.0,5.0,283.0,144.0,143.0,280.0,11.0,15.0,4.0,26.0,17.0,2.0,,24.0,16.0,5.0,117.0,344.0,6.0,285.0,26.0,34.0,59.0,541.0,1.0,17.0,16.0,8.0,7.0,11.0,63.0,13.0,48.0,7.0,,2.0,1.0,2.0,1.0,3.0,4.0,2.0,,,0.0,2.0,1.0,,,,,5.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Oakland Roots SC,653qyopyxl1qrfmul2n3m5g16,M. Doner,Defender,30,25.0,25.0,10.0,10.0,1476.0,1.0,32.0,17.0,15.0,,178.0,3.0,251.0,,20.0,158.0,75.0,83.0,96.0,135.0,10.0,,23.0,17.0,6.0,126.0,58.0,68.0,11.0,16.0,234.0,564.0,1.0,154.0,37.0,12.0,76.0,26.0,3.0,15.0,6.0,,13.0,13.0,5.0,15.0,495.0,270.0,247.0,489.0,1.0,10.0,11.0,106.0,31.0,3.0,,33.0,17.0,52.0,214.0,573.0,7.0,504.0,11.0,21.0,69.0,1017.0,,60.0,60.0,21.0,13.0,19.0,101.0,28.0,50.0,1.0,4.0,2.0,1.0,1.0,,6.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,,1.0,2.0,,,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Oakland Roots SC,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,Midfielder,45,21.0,21.0,10.0,6.0,1092.0,0.0,17.0,11.0,6.0,,98.0,8.0,173.0,,4.0,141.0,72.0,69.0,63.0,143.0,12.0,1.0,22.0,16.0,6.0,124.0,61.0,63.0,9.0,7.0,142.0,497.0,1.0,78.0,33.0,19.0,61.0,117.0,5.0,15.0,13.0,,1.0,1.0,11.0,17.0,415.0,230.0,189.0,401.0,11.0,18.0,2.0,2.0,30.0,,2.0,15.0,19.0,23.0,152.0,500.0,8.0,418.0,29.0,15.0,82.0,727.0,,4.0,4.0,15.0,3.0,11.0,60.0,26.0,71.0,3.0,3.0,,,,,1.0,3.0,,4.0,,,,3.0,,3.0,1.0,,,,,,16.0,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,
