liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Headed Goals,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Throw Ins to Opposition Player,Left Foot Goals,Foul Won Penalty,Clearances Off the Line,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Penalty Goals,Penalties Conceded,Saves Made,GK Successful Distribution,Crosses not Claimed,Own Goal Scored,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Last Man Tackle,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2015,New York Red Bulls,bhlysuk7g9vqlvm1tunytjkr9,S. McLaws,Defender,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York Red Bulls,6tqzlat0ogqxxqt0vst8nn5xx,M. Miazga,Defender,20.0,30.0,1.0,4.0,2.0,,2.0,2.0,,2.0,,2488.0,4.0,1.0,,1019.0,4.0,32.0,,328.0,55.0,111.0,11.0,11.0,1.0,66.0,305.0,463.0,67.0,,162.0,,1064.0,34.0,3.0,726.0,27.0,20.0,273.0,125.0,1.0,182.0,6.0,117.0,28.0,27.0,93.0,1574.0,30.0,15.0,17.0,136.0,,625.0,,100.0,222.0,9.0,,65.0,,22.0,136.0,2.0,338.0,209.0,28.0,2.0,1.0,,,1.0,50.0,282.0,1.0,,756.0,791.0,202.0,11.0,,1.0,1.0,55.0,116.0,12.0,101.0,86.0,18.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,,
USA_MLS,2015,New York Red Bulls,5qd4hawpf9514beiyu4cmncgl,R. Miller,Defender,7.0,6.0,,,,,,1.0,1.0,11.0,1.0,444.0,27.0,,,213.0,1.0,26.0,1.0,76.0,6.0,20.0,4.0,2.0,,6.0,82.0,81.0,13.0,,38.0,,214.0,7.0,1.0,148.0,10.0,2.0,58.0,68.0,,56.0,,33.0,5.0,10.0,13.0,321.0,6.0,4.0,1.0,26.0,,103.0,,26.0,28.0,,,8.0,1.0,1.0,13.0,1.0,45.0,14.0,10.0,11.0,,2.0,,,11.0,17.0,,,155.0,156.0,19.0,,1.0,,1.0,12.0,17.0,1.0,11.0,15.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York Red Bulls,9lwzdpbxa4ea14zk8qxnm2h1x,M. Obekop,Midfielder,21.0,1.0,,,,,,1.0,,,,4.0,,,,4.0,,,,3.0,,,,,,,1.0,,,,1.0,,4.0,,,3.0,1.0,,1.0,3.0,1.0,1.0,,1.0,,,,4.0,1.0,,,,,1.0,,100.0,,,,,,,,,,,1.0,,,,,1.0,,,,,3.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York Red Bulls,dmtvb8s8dfgy8gjz583lauuol,K. Ouimette,Defender,22.0,10.0,,2.0,,,,4.0,,,,621.0,2.0,,,225.0,1.0,5.0,,58.0,26.0,40.0,5.0,1.0,,16.0,92.0,100.0,13.0,,38.0,,236.0,7.0,1.0,146.0,10.0,1.0,78.0,36.0,,55.0,,21.0,6.0,8.0,23.0,343.0,10.0,2.0,1.0,35.0,,124.0,,25.0,35.0,,,12.0,,5.0,17.0,1.0,68.0,40.0,10.0,,,,,,17.0,71.0,,,150.0,158.0,33.0,2.0,,,,11.0,33.0,2.0,24.0,18.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York Red Bulls,a0z6befcplqd7d3gv7892x6fp,D. Perrinelle,Defender,55.0,28.0,2.0,10.0,,,,1.0,3.0,3.0,1.0,2371.0,4.0,,,1102.0,2.0,35.0,,381.0,45.0,112.0,14.0,10.0,1.0,41.0,262.0,527.0,58.0,,115.0,,1135.0,41.0,6.0,841.0,25.0,13.0,227.0,317.0,5.0,156.0,2.0,168.0,27.0,30.0,74.0,1591.0,28.0,17.0,16.0,133.0,,616.0,,58.0,169.0,3.0,,67.0,,21.0,88.0,,262.0,153.0,26.0,3.0,2.0,2.0,2.0,1.0,52.0,167.0,2.0,,885.0,908.0,129.0,8.0,,1.0,2.0,51.0,93.0,7.0,123.0,81.0,11.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,
USA_MLS,2015,New York Red Bulls,8neg6m08c9yd1gfdyt25mg4id,K. Reynish,Goalkeeper,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York Red Bulls,cwcnuwg1t4c2lpk91e1pd4es5,D. Richards,Midfielder,91.0,11.0,,1.0,,,,10.0,1.0,10.0,5.0,245.0,5.0,2.0,,67.0,3.0,12.0,1.0,32.0,1.0,2.0,3.0,4.0,,4.0,51.0,12.0,8.0,,22.0,,67.0,5.0,5.0,43.0,5.0,5.0,24.0,12.0,,28.0,1.0,14.0,1.0,7.0,6.0,127.0,11.0,5.0,,30.0,,24.0,,1.0,16.0,1.0,,,1.0,2.0,1.0,3.0,35.0,1.0,5.0,10.0,,,,,15.0,19.0,,,43.0,43.0,5.0,,,,,6.0,19.0,2.0,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York Red Bulls,7or9pf8u0yubojk9fu8g5sslx,L. Robles,Goalkeeper,31.0,37.0,,3.0,,,,,,,,3330.0,1.0,,,290.0,1.0,,,126.0,155.0,374.0,,,1.0,1.0,395.0,244.0,,,3.0,,747.0,,,192.0,42.0,,377.0,54.0,,317.0,,320.0,37.0,1.0,60.0,1149.0,37.0,,,2.0,,636.0,,58.0,19.0,,,178.0,,4.0,18.0,,21.0,42.0,43.0,,,,,,1.0,57.0,,,177.0,370.0,19.0,12.0,,,,,2.0,,9.0,1.0,56.0,,,,,,,,,,,98.0,313.0,,,26.0,5.0,3.0,33.0,40.0,25.0,57.0,3.0,26.0,171.0,,,,
USA_MLS,2015,New York Red Bulls,ax10yyy47hzqbx66g5dnsn5qt,L. Sam,Midfielder,10.0,34.0,9.0,2.0,,,,4.0,21.0,122.0,18.0,2548.0,16.0,25.0,8.0,990.0,39.0,244.0,29.0,612.0,5.0,22.0,32.0,11.0,1.0,40.0,453.0,223.0,34.0,,171.0,,999.0,33.0,25.0,787.0,32.0,30.0,193.0,155.0,38.0,283.0,2.0,148.0,30.0,67.0,32.0,1521.0,34.0,16.0,,216.0,2.0,245.0,,50.0,117.0,19.0,,19.0,27.0,43.0,15.0,24.0,271.0,7.0,33.0,122.0,,1.0,1.0,5.0,114.0,355.0,7.0,,798.0,806.0,55.0,5.0,3.0,5.0,9.0,28.0,154.0,6.0,17.0,102.0,1.0,1.0,1.0,3.0,,,2.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York Red Bulls,6fepr1pz34gynlizv3ghdidat,L. Stolz,Midfielder,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York Red Bulls,d9aeczfxcqms8d6kvbeq381jp,M. Sanchez,Midfielder,17.0,3.0,,,,,,3.0,,,,22.0,,,,11.0,2.0,2.0,,4.0,,,,2.0,,1.0,3.0,5.0,1.0,,2.0,,11.0,,,9.0,,4.0,2.0,3.0,,2.0,2.0,3.0,,2.0,,19.0,3.0,,,2.0,,2.0,,75.0,1.0,2.0,,,,,,,3.0,,,,,,1.0,,1.0,4.0,,,9.0,9.0,1.0,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York Red Bulls,1c7p65j9h5domgi3olt7pvs2d,G. Verón,Midfielder,30.0,17.0,1.0,,,,,15.0,2.0,23.0,3.0,389.0,1.0,4.0,1.0,130.0,12.0,39.0,8.0,88.0,,2.0,7.0,5.0,,5.0,87.0,23.0,15.0,,27.0,,132.0,9.0,12.0,102.0,6.0,10.0,29.0,27.0,12.0,46.0,3.0,33.0,2.0,11.0,6.0,272.0,17.0,7.0,,77.0,,29.0,,100.0,41.0,5.0,,1.0,8.0,12.0,2.0,15.0,84.0,2.0,6.0,23.0,,,,2.0,38.0,37.0,1.0,,101.0,103.0,7.0,,2.0,2.0,1.0,14.0,43.0,1.0,5.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York Red Bulls,iw1rbo6x4s0vndn4sp3rendh,A. Wallace,Defender,6.0,6.0,2.0,1.0,,,,,,9.0,1.0,540.0,28.0,2.0,,224.0,1.0,31.0,1.0,93.0,14.0,31.0,7.0,3.0,,10.0,94.0,79.0,14.0,,30.0,,232.0,6.0,4.0,160.0,6.0,5.0,61.0,90.0,3.0,57.0,,38.0,6.0,9.0,14.0,384.0,6.0,5.0,1.0,36.0,2.0,104.0,,66.0,30.0,2.0,,11.0,1.0,6.0,8.0,2.0,54.0,24.0,6.0,10.0,,1.0,,,14.0,7.0,,,167.0,171.0,18.0,2.0,,,,12.0,24.0,2.0,13.0,22.0,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York Red Bulls,f393lhns0ptvcs7cj0t07f00l,B. Wright-Phillips,Forward,99.0,37.0,18.0,3.0,,,,1.0,12.0,16.0,47.0,3135.0,3.0,67.0,14.0,705.0,25.0,170.0,4.0,460.0,2.0,10.0,33.0,42.0,1.0,162.0,381.0,99.0,22.0,,195.0,,760.0,48.0,18.0,545.0,40.0,99.0,205.0,266.0,36.0,194.0,25.0,85.0,36.0,55.0,27.0,1267.0,37.0,24.0,6.0,221.0,,173.0,,68.0,155.0,57.0,,10.0,4.0,51.0,66.0,26.0,449.0,31.0,41.0,16.0,2.0,9.0,4.0,4.0,132.0,151.0,18.0,4.0,500.0,555.0,228.0,8.0,18.0,6.0,6.0,20.0,294.0,2.0,6.0,89.0,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York Red Bulls,5jw8m3epv5ndkcl1vrnv6s72t,S. Wright-Phillips,Midfielder,98.0,14.0,1.0,1.0,,,,13.0,2.0,10.0,1.0,314.0,1.0,4.0,1.0,132.0,3.0,34.0,3.0,76.0,2.0,4.0,5.0,11.0,,8.0,71.0,31.0,11.0,,24.0,,132.0,8.0,1.0,101.0,5.0,14.0,28.0,40.0,2.0,33.0,3.0,28.0,1.0,7.0,5.0,227.0,14.0,5.0,,48.0,1.0,38.0,,66.0,22.0,3.0,,3.0,1.0,9.0,1.0,10.0,57.0,5.0,5.0,10.0,,,1.0,1.0,27.0,20.0,,,104.0,104.0,9.0,,,1.0,1.0,8.0,35.0,3.0,1.0,21.0,1.0,1.0,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York Red Bulls,e5943gbco6auoe61tswisvyl1,S. Zizzo,Midfielder,15.0,26.0,,2.0,,,,12.0,5.0,36.0,1.0,1392.0,104.0,14.0,,589.0,17.0,102.0,21.0,297.0,14.0,42.0,15.0,10.0,1.0,22.0,278.0,170.0,40.0,,113.0,,601.0,12.0,14.0,424.0,12.0,14.0,155.0,93.0,21.0,161.0,5.0,105.0,14.0,40.0,37.0,1023.0,26.0,10.0,2.0,127.0,,211.0,,88.0,93.0,4.0,1.0,22.0,18.0,7.0,32.0,24.0,181.0,32.0,13.0,43.0,,,1.0,2.0,66.0,195.0,,1.0,437.0,446.0,54.0,3.0,1.0,2.0,1.0,32.0,88.0,8.0,27.0,61.0,5.0,14.0,,2.0,,,2.0,10.0,6.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York Red Bulls,cdvj72uuc7vskl5tan7psl6mt,R. Zubar,Defender,23.0,16.0,1.0,3.0,,,,5.0,3.0,1.0,,1010.0,1.0,1.0,1.0,500.0,,21.0,,137.0,18.0,40.0,12.0,2.0,,26.0,111.0,280.0,27.0,,54.0,,511.0,12.0,4.0,391.0,14.0,3.0,94.0,144.0,,70.0,,99.0,11.0,15.0,25.0,695.0,16.0,6.0,7.0,54.0,,220.0,,51.0,81.0,1.0,,26.0,,9.0,43.0,1.0,123.0,60.0,14.0,1.0,,,,,16.0,126.0,1.0,,408.0,417.0,69.0,2.0,,,,19.0,42.0,8.0,42.0,38.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
