liga,temporada,equipo,id,nombre,posicion,dorsal,Tackles Won,Straight Red Cards,Total Shots,Aerial Duels won,Successful Passes Opposition Half,Tackles Lost,Unsuccessful Short Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Unsuccessful Launches,Unsuccessful Long Passes,Clean Sheets,Games Played,Total Clearances,Unsuccessful Crosses & Corners,Touches,Aerial Duels,Successful Crosses & Corners,Recoveries,Unsuccessful Crosses open play,Successful Crosses open play,Aerial Duels lost,Ground Duels won,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Total Tackles,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Foul Attempted Tackle,Ground Duels,Index,Shots Off Target (inc woodwork),Blocks,Duels lost,Ground Duels lost,Successful Short Passes,Total Fouls Won,Duels won,Rightside Passes,Duels,Successful Long Passes,PutThrough/Blocked Distribution,Penalties Conceded,Goals Conceded Outside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Launches,Goals Conceded,Total Passes,Total Losses Of Possession,Substitute On,Total Fouls Conceded,Times Tackled,Total Touches In Opposition Box,Substitute Off,Interceptions,Appearances,Time Played,Backward Passes,Starts,Total Red Cards,Forward Passes,Throw Ins to Own Player,Leftside Passes,Unsuccessful Passes Own Half,Open Play Passes,Penalty Goals Conceded,Yellow Cards,Clearances Off the Line,Winning Goal,Through balls,Unsuccessful Corners into Box,Goals,Offsides,Right Foot Goals,Corners Taken (incl short corners),Shots On Target ( inc goals ),Attempts from Set Pieces,Goals from Inside Box,Successful Corners into Box,Blocked Shots,Successful Dribbles,Second Goal Assists,Handballs conceded,Goal Assists,Corners Won,Hit Woodwork,Assists (Intentional),Goals from Outside Box,Penalties Taken,Successful Lay-offs,Set Pieces Goals,Home Goals,Away Goals,Headed Goals,Unsuccessful lay-offs,Own Goal Scored,Left Foot Goals,GK Successful Distribution,Drops,Punches,Saves Made,GK Unsuccessful Distribution,Saves made - parried,Saves made - caught,Saves Made from Outside Box,Goal Kicks,Catches,Saves Made from Inside Box,Foul Won Penalty,Penalties Faced,Goalkeeper Smother,Penalty Goals,Saves from Penalty,Penalties Saved,Last Man Tackle,Crosses not Claimed,Penalties Off Target,Other Goals
USA_USL_League_One,2021,New England Revolution II,35mgbjlnao8d0s85peht48rf9,E. Edwards,Goalkeeper,90,,,,3.0,12.0,,1.0,,12.0,17.0,5.0,50.0,39.0,4.0,16.0,2.0,4.0,5.0,,118.0,3.0,,34.0,,,,,,,,,,,,10.0,,,,,41.0,,3.0,8.0,3.0,21.0,,,1.0,62.0,3.0,6.0,79.0,17.0,,,,,,,4.0,360.0,,4.0,,56.0,,15.0,5.0,46.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,3.0,8.0,7.0,1.0,,1.0,23.0,2.0,7.0,,1.0,,,1.0,1.0,,,,
USA_USL_League_One,2021,New England Revolution II,8nlwp95nxsdka6iq3gza53zai,T. Freitas,Defender,54,7.0,,,2.0,82.0,4.0,24.0,2.0,24.0,36.0,12.0,100.0,175.0,3.0,12.0,,9.0,9.0,3.0,300.0,13.0,2.0,29.0,3.0,2.0,11.0,19.0,2.0,2.0,11.0,1.0,,,25.0,10.0,,2.0,17.0,6.0,172.0,5.0,21.0,38.0,38.0,8.0,6.0,,,180.0,,12.0,216.0,51.0,4.0,3.0,4.0,4.0,4.0,8.0,9.0,450.0,51.0,5.0,,57.0,18.0,70.0,15.0,211.0,,1.0,,0.0,,,,,,,,,,,1.0,3.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,New England Revolution II,5llun7wkgj2mayy2ykwzqrt62,H. Fujiwara,Midfielder,53,2.0,,10.0,4.0,152.0,3.0,36.0,13.0,59.0,41.0,6.0,71.0,214.0,1.0,5.0,,21.0,4.0,27.0,403.0,13.0,5.0,26.0,8.0,2.0,9.0,31.0,12.0,6.0,5.0,,,1.0,69.0,10.0,6.0,,47.0,38.0,207.0,24.0,35.0,68.0,82.0,11.0,15.0,,2.0,218.0,,8.0,259.0,107.0,17.0,5.0,23.0,21.0,4.0,6.0,21.0,614.0,65.0,4.0,,57.0,2.0,69.0,9.0,253.0,,1.0,,0.0,2.0,15.0,,,,16.0,4.0,,,1.0,2.0,2.0,,,3.0,2.0,1.0,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,New England Revolution II,8delieh6jv1cgaukmgcwfjsic,E. Kizza,Forward,19,3.0,,29.0,17.0,94.0,,43.0,10.0,41.0,46.0,13.0,77.0,145.0,2.0,3.0,2.0,12.0,5.0,7.0,358.0,53.0,,20.0,7.0,,36.0,24.0,8.0,6.0,3.0,,,7.0,65.0,10.0,11.0,3.0,77.0,41.0,169.0,14.0,41.0,55.0,118.0,2.0,12.0,,2.0,171.0,,15.0,217.0,105.0,,18.0,21.0,61.0,5.0,1.0,12.0,1011.0,100.0,12.0,,26.0,,36.0,12.0,190.0,,3.0,,1.0,,,5.0,3.0,1.0,,18.0,,5.0,,2.0,7.0,,,,10.0,1.0,,,,10.0,,3.0,2.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,New England Revolution II,4efsrv7sl4vxr84bqexgyuh91,B. Knighton,Goalkeeper,18,,,,2.0,5.0,,,,12.0,13.0,7.0,22.0,12.0,6.0,13.0,,2.0,2.0,,71.0,2.0,,22.0,,,,,,,,,,1.0,1.0,10.0,,,1.0,1.0,20.0,,2.0,7.0,3.0,7.0,,,,27.0,1.0,7.0,40.0,13.0,,1.0,,,,,2.0,180.0,,2.0,,26.0,,7.0,1.0,19.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,1.0,1.0,11.0,3.0,2.0,,3.0,17.0,,8.0,,,,,,,,,,
USA_USL_League_One,2021,New England Revolution II,5adul4r3hifu5x4tv8efr05ey,Maciel,Midfielder,13,2.0,,2.0,1.0,95.0,,28.0,2.0,22.0,33.0,1.0,78.0,162.0,,5.0,1.0,4.0,2.0,1.0,244.0,8.0,,19.0,1.0,,7.0,7.0,2.0,4.0,2.0,,,5.0,23.0,10.0,2.0,,23.0,16.0,155.0,1.0,8.0,69.0,31.0,18.0,5.0,,1.0,173.0,,2.0,206.0,44.0,,8.0,4.0,3.0,2.0,7.0,4.0,314.0,22.0,4.0,,61.0,1.0,54.0,12.0,195.0,,2.0,,0.0,2.0,,,,,,,,,,,4.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,New England Revolution II,bf1f70ezso7r4i52xwh4jr4yd,C. Mafla,Defender,38,7.0,,4.0,2.0,54.0,4.0,17.0,1.0,25.0,22.0,5.0,32.0,80.0,,5.0,,3.0,2.0,7.0,194.0,7.0,,10.0,7.0,,5.0,25.0,3.0,1.0,11.0,1.0,,1.0,36.0,10.0,2.0,,16.0,11.0,81.0,8.0,27.0,47.0,43.0,5.0,4.0,,,86.0,,5.0,108.0,43.0,,2.0,8.0,15.0,2.0,1.0,3.0,231.0,18.0,3.0,,38.0,26.0,5.0,4.0,101.0,,1.0,,0.0,,,,2.0,,1.0,2.0,,,,1.0,6.0,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,New England Revolution II,on3rmdvyzq4341u40xobtsve,M. Matthews,Midfielder,0,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,5.0,,,1.0,,,,,,1.0,,,,1.0,2.0,10.0,,,2.0,2.0,1.0,,,,2.0,,1.0,,,1.0,,,2.0,2.0,1.0,1.0,,,,1.0,1.0,14.0,1.0,,,1.0,,,,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,New England Revolution II,9eqiiz826tjay2s9w1kdn60dm,S. O'Hearn,Defender,40,35.0,,7.0,54.0,412.0,14.0,111.0,12.0,200.0,249.0,24.0,585.0,958.0,34.0,138.0,4.0,24.0,69.0,25.0,1649.0,80.0,4.0,138.0,25.0,4.0,26.0,78.0,12.0,19.0,49.0,13.0,,11.0,144.0,10.0,6.0,17.0,92.0,66.0,872.0,19.0,132.0,202.0,224.0,121.0,30.0,,4.0,993.0,11.0,28.0,1242.0,328.0,3.0,24.0,23.0,8.0,5.0,31.0,24.0,1853.0,73.0,21.0,,591.0,61.0,376.0,74.0,1196.0,,7.0,,0.0,1.0,,,1.0,,,1.0,2.0,,,2.0,10.0,,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,New England Revolution II,4k08qiemhymifivdn1kwl0yqd,Y. Oettl,Goalkeeper,70,,,,,2.0,,,,6.0,8.0,4.0,27.0,14.0,1.0,8.0,,3.0,1.0,,60.0,,,16.0,,,,,,,,,,,1.0,10.0,,,1.0,1.0,23.0,,,11.0,1.0,6.0,,,2.0,29.0,2.0,6.0,37.0,9.0,1.0,,,,,,3.0,181.0,,2.0,,19.0,,7.0,2.0,17.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,6.0,4.0,,,1.0,18.0,1.0,5.0,,,1.0,,,,,,,
USA_USL_League_One,2021,New England Revolution II,5n4sxs1j3zjjbbz8ihttaj5uy,C. Presley,Forward,7,18.0,,11.0,7.0,237.0,9.0,74.0,11.0,115.0,106.0,17.0,100.0,321.0,15.0,32.0,4.0,17.0,12.0,49.0,768.0,28.0,10.0,55.0,46.0,10.0,21.0,54.0,18.0,7.0,27.0,12.0,,12.0,119.0,10.0,6.0,,86.0,65.0,314.0,18.0,61.0,37.0,147.0,13.0,31.0,,4.0,327.0,2.0,21.0,433.0,232.0,1.0,21.0,33.0,39.0,5.0,15.0,17.0,1304.0,134.0,16.0,,152.0,58.0,110.0,40.0,425.0,,3.0,,0.0,,1.0,1.0,,1.0,1.0,5.0,1.0,,,11.0,9.0,,2.0,3.0,15.0,1.0,1.0,1.0,,1.0,,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,New England Revolution II,4dytdbcoh08mvuobsc31qvgbu,M. Puckerin,Goalkeeper,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,New England Revolution II,dc8u2bssrhxycx8vtn0kutp4a,C. Quiñones,Defender,41,12.0,,5.0,4.0,234.0,5.0,67.0,9.0,89.0,86.0,10.0,151.0,367.0,14.0,19.0,1.0,20.0,17.0,38.0,740.0,13.0,12.0,59.0,38.0,12.0,9.0,44.0,8.0,4.0,17.0,9.0,,8.0,73.0,10.0,3.0,3.0,38.0,29.0,355.0,12.0,48.0,20.0,86.0,18.0,19.0,,5.0,373.0,1.0,15.0,459.0,161.0,11.0,14.0,11.0,3.0,5.0,19.0,20.0,993.0,97.0,9.0,,168.0,91.0,174.0,35.0,453.0,,2.0,,0.0,1.0,,,2.0,,1.0,2.0,,,,,15.0,,,1.0,9.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,New England Revolution II,pqwcmkfy26t459n2zv9axh0q,D. Ramírez,Midfielder,37,4.0,,1.0,2.0,34.0,3.0,6.0,,7.0,8.0,,29.0,60.0,1.0,2.0,,8.0,2.0,,86.0,7.0,,9.0,,,5.0,7.0,,,7.0,,,3.0,12.0,10.0,,1.0,10.0,5.0,59.0,,9.0,23.0,19.0,4.0,1.0,,1.0,63.0,,1.0,71.0,10.0,8.0,4.0,1.0,1.0,,1.0,8.0,78.0,11.0,,,17.0,,20.0,1.0,67.0,,1.0,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,New England Revolution II,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,Forward,12,11.0,,39.0,31.0,289.0,4.0,108.0,25.0,128.0,122.0,29.0,132.0,381.0,2.0,14.0,3.0,27.0,10.0,25.0,924.0,70.0,7.0,59.0,25.0,7.0,39.0,81.0,36.0,17.0,15.0,,,16.0,192.0,10.0,20.0,1.0,150.0,111.0,406.0,33.0,112.0,98.0,262.0,8.0,26.0,,5.0,414.0,,34.0,536.0,300.0,1.0,32.0,70.0,114.0,14.0,10.0,27.0,2153.0,198.0,26.0,,95.0,4.0,145.0,19.0,503.0,,,,3.0,,,5.0,10.0,3.0,,19.0,,5.0,,5.0,35.0,,,3.0,18.0,1.0,3.0,,,8.0,,3.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_League_One,2021,New England Revolution II,12ke1ueatva2n6m6h7qdwca5m,J. Rice,Goalkeeper,51,1.0,1.0,,5.0,37.0,,,,92.0,120.0,17.0,282.0,155.0,42.0,120.0,8.0,20.0,10.0,,652.0,6.0,,168.0,,,1.0,6.0,1.0,,1.0,,,1.0,9.0,10.0,,,4.0,3.0,261.0,7.0,11.0,93.0,15.0,58.0,,1.0,3.0,319.0,17.0,20.0,439.0,122.0,,2.0,1.0,,,,20.0,1799.0,,20.0,1.0,245.0,,101.0,28.0,207.0,,5.0,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,239.0,2.0,3.0,64.0,34.0,16.0,2.0,25.0,167.0,20.0,39.0,,1.0,,,1.0,1.0,,1.0,,
USA_USL_League_One,2021,New England Revolution II,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,Midfielder,72,25.0,,51.0,12.0,389.0,15.0,111.0,30.0,143.0,138.0,27.0,121.0,499.0,4.0,27.0,3.0,25.0,7.0,21.0,1135.0,38.0,5.0,100.0,21.0,4.0,26.0,134.0,47.0,27.0,40.0,,,12.0,249.0,10.0,29.0,1.0,141.0,115.0,469.0,27.0,146.0,254.0,287.0,36.0,44.0,,3.0,505.0,2.0,30.0,643.0,330.0,,22.0,83.0,131.0,12.0,12.0,25.0,2101.0,176.0,25.0,,166.0,1.0,47.0,16.0,637.0,,2.0,,3.0,,,6.0,7.0,6.0,4.0,22.0,2.0,5.0,2.0,17.0,67.0,,1.0,1.0,17.0,2.0,1.0,1.0,1.0,11.0,,5.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
USA_USL_League_One,2021,New England Revolution II,2676930j149yvanqev61emh62,J. Rozhansky,Midfielder,32,20.0,,5.0,14.0,721.0,12.0,71.0,31.0,116.0,98.0,27.0,546.0,1181.0,9.0,27.0,7.0,23.0,14.0,47.0,1620.0,23.0,10.0,136.0,7.0,1.0,9.0,84.0,6.0,16.0,32.0,,,26.0,163.0,10.0,3.0,7.0,88.0,79.0,1202.0,34.0,98.0,384.0,186.0,55.0,32.0,,4.0,1257.0,2.0,31.0,1355.0,188.0,,55.0,20.0,4.0,5.0,13.0,23.0,1943.0,204.0,23.0,,333.0,2.0,434.0,29.0,1274.0,,9.0,,0.0,,31.0,,,,58.0,2.0,,,6.0,2.0,18.0,,7.0,6.0,4.0,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,New England Revolution II,jbh7l38xqsl14svx9rdu9hw5,R. Sierakowski,Forward,99,8.0,,25.0,45.0,220.0,12.0,117.0,15.0,116.0,125.0,23.0,126.0,326.0,4.0,8.0,1.0,27.0,17.0,16.0,760.0,106.0,2.0,36.0,16.0,2.0,61.0,62.0,6.0,10.0,20.0,1.0,,15.0,131.0,10.0,14.0,2.0,130.0,69.0,340.0,39.0,107.0,94.0,237.0,4.0,28.0,,5.0,344.0,,28.0,469.0,234.0,7.0,35.0,32.0,78.0,3.0,6.0,27.0,1855.0,142.0,20.0,,110.0,2.0,123.0,25.0,451.0,2.0,2.0,,1.0,,,6.0,8.0,4.0,1.0,11.0,1.0,5.0,,17.0,6.0,,1.0,,14.0,,,1.0,,17.0,,3.0,3.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,New England Revolution II,bvnotwvwwr3k3kggs6i1tz7my,Meny Silva,Forward,36,8.0,,10.0,5.0,65.0,1.0,16.0,5.0,23.0,17.0,4.0,21.0,84.0,,1.0,,15.0,3.0,9.0,216.0,10.0,1.0,15.0,9.0,1.0,5.0,34.0,11.0,2.0,9.0,,,2.0,58.0,10.0,5.0,,29.0,24.0,80.0,14.0,39.0,26.0,68.0,5.0,2.0,,2.0,85.0,,6.0,102.0,61.0,14.0,5.0,19.0,24.0,1.0,2.0,15.0,372.0,28.0,1.0,,21.0,1.0,27.0,3.0,101.0,,,,0.0,,,,2.0,,,5.0,,,,3.0,11.0,,,1.0,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,New England Revolution II,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,Defender,34,36.0,,33.0,43.0,533.0,21.0,179.0,26.0,204.0,233.0,31.0,516.0,1009.0,25.0,54.0,8.0,28.0,61.0,60.0,2077.0,65.0,11.0,159.0,59.0,10.0,22.0,125.0,22.0,16.0,57.0,20.0,,8.0,212.0,10.0,26.0,14.0,109.0,87.0,1010.0,37.0,168.0,470.0,277.0,28.0,49.0,,6.0,1038.0,5.0,37.0,1271.0,425.0,2.0,23.0,52.0,70.0,2.0,51.0,28.0,2333.0,289.0,26.0,,446.0,212.0,66.0,89.0,1239.0,,1.0,,1.0,1.0,1.0,3.0,,1.0,1.0,7.0,6.0,3.0,,19.0,34.0,,1.0,1.0,24.0,3.0,1.0,,,1.0,,3.0,0.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
