liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,San Antonio FC,dgh6idc2klgsxuv6t1qq745p1,M. Abu,Midfielder,25,1.0,47.0,2.0,124.0,3.0,4.0,35.0,,3.0,83.0,2.0,22.0,1.0,17.0,5.0,6.0,8.0,1.0,170.0,31.0,103.0,2.0,8.0,1.0,5.0,100.0,3.0,3.0,3.0,24.0,10.0,39.0,14.0,9.0,84.0,9.0,13.0,86.0,0.0,1.0,,2.0,1.0,1.0,15.0,,3.0,1.0,1.0,1.0,,1.0,1.0,2.0,,9.0,3.0,4.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,San Antonio FC,4695nvcz8lcrklltxvalcizmd,J. Agudelo,Forward,17,16.0,88.0,157.0,967.0,41.0,13.0,113.0,5.0,28.0,348.0,88.0,146.0,2.0,179.0,241.0,77.0,234.0,66.0,2170.0,158.0,538.0,8.0,165.0,26.0,172.0,527.0,28.0,23.0,30.0,366.0,10.0,271.0,170.0,59.0,351.0,158.0,406.0,359.0,2.0,86.0,,12.0,20.0,8.0,121.0,2.0,9.0,37.0,4.0,4.0,4.0,4.0,41.0,26.0,18.0,25.0,84.0,8.0,8.0,136.0,,8.0,36.0,,22.0,,2.0,19.0,4.0,,8.0,24.0,,,,7.0,1.0,4.0,6.0,20.0,4.0,16.0,1.0,14.0,8.0,0.0,,,9.0,2.0,1.0,1.0,1.0,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,San Antonio FC,co8g9l5h6worseexoo7wk1rmc,A. Bacho,Midfielder,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,San Antonio FC,2q0jf9tpxz7pejfeiziy08b56,T. Boni,Midfielder,66,6.0,233.0,31.0,599.0,12.0,30.0,27.0,6.0,16.0,345.0,13.0,93.0,6.0,95.0,42.0,45.0,76.0,16.0,941.0,223.0,444.0,27.0,58.0,8.0,24.0,437.0,16.0,16.0,18.0,118.0,10.0,116.0,43.0,38.0,330.0,73.0,100.0,349.0,0.0,11.0,,2.0,,15.0,101.0,,52.0,8.0,29.0,,,,6.0,10.0,,22.0,11.0,24.0,19.0,10.0,,,6.0,,5.0,7.0,2.0,1.0,1.0,,,9.0,,1.0,,2.0,1.0,2.0,,,10.0,3.0,5.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,5.0,,,1.0,,,,,,1.0,,,,,,,,
USA_USL_Championship,2024,San Antonio FC,715qexmchnyx2png0e68c1fu2,J. Brígido,Forward,59,2.0,30.0,22.0,170.0,5.0,4.0,18.0,3.0,7.0,74.0,,19.0,3.0,28.0,28.0,13.0,35.0,3.0,364.0,39.0,102.0,1.0,13.0,1.0,6.0,101.0,7.0,4.0,4.0,58.0,10.0,45.0,20.0,17.0,69.0,31.0,41.0,74.0,1.0,15.0,1.0,3.0,1.0,,26.0,,8.0,8.0,2.0,5.0,,8.0,1.0,4.0,2.0,5.0,6.0,1.0,5.0,2.0,,,5.0,,2.0,1.0,,1.0,,,1.0,8.0,,,1.0,,,,,1.0,5.0,3.0,,3.0,1.0,0.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,San Antonio FC,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,Defender,23,11.0,154.0,27.0,794.0,24.0,24.0,103.0,11.0,21.0,313.0,9.0,38.0,2.0,92.0,42.0,51.0,78.0,10.0,1496.0,167.0,416.0,36.0,60.0,4.0,24.0,404.0,21.0,21.0,25.0,153.0,10.0,175.0,62.0,49.0,306.0,86.0,102.0,324.0,0.0,8.0,5.0,13.0,1.0,23.0,108.0,1.0,30.0,3.0,20.0,16.0,1.0,17.0,26.0,19.0,8.0,23.0,15.0,13.0,18.0,19.0,,,4.0,,3.0,7.0,1.0,1.0,4.0,1.0,,1.0,,,,4.0,,1.0,,2.0,115.0,11.0,8.0,1.0,,,,,1.0,,,1.0,,5.0,,,,,1.0,,,,,,,16.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,San Antonio FC,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,Defender,5,19.0,925.0,40.0,1815.0,22.0,39.0,77.0,12.0,34.0,1119.0,138.0,339.0,,231.0,99.0,51.0,91.0,29.0,3015.0,530.0,1386.0,176.0,189.0,16.0,197.0,1343.0,34.0,39.0,49.0,254.0,10.0,230.0,110.0,125.0,1075.0,136.0,288.0,1155.0,0.0,4.0,,1.0,,65.0,440.0,,121.0,1.0,67.0,2.0,,2.0,12.0,34.0,1.0,97.0,59.0,27.0,80.0,22.0,,,6.0,,6.0,31.0,3.0,3.0,2.0,7.0,,1.0,6.0,1.0,,10.0,,7.0,,,6.0,2.0,29.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,
USA_USL_Championship,2024,San Antonio FC,9qv5ys04u2dhvq7dzmcahbpwp,Burá,Midfielder,13,13.0,232.0,64.0,763.0,28.0,53.0,54.0,20.0,21.0,374.0,25.0,103.0,5.0,101.0,84.0,90.0,154.0,29.0,1431.0,189.0,490.0,30.0,115.0,14.0,45.0,475.0,21.0,17.0,20.0,162.0,10.0,159.0,65.0,97.0,374.0,68.0,199.0,389.0,0.0,21.0,2.0,7.0,5.0,17.0,144.0,1.0,36.0,9.0,22.0,4.0,1.0,4.0,21.0,16.0,,37.0,20.0,33.0,15.0,14.0,,1.0,16.0,,11.0,7.0,3.0,1.0,5.0,,1.0,16.0,,,,3.0,,3.0,1.0,,6.0,4.0,5.0,5.0,0.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,San Antonio FC,89knzhfu5cbjg3iqxcvz00aqy,M. Chol,Midfielder,80,10.0,54.0,65.0,420.0,20.0,23.0,74.0,6.0,22.0,155.0,13.0,48.0,8.0,44.0,103.0,48.0,113.0,17.0,1155.0,47.0,204.0,5.0,61.0,8.0,51.0,199.0,22.0,19.0,23.0,134.0,10.0,107.0,41.0,28.0,156.0,52.0,164.0,160.0,0.0,39.0,1.0,11.0,13.0,6.0,35.0,,3.0,24.0,2.0,11.0,,12.0,12.0,14.0,10.0,4.0,38.0,17.0,4.0,37.0,,1.0,11.0,,6.0,1.0,2.0,7.0,3.0,,2.0,13.0,,,1.0,4.0,1.0,1.0,1.0,12.0,4.0,5.0,,5.0,1.0,1.0,,,5.0,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,San Antonio FC,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,Defender,21,5.0,815.0,42.0,1782.0,19.0,24.0,80.0,4.0,29.0,1165.0,67.0,255.0,1.0,234.0,77.0,34.0,76.0,28.0,2442.0,566.0,1457.0,133.0,101.0,17.0,102.0,1397.0,29.0,38.0,41.0,264.0,10.0,408.0,92.0,107.0,1072.0,161.0,178.0,1223.0,1.0,5.0,,4.0,1.0,25.0,556.0,,142.0,3.0,71.0,2.0,,2.0,7.0,28.0,3.0,75.0,35.0,20.0,151.0,28.0,1.0,1.0,15.0,1.0,10.0,15.0,3.0,5.0,6.0,20.0,2.0,3.0,20.0,3.0,1.0,3.0,1.0,7.0,2.0,1.0,6.0,8.0,38.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
