equipo,link,logo,cod_equipo,cod_liga,liga,url_squad,url_matches_equipo
Anguilla,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/anguilla/a8qocq8ic1q8zme3s7d3icrmd,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=a8qocq8ic1q8zme3s7d3icrmd,a8qocq8ic1q8zme3s7d3icrmd,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=a8qocq8ic1q8zme3s7d3icrmd&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e829a44cb12ce00b71db613d565996fec7cd8d8a,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=a8qocq8ic1q8zme3s7d3icrmd&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W30caf3e0269aeea5a1f2e77c11f899a526e966fc8
Antigua and Barbuda,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/antigua-and-barbuda/a90m8z0sazz6fn3swvghc3sut,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=a90m8z0sazz6fn3swvghc3sut,a90m8z0sazz6fn3swvghc3sut,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=a90m8z0sazz6fn3swvghc3sut&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W31dda3ae9edd33299c8990b7da81630f6f7c980dc,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=a90m8z0sazz6fn3swvghc3sut&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W36af832c49bd07ac6da02e72e8a76a83dcf5b54fe
Aruba,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/aruba/a7r9j0ovrdvpxpmmy71dq904r,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=a7r9j0ovrdvpxpmmy71dq904r,a7r9j0ovrdvpxpmmy71dq904r,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=a7r9j0ovrdvpxpmmy71dq904r&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W34825bbba7369b34411d6aee057516c2dc9d548e7,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=a7r9j0ovrdvpxpmmy71dq904r&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3d111ed8d181c8862c667620c77db08a86563a5e1
Bahamas,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/bahamas/64le7lqb2ork2odjnft2lcf6d,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=64le7lqb2ork2odjnft2lcf6d,64le7lqb2ork2odjnft2lcf6d,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=64le7lqb2ork2odjnft2lcf6d&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e9ce5edb1df3017b3d766bbe5895fd6fe09b56ae,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=64le7lqb2ork2odjnft2lcf6d&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3af319e7ac8044cdb329fdc0bf327edf416ba0725
Barbados,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/barbados/6raiahlhb99i9rzr6sj4nm7qh,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6raiahlhb99i9rzr6sj4nm7qh,6raiahlhb99i9rzr6sj4nm7qh,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=6raiahlhb99i9rzr6sj4nm7qh&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3257fc67c3e2a4496a712125c9f61b2355f69738e,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=6raiahlhb99i9rzr6sj4nm7qh&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W31f3cff80d321459caaa12d9a4fedd568945b7fe8
Belize,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/belize/ad06y2rz0lcrn6dsone4cl4g5,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ad06y2rz0lcrn6dsone4cl4g5,ad06y2rz0lcrn6dsone4cl4g5,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=ad06y2rz0lcrn6dsone4cl4g5&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W38a25d088884c9fea9749cd375b62783921ea0667,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=ad06y2rz0lcrn6dsone4cl4g5&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f0bdce11ff58a874d843eccf1f04f7f4fcd021da
Bermuda,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/bermuda/88ca766nh0ae9i9kpvwubxpzp,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=88ca766nh0ae9i9kpvwubxpzp,88ca766nh0ae9i9kpvwubxpzp,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=88ca766nh0ae9i9kpvwubxpzp&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3c831342e667ceef70d46019f3e65e43da8cb876f,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=88ca766nh0ae9i9kpvwubxpzp&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W32e5ad2c4362115686f6979cfc686b39388540ac4
Bonaire,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/bonaire/8tjgp47v3kqgyyfo8tvo55av7,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=8tjgp47v3kqgyyfo8tvo55av7,8tjgp47v3kqgyyfo8tvo55av7,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=8tjgp47v3kqgyyfo8tvo55av7&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W349bd1bdeaaafc794b42c5830b9c289fb03d0fa94,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=8tjgp47v3kqgyyfo8tvo55av7&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a688783b91bc6c03a6a0ccec89afa766b7b3ca8e
British Virgin Islands,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/british-virgin-islands/9u425psmj98quzjm5ekozmeyb,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=9u425psmj98quzjm5ekozmeyb,9u425psmj98quzjm5ekozmeyb,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=9u425psmj98quzjm5ekozmeyb&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3430f6d5b32bb8ae83801c699cc8d77d8344900f2,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=9u425psmj98quzjm5ekozmeyb&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W33bd5d5d8aa194b14c4d0e566630abbce008ac0e3
Canada,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/canada/eg7vduna0h3vis1wd47s41za7,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=eg7vduna0h3vis1wd47s41za7,eg7vduna0h3vis1wd47s41za7,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=eg7vduna0h3vis1wd47s41za7&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f0cc950f1694fde9bbe4d60ef2dffd1c89bdc98d,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=eg7vduna0h3vis1wd47s41za7&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W327727414c440a82d2ee55ff59409e9bec3035172
Cascadia,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/cascadia/9j43h2p8fnrsqez7kehl3aru2,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=9j43h2p8fnrsqez7kehl3aru2,9j43h2p8fnrsqez7kehl3aru2,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=9j43h2p8fnrsqez7kehl3aru2&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3bf857a010863fab5e3891f60d5f780176b3e9920,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=9j43h2p8fnrsqez7kehl3aru2&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W38d75ae501fb0fff51fcba975aafb189429d0a379
Cayman Islands,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/cayman-islands/ckypeadymrd2akaqkumu3w6ol,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ckypeadymrd2akaqkumu3w6ol,ckypeadymrd2akaqkumu3w6ol,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=ckypeadymrd2akaqkumu3w6ol&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3d6349578169e1bd0c003ac88fbcbd56817bd614d,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=ckypeadymrd2akaqkumu3w6ol&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W32dd481573d275d2dab54356fa8f4ecaf7443ae23
Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/costa-rica/bfgqfm4qa3mal7fll74wd04mu,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=bfgqfm4qa3mal7fll74wd04mu,bfgqfm4qa3mal7fll74wd04mu,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=bfgqfm4qa3mal7fll74wd04mu&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3477963ce14b0c1d24b024b5925abc9425b414637,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=bfgqfm4qa3mal7fll74wd04mu&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3260f025661740178d7822d5bd3c8930270a57282
Cuba,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/cuba/m49kr6rapkqh6zbqdm01w3sj,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=m49kr6rapkqh6zbqdm01w3sj,m49kr6rapkqh6zbqdm01w3sj,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=m49kr6rapkqh6zbqdm01w3sj&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3d98f51ef4a9fe7371caccaa9e1e42a22ccf6824e,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=m49kr6rapkqh6zbqdm01w3sj&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W361d0a6b9bdcff4a148d042aa04f156d133ad6768
Curaçao,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/curaçao/3csexoalt9hfesmo2p4619ga4,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=3csexoalt9hfesmo2p4619ga4,3csexoalt9hfesmo2p4619ga4,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=3csexoalt9hfesmo2p4619ga4&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W30af9c0f857545869fb9035f6409cb40812a5a3c7,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=3csexoalt9hfesmo2p4619ga4&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W34576787a4fc34e66ffc945c85f59313a3399ea40
Dominica,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/dominica/1vfo4jep2v606lou5a90mwwow,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1vfo4jep2v606lou5a90mwwow,1vfo4jep2v606lou5a90mwwow,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=1vfo4jep2v606lou5a90mwwow&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3864d56687db41df4a0f4b99bb4d501176515094d,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=1vfo4jep2v606lou5a90mwwow&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3642daf7f7859b0ffcf97fa965aee85db861d22d5
Dominican Republic,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/dominican-republic/2uq1ocokdg5b95fmc6m7sp6md,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=2uq1ocokdg5b95fmc6m7sp6md,2uq1ocokdg5b95fmc6m7sp6md,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=2uq1ocokdg5b95fmc6m7sp6md&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W30a5671865cb15190b5ae6b31159ad1ce39d768af,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=2uq1ocokdg5b95fmc6m7sp6md&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37686c1ee3d080a6b7ffb30699a9d1f0f1894e745
El Salvador,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/el-salvador/avc9qnhswi33ld54pvpp4fmkg,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=avc9qnhswi33ld54pvpp4fmkg,avc9qnhswi33ld54pvpp4fmkg,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=avc9qnhswi33ld54pvpp4fmkg&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W33fe4b310cc702318523a3a86b252e4b17aadc144,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=avc9qnhswi33ld54pvpp4fmkg&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a51651ec3109a4e8b60e2c68ceadb3c4187291bc
French Guiana,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/french-guiana/14gc6u4pxcafhhm8pf64hvy3p,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=14gc6u4pxcafhhm8pf64hvy3p,14gc6u4pxcafhhm8pf64hvy3p,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=14gc6u4pxcafhhm8pf64hvy3p&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W348da910099e0d9780ed883cefeb8214d32968ebf,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=14gc6u4pxcafhhm8pf64hvy3p&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W33dc0b1061b2e8acb414f90b3c4fcab6e1a61566f
Grenada,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/grenada/88jwqq14es3obmtaxvj042tnv,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=88jwqq14es3obmtaxvj042tnv,88jwqq14es3obmtaxvj042tnv,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=88jwqq14es3obmtaxvj042tnv&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3d966ad0cc80723ee89670a947749f659d5ff0efd,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=88jwqq14es3obmtaxvj042tnv&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3464d472b3eadf714558c70eacd10d820dc36cb27
Guadeloupe,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/guadeloupe/42pfckeuruxqitnr7kxd9436x,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=42pfckeuruxqitnr7kxd9436x,42pfckeuruxqitnr7kxd9436x,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=42pfckeuruxqitnr7kxd9436x&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a3da055316cd5ba8ab345a2c8b9f4740b2a00d90,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=42pfckeuruxqitnr7kxd9436x&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3bede7593b952b79763eaf6f5622babc8446ee134
Guatemala,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/guatemala/a4wu0pabb2b7r8ik6gs0w1o28,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=a4wu0pabb2b7r8ik6gs0w1o28,a4wu0pabb2b7r8ik6gs0w1o28,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=a4wu0pabb2b7r8ik6gs0w1o28&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W32b80d89cd1d8b5245c02db37987b7448b822ed91,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=a4wu0pabb2b7r8ik6gs0w1o28&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3fedc6d5d50bccc199b65cedc5d392f292d2ba240
Guyana,https://www.scoresway.com/en_GB/soccer/concacaf-nations-league-2019-2020/2hsuy6ov9qaywjzz6lujb8xgq/teams/guyana/bvo5fwy7p1zrkdy5gbcnrx9ed,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=bvo5fwy7p1zrkdy5gbcnrx9ed,bvo5fwy7p1zrkdy5gbcnrx9ed,2hsuy6ov9qaywjzz6lujb8xgq,concacaf-nations-league-2019-2020,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=bvo5fwy7p1zrkdy5gbcnrx9ed&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3389ff858f35447ea538a42a6362d0d5690cde6a3,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=2hsuy6ov9qaywjzz6lujb8xgq&ctst=bvo5fwy7p1zrkdy5gbcnrx9ed&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3b968bc1f31c6a7ba2ead128b4d8c14cfae790b5e
