liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Dribbles,Yellow Cards,Duels,Successful Passes Opposition Half,Total Clearances,Unsuccessful Short Passes,Goals Conceded Inside Box,GK Successful Distribution,Tackles Lost,Unsuccessful Crosses & Corners,Aerial Duels,Times Tackled,Blocked Shots,Total Shots,Throw Ins to Own Player,Forward Passes,Starts,Blocks,Shots On Target ( inc goals ),Rightside Passes,Foul Attempted Tackle,Appearances,Successful Crosses open play,Successful Launches,Total Tackles,Tackles Won,Backward Passes,Unsuccessful Long Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Index,Total Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Own Half,Clearances Off the Line,PutThrough/Blocked Distribution,Total Fouls Won,Ground Duels lost,Goals Conceded,Successful Passes Own Half,Duels lost,Shots Off Target (inc woodwork),Clean Sheets,Last Player Tackle,Ground Duels,Touches,Unsuccessful Launches,Interceptions,Successful Long Passes,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Goal Kicks,Ground Duels won,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Aerial Duels won,Games Played,Successful Crosses & Corners,Duels won,Total Fouls Conceded,Aerial Duels lost,Substitute On,Penalty Goals Conceded,Open Play Passes,Leftside Passes,Key Passes (Attempt Assists),Time Played,Successful Short Passes,Total Losses Of Possession,Successful Open Play Passes,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Winning Goal,Goal Assists,Through balls,Left Foot Goals,Goals from Inside Box,Successful Lay-offs,Second Goal Assists,Goals from Outside Box,Goals,Successful Corners into Box,Penalties Taken,Right Foot Goals,Assists (Intentional),Unsuccessful Corners into Box,Penalty Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Hit Woodwork,Substitute Off,Overruns,Corners Taken (incl short corners),Corners Won,Home Goals,Away Goals,Offsides,Saves made - caught,GK Unsuccessful Distribution,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Punches,Handballs conceded,Penalties Conceded,Foul Won Penalty,Headed Goals,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Straight Red Cards,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Faced,Penalties Saved,Crosses not Claimed,Own Goal Scored,Other Goals,Penalties Off Target,Set Pieces Goals
USA_MLS,2024,Houston Dynamo FC,824vros32oq1ufkbws8aiu0a,I. Aliyu,Forward,18,47.0,4.0,336.0,519.0,16.0,133.0,32.0,,11.0,22.0,51.0,102.0,20.0,49.0,2.0,116.0,35.0,1.0,28.0,383.0,36.0,36.0,5.0,1.0,38.0,27.0,327.0,6.0,22.0,746.0,13.0,885.0,139.0,27.0,,46.0,21.0,179.0,35.0,232.0,212.0,21.0,,,285.0,1386.0,6.0,13.0,8.0,153.0,23.0,,106.0,66.0,134.0,18.0,36.0,5.0,124.0,55.0,33.0,1.0,3.0,879.0,59.0,23.0,2823.0,738.0,334.0,740.0,136.0,3.0,,3.0,4.0,1.0,,5.0,23.0,1.0,1.0,6.0,,,6.0,4.0,,,3.0,,2.0,23.0,12.0,,21.0,3.0,3.0,29.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Houston Dynamo FC,9ph8wasuz3ndre586gople49g,S. Annor Gyamfi,Forward,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Houston Dynamo FC,2jzuij8p7eoy42aqem688ltuy,F. Awodesu,Defender,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Houston Dynamo FC,7wm373zusaqqi6mwcmvfhmep5,E. Bartlow,Defender,4,6.0,1.0,76.0,122.0,39.0,32.0,12.0,2.0,6.0,2.0,35.0,3.0,1.0,2.0,4.0,252.0,9.0,12.0,,75.0,4.0,16.0,1.0,5.0,18.0,12.0,28.0,51.0,2.0,513.0,15.0,596.0,83.0,28.0,2.0,14.0,6.0,11.0,12.0,392.0,26.0,2.0,2.0,,41.0,717.0,19.0,4.0,60.0,7.0,8.0,2.0,30.0,2.0,57.0,20.0,16.0,1.0,50.0,7.0,15.0,7.0,1.0,580.0,241.0,1.0,849.0,453.0,92.0,499.0,34.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Houston Dynamo FC,bj6gvru3cmdhvnnxiy79j1gix,A. Bassi,Midfielder,8,21.0,5.0,210.0,1091.0,7.0,185.0,27.0,,8.0,68.0,29.0,41.0,23.0,36.0,13.0,416.0,32.0,,16.0,650.0,22.0,33.0,17.0,,20.0,12.0,443.0,31.0,26.0,1589.0,14.0,1805.0,216.0,43.0,,49.0,52.0,90.0,29.0,544.0,109.0,20.0,4.0,,181.0,2279.0,5.0,7.0,83.0,90.0,18.0,,91.0,15.0,241.0,10.0,33.0,46.0,101.0,33.0,19.0,1.0,2.0,1764.0,296.0,75.0,2695.0,1506.0,398.0,1555.0,101.0,2.0,1.0,0.0,6.0,7.0,1.0,3.0,57.0,3.0,,3.0,23.0,,2.0,2.0,36.0,,6.0,3.0,,18.0,4.0,72.0,16.0,3.0,0.0,11.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,
USA_MLS,2024,Houston Dynamo FC,6fnojo4m3daqz5moaa9yu1dk9,L. Blessing,Midfielder,15,3.0,1.0,125.0,148.0,8.0,54.0,13.0,,4.0,3.0,30.0,26.0,5.0,15.0,3.0,66.0,12.0,,8.0,86.0,13.0,28.0,,,18.0,14.0,78.0,8.0,3.0,254.0,13.0,316.0,62.0,23.0,,19.0,21.0,53.0,14.0,106.0,69.0,7.0,,,95.0,475.0,4.0,9.0,4.0,43.0,7.0,,42.0,11.0,42.0,14.0,28.0,,56.0,16.0,16.0,16.0,3.0,316.0,86.0,12.0,992.0,250.0,114.0,254.0,55.0,1.0,,1.0,1.0,2.0,1.0,4.0,4.0,,1.0,5.0,,,2.0,1.0,,,2.0,,,14.0,2.0,,5.0,3.0,2.0,8.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,
USA_MLS,2024,Houston Dynamo FC,6knzu4ywl5yag1h8ij16g2rqh,A. Carrasquilla,Midfielder,20,25.0,6.0,250.0,729.0,6.0,181.0,28.0,,13.0,35.0,24.0,72.0,9.0,23.0,9.0,413.0,27.0,4.0,14.0,299.0,29.0,29.0,7.0,,28.0,15.0,233.0,36.0,31.0,1193.0,15.0,1410.0,217.0,46.0,,34.0,41.0,132.0,30.0,473.0,149.0,9.0,3.0,,226.0,1817.0,7.0,11.0,62.0,51.0,19.0,,94.0,37.0,206.0,7.0,29.0,9.0,101.0,42.0,17.0,2.0,3.0,1391.0,465.0,41.0,2364.0,1131.0,383.0,1175.0,127.0,2.0,,1.0,5.0,7.0,,3.0,39.0,2.0,,3.0,2.0,,3.0,4.0,4.0,,3.0,,,6.0,3.0,6.0,8.0,0.0,3.0,4.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
USA_MLS,2024,Houston Dynamo FC,2064tn0xmtvyqn799kddgrnpx,S. Clark,Goalkeeper,12,1.0,1.0,15.0,39.0,24.0,13.0,32.0,239.0,,,8.0,1.0,,,1.0,400.0,33.0,,,113.0,,33.0,,28.0,1.0,1.0,,146.0,,650.0,14.0,809.0,159.0,69.0,,,4.0,1.0,35.0,611.0,2.0,,9.0,1.0,7.0,1091.0,73.0,1.0,116.0,,,148.0,6.0,,90.0,7.0,33.0,,13.0,,1.0,,4.0,594.0,296.0,,2953.0,534.0,163.0,499.0,230.0,3.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36.0,64.0,17.0,96.0,32.0,10.0,,,,,,,25.0,,2.0,,6.0,4.0,,,,,,
USA_MLS,2024,Houston Dynamo FC,1y25f0qsrctfq6wjckzzrl1m2,G. Dorsey,Midfielder,25,12.0,8.0,267.0,515.0,56.0,142.0,31.0,,17.0,107.0,76.0,50.0,8.0,31.0,200.0,231.0,33.0,7.0,10.0,22.0,22.0,34.0,24.0,7.0,41.0,24.0,324.0,40.0,107.0,903.0,12.0,1085.0,182.0,56.0,1.0,64.0,37.0,101.0,34.0,412.0,146.0,21.0,6.0,,191.0,1831.0,27.0,19.0,32.0,107.0,11.0,,90.0,27.0,233.0,31.0,34.0,24.0,121.0,37.0,45.0,1.0,3.0,1076.0,508.0,35.0,2839.0,871.0,417.0,894.0,72.0,3.0,25.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,,,2.0,3.0,,,,,1.0,10.0,4.0,,49.0,1.0,2.0,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
USA_MLS,2024,Houston Dynamo FC,171n5yo4i7l912waw7n3z692i,L. Ennali,Forward,37,3.0,,7.0,13.0,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,10.0,,2.0,,,1.0,,9.0,,,19.0,10.0,20.0,1.0,,,,1.0,1.0,,6.0,1.0,,,,6.0,33.0,,,1.0,7.0,,,5.0,1.0,1.0,1.0,2.0,,6.0,,,2.0,,19.0,,1.0,48.0,18.0,4.0,18.0,,,,0.0,,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
