liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,824vros32oq1ufkbws8aiu0a,I. Aliyu,Attacker,18.0,4,0,0,0,0,0,1,2
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,9ph8wasuz3ndre586gople49g,S. Annor Gyamfi,Attacker,19.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,7wm373zusaqqi6mwcmvfhmep5,E. Bartlow,Defender,4.0,3,0,1,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,bj6gvru3cmdhvnnxiy79j1gix,A. Bassi,Midfielder,8.0,3,0,0,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,6knzu4ywl5yag1h8ij16g2rqh,A. Carrasquilla,Midfielder,20.0,4,0,0,0,0,0,0,3
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,2064tn0xmtvyqn799kddgrnpx,S. Clark,Goalkeeper,12.0,4,0,1,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,35fvjkn05x6cr2kx3yiif1jop,Artur,Midfielder,6.0,4,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,1y25f0qsrctfq6wjckzzrl1m2,G. Dorsey,Midfielder,25.0,4,1,1,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,5iegbcu89n3fv2deuig645hxw,Micael,Defender,31.0,4,0,1,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,5tz98dy8lh2p8a7mq3x9uagnp,F. Escobar,Defender,2.0,3,0,1,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,2jzuij8p7eoy42aqem688ltuy,F. Awodesu,Defender,41.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,62gy76vhmyxy2hfuql8cu7kdl,S. Ferreira,Attacker,11.0,1,0,0,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,Midfielder,43.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,7jcp2lm8e7pdc6k8zigfjf7x1,J. Greguš,Midfielder,21.0,4,0,0,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,14vaaznanx198j577pjs74dlh,H. Herrera,Midfielder,16.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,ez84r8y62t475bx8h9ymhhlnt,S. Kowalczyk,Midfielder,32.0,4,1,0,0,0,0,1,2
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,60ej9rpig6xzj1d80w0ki92i,G. Segal,Attacker,17.0,4,0,1,0,0,0,2,1
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,39vckcm04e4nn9x9tz3b2ygic,N. Quiñónes,Attacker,7.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,77kab5634937x4txa891wg2s4,B. Raines,Midfielder,35.0,2,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,Defender,23.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,ck9v5tgscw65gsjfo00u9p0q1,T. Schmitt,Defender,22.0,3,0,1,0,0,0,2,0
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,90ij057q6p0us957s28gx1905,B. Smith,Defender,3.0,4,0,0,0,0,0,3,1
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,1zt4jb3cd9yqr3sr9mlajdnth,D. Steres,Defender,5.0,2,0,0,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,9x2ziz4f86fzgxmywq5ytl5n9,E. Sviatchenko,Defender,28.0,3,1,0,0,0,0,1,1
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,Midfielder,26.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,1e8v2xaqa6v181ryoqids2zmx,A. Tarbell,Goalkeeper,13.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2024,Houston Dynamo FC,e81zc97bmfjgwo978gplrx46i,X. Valdez,Goalkeeper,38.0,0,0,0,0,0,0,0,0
