liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,New York Red Bulls,agtn08txrd68h8gz1i99fhkpg,Elias Manoel,Forward,11,3.0,24.0,6.0,17.0,,,11.0,23.0,28.0,2.0,3.0,1.0,11.0,29.0,38.0,6.0,7.0,1.0,28.0,,61.0,1.0,36.0,24.0,,446.0,61.0,,3.0,1.0,5.0,5.0,,,2.0,11.0,,3.0,12.0,,28.0,7.0,,4.0,,6.0,19.0,5.0,,5.0,2.0,22.0,20.0,72.0,1.0,6.0,,4.0,1.0,7.0,,1.0,2.0,1.0,1.0,,5.0,160.0,,,1.0,,3.0,25.0,9.0,33.0,33.0,47.0,3.0,7.0,,79.0,14.0,14.0,66.0,9.0,2.0,6.0,2.0,0.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York Red Bulls,vwhniiv2ql07idgifpmf110q,F. Amaya,Midfielder,8,4.0,118.0,24.0,174.0,11.0,37.0,232.0,25.0,39.0,1.0,24.0,1.0,213.0,160.0,619.0,23.0,35.0,2.0,172.0,2.0,750.0,5.0,576.0,77.0,4.0,2068.0,218.0,3.0,32.0,3.0,19.0,5.0,,,36.0,159.0,60.0,25.0,5.0,9.0,407.0,25.0,24.0,23.0,,20.0,316.0,14.0,,19.0,1.0,13.0,18.0,39.0,2.0,22.0,2.0,54.0,20.0,6.0,1.0,19.0,43.0,4.0,,,1.0,1124.0,23.0,4.0,1.0,26.0,17.0,103.0,102.0,585.0,179.0,102.0,5.0,25.0,1.0,241.0,58.0,116.0,791.0,12.0,26.0,8.0,0.0,1.0,0.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York Red Bulls,dnkvm6zpfsxyjie6esilvw15,T. Barlow,Forward,74,9.0,90.0,8.0,36.0,,5.0,31.0,66.0,115.0,3.0,7.0,,48.0,90.0,148.0,14.0,15.0,,95.0,,235.0,4.0,147.0,62.0,,1081.0,200.0,,34.0,,5.0,8.0,3.0,1.0,12.0,50.0,10.0,12.0,7.0,,118.0,33.0,,8.0,2.0,20.0,78.0,49.0,,7.0,4.0,47.0,25.0,49.0,,22.0,2.0,5.0,1.0,8.0,,2.0,1.0,1.0,4.0,,7.0,426.0,5.0,2.0,25.0,,6.0,67.0,23.0,140.0,85.0,128.0,7.0,33.0,1.0,176.0,32.0,72.0,243.0,19.0,8.0,10.0,2.0,2.0,1.0,1.0,,,,6.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2022,New York Red Bulls,dug5046izrlh3owqk26hnvdre,W. Carmona,Midfielder,19,,2.0,,4.0,,,8.0,,1.0,,,,3.0,2.0,12.0,,4.0,,2.0,,14.0,,11.0,2.0,,41.0,5.0,,,,1.0,,,,,2.0,1.0,,1.0,,5.0,2.0,,,,,3.0,1.0,,,,,1.0,29.0,,,,,1.0,,,,1.0,1.0,,,1.0,24.0,1.0,,2.0,,3.0,6.0,2.0,12.0,4.0,2.0,,2.0,,6.0,1.0,3.0,14.0,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York Red Bulls,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,Midfielder,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York Red Bulls,9gpx3gj4k8qm64k1uc7rqg4tm,J. Castillo,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York Red Bulls,eliciww307c6fs2mg347z1iei,C. Clark,Midfielder,37,3.0,32.0,3.0,17.0,,12.0,11.0,12.0,17.0,,2.0,,25.0,31.0,62.0,7.0,20.0,1.0,37.0,1.0,98.0,2.0,58.0,49.0,,475.0,93.0,1.0,19.0,1.0,7.0,2.0,,,8.0,16.0,17.0,4.0,13.0,,51.0,16.0,,3.0,,9.0,35.0,5.0,,4.0,1.0,22.0,18.0,17.0,,11.0,2.0,5.0,,2.0,,3.0,4.0,,1.0,,3.0,211.0,5.0,2.0,13.0,3.0,16.0,23.0,27.0,61.0,76.0,61.0,2.0,16.0,2.0,75.0,22.0,32.0,99.0,5.0,12.0,2.0,1.0,0.0,0.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York Red Bulls,9a17gcgta337bfvtu994p1x,C. Coronel,Goalkeeper,1,,8.0,34.0,268.0,,,244.0,,16.0,,,,78.0,396.0,387.0,,1.0,,440.0,,404.0,,213.0,3.0,8.0,3060.0,20.0,,,,1.0,,,,44.0,93.0,,37.0,,,143.0,34.0,,,,35.0,656.0,16.0,,,,,,48.0,2.0,41.0,6.0,432.0,,,,156.0,174.0,,,,,1100.0,,2.0,,,,,1.0,223.0,4.0,3.0,,34.0,,444.0,,17.0,827.0,,,,,,0.0,,40.0,224.0,,,,,,115.0,,19.0,4.0,2.0,,77.0,16.0,17.0,28.0,58.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York Red Bulls,6vjoq2kgaq2igxoh8cvq0ieax,C. Cásseres,Midfielder,23,16.0,213.0,24.0,193.0,1.0,45.0,225.0,29.0,74.0,1.0,20.0,,185.0,215.0,669.0,42.0,69.0,1.0,254.0,2.0,902.0,14.0,631.0,152.0,4.0,2200.0,372.0,8.0,59.0,4.0,31.0,15.0,2.0,1.0,59.0,237.0,77.0,26.0,26.0,2.0,452.0,27.0,4.0,38.0,,24.0,375.0,45.0,,34.0,2.0,45.0,54.0,85.0,1.0,29.0,5.0,41.0,8.0,4.0,,14.0,38.0,6.0,2.0,3.0,2.0,1411.0,32.0,10.0,3.0,23.0,38.0,126.0,146.0,650.0,298.0,181.0,17.0,27.0,5.0,379.0,85.0,191.0,923.0,29.0,40.0,13.0,1.0,1.0,0.0,3.0,3.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York Red Bulls,1o6ncw2f6h5uodlhavzsswvrp,K. Duncan,Defender,6,3.0,70.0,6.0,48.0,,12.0,42.0,10.0,28.0,,25.0,,88.0,90.0,150.0,8.0,28.0,,86.0,1.0,234.0,1.0,143.0,43.0,,602.0,103.0,52.0,21.0,,4.0,9.0,,,21.0,12.0,18.0,6.0,6.0,,110.0,10.0,,10.0,,11.0,111.0,18.0,,5.0,,13.0,16.0,299.0,,12.0,1.0,16.0,2.0,1.0,1.0,9.0,7.0,2.0,,,1.0,467.0,6.0,2.0,4.0,7.0,10.0,25.0,32.0,148.0,75.0,53.0,25.0,10.0,1.0,189.0,20.0,50.0,236.0,3.0,12.0,,,,0.0,,1.0,,,,,37.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
