equipo,link,logo,cod_equipo,cod_liga,liga
Albion San Diego,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/albion-san-diego/assryc3re0yipv77oh01sij1l,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=assryc3re0yipv77oh01sij1l,assryc3re0yipv77oh01sij1l,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023
Appalachian FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/appalachian-fc/7u9s29kuzrn84ibt93qnaisd0,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=7u9s29kuzrn84ibt93qnaisd0,7u9s29kuzrn84ibt93qnaisd0,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023
Atlanta United FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/atlanta-united-fc/943ue6l8ylnidoygbi9p8op2h,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=943ue6l8ylnidoygbi9p8op2h,943ue6l8ylnidoygbi9p8op2h,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023
Austin FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/austin-fc/yrsr1hyy65062qyzw8sug3ys,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=yrsr1hyy65062qyzw8sug3ys,yrsr1hyy65062qyzw8sug3ys,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023
Bavarian United FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/bavarian-united-fc/6ix8penr7f8trelz81724q1ud,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6ix8penr7f8trelz81724q1ud,6ix8penr7f8trelz81724q1ud,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023
Beaman United FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/beaman-united-fc/b6qwgcfj2tscf0zcvdm2sftas,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=b6qwgcfj2tscf0zcvdm2sftas,b6qwgcfj2tscf0zcvdm2sftas,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023
Birmingham Legion FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/birmingham-legion-fc/c9xffml4i7ihblp1qhus9w3fu,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=c9xffml4i7ihblp1qhus9w3fu,c9xffml4i7ihblp1qhus9w3fu,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023
Capistrano FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/capistrano-fc/a71932572gyubz9m9we1ts4d0,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=a71932572gyubz9m9we1ts4d0,a71932572gyubz9m9we1ts4d0,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023
Central Valley Fuego FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/central-valley-fuego-fc/6n3xfic7o33siizgamee0915g,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6n3xfic7o33siizgamee0915g,6n3xfic7o33siizgamee0915g,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023
Charleston Battery,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/charleston-battery/e3k8yw2rbmphyfu5htn4yi5jk,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=e3k8yw2rbmphyfu5htn4yi5jk,e3k8yw2rbmphyfu5htn4yi5jk,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023
