equipo,link,logo,cod_equipo,cod_liga,liga,url_squad,url_matches_equipo,url_seasonstats
Albion San Diego,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/albion-san-diego/assryc3re0yipv77oh01sij1l,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=assryc3re0yipv77oh01sij1l,assryc3re0yipv77oh01sij1l,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=assryc3re0yipv77oh01sij1l&tmcl=5375c8qg9sy48l9wr2o8sjpxw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W39092615cc411e247eae7ed3946148703bfe6b004,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=assryc3re0yipv77oh01sij1l&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3384bd41844ce40337c900ab620d22f8bd898fc43,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=assryc3re0yipv77oh01sij1l&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W366f1d4670ed1886982cc63115d7a23bc0a8ebd30
Appalachian FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/appalachian-fc/7u9s29kuzrn84ibt93qnaisd0,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=7u9s29kuzrn84ibt93qnaisd0,7u9s29kuzrn84ibt93qnaisd0,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=7u9s29kuzrn84ibt93qnaisd0&tmcl=5375c8qg9sy48l9wr2o8sjpxw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3bb4091a1de91abb4b38915910c4f0aeb1e600c2a,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=7u9s29kuzrn84ibt93qnaisd0&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3d45bef04ff00d7fe12c4f781205f2430f7f36d44,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=7u9s29kuzrn84ibt93qnaisd0&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W33c7d8d8861647db21bdf82a4ab6ea42a1117c165
Atlanta United FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/atlanta-united-fc/943ue6l8ylnidoygbi9p8op2h,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=943ue6l8ylnidoygbi9p8op2h,943ue6l8ylnidoygbi9p8op2h,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=943ue6l8ylnidoygbi9p8op2h&tmcl=5375c8qg9sy48l9wr2o8sjpxw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W366e55f9b1b9a1c0516e2ceb37a19ce6322c52df7,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=943ue6l8ylnidoygbi9p8op2h&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3fe5c9f97bc04bb67ff80dec2bc6fff19fbd00992,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=943ue6l8ylnidoygbi9p8op2h&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3494a0acba4543294357aa33feaed5e5113bd303d
Austin FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/austin-fc/yrsr1hyy65062qyzw8sug3ys,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=yrsr1hyy65062qyzw8sug3ys,yrsr1hyy65062qyzw8sug3ys,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=yrsr1hyy65062qyzw8sug3ys&tmcl=5375c8qg9sy48l9wr2o8sjpxw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3ddf2973423584a9a895be4c1a218fbc1aa234554,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=yrsr1hyy65062qyzw8sug3ys&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W34735272843aaad366aab9afa87a03fe25394c81c,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=yrsr1hyy65062qyzw8sug3ys&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e28a20805aa3015fffaa0e637f79cc26fe04c765
Bavarian United FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/bavarian-united-fc/6ix8penr7f8trelz81724q1ud,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6ix8penr7f8trelz81724q1ud,6ix8penr7f8trelz81724q1ud,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=6ix8penr7f8trelz81724q1ud&tmcl=5375c8qg9sy48l9wr2o8sjpxw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W391a70ead7eb20a4059619cb9084486927a1a3f88,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=6ix8penr7f8trelz81724q1ud&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e9a006dae5c474765f566dbdd7a1bfbb3054f2ce,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=6ix8penr7f8trelz81724q1ud&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3444d6dde19823b2ca2c875b568ecf48ae1476c84
Beaman United FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/beaman-united-fc/b6qwgcfj2tscf0zcvdm2sftas,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=b6qwgcfj2tscf0zcvdm2sftas,b6qwgcfj2tscf0zcvdm2sftas,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=b6qwgcfj2tscf0zcvdm2sftas&tmcl=5375c8qg9sy48l9wr2o8sjpxw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W328cc50faa87946e3e49d3ede0cce95433a21c8f0,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=b6qwgcfj2tscf0zcvdm2sftas&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W365745881d9ae52609d7d9ec5535343a2e3cfea6c,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=b6qwgcfj2tscf0zcvdm2sftas&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W34a59bdfe9a26717b73aea0b79c2eb214f21828fd
Birmingham Legion FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/birmingham-legion-fc/c9xffml4i7ihblp1qhus9w3fu,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=c9xffml4i7ihblp1qhus9w3fu,c9xffml4i7ihblp1qhus9w3fu,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=c9xffml4i7ihblp1qhus9w3fu&tmcl=5375c8qg9sy48l9wr2o8sjpxw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3ca3ffec38cab4f611ce08d0a0778fbb7a95000e7,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=c9xffml4i7ihblp1qhus9w3fu&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f97e53fa36b4652f64b271841a470edaedc9ac12,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=c9xffml4i7ihblp1qhus9w3fu&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e428b9345e10bfce1ea27cd9192812f83a63453c
Capistrano FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/capistrano-fc/a71932572gyubz9m9we1ts4d0,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=a71932572gyubz9m9we1ts4d0,a71932572gyubz9m9we1ts4d0,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=a71932572gyubz9m9we1ts4d0&tmcl=5375c8qg9sy48l9wr2o8sjpxw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3eebb75ca70418010ad0c26f827ed8d962949f7b0,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=a71932572gyubz9m9we1ts4d0&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W32f96ef2c911df1f2b73f70b9e2e4e2550e91cfff,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=a71932572gyubz9m9we1ts4d0&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W35cb8331253f556ba18c83d01185004205b42fab5
Central Valley Fuego FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/central-valley-fuego-fc/6n3xfic7o33siizgamee0915g,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6n3xfic7o33siizgamee0915g,6n3xfic7o33siizgamee0915g,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=6n3xfic7o33siizgamee0915g&tmcl=5375c8qg9sy48l9wr2o8sjpxw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W37abe7edc0d63a45d9939d81a06174bd13499aea3,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=6n3xfic7o33siizgamee0915g&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3f26b46dbbaa0850211ab774c9772d409473b0e14,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=6n3xfic7o33siizgamee0915g&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3cee4848486d5f7ff3a4b62e95b99dbf1c25efcbe
Charleston Battery,https://www.scoresway.com/en_GB/soccer/us-open-cup-2023/5375c8qg9sy48l9wr2o8sjpxw/teams/charleston-battery/e3k8yw2rbmphyfu5htn4yi5jk,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=e3k8yw2rbmphyfu5htn4yi5jk,e3k8yw2rbmphyfu5htn4yi5jk,5375c8qg9sy48l9wr2o8sjpxw,us-open-cup-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=e3k8yw2rbmphyfu5htn4yi5jk&tmcl=5375c8qg9sy48l9wr2o8sjpxw&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e523c36b450932bdd374b1e61159cee5c4e1d007,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=e3k8yw2rbmphyfu5htn4yi5jk&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3048769bb0f8b545d62f44a1c2239726fbd0b8dc8,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=5375c8qg9sy48l9wr2o8sjpxw&ctst=e3k8yw2rbmphyfu5htn4yi5jk&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3403a13e4a8bdc083eab79f6108f5417030177d7d
