liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,Nashville SC,1yhtzq33ssznnl1pkg6fjz26t,B. Acosta,Midfielder,6,9.0,5.0,4.0,6.0,,27.0,1.0,3.0,18.0,1.0,2.0,,34.0,16.0,18.0,27.0,46.0,3.0,6.0,,4.0,4.0,,25.0,11.0,14.0,,4.0,3.0,70.0,,219.0,,6.0,6.0,3.0,16.0,83.0,3.0,1.0,2.0,5.0,3.0,1.0,1.0,,1.0,5.0,10.0,196.0,92.0,112.0,193.0,5.0,4.0,,,1.0,390.0,3.0,1.0,,11.0,6.0,4.0,32.0,226.0,3.0,203.0,9.0,2.0,23.0,282.0,1.0,2.0,1.0,,2.0,8.0,20.0,5.0,15.0,1.0,1.0,2.0,,,3.0,3.0,2.0,,,,2.0,1.0,1.0,1.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Nashville SC,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,Defender,27,6.0,2.0,4.0,9.0,,46.0,,2.0,35.0,,,1.0,25.0,13.0,12.0,77.0,45.0,1.0,9.0,,3.0,3.0,,19.0,11.0,8.0,,3.0,,33.0,,169.0,,22.0,4.0,3.0,18.0,48.0,,1.0,,3.0,3.0,,,,1.0,1.0,7.0,140.0,72.0,71.0,136.0,3.0,3.0,,2.0,20.0,310.0,4.0,,1.0,15.0,3.0,1.0,47.0,172.0,1.0,143.0,6.0,3.0,29.0,249.0,,6.0,6.0,2.0,5.0,8.0,24.0,11.0,21.0,0.0,6.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Nashville SC,amqmqon7171ulckz522wp1atw,J. Bauer,Defender,22,9.0,1.0,8.0,8.0,,37.0,,,26.0,,,,33.0,11.0,22.0,56.0,60.0,2.0,8.0,,1.0,1.0,,24.0,10.0,14.0,1.0,1.0,1.0,62.0,,158.0,,9.0,14.0,5.0,9.0,2.0,1.0,1.0,,3.0,2.0,,1.0,1.0,2.0,,3.0,125.0,64.0,65.0,125.0,3.0,7.0,,4.0,19.0,283.0,4.0,,,12.0,3.0,2.0,51.0,161.0,1.0,128.0,10.0,2.0,33.0,240.0,,4.0,4.0,3.0,4.0,7.0,25.0,12.0,26.0,0.0,5.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Nashville SC,7hu3h92s5rk1mryesihkbkc9g,C. Brunet,Midfielder,12,1.0,1.0,,2.0,,8.0,,,10.0,,,,5.0,1.0,4.0,16.0,11.0,,2.0,,,,,4.0,,4.0,,,,15.0,,49.0,,5.0,1.0,,3.0,15.0,,,,,,,,,,1.0,2.0,47.0,32.0,15.0,45.0,2.0,1.0,,,,43.0,,,,,,1.0,2.0,49.0,,47.0,3.0,,2.0,54.0,,,,,1.0,1.0,,2.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Nashville SC,5i9n8xgeyz1hk8bt09mh2e1p0,M. Corcoran,Midfielder,16,17.0,6.0,11.0,10.0,,82.0,,2.0,95.0,1.0,,2.0,55.0,24.0,31.0,108.0,112.0,4.0,10.0,,7.0,6.0,1.0,38.0,18.0,20.0,,3.0,3.0,129.0,,451.0,,42.0,13.0,10.0,22.0,148.0,3.0,3.0,2.0,7.0,2.0,,,,2.0,4.0,19.0,405.0,221.0,202.0,404.0,5.0,9.0,1.0,,1.0,624.0,4.0,,,8.0,10.0,4.0,66.0,471.0,5.0,423.0,14.0,5.0,48.0,553.0,,3.0,3.0,2.0,4.0,16.0,44.0,7.0,32.0,0.0,3.0,1.0,,,9.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,
USA_MLS,2026,Nashville SC,d4wt4sy8lg2h7cr3n6yl15vpx,C. Espinoza,Forward,7,4.0,4.0,,13.0,5.0,106.0,3.0,,117.0,2.0,36.0,18.0,64.0,34.0,30.0,324.0,68.0,3.0,13.0,5.0,10.0,8.0,2.0,60.0,30.0,30.0,1.0,6.0,24.0,165.0,4.0,360.0,,64.0,22.0,5.0,31.0,29.0,28.0,5.0,7.0,10.0,7.0,16.0,23.0,8.0,18.0,12.0,15.0,281.0,229.0,82.0,273.0,2.0,4.0,1.0,,6.0,903.0,18.0,9.0,,3.0,7.0,6.0,167.0,368.0,12.0,288.0,6.0,48.0,80.0,554.0,14.0,53.0,35.0,10.0,2.0,9.0,126.0,7.0,71.0,3.0,3.0,,,,,,,,,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,,,,,,,,,,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Nashville SC,bvmdxx61yedgrgfw586y8dgr8,J. Knight,Defender,23,1.0,1.0,,2.0,,1.0,,,1.0,,,,3.0,2.0,1.0,2.0,1.0,,2.0,,,,,2.0,1.0,1.0,,,1.0,1.0,,5.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,3.0,2.0,1.0,3.0,,1.0,,,,7.0,,,,1.0,1.0,,2.0,5.0,,3.0,1.0,2.0,2.0,8.0,,,,,,,2.0,,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Nashville SC,4kflkbicl4vmd7vftq4hdgyqd,D. Lovitz,Defender,2,19.0,9.0,10.0,13.0,,104.0,,5.0,98.0,4.0,1.0,7.0,84.0,39.0,45.0,168.0,178.0,9.0,13.0,,10.0,8.0,2.0,65.0,30.0,35.0,1.0,12.0,6.0,7.0,,521.0,,57.0,13.0,6.0,34.0,245.0,6.0,1.0,2.0,11.0,3.0,,5.0,5.0,5.0,,26.0,418.0,204.0,232.0,405.0,6.0,15.0,1.0,20.0,81.0,1000.0,9.0,1.0,1.0,25.0,17.0,9.0,167.0,534.0,3.0,431.0,21.0,10.0,103.0,789.0,1.0,17.0,16.0,3.0,12.0,25.0,88.0,32.0,78.0,0.0,2.0,4.0,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Nashville SC,apzhdhppa1q2w7gaho7suketw,W. Madrigal,Forward,41,26.0,17.0,9.0,13.0,1.0,49.0,5.0,,59.0,1.0,,2.0,103.0,54.0,49.0,149.0,32.0,6.0,13.0,2.0,4.0,4.0,,77.0,37.0,40.0,3.0,1.0,7.0,19.0,2.0,137.0,,28.0,13.0,4.0,27.0,37.0,9.0,10.0,8.0,9.0,8.0,,3.0,3.0,9.0,10.0,1.0,111.0,81.0,33.0,110.0,5.0,4.0,,1.0,2.0,729.0,22.0,3.0,3.0,6.0,16.0,22.0,73.0,137.0,18.0,111.0,9.0,33.0,26.0,285.0,,7.0,7.0,10.0,2.0,2.0,28.0,5.0,24.0,0.0,4.0,,,,,,,,,1.0,5.0,5.0,5.0,,3.0,4.0,1.0,,,,,,,,,,,,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,
USA_MLS,2026,Nashville SC,a4vlno5u5qsph97hfa71ku8yx,J. Maher,Defender,5,17.0,6.0,11.0,4.0,,14.0,,1.0,52.0,2.0,,1.0,23.0,8.0,15.0,8.0,87.0,1.0,4.0,,3.0,3.0,,6.0,2.0,4.0,,3.0,1.0,117.0,,295.0,,33.0,,,8.0,83.0,1.0,2.0,1.0,4.0,,,,,1.0,,23.0,272.0,77.0,201.0,255.0,2.0,1.0,,,,360.0,,,1.0,36.0,2.0,1.0,25.0,301.0,3.0,278.0,3.0,4.0,23.0,353.0,,,,,5.0,11.0,19.0,4.0,12.0,0.0,,1.0,,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
