liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Dribbles,Yellow Cards,Duels,Successful Passes Opposition Half,Total Clearances,Unsuccessful Short Passes,Goals Conceded Inside Box,GK Successful Distribution,Tackles Lost,Unsuccessful Crosses & Corners,Aerial Duels,Times Tackled,Blocked Shots,Total Shots,Throw Ins to Own Player,Forward Passes,Starts,Blocks,Shots On Target ( inc goals ),Rightside Passes,Foul Attempted Tackle,Appearances,Successful Crosses open play,Successful Launches,Total Tackles,Tackles Won,Backward Passes,Unsuccessful Long Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Index,Total Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Own Half,Clearances Off the Line,PutThrough/Blocked Distribution,Total Fouls Won,Ground Duels lost,Goals Conceded,Successful Passes Own Half,Duels lost,Shots Off Target (inc woodwork),Clean Sheets,Last Player Tackle,Ground Duels,Touches,Unsuccessful Launches,Interceptions,Successful Long Passes,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Goal Kicks,Ground Duels won,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Aerial Duels won,Games Played,Successful Crosses & Corners,Duels won,Total Fouls Conceded,Aerial Duels lost,Substitute On,Penalty Goals Conceded,Open Play Passes,Leftside Passes,Key Passes (Attempt Assists),Time Played,Successful Short Passes,Total Losses Of Possession,Successful Open Play Passes,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Winning Goal,Goal Assists,Through balls,Left Foot Goals,Goals from Inside Box,Successful Lay-offs,Second Goal Assists,Goals from Outside Box,Goals,Successful Corners into Box,Penalties Taken,Right Foot Goals,Assists (Intentional),Unsuccessful Corners into Box,Penalty Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Hit Woodwork,Substitute Off,Overruns,Corners Taken (incl short corners),Corners Won,Home Goals,Away Goals,Offsides,Saves made - caught,GK Unsuccessful Distribution,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Punches,Handballs conceded,Penalties Conceded,Foul Won Penalty,Headed Goals,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Straight Red Cards,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Faced,Penalties Saved,Crosses not Claimed,Own Goal Scored,Other Goals,Penalties Off Target,Set Pieces Goals
USA_MLS,2024,Atlanta United FC,26r7731d42flwc6ikxb90jxlh,B. Guzan,Goalkeeper,1,1.0,3.0,19.0,156.0,32.0,5.0,46.0,330.0,1.0,,12.0,,,,,692.0,37.0,,,263.0,2.0,37.0,,90.0,1.0,,,325.0,,860.0,14.0,1190.0,330.0,100.0,,2.0,4.0,2.0,52.0,704.0,2.0,,5.0,,7.0,1574.0,185.0,1.0,320.0,,1.0,231.0,5.0,,230.0,12.0,37.0,,17.0,2.0,,,4.0,790.0,235.0,2.0,3300.0,540.0,339.0,596.0,332.0,6.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9.0,62.0,85.0,25.0,137.0,50.0,12.0,,1.0,,,1.0,,44.0,1.0,6.0,3.0,8.0,7.0,3.0,1.0,,,,
USA_MLS,2024,Atlanta United FC,erjg1qs9modbqfkfiz6picyqx,R. Hernández,Defender,2,4.0,1.0,83.0,187.0,40.0,39.0,19.0,,10.0,17.0,30.0,6.0,2.0,8.0,40.0,197.0,10.0,6.0,3.0,102.0,2.0,17.0,3.0,10.0,17.0,7.0,52.0,31.0,17.0,438.0,13.0,508.0,70.0,29.0,1.0,15.0,9.0,23.0,20.0,255.0,43.0,5.0,,,53.0,720.0,19.0,18.0,33.0,9.0,4.0,,30.0,,58.0,10.0,17.0,4.0,40.0,9.0,20.0,7.0,3.0,498.0,157.0,4.0,1019.0,405.0,114.0,428.0,63.0,1.0,9.0,0.0,1.0,1.0,,,2.0,,,,1.0,,,1.0,,,,,,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,234q7lf0bx51r8wehvg51r4k5,B. Lennon,Defender,11,15.0,7.0,233.0,667.0,85.0,135.0,44.0,,20.0,165.0,59.0,35.0,5.0,7.0,223.0,398.0,35.0,9.0,1.0,60.0,16.0,35.0,53.0,11.0,53.0,33.0,373.0,77.0,121.0,1166.0,12.0,1378.0,212.0,76.0,,62.0,15.0,92.0,51.0,592.0,115.0,6.0,5.0,,174.0,2275.0,38.0,40.0,73.0,63.0,19.0,,82.0,19.0,301.0,36.0,35.0,93.0,118.0,36.0,23.0,,4.0,1357.0,547.0,65.0,3068.0,1093.0,480.0,1149.0,142.0,7.0,32.0,0.0,7.0,,,1.0,7.0,,,1.0,32.0,,,5.0,34.0,,1.0,1.0,,3.0,1.0,69.0,31.0,0.0,1.0,4.0,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,c267r9oskj83zo9v4vdbvccet,S. Lobjanidze,Midfielder,9,25.0,1.0,171.0,443.0,10.0,160.0,36.0,,5.0,113.0,22.0,68.0,28.0,64.0,28.0,177.0,34.0,4.0,32.0,105.0,2.0,35.0,18.0,4.0,20.0,15.0,246.0,16.0,89.0,591.0,14.0,767.0,176.0,33.0,,69.0,7.0,97.0,45.0,178.0,111.0,32.0,3.0,,149.0,1363.0,6.0,21.0,16.0,190.0,25.0,,52.0,41.0,256.0,8.0,35.0,30.0,60.0,7.0,14.0,1.0,3.0,757.0,239.0,45.0,2917.0,575.0,436.0,581.0,96.0,9.0,2.0,3.0,3.0,1.0,2.0,8.0,14.0,3.0,2.0,10.0,12.0,,6.0,2.0,22.0,,3.0,8.0,4.0,15.0,7.0,44.0,49.0,4.0,6.0,10.0,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,2m4iwb3oo5zzfbxrua7ver3kl,D. McCarty,Midfielder,13,2.0,2.0,105.0,307.0,18.0,75.0,18.0,,15.0,3.0,18.0,9.0,1.0,7.0,3.0,235.0,14.0,,,185.0,8.0,27.0,2.0,5.0,34.0,19.0,119.0,41.0,3.0,671.0,12.0,787.0,116.0,33.0,,21.0,14.0,37.0,23.0,366.0,45.0,7.0,,,87.0,942.0,15.0,15.0,37.0,7.0,10.0,,50.0,3.0,86.0,10.0,27.0,2.0,60.0,14.0,8.0,13.0,2.0,767.0,248.0,11.0,1207.0,634.0,142.0,652.0,76.0,5.0,,0.0,,,,,17.0,3.0,,,,,,,,,,,,11.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,cla0i94uyddjw7jzqoyfsplre,A. McFadden,Defender,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,Midfielder,59,11.0,,88.0,299.0,5.0,73.0,15.0,,4.0,33.0,14.0,26.0,4.0,18.0,3.0,157.0,13.0,1.0,9.0,92.0,4.0,14.0,4.0,2.0,9.0,5.0,94.0,20.0,9.0,389.0,10.0,482.0,93.0,15.0,,15.0,12.0,42.0,19.0,105.0,52.0,9.0,,,74.0,678.0,5.0,7.0,27.0,34.0,5.0,,32.0,15.0,111.0,4.0,14.0,15.0,36.0,13.0,10.0,1.0,1.0,473.0,139.0,29.0,1151.0,362.0,174.0,380.0,48.0,4.0,,0.0,4.0,7.0,3.0,2.0,16.0,,1.0,3.0,10.0,3.0,,3.0,23.0,2.0,,2.0,1.0,4.0,1.0,38.0,10.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,8pzkxfe5txe71u08n67d8k1uy,E. Morales,Defender,21,,,24.0,27.0,15.0,5.0,,,2.0,,17.0,,1.0,2.0,,48.0,3.0,2.0,1.0,32.0,1.0,4.0,,1.0,3.0,1.0,14.0,14.0,,141.0,32.0,160.0,19.0,8.0,,1.0,1.0,3.0,,114.0,9.0,1.0,2.0,,7.0,192.0,8.0,3.0,5.0,3.0,,,4.0,,11.0,11.0,4.0,,15.0,4.0,6.0,1.0,,159.0,66.0,,243.0,136.0,19.0,140.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,3vlv0gwh5fgwri12fkn4k2stm,E. Mosquera,Midfielder,20,18.0,2.0,96.0,125.0,2.0,52.0,11.0,,2.0,23.0,9.0,25.0,6.0,13.0,4.0,51.0,5.0,,6.0,58.0,7.0,22.0,9.0,1.0,10.0,8.0,72.0,9.0,22.0,173.0,21.0,234.0,61.0,14.0,,20.0,19.0,40.0,13.0,57.0,47.0,7.0,,,87.0,412.0,3.0,5.0,7.0,58.0,4.0,,47.0,18.0,70.0,2.0,22.0,9.0,49.0,9.0,7.0,17.0,,233.0,53.0,14.0,614.0,166.0,136.0,172.0,34.0,2.0,,0.0,3.0,,,,4.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,5.0,3.0,2.0,12.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,66fdz442trpbwdi3s7i8ktxw5,T. Muyumba,Midfielder,8,38.0,5.0,270.0,556.0,26.0,117.0,30.0,,23.0,3.0,18.0,52.0,11.0,17.0,9.0,336.0,26.0,5.0,1.0,357.0,28.0,34.0,1.0,,74.0,51.0,254.0,25.0,3.0,1130.0,12.0,1272.0,142.0,42.0,,47.0,30.0,110.0,36.0,575.0,123.0,16.0,1.0,,252.0,1671.0,12.0,23.0,45.0,53.0,20.0,,142.0,30.0,103.0,5.0,34.0,1.0,147.0,33.0,13.0,8.0,2.0,1242.0,325.0,19.0,2265.0,1085.0,238.0,1100.0,120.0,6.0,,0.0,2.0,4.0,,,25.0,,,,,,,1.0,,,1.0,,,16.0,4.0,,7.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,e8an897mmidiq51r2wz1c3jdh,Xande Silva,Midfielder,16,31.0,3.0,210.0,301.0,5.0,76.0,17.0,,6.0,27.0,27.0,73.0,12.0,33.0,4.0,104.0,17.0,1.0,23.0,177.0,14.0,27.0,5.0,,25.0,19.0,167.0,3.0,27.0,425.0,12.0,504.0,79.0,18.0,,41.0,20.0,109.0,18.0,129.0,122.0,10.0,,,183.0,855.0,2.0,9.0,19.0,101.0,18.0,,74.0,44.0,88.0,14.0,27.0,5.0,88.0,22.0,13.0,10.0,1.0,499.0,56.0,27.0,1540.0,406.0,231.0,420.0,63.0,1.0,,1.0,1.0,3.0,,2.0,19.0,1.0,1.0,3.0,,,3.0,,,,2.0,,1.0,16.0,6.0,,21.0,3.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,7su9vrjsmo84ae2prlgpc41k9,D. Ríos,Forward,19,6.0,,175.0,167.0,17.0,76.0,20.0,,4.0,6.0,87.0,28.0,8.0,38.0,1.0,72.0,16.0,2.0,23.0,65.0,7.0,32.0,1.0,1.0,13.0,9.0,113.0,4.0,6.0,253.0,13.0,333.0,80.0,12.0,,30.0,13.0,56.0,23.0,87.0,104.0,15.0,,,88.0,558.0,1.0,1.0,7.0,93.0,12.0,,32.0,12.0,74.0,39.0,32.0,1.0,71.0,22.0,48.0,16.0,2.0,313.0,83.0,13.0,1415.0,246.0,164.0,234.0,36.0,3.0,,0.0,3.0,1.0,,7.0,26.0,1.0,,7.0,,1.0,3.0,3.0,,,4.0,,1.0,15.0,3.0,,3.0,4.0,3.0,4.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,94xmd8kr3t9wghaf95xnyphey,Pedro Amador,Defender,18,3.0,1.0,95.0,235.0,35.0,72.0,14.0,,7.0,42.0,26.0,14.0,4.0,8.0,73.0,181.0,14.0,4.0,1.0,224.0,3.0,14.0,14.0,5.0,27.0,20.0,86.0,23.0,37.0,420.0,10.0,515.0,95.0,35.0,1.0,32.0,7.0,33.0,19.0,199.0,50.0,7.0,1.0,,69.0,841.0,17.0,16.0,29.0,15.0,17.0,,36.0,10.0,102.0,9.0,14.0,14.0,45.0,8.0,17.0,,,505.0,24.0,12.0,1218.0,391.0,179.0,413.0,63.0,5.0,14.0,0.0,8.0,2.0,,,2.0,,,,,,,7.0,,,,,,2.0,2.0,,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,3luquna7mmn8rvooqevn0q0h5,B. Slisz,Midfielder,6,18.0,4.0,297.0,749.0,52.0,187.0,39.0,,32.0,17.0,79.0,33.0,10.0,19.0,7.0,550.0,32.0,14.0,5.0,358.0,22.0,33.0,1.0,8.0,67.0,35.0,277.0,46.0,17.0,1442.0,14.0,1675.0,233.0,68.0,,41.0,34.0,100.0,46.0,694.0,129.0,14.0,3.0,,218.0,2108.0,19.0,44.0,84.0,40.0,21.0,,118.0,13.0,182.0,50.0,33.0,1.0,168.0,31.0,29.0,1.0,4.0,1632.0,490.0,23.0,2853.0,1358.0,320.0,1399.0,187.0,7.0,1.0,1.0,,1.0,,1.0,23.0,,1.0,2.0,,,1.0,,,,,2.0,,6.0,,,12.0,0.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,4tci69chjeg0ukx8fs4h7r6j9,J. Thiaré,Forward,29,12.0,,227.0,68.0,21.0,64.0,17.0,,3.0,1.0,127.0,21.0,4.0,31.0,1.0,57.0,17.0,2.0,16.0,35.0,8.0,30.0,,,10.0,7.0,50.0,1.0,1.0,127.0,13.0,192.0,65.0,17.0,,13.0,29.0,50.0,22.0,59.0,109.0,15.0,,,100.0,418.0,,3.0,2.0,72.0,4.0,,50.0,10.0,49.0,68.0,30.0,,118.0,26.0,59.0,13.0,2.0,172.0,50.0,7.0,1510.0,125.0,147.0,107.0,37.0,5.0,,2.0,,,1.0,7.0,16.0,,1.0,8.0,,,5.0,,,,2.0,,1.0,16.0,,,5.0,3.0,5.0,14.0,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,9tjcmlv9ysfk398c6siwd04ph,Q. Westberg,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,2p6uagebunshlw5zmp16748dm,C. Wiley,Defender,26,14.0,2.0,171.0,402.0,47.0,118.0,26.0,,8.0,21.0,38.0,35.0,1.0,7.0,137.0,334.0,21.0,9.0,4.0,327.0,14.0,21.0,13.0,13.0,32.0,24.0,169.0,39.0,21.0,753.0,13.0,910.0,157.0,56.0,,44.0,10.0,77.0,30.0,364.0,93.0,3.0,3.0,,133.0,1392.0,25.0,25.0,53.0,28.0,21.0,,56.0,20.0,122.0,22.0,21.0,13.0,78.0,27.0,16.0,,2.0,890.0,80.0,28.0,1885.0,700.0,264.0,733.0,107.0,4.0,15.0,0.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,3.0,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,2qa0nfm4bi2wn6b6eajf8980l,D. Williams,Defender,3,2.0,6.0,164.0,314.0,144.0,79.0,36.0,51.0,13.0,2.0,74.0,2.0,2.0,20.0,6.0,519.0,31.0,32.0,6.0,488.0,16.0,32.0,2.0,23.0,43.0,30.0,102.0,103.0,2.0,1240.0,12.0,1422.0,182.0,60.0,,18.0,8.0,37.0,43.0,928.0,64.0,14.0,3.0,1.0,90.0,1785.0,58.0,35.0,99.0,36.0,13.0,52.0,53.0,,124.0,47.0,32.0,2.0,100.0,29.0,27.0,1.0,3.0,1326.0,313.0,6.0,2704.0,1141.0,199.0,1151.0,99.0,7.0,,0.0,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,7.0,,,3.0,1.0,0.0,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,
USA_MLS,2024,Atlanta United FC,ah3swx80hoddr239t1r6qg2ga,T. Wolff,Forward,28,6.0,,75.0,102.0,1.0,31.0,11.0,,7.0,4.0,5.0,23.0,3.0,8.0,4.0,47.0,6.0,2.0,3.0,59.0,3.0,19.0,,,16.0,9.0,53.0,5.0,4.0,145.0,13.0,181.0,36.0,11.0,,23.0,8.0,40.0,12.0,43.0,45.0,5.0,,,70.0,308.0,2.0,5.0,11.0,22.0,14.0,,30.0,7.0,29.0,,19.0,,30.0,6.0,5.0,13.0,2.0,178.0,22.0,7.0,516.0,134.0,80.0,142.0,23.0,1.0,,1.0,,1.0,,1.0,5.0,,,1.0,,,1.0,,,,2.0,,,8.0,,2.0,5.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Atlanta United FC,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,Midfielder,30,2.0,,26.0,28.0,,7.0,5.0,,,1.0,6.0,7.0,1.0,1.0,1.0,16.0,2.0,,1.0,11.0,2.0,8.0,,,1.0,1.0,20.0,1.0,1.0,44.0,18.0,52.0,8.0,2.0,,2.0,7.0,10.0,5.0,16.0,15.0,,,,20.0,88.0,,1.0,,5.0,2.0,,10.0,3.0,7.0,1.0,8.0,,11.0,3.0,5.0,6.0,1.0,49.0,5.0,1.0,163.0,44.0,20.0,41.0,10.0,,,0.0,,,,,1.0,,,,,,,,,,1.0,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
