liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,5wwp0vvz3imr7f4gcku1gsjbp,A. Jones,Defender,16,180.0,13.0,56.0,9.0,1.0,12.0,2.0,4.0,38.0,28.0,3.0,17.0,60.0,,5.0,,37.0,8.0,21.0,,1.0,,16.0,7.0,2.0,6.0,10.0,118.0,,2.0,2.0,16.0,33.0,10.0,8.0,2.0,2.0,3.0,20.0,4.0,8.0,5.0,2.0,,,11.0,17.0,35.0,39.0,4.0,,,2.0,12.0,1.0,2.0,5.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,4.0,,,6.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,5f5x4oq6vmje8sn32ii6wsij9,J. Jones,Midfielder,3,60.0,4.0,38.0,9.0,,26.0,1.0,2.0,19.0,6.0,2.0,5.0,39.0,,1.0,1.0,31.0,5.0,7.0,,11.0,1.0,8.0,,,2.0,2.0,62.0,1.0,3.0,,12.0,11.0,10.0,4.0,1.0,1.0,,12.0,,5.0,3.0,3.0,1.0,,8.0,8.0,31.0,32.0,,,,1.0,8.0,1.0,,4.0,,1.0,1.0,,,,,2.0,3.0,2.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,8tz28o1tg0w4u5byjlt80uhn9,N. Lewis,Midfielder,13,151.0,2.0,36.0,17.0,,14.0,,1.0,18.0,14.0,2.0,7.0,36.0,2.0,,1.0,26.0,4.0,8.0,,7.0,1.0,8.0,10.0,2.0,2.0,1.0,57.0,,2.0,,9.0,5.0,10.0,5.0,2.0,1.0,1.0,12.0,,4.0,1.0,2.0,,,5.0,7.0,28.0,28.0,3.0,,,2.0,7.0,,1.0,4.0,,,2.0,,2.0,,,2.0,3.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,cf16f87uzb890wxoe3mny7xsl,C. Mitchell,Defender,12,90.0,,79.0,,,7.0,,2.0,3.0,74.0,,1.0,84.0,,3.0,,80.0,1.0,3.0,,28.0,,3.0,6.0,1.0,,,85.0,,1.0,,3.0,26.0,10.0,1.0,1.0,,1.0,5.0,1.0,1.0,,1.0,,,3.0,30.0,76.0,81.0,2.0,,,,4.0,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,7kcezh1c08cnm02b13y5y20gl,K. Molino,Midfielder,10,253.0,2.0,124.0,18.0,1.0,67.0,,5.0,50.0,36.0,2.0,22.0,129.0,,3.0,4.0,91.0,9.0,27.0,1.0,50.0,3.0,23.0,9.0,2.0,4.0,8.0,178.0,3.0,3.0,,26.0,36.0,10.0,14.0,11.0,7.0,1.0,31.0,,9.0,4.0,3.0,2.0,,13.0,25.0,98.0,102.0,5.0,,,1.0,17.0,1.0,1.0,13.0,,,1.0,,4.0,2.0,1.0,9.0,4.0,2.0,1.0,2.0,,2.0,,1.0,3.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,5wlrchtx8cn2s5vjib6ik0xcl,D. Muckette,Midfielder,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,7jvc04ax8khbo5twvoo5bbmc5,L. Paul,Midfielder,23,204.0,1.0,104.0,20.0,,48.0,,6.0,17.0,45.0,1.0,6.0,105.0,,3.0,,88.0,8.0,12.0,,30.0,2.0,11.0,9.0,2.0,2.0,2.0,127.0,,3.0,,9.0,29.0,10.0,4.0,5.0,3.0,,10.0,1.0,8.0,1.0,3.0,,,5.0,26.0,92.0,93.0,1.0,,,1.0,6.0,,2.0,4.0,,,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,2xb57wokwst4qljqbzn9el9ed,L. Peltier,Forward,18,34.0,,8.0,2.0,,3.0,,,4.0,5.0,,1.0,9.0,,2.0,1.0,8.0,2.0,1.0,,3.0,1.0,1.0,2.0,,,,17.0,,2.0,,6.0,,10.0,2.0,,,1.0,7.0,,2.0,,2.0,,,5.0,4.0,7.0,8.0,1.0,,,,5.0,,,1.0,,,,1.0,,1.0,,2.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,ah56hircnlo8ylce7hajivn4l,M. Phillip,Goalkeeper,1,180.0,,15.0,,,9.0,7.0,22.0,23.0,18.0,,1.0,50.0,,,,14.0,8.0,23.0,,8.0,,20.0,12.0,2.0,,3.0,66.0,,2.0,,1.0,38.0,10.0,,13.0,,,1.0,,8.0,,2.0,,,1.0,4.0,9.0,27.0,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,11.0,21.0,,2.0,3.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,djhfxpcow7rwzecl551rq3u21,G. Ranjitsingh,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,833qvjylqlzndaq0il8adyi1h,J. Williams,Midfielder,20,142.0,1.0,44.0,19.0,,20.0,,1.0,17.0,20.0,2.0,5.0,46.0,2.0,2.0,,40.0,2.0,6.0,,18.0,1.0,7.0,5.0,2.0,1.0,3.0,67.0,2.0,2.0,,9.0,5.0,10.0,3.0,,1.0,,10.0,1.0,2.0,4.0,2.0,2.0,,6.0,4.0,38.0,40.0,1.0,,,2.0,7.0,,1.0,3.0,,,1.0,,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,2.0,,,4.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,939gdb6x3mj8fuxveqvlomcid,M. Williams,Defender,17,180.0,14.0,121.0,19.0,,48.0,3.0,7.0,21.0,59.0,4.0,10.0,124.0,,2.0,1.0,102.0,3.0,17.0,,54.0,,13.0,11.0,2.0,1.0,6.0,161.0,,2.0,,11.0,47.0,10.0,8.0,5.0,2.0,1.0,13.0,4.0,3.0,2.0,2.0,,,4.0,4.0,104.0,107.0,2.0,,,2.0,5.0,2.0,4.0,7.0,1.0,,1.0,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,dn0zqrb3tf5qro18sbzg70fdh,S. Winchester,Forward,9,69.0,,15.0,9.0,,5.0,,,8.0,9.0,,3.0,17.0,1.0,1.0,,14.0,1.0,3.0,,4.0,1.0,2.0,1.0,1.0,,1.0,23.0,,1.0,,3.0,2.0,10.0,1.0,,1.0,,4.0,,1.0,,1.0,,,2.0,2.0,12.0,14.0,1.0,,,,3.0,,,1.0,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
