liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,City Soccer FC,9wvqicwrdus4ojsjplvg9j7kk,D. Anderson,Defender,0,74.0,1.0,5.0,,,3.0,,,,17.0,,1.0,1.0,,,2.0,3.0,1.0,30.0,4.0,1.0,7.0,1.0,3.0,,,11.0,17.0,,,1.0,1.0,1.0,4.0,,10.0,4.0,12.0,,1.0,3.0,5.0,1.0,8.0,,1.0,1.0,12.0,,12.0,8.0,,0.0,0.0,0.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,brhrgc53w3wza4mxwwu15wgt0,R. Barrios,Goalkeeper,0,90.0,1.0,4.0,,,4.0,2.0,,,7.0,,1.0,,,3.0,,,,31.0,5.0,4.0,,1.0,,12.0,,12.0,17.0,,,,4.0,,,1.0,10.0,,6.0,,,,13.0,1.0,,,,,5.0,6.0,13.0,4.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,5.0,,1.0,,,17.0,,,,,,,,5.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,b4v7oj9jqgz1p7kv0ncndacd0,K. Byrne,Midfielder,4,90.0,1.0,15.0,2.0,,11.0,2.0,,,47.0,,5.0,1.0,,3.0,4.0,,3.0,55.0,18.0,5.0,8.0,1.0,,3.0,,27.0,47.0,1.0,1.0,,9.0,1.0,6.0,1.0,10.0,3.0,26.0,1.0,,2.0,24.0,1.0,,5.0,,,32.0,3.0,32.0,15.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,1zi51ik11nnazudfeiloh2jmx,F. Cortes,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,6bwm1f3803m7i9mkb3tftmzh0,A. Escobar,Midfielder,0,44.0,1.0,5.0,4.0,,4.0,,,1.0,11.0,,,,,,1.0,4.0,4.0,25.0,2.0,,3.0,1.0,4.0,3.0,,8.0,13.0,3.0,1.0,3.0,,,5.0,,10.0,8.0,8.0,1.0,,8.0,5.0,1.0,,,,,6.0,,8.0,10.0,,0.0,0.0,0.0,1.0,4.0,,1.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,99jrcuk77blme7bhakkgbtzx0,J. Escobar,Midfielder,0,90.0,1.0,9.0,3.0,1.0,15.0,2.0,,1.0,40.0,,5.0,,,3.0,1.0,7.0,3.0,64.0,8.0,2.0,8.0,1.0,7.0,11.0,,28.0,42.0,2.0,1.0,3.0,6.0,,3.0,1.0,10.0,10.0,14.0,,1.0,10.0,25.0,1.0,,,3.0,3.0,31.0,17.0,33.0,24.0,1.0,0.0,0.0,0.0,,3.0,7.0,,,1.0,,,1.0,1.0,,2.0,,,3.0,,,3.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,7k33xniz8n2wgssjcscmot9n8,O. Reyes,Midfielder,0,90.0,1.0,15.0,3.0,1.0,9.0,2.0,,2.0,47.0,1.0,7.0,3.0,1.0,3.0,6.0,2.0,5.0,71.0,4.0,4.0,9.0,1.0,1.0,5.0,,34.0,56.0,1.0,2.0,,9.0,2.0,6.0,2.0,10.0,7.0,29.0,1.0,2.0,4.0,33.0,1.0,,4.0,,,36.0,23.0,41.0,16.0,,0.0,1.0,0.0,,,,1.0,,,1.0,,,2.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,6mgw77gllqbbvomg58crf04mi,V. Garcia Aranguren,Midfielder,0,16.0,1.0,,2.0,,,2.0,,,1.0,,,,,3.0,,,2.0,3.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,10.0,2.0,,1.0,,2.0,1.0,,,,,,1.0,,1.0,,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,6yq52ty91ukgv6e2b3ffly39w,C. Hernandez,Defender,0,56.0,1.0,9.0,5.0,2.0,4.0,,,,18.0,2.0,,2.0,,,5.0,7.0,5.0,33.0,3.0,,4.0,1.0,5.0,5.0,,9.0,18.0,1.0,4.0,1.0,,,9.0,,10.0,12.0,6.0,2.0,2.0,10.0,5.0,1.0,2.0,1.0,3.0,3.0,9.0,8.0,9.0,10.0,1.0,0.0,0.0,0.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,8updbxgca3tjmb75xhzw09lp0,J. Maravilla,Forward,0,15.0,1.0,2.0,1.0,1.0,1.0,2.0,,,5.0,,2.0,,,3.0,1.0,,1.0,9.0,2.0,,1.0,1.0,,2.0,,1.0,5.0,,1.0,,1.0,,1.0,2.0,10.0,1.0,3.0,,,1.0,2.0,,2.0,,,,3.0,,3.0,3.0,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,ev2csmmr39xqs2yy6a1x25ct0,J. Mena,Defender,0,34.0,1.0,,2.0,,1.0,2.0,,1.0,2.0,,,,1.0,3.0,,1.0,2.0,7.0,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,10.0,3.0,2.0,,,3.0,1.0,,,,1.0,1.0,2.0,,2.0,2.0,,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,br0od4qgoc4v8yijco17x8z55,J. Michaud,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,e134d4fuaq3h9gtep4o4zq9lg,E. Montes,Forward,0,90.0,1.0,10.0,8.0,1.0,7.0,2.0,,1.0,20.0,1.0,1.0,2.0,2.0,3.0,3.0,9.0,9.0,42.0,3.0,,5.0,1.0,8.0,6.0,,9.0,20.0,2.0,5.0,1.0,4.0,1.0,6.0,1.0,10.0,18.0,10.0,4.0,2.0,16.0,5.0,1.0,1.0,5.0,4.0,1.0,10.0,6.0,10.0,14.0,,0.0,0.0,0.0,,3.0,,,,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,45ecrizi7tjgupyi1zefyh2qc,T. Stamatopoulos,Forward,0,16.0,1.0,2.0,1.0,,2.0,2.0,,,1.0,3.0,,4.0,1.0,3.0,,5.0,2.0,11.0,,,,1.0,2.0,,,3.0,5.0,1.0,,2.0,1.0,1.0,1.0,,10.0,7.0,2.0,,,3.0,3.0,,,,1.0,1.0,,1.0,3.0,4.0,,0.0,0.0,0.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,71kxsne094yofa9pjlaxoq7tg,R. Tapia,Forward,0,74.0,1.0,2.0,1.0,,2.0,,,3.0,8.0,,,1.0,1.0,,,4.0,2.0,18.0,1.0,,6.0,1.0,4.0,1.0,3.0,7.0,9.0,,,3.0,,1.0,2.0,,10.0,6.0,4.0,,,5.0,1.0,1.0,,,2.0,2.0,6.0,1.0,7.0,6.0,,0.0,0.0,0.0,1.0,2.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,uiqn39yovpayeka1wprng2z8,G. Triulzi,Midfielder,0,46.0,1.0,4.0,1.0,,5.0,2.0,,,4.0,1.0,,1.0,,3.0,1.0,4.0,1.0,11.0,,1.0,,1.0,3.0,1.0,,,4.0,,1.0,,2.0,,2.0,,10.0,5.0,4.0,1.0,,4.0,,,,,1.0,,,,,8.0,,0.0,0.0,0.0,,2.0,2.0,1.0,1.0,2.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,87excr1u504a2ekxry5l0opg,J. Vasco,Midfielder,0,75.0,1.0,7.0,6.0,,3.0,,2.0,1.0,27.0,1.0,2.0,1.0,1.0,,4.0,8.0,6.0,45.0,5.0,3.0,8.0,1.0,7.0,7.0,1.0,18.0,27.0,2.0,3.0,2.0,3.0,,4.0,,10.0,14.0,12.0,3.0,,13.0,12.0,1.0,,,2.0,2.0,20.0,8.0,20.0,11.0,,0.0,0.0,0.0,1.0,,,3.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,City Soccer FC,4uddc33xm9xx0762kwd6t41lg,Kevin Velasquez,Midfielder,0,90.0,1.0,7.0,4.0,1.0,6.0,2.0,,2.0,21.0,1.0,2.0,3.0,1.0,3.0,1.0,10.0,6.0,40.0,9.0,1.0,6.0,1.0,9.0,4.0,,13.0,22.0,2.0,2.0,5.0,1.0,2.0,6.0,,10.0,16.0,7.0,1.0,2.0,13.0,9.0,1.0,,1.0,3.0,3.0,14.0,1.0,15.0,13.0,1.0,0.0,0.0,0.0,,3.0,,1.0,,,1.0,,,2.0,,1.0,,,,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
