liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Hit Woodwork,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Offsides,Penalties Conceded,Goals,Successful Corners into Box,Total Red Cards,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Blocks,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Headed Goals,Last Man Tackle,Straight Red Cards,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Set Pieces Goals,Drops,Penalties Off Target,Crosses not Claimed,Own Goal Scored,Clearances Off the Line,Penalties Saved,Saves from Penalty,Other Goals
Mexico_Liga_MX,2017-2018,Club Santos Laguna,eynp2mtuc2ertd1v1m6jdj7bp,O. Martínez,Midfielder,10,7.0,1547.0,4.0,26.0,4.0,838.0,13.0,117.0,38.0,463.0,7.0,2.0,36.0,13.0,19.0,3.0,12.0,279.0,286.0,30.0,137.0,884.0,11.0,40.0,19.0,616.0,17.0,30.0,173.0,237.0,38.0,183.0,9.0,117.0,19.0,34.0,33.0,1188.0,56.0,20.0,23.0,178.0,305.0,17.0,10.0,77.0,11.0,12.0,95.0,5.0,20.0,8.0,12.0,198.0,10.0,20.0,43.0,20.0,,109.0,225.0,675.0,711.0,20.0,3.0,1.0,6.0,2.0,18.0,121.0,12.0,9.0,69.0,1.0,,1.0,3.0,27.0,2.0,,1.0,3.0,,26.0,1.0,5.0,,,,3.0,,,1.0,,,,,,,,,,,,3.0,,2.0,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Santos Laguna,4tahxulohx1q6u5aztkauto0l,J. Orozco,Goalkeeper,1,,1980.0,,,61.0,292.0,,,,123.0,85.0,2.0,187.0,,,4.0,,199.0,294.0,,6.0,610.0,,,,226.0,23.0,,193.0,63.0,3.0,155.0,,165.0,22.0,,38.0,791.0,,22.0,,6.0,452.0,,10.0,13.0,,,191.0,,5.0,10.0,,16.0,25.0,27.0,,22.0,,3.0,95.0,218.0,417.0,10.0,6.0,,,,,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,66.0,199.0,16.0,1.0,8.0,35.0,13.0,31.0,7.0,3.0,70.0,,,,1.0,,,,,1.0,1.0,
Mexico_Liga_MX,2017-2018,Club Santos Laguna,4w1mssxwhdxsg91kqvtldnglx,B. Rabello,Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Santos Laguna,ayhu9k3hcyu95f26myefk0gr9,U. Rivas,Midfielder,16,,67.0,,,,18.0,,2.0,,6.0,,1.0,2.0,1.0,,1.0,1.0,5.0,9.0,1.0,1.0,18.0,1.0,1.0,,14.0,1.0,,3.0,4.0,,3.0,,3.0,1.0,1.0,,28.0,,4.0,1.0,4.0,6.0,,10.0,1.0,,,1.0,,,,,5.0,3.0,2.0,,4.0,,3.0,6.0,15.0,15.0,1.0,,,,,1.0,4.0,,,1.0,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Santos Laguna,bepgomq3u5u8e6d4qrsj0frh1,J. Rodríguez,Forward,13,20.0,1039.0,2.0,11.0,,212.0,7.0,58.0,8.0,113.0,1.0,3.0,8.0,7.0,14.0,3.0,16.0,140.0,59.0,11.0,48.0,220.0,10.0,20.0,20.0,156.0,15.0,28.0,56.0,73.0,10.0,66.0,5.0,45.0,12.0,17.0,11.0,433.0,5.0,21.0,10.0,97.0,42.0,53.0,10.0,55.0,14.0,1.0,8.0,6.0,16.0,8.0,16.0,121.0,8.0,18.0,21.0,21.0,1.0,50.0,47.0,159.0,164.0,24.0,1.0,1.0,1.0,,6.0,66.0,5.0,2.0,47.0,9.0,8.0,,6.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,6.0,,,,,,1.0,,,,,,,,,,,,5.0,1.0,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Santos Laguna,29m8py8czo6w0zf2arwolirjd,J. Sánchez,Defender,4,1.0,35.0,3.0,,,9.0,,3.0,,4.0,,,,1.0,,,,7.0,4.0,3.0,1.0,9.0,,,,8.0,,,1.0,,1.0,2.0,,1.0,,1.0,,24.0,,1.0,,4.0,2.0,1.0,10.0,3.0,,,,,,,1.0,4.0,1.0,,1.0,1.0,,1.0,4.0,8.0,8.0,,,,,,,1.0,3.0,1.0,3.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Santos Laguna,5o2xdk3vrixki7ft4qsakez11,Djaniny,Forward,21,23.0,1622.0,5.0,26.0,,436.0,27.0,103.0,9.0,272.0,3.0,6.0,6.0,13.0,18.0,2.0,41.0,305.0,76.0,10.0,100.0,445.0,10.0,27.0,71.0,324.0,18.0,49.0,106.0,118.0,18.0,116.0,20.0,62.0,19.0,34.0,13.0,903.0,,20.0,10.0,261.0,118.0,123.0,10.0,166.0,31.0,,15.0,9.0,37.0,48.0,58.0,350.0,13.0,20.0,23.0,20.0,,143.0,106.0,331.0,339.0,89.0,2.0,6.0,1.0,,8.0,184.0,2.0,4.0,118.0,1.0,14.0,,16.0,,,,,1.0,5.0,,3.0,1.0,15.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,9.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Santos Laguna,8aaz5w3sc3lj7asgiodmochqt,J. Villafaña,Defender,19,18.0,1417.0,73.0,,1.0,450.0,3.0,81.0,4.0,183.0,17.0,,36.0,10.0,2.0,4.0,20.0,173.0,186.0,25.0,56.0,457.0,4.0,23.0,13.0,348.0,14.0,2.0,92.0,151.0,13.0,84.0,1.0,51.0,16.0,27.0,26.0,756.0,,18.0,10.0,100.0,192.0,6.0,10.0,65.0,,,17.0,4.0,14.0,14.0,7.0,134.0,26.0,18.0,18.0,18.0,,49.0,33.0,359.0,365.0,34.0,6.0,,,,10.0,69.0,15.0,18.0,51.0,2.0,1.0,1.0,,,,31.0,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Santos Laguna,60mav3linjpzdk443j8iy6n6d,J. Vázquez,Midfielder,23,2.0,2070.0,1.0,21.0,10.0,1014.0,1.0,140.0,1.0,431.0,12.0,3.0,23.0,13.0,4.0,4.0,17.0,147.0,494.0,41.0,86.0,1033.0,,10.0,6.0,875.0,23.0,7.0,109.0,333.0,12.0,70.0,1.0,141.0,23.0,24.0,41.0,1273.0,1.0,23.0,7.0,110.0,267.0,1.0,10.0,71.0,3.0,1.0,49.0,,22.0,2.0,4.0,129.0,19.0,27.0,2.0,23.0,,41.0,293.0,906.0,924.0,19.0,7.0,1.0,,1.0,22.0,58.0,19.0,62.0,69.0,,,,,1.0,,,,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Santos Laguna,56xi7msq9ua1sle14v3p7zvf9,D. de Buen,Midfielder,6,,554.0,1.0,6.0,3.0,271.0,3.0,39.0,1.0,138.0,1.0,,8.0,6.0,5.0,,6.0,59.0,102.0,20.0,29.0,276.0,2.0,7.0,4.0,220.0,7.0,9.0,37.0,71.0,6.0,33.0,3.0,33.0,5.0,9.0,6.0,376.0,3.0,13.0,5.0,56.0,92.0,11.0,10.0,39.0,4.0,1.0,19.0,,6.0,10.0,3.0,72.0,11.0,7.0,2.0,13.0,,27.0,74.0,234.0,239.0,16.0,2.0,,1.0,1.0,14.0,33.0,6.0,7.0,29.0,8.0,,,,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
