liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,Houston Dynamo FC,2jzuij8p7eoy42aqem688ltuy,F. Awodesu,Defender,24,13.0,12.0,2.0,41.0,,4.0,,,3.0,4.0,10.0,6.0,1.0,47.0,5.0,112.0,16.0,,111.0,7.0,10.0,,5.0,,1.0,,133.0,2.0,2.0,11.0,197.0,1.0,117.0,23.0,35.0,,78.0,,3.0,1.0,,18.0,6.0,5.0,159.0,1.0,1.0,1.0,39.0,8.0,5.0,,3.0,3.0,10.0,6.0,10.0,,3.0,127.0,1.0,12.0,0.0,3.0,2.0,,4.0,,7.0,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,2.0,,3.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Houston Dynamo FC,7wm373zusaqqi6mwcmvfhmep5,E. Bartlow,Defender,4,8.0,7.0,2.0,40.0,,1.0,,,2.0,10.0,3.0,9.0,1.0,16.0,5.0,90.0,17.0,,83.0,2.0,7.0,1.0,12.0,2.0,,,109.0,1.0,,4.0,164.0,,92.0,11.0,46.0,,55.0,1.0,1.0,,,18.0,,3.0,125.0,,1.0,,37.0,3.0,5.0,1.0,5.0,2.0,10.0,9.0,8.0,,,107.0,2.0,7.0,0.0,,2.0,,3.0,,8.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Houston Dynamo FC,bj6gvru3cmdhvnnxiy79j1gix,A. Bassi,Midfielder,8,10.0,9.0,1.0,21.0,,5.0,4.0,2.0,3.0,4.0,1.0,2.0,3.0,40.0,3.0,88.0,10.0,,87.0,1.0,15.0,1.0,6.0,,1.0,2.0,100.0,1.0,,7.0,101.0,3.0,90.0,11.0,24.0,,18.0,,,2.0,1.0,18.0,,4.0,123.0,4.0,1.0,,76.0,7.0,4.0,3.0,,3.0,10.0,3.0,8.0,3.0,,97.0,1.0,4.0,0.0,,1.0,,1.0,,,1.0,,,,,,,1.0,,1.0,0.0,1.0,,,1.0,4.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,
Concacaf_Leagues_Cup,2025,Houston Dynamo FC,3i4sy9l1lwawjm73tv9o4ugut,J. Bond,Goalkeeper,31,2.0,5.0,2.0,8.0,,,,,2.0,8.0,,12.0,,11.0,1.0,35.0,13.0,,29.0,,,,15.0,2.0,,,50.0,,1.0,1.0,180.0,,37.0,2.0,31.0,,34.0,,,,,13.0,,4.0,69.0,,,,3.0,1.0,6.0,,8.0,2.0,10.0,8.0,1.0,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,11.0,2.0,1.0,1.0,7.0,5.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Houston Dynamo FC,1y25f0qsrctfq6wjckzzrl1m2,G. Dorsey,Midfielder,25,16.0,12.0,3.0,37.0,,11.0,,2.0,3.0,4.0,3.0,1.0,2.0,4.0,11.0,61.0,13.0,,60.0,2.0,23.0,2.0,12.0,2.0,17.0,,74.0,3.0,6.0,6.0,238.0,1.0,61.0,19.0,10.0,3.0,29.0,,1.0,,,20.0,4.0,5.0,133.0,1.0,,1.0,34.0,5.0,7.0,5.0,1.0,3.0,10.0,1.0,12.0,3.0,1.0,74.0,1.0,13.0,0.0,,2.0,1.0,6.0,,8.0,,4.0,,3.0,,2.0,,,,,,4.0,,,2.0,2.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Houston Dynamo FC,er0xm9k5zv8kcvcy7bnwp086i,E. Dueñas,Midfielder,16,7.0,3.0,1.0,6.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,3.0,4.0,18.0,4.0,,18.0,,9.0,1.0,4.0,,,,22.0,,3.0,4.0,58.0,,18.0,8.0,4.0,,7.0,,1.0,,,5.0,2.0,2.0,31.0,1.0,,1.0,12.0,3.0,2.0,2.0,,1.0,10.0,,4.0,,1.0,22.0,1.0,4.0,0.0,,2.0,,2.0,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Houston Dynamo FC,171n5yo4i7l912waw7n3z692i,L. Ennali,Forward,11,24.0,9.0,1.0,4.0,,8.0,1.0,,3.0,,2.0,,,20.0,12.0,49.0,3.0,,50.0,,25.0,1.0,6.0,2.0,4.0,,53.0,1.0,3.0,14.0,142.0,7.0,50.0,26.0,4.0,6.0,10.0,,2.0,2.0,1.0,20.0,3.0,1.0,99.0,9.0,,2.0,40.0,12.0,3.0,2.0,,3.0,10.0,,3.0,6.0,1.0,52.0,3.0,12.0,0.0,1.0,,,,,,,,,3.0,,,,,,,,9.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Houston Dynamo FC,1tbijfvo2jqmoc2iokh43we3u,B. Gillingham,Goalkeeper,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Houston Dynamo FC,1hrbaomx35x74ghbkwo8xwktm,M. Halliday,Defender,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Houston Dynamo FC,8jdnycirpuq74biajqf4agatx,D. Holmes,Midfielder,14,20.0,10.0,2.0,10.0,,4.0,,1.0,3.0,2.0,,2.0,1.0,16.0,12.0,38.0,7.0,,37.0,,9.0,1.0,8.0,2.0,3.0,,45.0,,1.0,8.0,172.0,3.0,38.0,20.0,10.0,5.0,13.0,,,1.0,,21.0,5.0,3.0,80.0,4.0,,1.0,25.0,8.0,5.0,,,3.0,10.0,1.0,5.0,5.0,2.0,45.0,2.0,12.0,0.0,,4.0,1.0,7.0,2.0,1.0,,3.0,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
