liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,Oakland Roots SC,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,Midfielder,77,2.0,14.0,4.0,7.0,6.0,1.0,13.0,16.0,2.0,2.0,1.0,7.0,6.0,1.0,,2.0,53.0,2.0,2.0,,3.0,12.0,2.0,1.0,2.0,,,,44.0,27.0,18.0,42.0,,103.0,2.0,,,16.0,54.0,45.0,1.0,,9.0,62.0,9.0,7.0,0.0,,,,2.0,12.0,,2.0,1.0,,1.0,1.0,,,1.0,,,,2.0,,,1.0,1.0,,,,,2.0,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Oakland Roots SC,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,Defender,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Oakland Roots SC,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,Midfielder,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Oakland Roots SC,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,Defender,34,2.0,10.0,11.0,13.0,5.0,8.0,1.0,55.0,2.0,2.0,1.0,11.0,4.0,7.0,1.0,,127.0,6.0,1.0,1.0,15.0,21.0,,2.0,1.0,,,,117.0,32.0,93.0,119.0,3.0,172.0,1.0,,2.0,13.0,136.0,125.0,5.0,,11.0,160.0,5.0,6.0,0.0,2.0,1.0,2.0,2.0,50.0,7.0,2.0,6.0,,,,,,,1.0,,,5.0,,,,1.0,,,,,2.0,,,,,,2.0,,,,,1.0,6.0,1.0,3.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Oakland Roots SC,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,Midfielder,8,2.0,25.0,12.0,6.0,3.0,3.0,16.0,24.0,2.0,1.0,,4.0,3.0,1.0,1.0,,109.0,2.0,1.0,,5.0,26.0,,2.0,1.0,,,,96.0,43.0,57.0,95.0,,135.0,2.0,,1.0,17.0,113.0,100.0,,,13.0,128.0,8.0,7.0,0.0,2.0,,4.0,1.0,38.0,2.0,1.0,5.0,,,,,,,,,,6.0,,,9.0,,,,,,3.0,,,,,,,,,,,,5.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Oakland Roots SC,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,Midfielder,12,2.0,19.0,10.0,17.0,8.0,9.0,18.0,33.0,2.0,2.0,1.0,13.0,4.0,9.0,1.0,,88.0,,4.0,1.0,6.0,7.0,,2.0,1.0,,,2.0,74.0,35.0,43.0,74.0,4.0,155.0,2.0,,3.0,27.0,92.0,78.0,4.0,,14.0,136.0,8.0,7.0,0.0,4.0,4.0,1.0,,33.0,5.0,2.0,8.0,,2.0,2.0,,,,10.0,,,7.0,,,1.0,,,,,,4.0,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,1.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Oakland Roots SC,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,Defender,15,2.0,13.0,7.0,9.0,3.0,6.0,,59.0,2.0,2.0,1.0,3.0,,3.0,2.0,,142.0,2.0,4.0,2.0,10.0,60.0,,2.0,,,,,118.0,27.0,101.0,122.0,1.0,180.0,,,2.0,24.0,152.0,128.0,1.0,,24.0,174.0,12.0,13.0,0.0,6.0,3.0,2.0,,20.0,12.0,,12.0,,,,,,,,,,11.0,,,,,,,,,3.0,,,,,,,,,,,2.0,6.0,3.0,8.0,8.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Oakland Roots SC,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,Forward,27,1.0,9.0,6.0,15.0,9.0,6.0,17.0,5.0,1.0,1.0,,11.0,7.0,4.0,,,22.0,5.0,1.0,,3.0,2.0,,1.0,,,,,17.0,7.0,10.0,16.0,1.0,90.0,4.0,,2.0,18.0,22.0,17.0,2.0,3.0,5.0,45.0,5.0,5.0,0.0,4.0,2.0,1.0,2.0,6.0,,3.0,2.0,,2.0,2.0,1.0,,,,,,,,,2.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,2.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Oakland Roots SC,26aes5tu81i0yhtk8dtjcxf1m,J. Kiil,Forward,19,2.0,4.0,7.0,14.0,8.0,6.0,9.0,4.0,2.0,1.0,,8.0,4.0,4.0,,1.0,15.0,,1.0,,1.0,6.0,1.0,2.0,2.0,,,,11.0,6.0,5.0,11.0,,110.0,3.0,1.0,4.0,14.0,15.0,11.0,,2.0,4.0,32.0,4.0,4.0,0.0,6.0,4.0,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,1.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,0.0,1.0,,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Oakland Roots SC,1o0ew8fp44fuo3o7c8ef8pd2i,T. Lepley,Midfielder,21,1.0,11.0,,6.0,4.0,2.0,7.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,,48.0,,2.0,1.0,6.0,9.0,,1.0,,,,,42.0,17.0,26.0,38.0,,90.0,2.0,,2.0,11.0,49.0,43.0,,2.0,6.0,61.0,5.0,5.0,0.0,2.0,2.0,,,25.0,,,2.0,,1.0,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
