liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Penalties Conceded,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Games Played,Ground Duels lost,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Successful Lay-offs,Corners Won,Yellow Cards,Penalty Goals Conceded,Successful Dribbles,Goals Conceded Inside Box,Shots On Target ( inc goals ),Successful Long Passes,Unsuccessful Dribbles,Goals Conceded,Unsuccessful Crosses & Corners,Hit Woodwork,Leftside Passes,Clean Sheets,Substitute On,Blocks,Saves Made,GK Successful Distribution,Successful Launches,Punches,Penalties Saved,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Offsides,Throw Ins to Own Player,Successful Crosses & Corners,Throw Ins to Opposition Player,Successful Crosses open play,Blocked Shots,Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Corners into Box,Goals Conceded Outside Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Goals,Headed Goals,Clearances Off the Line,Goals from Inside Box,Right Foot Goals,Goals from Outside Box,Left Foot Goals,Catches,Saves made - caught,Unsuccessful lay-offs,Second Goal Assists,Goalkeeper Smother,Drops,Foul Won Penalty,Set Pieces Goals,Penalties Taken,Penalty Goals,Last Man Tackle,Own Goal Scored,Penalties Off Target,Total Red Cards,Straight Red Cards
Concacaf_Concacaf_Champions_Cup,2019,Sporting Kansas City,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,Defender,26,90.0,,69.0,15.0,24.0,1.0,2.0,1.0,,,12.0,39.0,2.0,6.0,70.0,,,60.0,,8.0,5.0,,8.0,4.0,1.0,3.0,1.0,93.0,1.0,,5.0,19.0,2.0,66.0,3.0,1.0,,5.0,3.0,1.0,2.0,61.0,62.0,,2.0,2.0,,1.0,3.0,1.0,,,,,,1.0,,2.0,,2.0,1.0,,31.0,,,1.0,,,,,,,,,,,,,9.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Sporting Kansas City,33skk40ltk8q7rev7b81ygbmd,T. Melia,Goalkeeper,29,450.0,,76.0,,5.0,11.0,19.0,,,,22.0,90.0,,2.0,116.0,,,73.0,,21.0,23.0,,14.0,34.0,5.0,,7.0,158.0,5.0,,,58.0,,46.0,1.0,1.0,1.0,1.0,2.0,5.0,,67.0,95.0,1.0,,,,,,,,,,1.0,,9.0,,22.0,,10.0,,,35.0,3.0,,,12.0,45.0,9.0,2.0,,7.0,,5.0,1.0,,8.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Sporting Kansas City,1eltcaof2l3k8ynctmubc43x1,K. Németh,Forward,9,388.0,,80.0,38.0,53.0,,,2.0,6.0,5.0,21.0,31.0,3.0,8.0,92.0,5.0,10.0,81.0,14.0,8.0,25.0,8.0,8.0,9.0,5.0,4.0,,140.0,5.0,7.0,26.0,15.0,30.0,75.0,14.0,5.0,3.0,34.0,,5.0,15.0,72.0,84.0,8.0,3.0,20.0,,1.0,11.0,,6.0,3.0,1.0,1.0,3.0,7.0,8.0,3.0,4.0,8.0,,,14.0,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,,1.0,,,,,4.0,,,4.0,3.0,,1.0,,,,,,,1.0,,1.0,1.0,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Sporting Kansas City,7sxvghmpl7ccadec9hr3f5239,K. Rowe,Midfielder,11,110.0,,49.0,6.0,27.0,,3.0,3.0,2.0,3.0,22.0,10.0,6.0,9.0,49.0,1.0,,36.0,3.0,12.0,12.0,1.0,12.0,6.0,1.0,3.0,,76.0,4.0,,13.0,18.0,1.0,86.0,8.0,,2.0,18.0,,4.0,7.0,37.0,37.0,5.0,4.0,10.0,2.0,2.0,6.0,,,1.0,,,,1.0,1.0,1.0,2.0,2.0,,,13.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Sporting Kansas City,ekh0noa7dbkv89m4gcd3billh,J. Russell,Forward,7,422.0,,150.0,35.0,97.0,2.0,5.0,9.0,7.0,,97.0,34.0,3.0,33.0,155.0,2.0,6.0,114.0,11.0,38.0,16.0,11.0,55.0,25.0,5.0,21.0,5.0,282.0,6.0,3.0,39.0,38.0,30.0,50.0,21.0,4.0,4.0,43.0,,6.0,22.0,112.0,117.0,4.0,2.0,22.0,1.0,2.0,17.0,10.0,2.0,6.0,,,10.0,7.0,4.0,3.0,5.0,8.0,22.0,,66.0,2.0,1.0,,,,,,,,,,,,,,5.0,14.0,,6.0,,21.0,10.0,1.0,6.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Sporting Kansas City,dcogvztxpxhmtwlfnlgefwd0p,A. Rwatubyaye,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Sporting Kansas City,b7uk3tp9v4j1tdtyjont2yaqx,D. Sallói,Forward,20,152.0,,44.0,16.0,22.0,,,2.0,1.0,3.0,22.0,10.0,4.0,14.0,46.0,2.0,3.0,31.0,2.0,14.0,16.0,,15.0,3.0,2.0,7.0,1.0,72.0,5.0,2.0,13.0,4.0,7.0,100.0,8.0,3.0,,16.0,,5.0,5.0,30.0,32.0,3.0,4.0,8.0,,,8.0,2.0,1.0,3.0,1.0,,1.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,10.0,,3.0,,,,,,,,,,,,,2.0,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Sporting Kansas City,25keye19z4kbub4pn55w5rnit,S. Sinovic,Defender,15,449.0,,259.0,70.0,110.0,6.0,11.0,1.0,2.0,5.0,67.0,108.0,8.0,34.0,263.0,1.0,6.0,209.0,2.0,45.0,97.0,,36.0,30.0,5.0,4.0,15.0,348.0,5.0,2.0,22.0,89.0,7.0,47.0,21.0,1.0,10.0,37.0,4.0,5.0,11.0,215.0,218.0,15.0,7.0,16.0,1.0,6.0,11.0,6.0,,1.0,1.0,1.0,3.0,9.0,,9.0,,10.0,6.0,,7.0,2.0,,1.0,,,4.0,,,,,,,,,2.0,26.0,,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Sporting Kansas City,98l6i78kwuwnt2sbcucssgjfu,G. Smith,Defender,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Sporting Kansas City,bdwbbro06256s61ed42kejvmd,Ilie Sánchez,Midfielder,6,540.0,,469.0,75.0,222.0,5.0,21.0,8.0,4.0,5.0,75.0,201.0,11.0,40.0,484.0,,8.0,382.0,7.0,61.0,145.0,,50.0,48.0,6.0,12.0,13.0,554.0,6.0,5.0,32.0,134.0,5.0,67.0,27.0,5.0,9.0,46.0,8.0,6.0,14.0,410.0,423.0,14.0,7.0,19.0,4.0,10.0,18.0,2.0,3.0,,1.0,1.0,3.0,10.0,3.0,41.0,,12.0,2.0,,130.0,3.0,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,,,,2.0,,,1.0,2.0,1.0,,,,,,,,,,2.0,1.0,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Sporting Kansas City,e9q3q6g92qe9o1b34majj6j11,R. Wallace,Midfielder,22,91.0,,46.0,13.0,10.0,1.0,1.0,,,2.0,21.0,29.0,1.0,9.0,49.0,,,37.0,,10.0,21.0,,11.0,11.0,1.0,3.0,3.0,73.0,2.0,,9.0,15.0,2.0,22.0,4.0,1.0,1.0,12.0,2.0,2.0,6.0,36.0,39.0,3.0,1.0,8.0,,2.0,3.0,3.0,,1.0,,,1.0,1.0,,2.0,2.0,2.0,4.0,,,,1.0,,,,,,,,,,,,,,4.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Sporting Kansas City,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,Midfielder,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Sporting Kansas City,dleb1bm5gsfvf5uv8gpg7ixgp,A. Zendejas,Goalkeeper,1,90.0,,21.0,,,1.0,4.0,,,,4.0,28.0,,,32.0,,,24.0,,4.0,8.0,,2.0,12.0,1.0,,2.0,49.0,1.0,,1.0,15.0,,76.0,,,,1.0,,1.0,1.0,20.0,28.0,,,1.0,,,,,,,,,,1.0,,4.0,,2.0,,,9.0,,,,5.0,18.0,1.0,,,1.0,1.0,4.0,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Sporting Kansas City,omuez9f9c7bxq7nz23kw5zv9,G. Zusi,Defender,8,450.0,,338.0,48.0,156.0,5.0,16.0,3.0,5.0,2.0,72.0,148.0,8.0,32.0,350.0,,8.0,278.0,7.0,48.0,21.0,6.0,46.0,46.0,5.0,10.0,10.0,475.0,5.0,3.0,43.0,125.0,5.0,66.0,28.0,7.0,5.0,50.0,7.0,5.0,20.0,290.0,302.0,7.0,4.0,22.0,4.0,7.0,23.0,8.0,,3.0,1.0,1.0,9.0,9.0,2.0,24.0,2.0,10.0,8.0,,156.0,3.0,,1.0,,,3.0,,,,,,,,,,45.0,2.0,4.0,2.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
