liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Crosses open play,Goal Assists,Shots Off Target (inc woodwork),Duels,Goals from Inside Box,Left Foot Goals,Ground Duels,Second Goal Assists,Successful Long Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Hit Woodwork,Starts,Ground Duels won,Total Fouls Won,Clean Sheets,Aerial Duels,Goals Conceded Inside Box,Total Shots,Aerial Duels lost,Through balls,Yellow Cards,Unsuccessful Short Passes,Total Clearances,PutThrough/Blocked Distribution Won,Substitute Off,Aerial Duels won,Unsuccessful lay-offs,Total Passes,Penalty Goals Conceded,Goals from Outside Box,Total Touches In Opposition Box,Set Pieces Goals,Assists (Intentional),Foul Attempted Tackle,Interceptions,Successful Launches,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Penalty Goals,Touches,Goals Conceded Outside Box,Time Played,Recoveries,Successful Corners into Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Lay-offs,Successful Open Play Passes,Penalties Taken,Duels won,Leftside Passes,Unsuccessful Passes Opposition Half,Goals,Successful Passes Opposition Half,Successful Passes Own Half,Total Tackles,Unsuccessful Corners into Box,Unsuccessful Long Passes,Backward Passes,Index,Blocked Shots,Times Tackled,Penalties Off Target,Total Losses Of Possession,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Ground Duels lost,Duels lost,Total Fouls Conceded,Successful Dribbles,Shots On Target ( inc goals ),Unsuccessful Launches,Games Played,Successful Crosses open play,Blocks,Offsides,Throw Ins to Own Player,Attempts from Set Pieces,Open Play Passes,Key Passes (Attempt Assists),Tackles Lost,Appearances,Corners Won,Rightside Passes,Corners Taken (incl short corners),Unsuccessful Dribbles,Forward Passes,Home Goals,Away Goals,Winning Goal,Substitute On,Throw Ins to Opposition Player,Clearances Off the Line,Right Foot Goals,Penalties Conceded,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Handballs conceded,Straight Red Cards,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Last Man Tackle,Goalkeeper Smother,Saves made - caught,Penalties Saved,Penalties Faced,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves from Penalty,Punches,Headed Goals,Own Goal Scored
USA_MLS,2018,Club de Foot Montréal,17e9zwfjwdhe9hn168mx6ucid,M. Donadel,Midfielder,33,1.0,55.0,1.0,,2.0,8.0,,,5.0,,10.0,1.0,6.0,,1.0,3.0,,,3.0,1.0,2.0,1.0,,2.0,4.0,2.0,1.0,,2.0,,71.0,,,,,,1.0,3.0,1.0,1.0,,,,84.0,,96.0,8.0,,65.0,,64.0,,5.0,27.0,6.0,,34.0,31.0,2.0,,2.0,2.0,100.0,,,,7.0,,1.0,2.0,3.0,1.0,1.0,,1.0,2.0,,,,1.0,,70.0,,2.0,2.0,,10.0,,,32.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Club de Foot Montréal,7yuie6z5q0g0mans9pb5mdxhx,C. Duvall,Defender,18,31.0,430.0,28.0,1.0,1.0,125.0,,,93.0,,22.0,18.0,96.0,,14.0,42.0,11.0,4.0,32.0,13.0,1.0,17.0,1.0,4.0,67.0,27.0,9.0,4.0,15.0,,548.0,3.0,,7.0,,1.0,9.0,17.0,3.0,25.0,,18.0,,858.0,5.0,1195.0,58.0,,452.0,4.0,450.0,,57.0,186.0,93.0,,248.0,210.0,22.0,,29.0,133.0,41.0,,,,188.0,6.0,28.0,51.0,68.0,19.0,9.0,,13.0,15.0,6.0,3.0,,98.0,,545.0,5.0,4.0,15.0,3.0,32.0,,5.0,197.0,,,,1.0,32.0,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Club de Foot Montréal,817ltkyap93lk4mew1u7p8xk9,R. Edwards,Forward,14,38.0,398.0,18.0,2.0,18.0,333.0,3.0,2.0,265.0,,17.0,24.0,120.0,,19.0,111.0,24.0,2.0,68.0,21.0,31.0,44.0,1.0,3.0,104.0,8.0,27.0,8.0,24.0,4.0,535.0,2.0,,77.0,,2.0,18.0,25.0,,46.0,,36.0,,1029.0,3.0,1724.0,108.0,1.0,415.0,25.0,407.0,,135.0,117.0,112.0,3.0,254.0,170.0,63.0,10.0,16.0,149.0,50.0,5.0,,,327.0,9.0,30.0,154.0,198.0,26.0,24.0,13.0,5.0,27.0,8.0,,5.0,32.0,1.0,527.0,19.0,27.0,27.0,17.0,143.0,15.0,58.0,126.0,,,,8.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Club de Foot Montréal,2tcr2t6labk3mqlg7f87wpbyt,R. Fanni,Defender,15,55.0,938.0,,,3.0,159.0,1.0,,102.0,,89.0,33.0,174.0,,26.0,70.0,17.0,9.0,57.0,30.0,5.0,23.0,1.0,,98.0,89.0,10.0,1.0,34.0,,1201.0,1.0,,11.0,,,8.0,81.0,6.0,22.0,,24.0,,1529.0,3.0,2290.0,136.0,,1027.0,2.0,988.0,,104.0,410.0,119.0,1.0,331.0,697.0,37.0,,76.0,50.0,57.0,1.0,,,207.0,1.0,,32.0,55.0,14.0,17.0,2.0,22.0,26.0,1.0,13.0,1.0,2.0,,1147.0,2.0,13.0,26.0,4.0,273.0,,2.0,468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,Club de Foot Montréal,exrcpc76set7w6yubtfsy3cnp,A. Jackson-Hamel,Forward,11,4.0,71.0,1.0,,3.0,97.0,2.0,,57.0,,,8.0,46.0,1.0,6.0,20.0,13.0,,40.0,7.0,11.0,27.0,1.0,,41.0,7.0,4.0,5.0,13.0,4.0,117.0,,,39.0,,,,3.0,,6.0,,5.0,,234.0,1.0,580.0,10.0,,71.0,12.0,63.0,,33.0,26.0,43.0,2.0,48.0,23.0,7.0,,5.0,50.0,100.0,3.0,,,101.0,,1.0,37.0,64.0,6.0,1.0,8.0,,16.0,,,10.0,,,109.0,8.0,2.0,16.0,10.0,20.0,,17.0,21.0,,,,10.0,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Club de Foot Montréal,1af3rrw6fvy9tcf6dz9v9nje,K. Krolicki,Midfielder,13,23.0,472.0,13.0,,7.0,151.0,,,128.0,,4.0,28.0,91.0,,18.0,68.0,30.0,2.0,23.0,25.0,11.0,16.0,1.0,5.0,75.0,13.0,15.0,11.0,7.0,2.0,567.0,6.0,,16.0,,,9.0,16.0,,37.0,,19.0,,801.0,3.0,1588.0,74.0,,476.0,22.0,466.0,,75.0,155.0,81.0,,299.0,178.0,27.0,,16.0,140.0,20.0,1.0,,,168.0,1.0,13.0,60.0,76.0,17.0,11.0,4.0,6.0,24.0,1.0,3.0,,7.0,,557.0,8.0,8.0,24.0,11.0,135.0,,7.0,137.0,,,,6.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Club de Foot Montréal,4kflkbicl4vmd7vftq4hdgyqd,D. Lovitz,Defender,3,79.0,869.0,50.0,3.0,6.0,299.0,,,221.0,2.0,62.0,48.0,286.0,,29.0,117.0,21.0,9.0,78.0,41.0,7.0,35.0,1.0,3.0,177.0,65.0,13.0,1.0,43.0,,1217.0,6.0,1.0,24.0,,3.0,16.0,55.0,5.0,34.0,1.0,41.0,,1901.0,7.0,2650.0,141.0,,931.0,9.0,922.0,,160.0,44.0,259.0,1.0,544.0,406.0,60.0,1.0,109.0,212.0,46.0,4.0,,,458.0,19.0,52.0,104.0,139.0,27.0,37.0,1.0,47.0,31.0,17.0,4.0,4.0,187.0,1.0,1205.0,22.0,19.0,31.0,15.0,446.0,1.0,25.0,515.0,,,,2.0,30.0,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,
USA_MLS,2018,Club de Foot Montréal,5qhh5lqfh27zkfqjrm1kf1ivp,M. Mancosu,Forward,21,12.0,124.0,4.0,,15.0,139.0,3.0,1.0,70.0,1.0,2.0,18.0,64.0,2.0,14.0,39.0,23.0,,69.0,17.0,20.0,37.0,,2.0,60.0,11.0,7.0,10.0,32.0,3.0,190.0,4.0,,59.0,,,9.0,4.0,,15.0,,11.0,,324.0,1.0,1103.0,20.0,,126.0,9.0,96.0,,71.0,44.0,56.0,3.0,70.0,56.0,14.0,,4.0,64.0,20.0,7.0,,,104.0,,4.0,31.0,68.0,11.0,2.0,5.0,4.0,20.0,,,13.0,,,159.0,5.0,3.0,20.0,7.0,40.0,,5.0,42.0,,,,6.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0
USA_MLS,2018,Club de Foot Montréal,j5w4aznlax8vnvjxcgkljhlh,D. Oduro,Forward,7,,15.0,1.0,,2.0,5.0,,,3.0,,,4.0,9.0,,,1.0,1.0,,2.0,3.0,2.0,1.0,,,7.0,,,,1.0,,24.0,,,5.0,,,,1.0,,1.0,,,,35.0,1.0,62.0,4.0,,15.0,,15.0,,2.0,11.0,10.0,,12.0,3.0,,,2.0,4.0,18.0,,,,14.0,,1.0,2.0,3.0,1.0,,,,10.0,,,1.0,,,24.0,1.0,,10.0,,2.0,,1.0,7.0,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Club de Foot Montréal,7yablvquk5wpfy1hrwjoknj6d,J. Pantemis,Goalkeeper,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Club de Foot Montréal,6ptroe7b9vgzimcvzo2fehcr9,M. Petrasso,Midfielder,24,18.0,246.0,9.0,,2.0,81.0,,,65.0,,5.0,18.0,78.0,,8.0,31.0,8.0,1.0,16.0,14.0,2.0,7.0,,2.0,61.0,20.0,2.0,1.0,9.0,1.0,329.0,2.0,,12.0,,,7.0,7.0,2.0,11.0,,10.0,,525.0,4.0,782.0,28.0,,251.0,,243.0,,40.0,112.0,69.0,,146.0,106.0,17.0,,17.0,66.0,22.0,1.0,,,137.0,1.0,9.0,34.0,41.0,16.0,6.0,,4.0,14.0,1.0,3.0,1.0,57.0,,320.0,7.0,7.0,14.0,5.0,21.0,2.0,9.0,130.0,,,,6.0,21.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2018,Club de Foot Montréal,cz92q10uklp9lz2g7oeb2gut,I. Piatti,Midfielder,10,22.0,666.0,29.0,11.0,35.0,482.0,14.0,3.0,460.0,2.0,66.0,43.0,180.0,3.0,32.0,228.0,78.0,8.0,22.0,37.0,67.0,17.0,13.0,2.0,156.0,3.0,24.0,5.0,5.0,5.0,912.0,5.0,2.0,191.0,,11.0,19.0,21.0,3.0,50.0,2.0,31.0,4.0,1719.0,6.0,2821.0,168.0,,732.0,33.0,696.0,4.0,233.0,139.0,187.0,16.0,527.0,214.0,36.0,,24.0,260.0,75.0,28.0,,,543.0,9.0,29.0,232.0,249.0,40.0,114.0,32.0,3.0,32.0,9.0,1.0,22.0,20.0,1.0,875.0,46.0,5.0,32.0,31.0,308.0,3.0,98.0,205.0,,,,,4.0,,13.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Club de Foot Montréal,6q37ge46z8a2zlsvqvpdjha6t,S. Piette,Midfielder,6,82.0,1468.0,1.0,3.0,6.0,282.0,,,234.0,,117.0,53.0,227.0,,34.0,127.0,35.0,9.0,48.0,46.0,8.0,19.0,2.0,5.0,173.0,39.0,24.0,2.0,29.0,1.0,1812.0,6.0,,3.0,,1.0,35.0,77.0,7.0,37.0,,49.0,,2202.0,7.0,3000.0,284.0,,1585.0,28.0,1559.0,,156.0,601.0,146.0,,762.0,825.0,79.0,,54.0,219.0,51.0,3.0,,,276.0,2.0,1.0,107.0,126.0,41.0,13.0,2.0,20.0,34.0,2.0,13.0,,3.0,,1784.0,20.0,30.0,34.0,2.0,495.0,,4.0,497.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Club de Foot Montréal,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,Defender,22,68.0,833.0,6.0,2.0,5.0,173.0,,1.0,90.0,,60.0,40.0,174.0,1.0,25.0,47.0,8.0,7.0,83.0,34.0,7.0,40.0,1.0,2.0,94.0,68.0,8.0,2.0,43.0,,1067.0,5.0,1.0,21.0,,2.0,17.0,52.0,4.0,19.0,,28.0,,1363.0,6.0,2290.0,86.0,,893.0,1.0,858.0,,90.0,251.0,112.0,1.0,350.0,544.0,37.0,,80.0,92.0,47.0,1.0,,,205.0,1.0,6.0,43.0,83.0,32.0,3.0,2.0,43.0,28.0,1.0,8.0,,44.0,,1029.0,7.0,9.0,28.0,2.0,287.0,,,437.0,,,,3.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0
USA_MLS,2018,Club de Foot Montréal,48asy23f57cnosn94zzpu1iad,B. Sagna,Defender,33,33.0,372.0,23.0,,2.0,90.0,1.0,,42.0,,11.0,12.0,97.0,,9.0,26.0,6.0,3.0,48.0,11.0,6.0,14.0,,3.0,74.0,28.0,5.0,,34.0,,480.0,,,22.0,,,3.0,14.0,5.0,20.0,,12.0,,718.0,1.0,810.0,39.0,,383.0,1.0,375.0,,60.0,171.0,87.0,1.0,226.0,162.0,19.0,,23.0,96.0,67.0,4.0,,,154.0,5.0,23.0,16.0,30.0,5.0,1.0,4.0,18.0,9.0,5.0,1.0,1.0,81.0,,472.0,12.0,7.0,9.0,6.0,7.0,,4.0,206.0,,,,,10.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,
USA_MLS,2018,Club de Foot Montréal,z4veesvky00ot3anyececogl,M. Salazar,Forward,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Club de Foot Montréal,9ddoyq4wpjjr58e8g8g5z3h7t,S. Shome,Midfielder,28,1.0,47.0,,,2.0,28.0,,,20.0,,4.0,6.0,17.0,,2.0,9.0,1.0,,8.0,5.0,2.0,6.0,,,15.0,,6.0,1.0,2.0,,68.0,,,3.0,,,1.0,4.0,1.0,6.0,,6.0,,98.0,1.0,249.0,10.0,,51.0,3.0,49.0,,11.0,13.0,16.0,,24.0,27.0,7.0,,2.0,13.0,96.0,,,,23.0,,,11.0,17.0,2.0,1.0,,,5.0,,,,,,66.0,,1.0,5.0,1.0,13.0,,1.0,29.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Club de Foot Montréal,a0a6mrdprlut80ntwa33tl4ut,A. Silva,Defender,9,51.0,778.0,49.0,8.0,21.0,332.0,3.0,1.0,290.0,3.0,67.0,43.0,248.0,3.0,27.0,129.0,25.0,4.0,42.0,38.0,41.0,20.0,5.0,4.0,212.0,8.0,21.0,11.0,22.0,1.0,1093.0,4.0,2.0,59.0,,7.0,19.0,24.0,3.0,54.0,,34.0,1.0,1650.0,5.0,2368.0,168.0,3.0,845.0,41.0,822.0,1.0,151.0,449.0,263.0,5.0,575.0,284.0,56.0,15.0,36.0,241.0,100.0,12.0,,,496.0,14.0,66.0,161.0,181.0,29.0,49.0,20.0,5.0,31.0,10.0,1.0,6.0,24.0,3.0,1068.0,43.0,22.0,31.0,15.0,119.0,27.0,48.0,284.0,,,,4.0,,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Club de Foot Montréal,e0rejuwr1drvv52lrvgu1r3rp,S. Taïder,Midfielder,8,43.0,1424.0,23.0,5.0,32.0,292.0,7.0,2.0,266.0,3.0,205.0,45.0,225.0,4.0,33.0,123.0,56.0,10.0,26.0,38.0,57.0,17.0,9.0,3.0,161.0,17.0,19.0,4.0,9.0,3.0,1854.0,6.0,,70.0,,3.0,23.0,18.0,3.0,54.0,2.0,27.0,1.0,2464.0,7.0,2852.0,224.0,22.0,1629.0,40.0,1564.0,1.0,132.0,379.0,287.0,7.0,1017.0,647.0,40.0,57.0,64.0,368.0,70.0,24.0,,,482.0,35.0,105.0,143.0,160.0,36.0,27.0,25.0,5.0,33.0,5.0,2.0,8.0,21.0,8.0,1776.0,65.0,13.0,33.0,12.0,661.0,97.0,29.0,446.0,,,,,1.0,,4.0,,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,Club de Foot Montréal,3v7tgph1d8cgw4sj3vhq9x3hl,J. Vargas,Forward,16,15.0,199.0,12.0,,11.0,69.0,2.0,1.0,50.0,,6.0,20.0,48.0,2.0,10.0,23.0,4.0,,19.0,18.0,22.0,16.0,4.0,1.0,40.0,1.0,3.0,9.0,3.0,1.0,253.0,3.0,2.0,21.0,1.0,,3.0,5.0,1.0,16.0,,5.0,,399.0,2.0,871.0,40.0,2.0,205.0,16.0,192.0,,26.0,61.0,61.0,4.0,147.0,60.0,15.0,13.0,8.0,73.0,87.0,6.0,,,116.0,2.0,28.0,27.0,43.0,10.0,4.0,11.0,3.0,19.0,,1.0,5.0,1.0,6.0,238.0,11.0,10.0,19.0,12.0,63.0,19.0,7.0,56.0,,,,9.0,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
