liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels lost,Successful Open Play Passes,Total Touches In Opposition Box,Interceptions,Aerial Duels won,Ground Duels won,Aerial Duels lost,Times Tackled,Starts,Open Play Passes,PutThrough/Blocked Distribution,Total Tackles,Offsides,Successful Crosses open play,Touches,Unsuccessful Short Passes,Leftside Passes,Successful Passes Opposition Half,Substitute Off,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Successful Launches,Penalty Goals Conceded,Forward Passes,Time Played,Total Fouls Won,Foul Attempted Tackle,Duels,Overruns,Unsuccessful Long Passes,Successful Passes Own Half,Appearances,Index,Total Clearances,Total Fouls Conceded,Goals Conceded Inside Box,Ground Duels,Successful Long Passes,Unsuccessful Crosses & Corners,Aerial Duels,Rightside Passes,Backward Passes,Shots Off Target (inc woodwork),Successful Crosses & Corners,Tackles Won,Total Passes,Yellow Cards,Tackles Lost,Successful Dribbles,Duels lost,Unsuccessful Passes Opposition Half,Corners Won,Throw Ins to Own Player,Games Played,Successful Short Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Total Shots,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Unsuccessful Launches,Duels won,Key Passes (Attempt Assists),Blocks,Total Losses Of Possession,Unsuccessful Passes Own Half,Winning Goal,Substitute On,Foul Won Penalty,Successful Lay-offs,Shots On Target ( inc goals ),Goals,Total Red Cards,Handballs conceded,Headed Goals,Straight Red Cards,Unsuccessful Corners into Box,Through balls,Corners Taken (incl short corners),Blocked Shots,Right Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Goal Assists,Penalties Conceded,Unsuccessful lay-offs,Hit Woodwork,Goals from Outside Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Assists (Intentional),Penalties Taken,Penalty Goals,Clearances Off the Line,Successful Corners into Box,Saves Made from Inside Box,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made,Own Goal Scored,Red Cards - 2nd Yellow,Saves made - parried,Punches,Saves made - caught,Catches,Goalkeeper Smother,Penalties Faced,Penalties Off Target,Successful Fifty Fifty,Fifty Fifty,Second Goal Assists,Saves from Penalty,Penalties Saved,Crosses not Claimed,Drops,Last Player Tackle,Other Goals
Mexico_Liga_MX,2020-2021,Club León,b0803yb3nzorkuu22yov1mrc9,J. Godínez,Forward,14,2.0,3.0,1.0,,1.0,3.0,,,,7.0,,1.0,,,13.0,4.0,2.0,3.0,,,4.0,,,,,1.0,7.0,,,6.0,,,,4.0,10.0,1.0,2.0,,5.0,,,1.0,1.0,3.0,,,1.0,7.0,,,2.0,2.0,3.0,,,4.0,3.0,,3.0,,,1.0,,,,4.0,1.0,,5.0,1.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,32mw6pls6mltxk1o1xa2387v9,J. González,Defender,35,,30.0,,1.0,1.0,7.0,,,1.0,32.0,,7.0,,,52.0,1.0,16.0,2.0,,,2.0,,,,,10.0,105.0,,,8.0,,1.0,31.0,7.0,10.0,6.0,,,7.0,3.0,,1.0,8.0,1.0,,,5.0,35.0,,2.0,,,1.0,,,7.0,30.0,,33.0,1.0,,4.0,,,,8.0,,,2.0,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,evsi15yzlgsbn8fj4phrhi39,R. González,Midfielder,27,34.0,186.0,,9.0,5.0,25.0,4.0,4.0,6.0,218.0,9.0,12.0,,1.0,289.0,20.0,68.0,110.0,2.0,10.0,32.0,1.0,4.0,2.0,2.0,77.0,538.0,10.0,9.0,68.0,,12.0,80.0,12.0,10.0,6.0,13.0,8.0,59.0,12.0,,9.0,64.0,12.0,,1.0,7.0,221.0,,5.0,4.0,38.0,24.0,,1.0,12.0,177.0,,189.0,1.0,,27.0,2.0,,3.0,30.0,3.0,1.0,42.0,8.0,0.0,6.0,,1.0,,,,,,,,1.0,,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,5jm6s85v4f9w6fgk3t23p9nmd,E. Hernández,Forward,11,25.0,204.0,18.0,4.0,2.0,28.0,5.0,17.0,8.0,248.0,11.0,10.0,,5.0,426.0,40.0,84.0,149.0,8.0,7.0,46.0,7.0,5.0,,1.0,51.0,660.0,6.0,2.0,60.0,1.0,6.0,74.0,15.0,10.0,3.0,7.0,6.0,53.0,21.0,47.0,7.0,61.0,58.0,10.0,15.0,8.0,254.0,1.0,2.0,12.0,30.0,86.0,12.0,6.0,15.0,187.0,24.0,208.0,,15.0,39.0,1.0,,2.0,30.0,17.0,,122.0,7.0,0.0,7.0,,2.0,5.0,,,1.0,,,18.0,,30.0,9.0,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,cnglsi1laltevp5biajgnzcru,P. Hernández,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,9quwujz5ask89g0yr9nzih20a,M. Isaís,Midfielder,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,651jwekihhfyqu45vs89pnalm,A. León,Forward,26,3.0,16.0,2.0,,,2.0,6.0,2.0,1.0,21.0,4.0,1.0,,,37.0,5.0,6.0,12.0,1.0,,5.0,,2.0,,,3.0,97.0,1.0,1.0,11.0,,,5.0,5.0,10.0,,1.0,,5.0,,1.0,6.0,6.0,7.0,1.0,,1.0,22.0,,,,9.0,5.0,,,5.0,17.0,1.0,17.0,,2.0,3.0,,,,2.0,,,13.0,1.0,0.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,eh4wrf9ucssdzyv4ne5roooic,D. Luna,Defender,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,7nb8wttu9vq5vyvc3idkuci51,Á. Mena,Midfielder,13,73.0,750.0,106.0,8.0,8.0,75.0,11.0,36.0,20.0,842.0,23.0,19.0,13.0,4.0,1113.0,83.0,336.0,516.0,9.0,15.0,92.0,18.0,8.0,,4.0,131.0,1721.0,36.0,16.0,167.0,7.0,9.0,244.0,21.0,10.0,5.0,33.0,13.0,148.0,39.0,15.0,19.0,125.0,256.0,13.0,4.0,14.0,848.0,3.0,5.0,20.0,84.0,94.0,11.0,7.0,21.0,717.0,15.0,756.0,3.0,38.0,63.0,2.0,1.0,1.0,83.0,23.0,1.0,185.0,13.0,5.0,1.0,1.0,8.0,25.0,9.0,,3.0,,,,2.0,2.0,7.0,3.0,9.0,3.0,6.0,6.0,,,1.0,,2.0,,6.0,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,36bbkyoy8zyyzsbos2ex0fzdh,J. Meneses,Midfielder,16,76.0,629.0,85.0,8.0,7.0,55.0,12.0,46.0,18.0,754.0,37.0,12.0,9.0,3.0,1085.0,114.0,156.0,404.0,9.0,15.0,127.0,19.0,17.0,1.0,4.0,141.0,1658.0,16.0,6.0,150.0,9.0,13.0,254.0,21.0,10.0,1.0,13.0,13.0,131.0,28.0,38.0,19.0,261.0,222.0,9.0,5.0,8.0,780.0,2.0,4.0,27.0,88.0,144.0,19.0,14.0,21.0,625.0,31.0,653.0,4.0,26.0,83.0,2.0,,5.0,62.0,13.0,,264.0,21.0,0.0,3.0,1.0,8.0,17.0,5.0,,1.0,,,6.0,,17.0,7.0,4.0,4.0,4.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,bp7mod681lj9rrs92j10s6a51,L. Montes,Midfielder,10,114.0,1178.0,38.0,12.0,3.0,163.0,12.0,58.0,23.0,1360.0,38.0,36.0,2.0,7.0,2014.0,142.0,397.0,853.0,1.0,18.0,202.0,22.0,22.0,,5.0,434.0,2069.0,75.0,17.0,292.0,3.0,60.0,471.0,23.0,10.0,3.0,25.0,16.0,277.0,129.0,66.0,15.0,466.0,197.0,17.0,32.0,16.0,1494.0,5.0,20.0,52.0,126.0,241.0,13.0,23.0,23.0,1163.0,26.0,1292.0,9.0,29.0,125.0,2.0,5.0,11.0,166.0,66.0,3.0,388.0,27.0,2.0,,,6.0,12.0,4.0,,2.0,,,27.0,5.0,63.0,15.0,1.0,1.0,3.0,1.0,4.0,1.0,,,3.0,6.0,1.0,3.0,4.0,,,,23.0,,,,,,,,,,,,,,,,,,2.0,,,,,,
Mexico_Liga_MX,2020-2021,Club León,718jech83uiltggn6fwvtfil1,Y. Moreno,Midfielder,11,69.0,694.0,23.0,17.0,17.0,104.0,9.0,41.0,13.0,794.0,32.0,29.0,1.0,5.0,1178.0,75.0,68.0,379.0,2.0,7.0,102.0,24.0,16.0,,3.0,245.0,1110.0,29.0,9.0,199.0,4.0,27.0,343.0,14.0,10.0,18.0,13.0,7.0,173.0,76.0,20.0,26.0,411.0,94.0,10.0,6.0,17.0,818.0,3.0,12.0,48.0,78.0,87.0,11.0,57.0,14.0,640.0,20.0,716.0,6.0,14.0,75.0,,2.0,5.0,121.0,11.0,5.0,186.0,35.0,1.0,1.0,,2.0,4.0,2.0,,1.0,,,,1.0,1.0,8.0,1.0,2.0,1.0,1.0,,1.0,,,,4.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,avkum05konqr9c3roxgshia51,A. Mosquera,Defender,4,10.0,319.0,1.0,5.0,21.0,18.0,7.0,,8.0,349.0,4.0,11.0,,,434.0,15.0,117.0,87.0,,5.0,31.0,,3.0,4.0,2.0,129.0,750.0,8.0,7.0,56.0,,16.0,249.0,11.0,10.0,23.0,7.0,5.0,28.0,31.0,,28.0,113.0,8.0,1.0,,9.0,367.0,3.0,2.0,,17.0,14.0,,1.0,11.0,305.0,,336.0,4.0,1.0,38.0,,,11.0,39.0,,3.0,32.0,17.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,4kr9ctrmz8bdbp4qsgo18c2z8,I. Muñíz,Midfielder,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,cclest9g7007x8597utvzm2fp,F. Navarro,Defender,5,56.0,685.0,45.0,11.0,16.0,86.0,19.0,18.0,19.0,791.0,25.0,29.0,2.0,6.0,1143.0,77.0,255.0,396.0,5.0,15.0,106.0,6.0,13.0,3.0,3.0,211.0,1665.0,40.0,10.0,177.0,1.0,29.0,305.0,20.0,10.0,32.0,21.0,13.0,142.0,36.0,8.0,35.0,120.0,215.0,9.0,6.0,19.0,801.0,2.0,10.0,17.0,75.0,77.0,5.0,82.0,20.0,659.0,7.0,695.0,5.0,19.0,62.0,2.0,4.0,17.0,102.0,24.0,4.0,159.0,37.0,1.0,1.0,,5.0,10.0,4.0,,1.0,,,,2.0,1.0,5.0,3.0,4.0,3.0,1.0,4.0,,,1.0,,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,axbtzuc23599lwq4gz6or7lqt,I. Ochoa,Midfielder,0,2.0,3.0,,,,,,2.0,,3.0,,,,,7.0,,,2.0,,,,,,,,2.0,1.0,,,2.0,,,2.0,1.0,10.0,,,,2.0,,,,,2.0,,,,4.0,,,,2.0,,,,1.0,4.0,,4.0,,,,,,,,,,2.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,6jke7sg44es8ddnsb6a2acx5h,G. Pozos,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,1c0xuiev5nz1qaj5e8svi6z11,L. Ramos,Forward,0,12.0,26.0,10.0,,4.0,5.0,8.0,5.0,3.0,39.0,4.0,1.0,1.0,1.0,85.0,13.0,10.0,22.0,3.0,3.0,14.0,1.0,3.0,,,9.0,263.0,2.0,2.0,29.0,,1.0,9.0,8.0,10.0,4.0,9.0,2.0,17.0,2.0,,12.0,12.0,13.0,6.0,1.0,,44.0,1.0,1.0,2.0,20.0,14.0,,,8.0,28.0,,30.0,,7.0,7.0,1.0,,,9.0,,,29.0,,0.0,5.0,,2.0,1.0,,,2.0,,,,,,2.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,99vibsfn687alcszi6zz671ed,D. Ramírez,Midfielder,28,48.0,665.0,36.0,8.0,9.0,76.0,7.0,27.0,16.0,747.0,32.0,18.0,2.0,8.0,1057.0,65.0,209.0,404.0,5.0,15.0,82.0,16.0,15.0,2.0,4.0,176.0,1436.0,22.0,6.0,140.0,7.0,17.0,277.0,19.0,10.0,6.0,9.0,13.0,124.0,21.0,34.0,16.0,206.0,163.0,8.0,9.0,12.0,754.0,,6.0,36.0,55.0,97.0,6.0,53.0,19.0,651.0,34.0,672.0,5.0,13.0,80.0,2.0,5.0,8.0,85.0,18.0,3.0,178.0,19.0,1.0,3.0,,3.0,5.0,2.0,,2.0,,,,3.0,2.0,5.0,2.0,2.0,1.0,1.0,3.0,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,4qlsgfu3mc2xaav1y9bpvfsh5,I. Rodríguez,Midfielder,8,38.0,424.0,4.0,14.0,11.0,31.0,11.0,10.0,8.0,475.0,20.0,16.0,,1.0,601.0,40.0,153.0,218.0,3.0,6.0,52.0,2.0,12.0,,2.0,116.0,779.0,14.0,14.0,91.0,,12.0,216.0,17.0,10.0,16.0,19.0,6.0,69.0,22.0,,22.0,149.0,67.0,4.0,1.0,10.0,485.0,1.0,6.0,2.0,49.0,30.0,,1.0,17.0,411.0,,433.0,3.0,5.0,51.0,,,6.0,42.0,6.0,3.0,69.0,22.0,0.0,9.0,,4.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,ayzzitkww58cz1w3b64f65a6t,O. Rodríguez,Defender,24,14.0,252.0,2.0,11.0,10.0,30.0,6.0,2.0,5.0,288.0,9.0,17.0,,3.0,439.0,21.0,20.0,120.0,2.0,8.0,36.0,1.0,8.0,3.0,2.0,128.0,512.0,10.0,4.0,60.0,,15.0,140.0,12.0,10.0,18.0,7.0,6.0,44.0,10.0,5.0,16.0,111.0,34.0,,3.0,10.0,293.0,1.0,7.0,3.0,20.0,21.0,,39.0,12.0,247.0,5.0,257.0,,,30.0,2.0,2.0,8.0,40.0,2.0,6.0,51.0,20.0,0.0,7.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,7wxk1akidtl1jxsccepxk8f10,J. Salazar,Forward,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,Club León,ceg94zvq2n06jl0fvabcjmklx,N. Sosa,Forward,19,30.0,134.0,24.0,4.0,14.0,21.0,10.0,15.0,9.0,164.0,8.0,8.0,1.0,1.0,253.0,26.0,50.0,102.0,8.0,4.0,30.0,2.0,5.0,,1.0,20.0,719.0,9.0,5.0,75.0,,4.0,36.0,16.0,10.0,3.0,10.0,4.0,51.0,1.0,3.0,24.0,33.0,64.0,6.0,1.0,5.0,167.0,2.0,3.0,4.0,40.0,26.0,3.0,2.0,16.0,136.0,3.0,137.0,,10.0,15.0,,,1.0,35.0,5.0,2.0,60.0,7.0,0.0,7.0,,7.0,4.0,,,1.0,,,,1.0,,6.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
