dorsal,nombre,equipo,equipo_folder,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
,,North Texas SC,North_Texas_SC,MLS Next Pro,Defender,USA,14sld3djevxpcce9co1aqxn9w,99l7fsj6ykgbyqcb9zqqu9dgq,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/99l7fsj6ykgbyqcb9zqqu9dgq/player/view/14sld3djevxpcce9co1aqxn9w
,,North Texas SC,North_Texas_SC,MLS Next Pro,Attacker,USA,1ogfnreac06zj74o0ucqe8il0,99l7fsj6ykgbyqcb9zqqu9dgq,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/99l7fsj6ykgbyqcb9zqqu9dgq/player/view/1ogfnreac06zj74o0ucqe8il0
1,,North Texas SC,North_Texas_SC,MLS Next Pro,Goalkeeper,USA,1rknkp6cfxg6powoea2tttoiy,99l7fsj6ykgbyqcb9zqqu9dgq,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/99l7fsj6ykgbyqcb9zqqu9dgq/player/view/1rknkp6cfxg6powoea2tttoiy
,,North Texas SC,North_Texas_SC,MLS Next Pro,Defender,USA,20p71e9r0kxh4u7e03xpcn190,99l7fsj6ykgbyqcb9zqqu9dgq,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/99l7fsj6ykgbyqcb9zqqu9dgq/player/view/20p71e9r0kxh4u7e03xpcn190
24,,North Texas SC,North_Texas_SC,MLS Next Pro,Defender,USA,2q5uthbro2tytgf7h8te281zo,99l7fsj6ykgbyqcb9zqqu9dgq,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/99l7fsj6ykgbyqcb9zqqu9dgq/player/view/2q5uthbro2tytgf7h8te281zo
,,North Texas SC,North_Texas_SC,MLS Next Pro,Defender,USA,2syn94s064pb0fb1546uztqfo,99l7fsj6ykgbyqcb9zqqu9dgq,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/99l7fsj6ykgbyqcb9zqqu9dgq/player/view/2syn94s064pb0fb1546uztqfo
,,North Texas SC,North_Texas_SC,MLS Next Pro,,Wales,2vforlspnmnqjnv1i6t1ghx5g,99l7fsj6ykgbyqcb9zqqu9dgq,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/99l7fsj6ykgbyqcb9zqqu9dgq/player/view/2vforlspnmnqjnv1i6t1ghx5g
50,,North Texas SC,North_Texas_SC,MLS Next Pro,Midfielder,USA,32c9e26wcnr5kmab8ep4zph5g,99l7fsj6ykgbyqcb9zqqu9dgq,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/99l7fsj6ykgbyqcb9zqqu9dgq/player/view/32c9e26wcnr5kmab8ep4zph5g
14,,North Texas SC,North_Texas_SC,MLS Next Pro,Defender,Brazil,3a3ukvgojj5xm92ucqxp5mjo4,99l7fsj6ykgbyqcb9zqqu9dgq,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/99l7fsj6ykgbyqcb9zqqu9dgq/player/view/3a3ukvgojj5xm92ucqxp5mjo4
,Álvaro Augusto,North Texas SC,North_Texas_SC,MLS Next Pro,Defender,Brazil,3yq4r71t35nyadxbpsku9eyac,99l7fsj6ykgbyqcb9zqqu9dgq,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/99l7fsj6ykgbyqcb9zqqu9dgq/player/view/3yq4r71t35nyadxbpsku9eyac
10,,North Texas SC,North_Texas_SC,MLS Next Pro,Midfielder,Belgium,43pscr95kx9uwkw5kw236dzbo,99l7fsj6ykgbyqcb9zqqu9dgq,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/99l7fsj6ykgbyqcb9zqqu9dgq/player/view/43pscr95kx9uwkw5kw236dzbo
4,,North Texas SC,North_Texas_SC,MLS Next Pro,Midfielder,Puerto Rico,4f0zvh7icqyfwv6buoq9zd5w4,99l7fsj6ykgbyqcb9zqqu9dgq,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/99l7fsj6ykgbyqcb9zqqu9dgq/player/view/4f0zvh7icqyfwv6buoq9zd5w4
