liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,GK Successful Distribution,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Headed Goals,GK Unsuccessful Distribution,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Dribbles,Blocked Shots,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Offsides,Corners Won,Yellow Cards,Substitute Off,Throw Ins to Opposition Player,Unsuccessful Dribbles,Assists (Intentional),Goal Assists,Right Foot Goals,Handballs conceded,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Hit Woodwork,Unsuccessful lay-offs,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Through balls,Goals Conceded Outside Box,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Faced,Saves made - caught,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2018,Tauro FC,e6rc8che6rsj26twyvl7aqrpx,E. Aguilar,Forward,7,1.0,334.0,,,12.0,1.0,2.0,84.0,29.0,39.0,,,,5.0,19.0,54.0,20.0,1.0,,36.0,95.0,9.0,57.0,8.0,7.0,36.0,16.0,3.0,27.0,4.0,4.0,2.0,10.0,144.0,4.0,3.0,2.0,14.0,,28.0,9.0,53.0,22.0,2.0,,2.0,5.0,17.0,50.0,8.0,9.0,,1.0,4.0,1.0,,9.0,22.0,2.0,53.0,59.0,36.0,1.0,1.0,28.0,,,5.0,,2.0,,,,5.0,,,1.0,,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Tauro FC,chzgdtpi1ah5qw45es1nsrdg5,R. Botello,Midfielder,6,,270.0,,1.0,,,,93.0,7.0,35.0,2.0,7.0,4.0,1.0,1.0,27.0,46.0,6.0,,9.0,97.0,8.0,74.0,6.0,2.0,16.0,28.0,,11.0,14.0,3.0,6.0,5.0,144.0,3.0,5.0,1.0,27.0,,38.0,,22.0,12.0,1.0,1.0,7.0,3.0,,28.0,3.0,7.0,,,3.0,,,15.0,24.0,,79.0,81.0,1.0,1.0,4.0,16.0,2.0,5.0,12.0,3.0,2.0,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Tauro FC,6knzu4ywl5yag1h8ij16g2rqh,A. Carrasquilla,Midfielder,8,2.0,360.0,,1.0,5.0,1.0,,180.0,26.0,75.0,3.0,5.0,4.0,2.0,5.0,54.0,71.0,3.0,,30.0,181.0,7.0,133.0,9.0,4.0,35.0,49.0,3.0,27.0,25.0,4.0,8.0,10.0,237.0,4.0,5.0,,31.0,,54.0,,29.0,14.0,2.0,,13.0,4.0,2.0,38.0,2.0,10.0,,2.0,4.0,,,19.0,52.0,,145.0,146.0,7.0,1.0,3.0,24.0,,8.0,12.0,5.0,1.0,,,,,1.0,2.0,,,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Tauro FC,61geubhf46t9s1mpuur55310p,G. Chará,Defender,4,,360.0,,,,4.0,,78.0,7.0,20.0,2.0,12.0,4.0,,4.0,25.0,51.0,10.0,,8.0,91.0,4.0,56.0,9.0,,20.0,19.0,,16.0,7.0,4.0,4.0,4.0,158.0,4.0,3.0,1.0,19.0,,45.0,,37.0,18.0,,,15.0,2.0,6.0,29.0,25.0,10.0,,,4.0,,1.0,7.0,20.0,,64.0,71.0,10.0,1.0,7.0,11.0,3.0,16.0,12.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Tauro FC,4aavwhetkiuwr9scrm1eyuvh1,G. Chiari,Midfielder,77,,25.0,,,,,,14.0,2.0,2.0,2.0,2.0,1.0,,,8.0,8.0,,,2.0,14.0,,10.0,3.0,,4.0,4.0,,3.0,4.0,,1.0,1.0,21.0,3.0,,,1.0,,3.0,,61.0,,,,,,,1.0,,3.0,,,3.0,,,1.0,5.0,,10.0,10.0,,,,1.0,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Tauro FC,930l1zt76d7zeft2980m9phat,R. Dixon,Defender,13,,360.0,,1.0,,4.0,,87.0,2.0,20.0,12.0,19.0,1.0,,11.0,36.0,41.0,4.0,,12.0,92.0,11.0,55.0,9.0,1.0,31.0,18.0,,19.0,10.0,4.0,5.0,12.0,142.0,4.0,4.0,4.0,17.0,,57.0,1.0,16.0,15.0,1.0,,6.0,,10.0,38.0,21.0,10.0,,,4.0,,,12.0,15.0,,57.0,61.0,21.0,1.0,4.0,23.0,,7.0,5.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,
Concacaf_Concacaf_Champions_Cup,2018,Tauro FC,3fy1mi1vvlf8lanb5177o202x,J. González,Forward,16,6.0,235.0,,,,,1.0,44.0,12.0,28.0,2.0,4.0,3.0,,2.0,54.0,10.0,4.0,,11.0,49.0,11.0,32.0,3.0,1.0,15.0,27.0,4.0,24.0,13.0,3.0,7.0,2.0,126.0,3.0,3.0,1.0,50.0,,6.0,11.0,56.0,20.0,1.0,,2.0,11.0,,52.0,1.0,4.0,,11.0,3.0,,,30.0,4.0,1.0,30.0,34.0,2.0,,3.0,32.0,1.0,1.0,20.0,5.0,2.0,,4.0,1.0,1.0,2.0,2.0,3.0,,10.0,2.0,2.0,1.0,,,,,,,,,,,,2.0,4.0,2.0,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Tauro FC,60heyptjjpkrufn7mebb75p0p,J. Gutiérrez,Defender,14,8.0,360.0,,27.0,,4.0,,138.0,19.0,56.0,6.0,11.0,2.0,,5.0,60.0,55.0,16.0,,17.0,139.0,5.0,102.0,9.0,,28.0,50.0,1.0,31.0,26.0,4.0,4.0,7.0,252.0,4.0,3.0,1.0,32.0,,65.0,2.0,35.0,20.0,,,9.0,,1.0,38.0,9.0,10.0,,10.0,4.0,,,13.0,5.0,,110.0,111.0,6.0,1.0,11.0,18.0,5.0,12.0,19.0,3.0,1.0,,,,,2.0,,,11.0,2.0,,,,1.0,,,,,,,,,,,,3.0,2.0,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Tauro FC,9mm86kk4fhddd5gks5yfnu4et,J. Gómez,Midfielder,22,,31.0,,,,,,14.0,2.0,8.0,,,1.0,1.0,,7.0,3.0,2.0,,3.0,14.0,2.0,11.0,2.0,1.0,3.0,6.0,,3.0,2.0,1.0,2.0,,22.0,1.0,2.0,,8.0,,2.0,3.0,21.0,3.0,,,,,1.0,9.0,,2.0,,,1.0,,,6.0,4.0,,11.0,11.0,1.0,,2.0,6.0,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Tauro FC,a6wbrw7l28yyah7usqyk4dofd,J. Hernández,Defender,29,3.0,90.0,,1.0,,,,30.0,7.0,19.0,,,1.0,,1.0,14.0,5.0,3.0,,6.0,30.0,,24.0,3.0,,6.0,8.0,,8.0,2.0,1.0,3.0,1.0,49.0,1.0,,,15.0,,10.0,3.0,48.0,8.0,,,,1.0,,16.0,,3.0,,3.0,1.0,,,7.0,5.0,,24.0,24.0,1.0,,3.0,8.0,,1.0,8.0,4.0,,,,,,3.0,,,,3.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Tauro FC,c24i95i7k4mtyn7vkk90q9syd,Ó. McFarlane,Goalkeeper,1,,360.0,32.0,,,9.0,,24.0,,21.0,14.0,44.0,,,,47.0,24.0,,,1.0,90.0,,12.0,9.0,,45.0,8.0,,37.0,37.0,4.0,,8.0,124.0,4.0,,,1.0,,75.0,,39.0,3.0,,,33.0,1.0,2.0,3.0,5.0,10.0,,,4.0,,24.0,,7.0,,14.0,45.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,10.0,3.0,,,2.0,2.0,2.0,8.0,,,,,,,1.0,,,,1.0,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Tauro FC,38wxu35uukjei8bvlsa29r5cl,O. Mosquera,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Tauro FC,1dps3kej018cdzt619z2pagut,R. Niño,Defender,2,4.0,326.0,,21.0,1.0,4.0,,110.0,5.0,43.0,7.0,15.0,2.0,1.0,,56.0,34.0,8.0,,21.0,113.0,3.0,65.0,7.0,1.0,36.0,,1.0,29.0,16.0,4.0,5.0,11.0,193.0,4.0,2.0,1.0,24.0,,59.0,,16.0,17.0,,,12.0,1.0,3.0,27.0,7.0,8.0,,4.0,4.0,,,10.0,49.0,,75.0,77.0,3.0,1.0,5.0,10.0,3.0,11.0,14.0,5.0,1.0,,,,,,2.0,2.0,9.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Tauro FC,18f7olujsejara7yks7bp231l,J. Rivera,Defender,3,,33.0,,2.0,,1.0,,7.0,,3.0,3.0,3.0,1.0,,1.0,3.0,1.0,2.0,,,7.0,,2.0,3.0,,3.0,,,,,,2.0,3.0,14.0,2.0,,,3.0,,5.0,,1.0,2.0,,,2.0,,,4.0,2.0,3.0,,,2.0,,,1.0,2.0,,4.0,4.0,1.0,,1.0,2.0,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
