liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Honduras,15pxobn91cyrhdzpshwwmzjrp,M. Figueroa,Defender,3,270.0,,199.0,3.0,,75.0,4.0,17.0,34.0,96.0,3.0,16.0,204.0,,2.0,,155.0,4.0,33.0,,71.0,,26.0,18.0,3.0,1.0,7.0,245.0,,3.0,3.0,11.0,94.0,10.0,11.0,16.0,3.0,6.0,21.0,11.0,4.0,,3.0,,1.0,6.0,36.0,166.0,171.0,10.0,1.0,1.0,2.0,10.0,1.0,5.0,5.0,3.0,,1.0,5.0,4.0,9.0,,8.0,,,4.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Honduras,8b8tgseou9bonm9vsus62dej9,H. Fonseca,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Honduras,aj9of35ua7mgih7an0mj51ot1,L. Garrido,Midfielder,19,255.0,,167.0,13.0,,67.0,5.0,9.0,33.0,78.0,12.0,16.0,170.0,1.0,7.0,,141.0,4.0,25.0,,48.0,6.0,18.0,15.0,3.0,4.0,7.0,200.0,,3.0,,26.0,49.0,10.0,15.0,4.0,,3.0,31.0,2.0,4.0,,3.0,,,14.0,60.0,142.0,145.0,5.0,1.0,,6.0,16.0,6.0,2.0,12.0,,,3.0,,2.0,,5.0,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Honduras,15sc9vi841osq7mvcbqcfzob9,E. Izaguirre,Defender,7,181.0,18.0,112.0,21.0,7.0,61.0,4.0,10.0,38.0,40.0,4.0,14.0,118.0,,1.0,2.0,92.0,4.0,24.0,1.0,38.0,8.0,28.0,16.0,2.0,5.0,7.0,182.0,2.0,3.0,1.0,13.0,56.0,10.0,10.0,2.0,3.0,1.0,16.0,1.0,4.0,11.0,3.0,,1.0,4.0,3.0,88.0,94.0,3.0,,1.0,3.0,6.0,1.0,8.0,9.0,,,3.0,,2.0,1.0,,5.0,,9.0,1.0,,,1.0,,1.0,,5.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Honduras,3ia1z3fooszynz9a81dn17oid,A. Lozano,Forward,9,180.0,,49.0,17.0,1.0,32.0,,1.0,16.0,15.0,,8.0,55.0,,4.0,1.0,44.0,4.0,9.0,,15.0,4.0,9.0,6.0,2.0,,,80.0,,2.0,,10.0,12.0,10.0,5.0,2.0,2.0,2.0,14.0,2.0,4.0,,2.0,,,7.0,11.0,40.0,46.0,4.0,,,,9.0,,,3.0,,,,4.0,2.0,8.0,3.0,11.0,1.0,,,1.0,,4.0,,,5.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Honduras,3ys8mdricypsfnezm5trj285x,A. López,Midfielder,10,118.0,,96.0,15.0,4.0,57.0,,6.0,28.0,27.0,1.0,14.0,100.0,2.0,2.0,,71.0,4.0,20.0,3.0,27.0,7.0,22.0,15.0,2.0,6.0,,129.0,5.0,2.0,,11.0,27.0,10.0,2.0,9.0,1.0,,12.0,,4.0,2.0,2.0,1.0,,9.0,31.0,77.0,80.0,1.0,,,1.0,10.0,,,2.0,1.0,,3.0,2.0,1.0,4.0,,5.0,,1.0,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Honduras,cbyp6fbp6x44572n87udspqz9,L. López,Goalkeeper,1,270.0,,32.0,,,3.0,6.0,11.0,12.0,37.0,,,51.0,,,,34.0,4.0,11.0,,6.0,,6.0,28.0,3.0,,5.0,80.0,,3.0,,1.0,31.0,10.0,1.0,6.0,,1.0,2.0,,4.0,,3.0,,,1.0,14.0,26.0,40.0,1.0,1.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,10.0,28.0,,4.0,2.0,6.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Honduras,46ax1wehohnsnxef6nk4y3uuh,D. Maldonado,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Honduras,epusm8fpwyc40s5y1bu6e7w7p,R. Quioto,Forward,12,72.0,,20.0,7.0,,11.0,,,14.0,5.0,2.0,4.0,20.0,1.0,,,16.0,3.0,4.0,,5.0,,5.0,4.0,1.0,1.0,,36.0,,2.0,,11.0,5.0,10.0,4.0,,,2.0,13.0,,3.0,1.0,2.0,,1.0,9.0,3.0,16.0,16.0,2.0,,1.0,1.0,9.0,1.0,,2.0,,,1.0,1.0,,1.0,,5.0,3.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Honduras,4nz7csxo318r5d0uac8vnkvs9,A. Reyes,Midfielder,8,14.0,,9.0,5.0,,6.0,,,7.0,1.0,,2.0,9.0,,1.0,1.0,7.0,,2.0,,1.0,,2.0,,,,1.0,17.0,,1.0,,4.0,1.0,10.0,1.0,,,,4.0,,,1.0,1.0,,,3.0,2.0,7.0,7.0,,,,,3.0,,,1.0,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Honduras,4yx504t67uhqe9yrfdb9o75qt,R. Rojas,Forward,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Honduras,c5nd44ocw4mgck8p1c67je5zp,R. Zúñiga,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Honduras,5g2l20pbm2nbwpi679o7fb9pl,J. Álvarez,Midfielder,20,180.0,,119.0,13.0,,70.0,,5.0,20.0,37.0,3.0,8.0,120.0,,2.0,3.0,100.0,1.0,13.0,,32.0,1.0,14.0,3.0,2.0,2.0,1.0,149.0,,2.0,1.0,14.0,50.0,10.0,9.0,7.0,1.0,2.0,17.0,1.0,1.0,2.0,2.0,,,7.0,25.0,106.0,107.0,3.0,1.0,,,8.0,3.0,,7.0,,,2.0,3.0,1.0,5.0,1.0,5.0,3.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
