liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,FC Tulsa,5oh5w8pj19i54rrefn7j4iac5,I. Abdallah,Forward,7,,28.0,,4.0,,2.0,,,2.0,6.0,4.0,,1.0,2.0,,4.0,3.0,,2.0,,2.0,2.0,3.0,,2.0,,,1.0,,9.0,3.0,,,3.0,,3.0,10.0,2.0,,,,10.0,,,,3.0,2.0,1.0,2.0,2.0,7.0,1.0,8.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,
USA_USL_Championship,2019,FC Tulsa,b6owliwwwcz0rm640na91rze1,J. Addai,Midfielder,6,1.0,1833.0,,731.0,119.0,216.0,3.0,46.0,2.0,13.0,197.0,405.0,42.0,95.0,5.0,760.0,46.0,14.0,571.0,40.0,4.0,141.0,250.0,7.0,90.0,121.0,20.0,21.0,52.0,979.0,23.0,28.0,3.0,164.0,209.0,3.0,10.0,82.0,48.0,13.0,6.0,191.0,26.0,46.0,1.0,23.0,96.0,182.0,591.0,619.0,27.0,28.0,109.0,12.0,68.0,3.0,1.0,2.0,,1.0,2.0,13.0,12.0,6.0,,3.0,,2.0,,,,2.0,,2.0,14.0,,,,,14.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,0.0,
USA_USL_Championship,2019,FC Tulsa,2zc39af5p56ztezagnl6klcyx,A. Ajeakwa,Forward,14,11.0,675.0,14.0,175.0,51.0,98.0,4.0,6.0,6.0,12.0,109.0,40.0,16.0,40.0,3.0,181.0,21.0,8.0,133.0,21.0,6.0,46.0,28.0,7.0,48.0,35.0,5.0,13.0,9.0,342.0,19.0,15.0,2.0,100.0,51.0,20.0,10.0,42.0,2.0,14.0,15.0,116.0,4.0,23.0,11.0,19.0,62.0,51.0,129.0,135.0,16.0,7.0,74.0,7.0,38.0,14.0,4.0,,,8.0,3.0,2.0,5.0,2.0,,4.0,,3.0,1.0,,,,,3.0,4.0,,,1.0,2.0,9.0,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,0.0,
USA_USL_Championship,2019,FC Tulsa,6bh7tqzaroapduxnax1hdbyl1,C. Altamirano,Midfielder,11,77.0,2725.0,28.0,712.0,173.0,365.0,3.0,40.0,30.0,32.0,496.0,205.0,44.0,163.0,7.0,737.0,24.0,78.0,508.0,57.0,54.0,203.0,174.0,44.0,270.0,168.0,31.0,59.0,43.0,1469.0,33.0,16.0,1.0,332.0,230.0,125.0,10.0,179.0,26.0,52.0,64.0,369.0,8.0,63.0,110.0,33.0,158.0,160.0,513.0,534.0,37.0,31.0,190.0,34.0,174.0,2.0,12.0,1.0,7.0,30.0,36.0,10.0,31.0,6.0,,9.0,14.0,14.0,2.0,44.0,2.0,24.0,9.0,18.0,5.0,1.0,21.0,7.0,7.0,13.0,1.0,1.0,2.0,6.0,5.0,3.0,8.0,3.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,99.0,4.0,3.0,0.0,
USA_USL_Championship,2019,FC Tulsa,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,Forward,10,34.0,2916.0,9.0,1105.0,249.0,542.0,5.0,79.0,34.0,65.0,620.0,324.0,54.0,263.0,8.0,1168.0,23.0,41.0,755.0,58.0,54.0,342.0,217.0,65.0,405.0,167.0,33.0,49.0,45.0,1867.0,33.0,18.0,8.0,322.0,429.0,91.0,10.0,214.0,71.0,73.0,36.0,437.0,22.0,64.0,108.0,33.0,158.0,273.0,795.0,826.0,115.0,36.0,223.0,13.0,164.0,,18.0,4.0,9.0,21.0,40.0,10.0,19.0,6.0,,5.0,26.0,18.0,2.0,77.0,,20.0,7.0,5.0,50.0,9.0,49.0,12.0,13.0,18.0,2.0,4.0,7.0,,9.0,2.0,3.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,72.0,6.0,3.0,1.0,
USA_USL_Championship,2019,FC Tulsa,2txemem3n0frq4ijglbeh8k4p,A. Barrett,Forward,10,,291.0,,68.0,17.0,34.0,,2.0,1.0,,40.0,20.0,12.0,13.0,1.0,69.0,12.0,11.0,52.0,1.0,2.0,15.0,12.0,,15.0,19.0,3.0,7.0,,145.0,8.0,7.0,1.0,59.0,20.0,11.0,10.0,28.0,2.0,5.0,6.0,59.0,2.0,1.0,,8.0,31.0,20.0,53.0,54.0,,6.0,31.0,1.0,28.0,5.0,1.0,,,2.0,,,5.0,,,2.0,,5.0,,,,1.0,,,,,,1.0,1.0,6.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,14.0,,,0.0,
USA_USL_Championship,2019,FC Tulsa,bt9i7gy9rh29vjh4a9cevwwr9,F. Bastidas,Midfielder,21,8.0,509.0,1.0,206.0,58.0,101.0,4.0,7.0,2.0,6.0,100.0,73.0,9.0,30.0,1.0,207.0,23.0,11.0,158.0,7.0,6.0,37.0,73.0,6.0,45.0,28.0,7.0,12.0,9.0,350.0,9.0,13.0,,94.0,46.0,21.0,10.0,46.0,12.0,20.0,8.0,106.0,,9.0,17.0,9.0,54.0,30.0,169.0,170.0,12.0,8.0,60.0,4.0,40.0,2.0,4.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,,6.0,3.0,3.0,,12.0,2.0,4.0,,,6.0,,9.0,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,1.0,1.0,1.0,
USA_USL_Championship,2019,FC Tulsa,3uvevncuubrkesnl88nhfbf85,P. Boakye,Forward,7,6.0,316.0,2.0,89.0,23.0,50.0,4.0,3.0,2.0,,43.0,22.0,17.0,16.0,1.0,89.0,11.0,7.0,68.0,7.0,2.0,19.0,30.0,2.0,20.0,21.0,3.0,5.0,5.0,165.0,8.0,8.0,,61.0,17.0,9.0,10.0,33.0,2.0,6.0,8.0,64.0,,7.0,6.0,8.0,31.0,19.0,70.0,70.0,3.0,12.0,31.0,1.0,30.0,5.0,2.0,,,2.0,2.0,,3.0,,,2.0,,2.0,,,,,,2.0,3.0,,,,,5.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,0.0,
USA_USL_Championship,2019,FC Tulsa,9qsl9n9srvqdegsjnhsw3lbvu,D. Dean,Forward,23,5.0,319.0,1.0,49.0,17.0,25.0,,,1.0,5.0,46.0,15.0,8.0,9.0,3.0,49.0,8.0,8.0,40.0,8.0,3.0,9.0,16.0,1.0,10.0,14.0,4.0,4.0,4.0,131.0,8.0,3.0,,54.0,9.0,11.0,10.0,23.0,,6.0,15.0,60.0,,8.0,5.0,8.0,32.0,7.0,40.0,40.0,6.0,4.0,37.0,4.0,22.0,4.0,1.0,,,4.0,,,4.0,,,3.0,,,,,,2.0,,,1.0,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,20.0,,,0.0,
USA_USL_Championship,2019,FC Tulsa,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,Goalkeeper,29,,900.0,,211.0,,14.0,1.0,95.0,,1.0,103.0,208.0,,3.0,1.0,320.0,,1.0,173.0,17.0,,98.0,72.0,,61.0,104.0,10.0,2.0,37.0,452.0,10.0,,,4.0,182.0,1.0,10.0,8.0,49.0,2.0,,11.0,3.0,19.0,,10.0,2.0,66.0,158.0,222.0,7.0,,3.0,,2.0,,,14.0,,,,50.0,,2.0,,,,,,,,,,,6.0,,,,,,,2.0,,,,,,,,,,,,,,,,44.0,104.0,1.0,,2.0,13.0,12.0,17.0,32.0,1.0,2.0,24.0,,,,1.0,,,,,,,,0.0,64.0
