liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Yellow Cards,Goals Conceded Inside Box,Duels won,Unsuccessful Launches,Successful Short Passes,Leftside Passes,Times Tackled,Foul Attempted Tackle,Through balls,Unsuccessful Passes Opposition Half,Time Played,Games Played,Ground Duels won,Total Clearances,Substitute On,Backward Passes,Unsuccessful Crosses open play,Penalty Goals Conceded,Unsuccessful Passes Own Half,Index,Total Fouls Conceded,Total Passes,Open Play Passes,Duels,PutThrough/Blocked Distribution Won,Aerial Duels,Right Foot Goals,Rightside Passes,Total Losses Of Possession,Unsuccessful Dribbles,Corners Won,Throw Ins to Opposition Player,Successful Open Play Passes,Key Passes (Attempt Assists),Successful Passes Opposition Half,Substitute Off,Unsuccessful Crosses & Corners,Goals,Tackles Won,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Unsuccessful Long Passes,Ground Duels,Goals from Inside Box,Assists (Intentional),Duels lost,Interceptions,Blocked Shots,Forward Passes,Successful Dribbles,Touches,Goals Conceded,PutThrough/Blocked Distribution,Successful Passes Own Half,Total Touches In Opposition Box,Penalties Conceded,Successful Long Passes,Recoveries,Appearances,Tackles Lost,Successful Crosses & Corners,Shots On Target ( inc goals ),Total Tackles,Successful Crosses open play,Starts,Ground Duels lost,Total Fouls Won,Throw Ins to Own Player,Clean Sheets,Unsuccessful Short Passes,Total Shots,Blocks,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Launches,Aerial Duels won,Aerial Duels lost,Home Goals,Away Goals,Winning Goal,Goals from Outside Box,Corners Taken (incl short corners),Successful Lay-offs,Left Foot Goals,Offsides,Shots Off Target (inc woodwork),Successful Corners into Box,Unsuccessful Corners into Box,Handballs conceded,Second Goal Assists,Clearances Off the Line,Foul Won Penalty,Penalty Goals,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Total Red Cards,Straight Red Cards,GK Unsuccessful Distribution,Red Cards - 2nd Yellow,Hit Woodwork,Unsuccessful lay-offs,Drops,Last Man Tackle,GK Successful Distribution,Saves Made from Inside Box,Penalties Faced,Crosses not Claimed,Saves made - parried,Catches,Saves Made from Outside Box,Saves Made,Punches,Goalkeeper Smother,Saves made - caught,Headed Goals,Other Goals,Own Goal Scored,Saves from Penalty,Penalties Saved
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,fiskkzxwtjq4capqfgrpw12i,C. Gander,Defender,30,2.0,2.0,12.0,43.0,12.0,232.0,11.0,6.0,2.0,,114.0,930.0,15.0,31.0,19.0,5.0,45.0,24.0,2.0,49.0,10.0,6.0,390.0,378.0,76.0,3.0,24.0,,118.0,199.0,3.0,3.0,10.0,241.0,5.0,109.0,2.0,24.0,,11.0,251.0,1.0,47.0,52.0,,2.0,33.0,17.0,,216.0,6.0,659.0,13.0,19.0,146.0,2.0,1.0,19.0,52.0,15.0,6.0,4.0,1.0,17.0,4.0,10.0,21.0,8.0,101.0,3.0,92.0,4.0,4.0,139.0,8.0,12.0,12.0,,,0.0,,,,,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,26zoncn0ilfvg5gwn91dkqmt,A. García,Forward,11,,1.0,10.0,21.0,1.0,113.0,32.0,20.0,7.0,,24.0,689.0,13.0,15.0,2.0,5.0,63.0,,1.0,5.0,10.0,18.0,146.0,130.0,69.0,5.0,17.0,3.0,32.0,78.0,5.0,,,101.0,2.0,74.0,7.0,,4.0,3.0,117.0,1.0,4.0,52.0,4.0,,48.0,1.0,2.0,19.0,4.0,244.0,11.0,8.0,43.0,23.0,,4.0,19.0,13.0,3.0,,8.0,6.0,,8.0,37.0,5.0,,,25.0,13.0,,29.0,,6.0,11.0,4.0,0.0,1.0,,,6.0,1.0,6.0,5.0,,,2.0,,,,3.0,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,6f8o1o8adqhvar5n92brgfnjd,P. Lamothe,Midfielder,5,,5.0,14.0,72.0,1.0,650.0,172.0,39.0,27.0,4.0,86.0,1500.0,21.0,69.0,10.0,4.0,172.0,7.0,2.0,32.0,10.0,36.0,770.0,765.0,179.0,12.0,9.0,2.0,212.0,209.0,14.0,10.0,,665.0,19.0,369.0,10.0,18.0,2.0,25.0,670.0,5.0,12.0,170.0,1.0,,107.0,8.0,5.0,214.0,17.0,1053.0,19.0,26.0,310.0,26.0,,20.0,94.0,21.0,9.0,9.0,6.0,34.0,2.0,17.0,101.0,18.0,9.0,2.0,88.0,18.0,2.0,100.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,17.0,8.0,,2.0,12.0,6.0,10.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,549bk4ar8s05kzy78wi86one2,A. Marshsall,Forward,7,,,12.0,45.0,1.0,154.0,53.0,41.0,3.0,2.0,49.0,709.0,18.0,38.0,2.0,10.0,44.0,9.0,3.0,13.0,10.0,11.0,216.0,212.0,112.0,6.0,20.0,,45.0,132.0,19.0,6.0,,160.0,8.0,110.0,6.0,10.0,,11.0,164.0,,10.0,92.0,,,67.0,3.0,1.0,74.0,13.0,383.0,12.0,15.0,55.0,18.0,,10.0,30.0,18.0,3.0,1.0,4.0,14.0,,8.0,54.0,11.0,3.0,1.0,42.0,11.0,,52.0,,7.0,13.0,,,0.0,,2.0,5.0,,,7.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,ahyd5vf8f8cyoiefm8hsimzu1,João Morelli,Forward,10,,,1.0,4.0,,34.0,5.0,3.0,1.0,,15.0,180.0,2.0,4.0,,,14.0,2.0,,2.0,10.0,2.0,52.0,48.0,16.0,3.0,4.0,1.0,12.0,31.0,3.0,2.0,,34.0,1.0,29.0,,3.0,1.0,2.0,38.0,,3.0,12.0,1.0,,12.0,2.0,1.0,21.0,2.0,97.0,1.0,6.0,10.0,7.0,,4.0,4.0,2.0,,1.0,7.0,2.0,,2.0,8.0,,1.0,1.0,11.0,10.0,,14.0,,,4.0,0.0,1.0,1.0,,3.0,,,,3.0,1.0,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,csx2n4ze07uxmjjjytp86yx62,L. Mwandwe,Forward,0,,,8.0,47.0,1.0,80.0,26.0,22.0,1.0,,38.0,696.0,12.0,41.0,3.0,4.0,30.0,16.0,,6.0,10.0,5.0,109.0,103.0,88.0,3.0,17.0,,29.0,94.0,9.0,7.0,,75.0,6.0,60.0,7.0,16.0,,6.0,81.0,,1.0,71.0,,,41.0,3.0,3.0,24.0,7.0,265.0,8.0,9.0,22.0,41.0,,1.0,19.0,12.0,4.0,1.0,6.0,10.0,1.0,8.0,30.0,24.0,1.0,,27.0,17.0,1.0,28.0,,6.0,11.0,,,0.0,,1.0,2.0,,3.0,11.0,,,,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,ao8wiujdrcvlvh4f6k3wfeoh6,N. Nouajaa,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,9izvs4qd03gfmqukkk5csxxxw,M. Omar,Midfielder,0,,3.0,10.0,53.0,4.0,461.0,151.0,11.0,7.0,,28.0,1006.0,15.0,39.0,26.0,3.0,86.0,,2.0,26.0,10.0,15.0,542.0,533.0,92.0,1.0,22.0,,162.0,80.0,4.0,3.0,,479.0,5.0,173.0,5.0,,,11.0,488.0,4.0,10.0,70.0,,,39.0,12.0,2.0,143.0,7.0,678.0,14.0,8.0,316.0,16.0,,27.0,71.0,15.0,10.0,1.0,4.0,21.0,1.0,12.0,31.0,11.0,,4.0,44.0,7.0,2.0,54.0,2.0,14.0,8.0,,,0.0,,,5.0,,,3.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,999aky7w22iv11ny6d6w57g4q,C. Oxner,Goalkeeper,50,,2.0,22.0,6.0,34.0,212.0,83.0,,,,57.0,1620.0,18.0,2.0,18.0,,1.0,,3.0,40.0,10.0,1.0,386.0,201.0,10.0,,7.0,,92.0,101.0,,,,157.0,,39.0,,,,,289.0,3.0,92.0,3.0,,,4.0,,,210.0,,555.0,25.0,,250.0,,,77.0,139.0,18.0,,,,,,18.0,1.0,3.0,,4.0,5.0,,,97.0,16.0,4.0,3.0,,,0.0,,,,,,,,,1.0,,,,,,,,,,38.0,,,,1.0,,208.0,17.0,3.0,,7.0,7.0,15.0,32.0,6.0,1.0,2.0,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,Midfielder,21,,4.0,19.0,62.0,2.0,422.0,139.0,25.0,11.0,1.0,62.0,1045.0,17.0,55.0,7.0,6.0,107.0,9.0,,33.0,10.0,19.0,545.0,537.0,127.0,14.0,20.0,,136.0,151.0,13.0,4.0,1.0,451.0,4.0,233.0,4.0,9.0,,14.0,459.0,2.0,13.0,107.0,,,65.0,10.0,1.0,163.0,16.0,736.0,21.0,32.0,228.0,8.0,,37.0,85.0,17.0,10.0,2.0,1.0,24.0,2.0,11.0,52.0,15.0,4.0,3.0,73.0,4.0,1.0,86.0,2.0,7.0,13.0,,,0.0,,,4.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,8uqytik44ro3mbkz0s8m163xm,A. Rampersad,Midfielder,0,,6.0,25.0,168.0,17.0,987.0,346.0,46.0,16.0,1.0,138.0,2187.0,25.0,110.0,45.0,,172.0,11.0,3.0,63.0,10.0,27.0,1259.0,1219.0,293.0,13.0,93.0,,351.0,285.0,25.0,7.0,1.0,1029.0,13.0,478.0,1.0,11.0,,21.0,1069.0,5.0,52.0,200.0,,,125.0,37.0,5.0,390.0,39.0,1666.0,30.0,26.0,592.0,45.0,,82.0,215.0,25.0,16.0,1.0,6.0,37.0,1.0,25.0,90.0,34.0,7.0,9.0,138.0,20.0,12.0,190.0,3.0,58.0,35.0,,,0.0,,,13.0,,1.0,14.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,7yio8rqcy9vth90ps5f5j0s0l,M. Restrepo,Defender,14,,2.0,13.0,49.0,9.0,423.0,192.0,5.0,10.0,1.0,46.0,839.0,13.0,40.0,35.0,4.0,35.0,2.0,2.0,29.0,10.0,15.0,525.0,507.0,84.0,8.0,14.0,,64.0,90.0,2.0,2.0,1.0,437.0,3.0,121.0,1.0,2.0,,19.0,452.0,,37.0,70.0,,,35.0,17.0,1.0,234.0,2.0,679.0,13.0,10.0,332.0,1.0,,29.0,57.0,13.0,10.0,1.0,,29.0,1.0,9.0,30.0,9.0,14.0,2.0,36.0,1.0,5.0,73.0,3.0,9.0,5.0,,,0.0,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,6.0,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,erf15i7c110x7dln6q0hefzai,R. Robinson,Forward,27,,,5.0,21.0,,75.0,21.0,16.0,3.0,,26.0,400.0,18.0,17.0,,16.0,35.0,3.0,1.0,6.0,10.0,8.0,105.0,98.0,60.0,7.0,15.0,,24.0,71.0,7.0,3.0,,71.0,3.0,50.0,2.0,5.0,,3.0,78.0,1.0,1.0,45.0,,,39.0,1.0,1.0,25.0,11.0,197.0,6.0,11.0,28.0,12.0,,3.0,16.0,18.0,1.0,,3.0,4.0,,2.0,28.0,2.0,2.0,,26.0,5.0,,27.0,,4.0,11.0,,,0.0,,2.0,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,76lz7mhivihluvwrvf2rmdlnt,J. Ruby,Defender,0,,,6.0,44.0,6.0,368.0,159.0,3.0,2.0,1.0,53.0,795.0,10.0,36.0,24.0,1.0,56.0,9.0,,16.0,10.0,3.0,448.0,437.0,57.0,5.0,13.0,,60.0,80.0,1.0,,1.0,380.0,2.0,150.0,2.0,9.0,,20.0,388.0,3.0,20.0,44.0,,,13.0,7.0,,173.0,2.0,566.0,9.0,7.0,239.0,,,20.0,30.0,10.0,9.0,1.0,,29.0,1.0,9.0,8.0,5.0,8.0,4.0,40.0,1.0,1.0,60.0,2.0,8.0,5.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,48f53gi4qwscvb9kq8c6miqs4,A. Rushenas,Goalkeeper,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,5ggjixg89r56xz7skcr1v9rf8,S. Salter,Forward,0,,,23.0,101.0,2.0,329.0,146.0,52.0,7.0,,109.0,1840.0,27.0,66.0,13.0,7.0,155.0,8.0,1.0,29.0,10.0,32.0,472.0,465.0,228.0,10.0,73.0,1.0,75.0,261.0,23.0,7.0,,335.0,17.0,229.0,12.0,8.0,11.0,9.0,342.0,3.0,9.0,155.0,11.0,,127.0,7.0,9.0,96.0,24.0,793.0,26.0,28.0,116.0,109.0,,13.0,63.0,27.0,11.0,3.0,22.0,20.0,3.0,20.0,89.0,22.0,,3.0,121.0,42.0,2.0,130.0,1.0,35.0,38.0,6.0,5.0,4.0,,1.0,14.0,9.0,10.0,20.0,,,5.0,,,2.0,6.0,,,6.0,1.0,,,1.0,2.0,3.0,,,,,,,,,,,,,,1.0,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,8pkrxwls12a6o2efff707y505,E. Samb,Forward,8,,1.0,4.0,29.0,1.0,76.0,17.0,16.0,5.0,,22.0,431.0,9.0,22.0,3.0,4.0,39.0,3.0,,6.0,10.0,9.0,103.0,97.0,57.0,4.0,11.0,,28.0,60.0,6.0,2.0,,73.0,1.0,45.0,5.0,4.0,1.0,3.0,79.0,2.0,2.0,46.0,1.0,,28.0,2.0,3.0,19.0,4.0,194.0,6.0,8.0,35.0,12.0,,3.0,12.0,9.0,4.0,1.0,2.0,7.0,1.0,5.0,24.0,11.0,2.0,,22.0,7.0,,24.0,,7.0,4.0,0.0,1.0,1.0,,,3.0,1.0,2.0,5.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,4c5w90f125c6det9gu0ljmgnp,P. Schaale,Defender,2,,5.0,22.0,63.0,23.0,567.0,284.0,7.0,13.0,3.0,108.0,1297.0,20.0,23.0,38.0,6.0,24.0,4.0,1.0,44.0,10.0,23.0,812.0,773.0,116.0,7.0,61.0,,155.0,170.0,6.0,1.0,,628.0,8.0,220.0,1.0,4.0,,12.0,664.0,5.0,85.0,55.0,,,53.0,22.0,4.0,349.0,2.0,982.0,27.0,13.0,445.0,34.0,,97.0,76.0,20.0,8.0,1.0,4.0,20.0,1.0,14.0,32.0,2.0,5.0,3.0,63.0,14.0,9.0,148.0,5.0,40.0,21.0,,,0.0,,,,,1.0,10.0,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,dfftu36k3j7hccz4u0yc65lka,K. Sow,Defender,16,,,8.0,24.0,2.0,157.0,20.0,4.0,,,16.0,416.0,5.0,22.0,8.0,,13.0,1.0,,11.0,10.0,,197.0,183.0,32.0,3.0,4.0,,77.0,34.0,1.0,,1.0,159.0,1.0,50.0,1.0,1.0,,7.0,171.0,1.0,11.0,28.0,,,8.0,3.0,,87.0,3.0,259.0,9.0,8.0,121.0,1.0,,14.0,24.0,5.0,10.0,,,17.0,,5.0,6.0,2.0,9.0,1.0,15.0,1.0,2.0,26.0,,2.0,2.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,HFX Wanderers FC,7nevdyvba1re2ehqm1t79lv6c,O. Tabi,Defender,19,,5.0,13.0,51.0,12.0,262.0,20.0,35.0,7.0,,82.0,1011.0,19.0,45.0,11.0,8.0,87.0,27.0,2.0,33.0,10.0,16.0,361.0,355.0,121.0,17.0,14.0,,122.0,186.0,16.0,6.0,13.0,268.0,6.0,130.0,7.0,27.0,,17.0,273.0,3.0,24.0,107.0,,,70.0,19.0,1.0,132.0,11.0,682.0,16.0,36.0,145.0,14.0,2.0,11.0,73.0,19.0,11.0,2.0,1.0,28.0,2.0,11.0,62.0,6.0,89.0,,64.0,4.0,1.0,88.0,1.0,6.0,8.0,,,0.0,,,1.0,,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
