liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,Hartford Athletic,8auz3q5phubnh3tfs7xdjxfpx,J. Angulo,Forward,9,20.0,1815.0,1.0,334.0,94.0,186.0,,9.0,30.0,44.0,193.0,96.0,18.0,75.0,4.0,358.0,30.0,17.0,258.0,33.0,50.0,84.0,112.0,12.0,86.0,41.0,21.0,21.0,18.0,631.0,29.0,7.0,3.0,125.0,84.0,82.0,10.0,66.0,16.0,12.0,4.0,190.0,4.0,40.0,20.0,29.0,80.0,68.0,250.0,274.0,65.0,9.0,124.0,3.0,45.0,8.0,9.0,,6.0,13.0,8.0,2.0,11.0,7.0,,15.0,,13.0,,,1.0,20.0,,8.0,21.0,6.0,,3.0,3.0,9.0,5.0,,2.0,,5.0,5.0,31.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
USA_USL_Championship,2019,Hartford Athletic,41f989ipi6hbenabbwpioiyuh,L. Argudo,Midfielder,6,,163.0,,51.0,9.0,18.0,,1.0,,1.0,33.0,18.0,3.0,16.0,1.0,53.0,6.0,,34.0,4.0,1.0,17.0,11.0,,12.0,9.0,2.0,2.0,5.0,82.0,2.0,4.0,,24.0,15.0,2.0,10.0,7.0,2.0,3.0,5.0,26.0,,6.0,,2.0,18.0,18.0,34.0,36.0,2.0,2.0,19.0,2.0,6.0,,1.0,,,,,,,2.0,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Hartford Athletic,a8q0m9uczyvjyn6cfzkaxkp1x,D. Barrera,Midfielder,80,19.0,1427.0,16.0,712.0,156.0,423.0,6.0,25.0,10.0,39.0,211.0,200.0,12.0,92.0,2.0,731.0,21.0,20.0,557.0,31.0,17.0,117.0,163.0,40.0,119.0,93.0,16.0,19.0,20.0,963.0,17.0,12.0,1.0,106.0,217.0,39.0,10.0,54.0,57.0,10.0,8.0,157.0,3.0,40.0,22.0,17.0,64.0,195.0,596.0,614.0,51.0,9.0,103.0,9.0,42.0,1.0,20.0,,3.0,9.0,9.0,5.0,8.0,9.0,,1.0,,8.0,,4.0,1.0,7.0,1.0,9.0,12.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,,,2.0,3.0,4.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Hartford Athletic,69zg9b05fowt6ew9o723cej8p,D. Bedoya,Midfielder,46,5.0,501.0,2.0,227.0,41.0,110.0,,7.0,2.0,3.0,66.0,86.0,13.0,30.0,,231.0,8.0,7.0,180.0,11.0,4.0,37.0,51.0,10.0,29.0,31.0,6.0,4.0,13.0,314.0,9.0,4.0,,51.0,62.0,6.0,10.0,30.0,14.0,9.0,4.0,56.0,2.0,12.0,5.0,9.0,23.0,77.0,190.0,194.0,5.0,4.0,26.0,6.0,28.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,5.0,,,,1.0,1.0,2.0,,2.0,2.0,,,1.0,1.0,9.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Hartford Athletic,addjfu0hpon4lnvlefey1b1ed,J. Brown,Forward,17,54.0,1858.0,29.0,445.0,112.0,181.0,2.0,35.0,5.0,40.0,260.0,160.0,25.0,98.0,3.0,455.0,35.0,3.0,296.0,36.0,10.0,133.0,109.0,18.0,154.0,70.0,22.0,36.0,47.0,792.0,30.0,16.0,6.0,129.0,162.0,32.0,10.0,92.0,26.0,36.0,4.0,197.0,13.0,44.0,68.0,30.0,65.0,72.0,313.0,322.0,68.0,16.0,105.0,18.0,64.0,8.0,6.0,7.0,2.0,20.0,19.0,23.0,13.0,8.0,,9.0,6.0,3.0,6.0,13.0,,5.0,1.0,12.0,28.0,,6.0,1.0,1.0,9.0,1.0,2.0,,2.0,2.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Hartford Athletic,7s2oy8fgb92smaa4ttwehnutx,C. Cropper,Goalkeeper,22,,810.0,,153.0,,37.0,,121.0,,1.0,125.0,108.0,,1.0,3.0,267.0,1.0,1.0,79.0,14.0,,122.0,20.0,1.0,103.0,65.0,9.0,,19.0,366.0,9.0,1.0,,3.0,218.0,,10.0,5.0,66.0,4.0,,8.0,13.0,18.0,,9.0,2.0,29.0,88.0,145.0,5.0,,3.0,,1.0,,,18.0,,,,59.0,,4.0,,,,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,39.0,68.0,,8.0,2.0,4.0,15.0,15.0,23.0,4.0,,37.0,1.0,,1.0,,1.0,,,,,,,,
USA_USL_Championship,2019,Hartford Athletic,7pcs0b81r4galsdda6p8oj4d1,K. Curinga,Defender,2,14.0,1680.0,111.0,759.0,137.0,268.0,6.0,64.0,2.0,22.0,223.0,335.0,41.0,108.0,1.0,771.0,24.0,7.0,551.0,41.0,2.0,172.0,62.0,6.0,115.0,105.0,19.0,26.0,71.0,1132.0,22.0,10.0,9.0,112.0,292.0,2.0,10.0,95.0,48.0,20.0,,163.0,40.0,52.0,14.0,22.0,46.0,280.0,588.0,599.0,51.0,29.0,68.0,38.0,66.0,3.0,,10.0,,3.0,4.0,36.0,7.0,11.0,,4.0,,2.0,18.0,,,,,4.0,29.0,,,2.0,2.0,12.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2019,Hartford Athletic,6zmdzhx72ydq7lgvn9fstltcl,S. Dalgaard,Forward,7,46.0,2085.0,16.0,556.0,158.0,293.0,,36.0,15.0,46.0,366.0,115.0,48.0,128.0,2.0,559.0,21.0,56.0,382.0,33.0,31.0,164.0,189.0,20.0,177.0,108.0,24.0,34.0,35.0,1064.0,27.0,9.0,4.0,239.0,171.0,78.0,10.0,173.0,13.0,31.0,29.0,324.0,17.0,45.0,48.0,27.0,105.0,41.0,392.0,395.0,85.0,35.0,151.0,12.0,134.0,3.0,11.0,1.0,5.0,26.0,13.0,13.0,17.0,12.0,,10.0,,13.0,2.0,2.0,1.0,16.0,,13.0,39.0,1.0,2.0,2.0,2.0,13.0,,,2.0,3.0,4.0,,11.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Hartford Athletic,2f5muawryz9clafhdastl2lzp,A. Davey,Defender,44,,958.0,1.0,417.0,19.0,119.0,2.0,74.0,1.0,14.0,118.0,211.0,12.0,32.0,2.0,436.0,11.0,15.0,281.0,18.0,2.0,106.0,152.0,1.0,71.0,61.0,11.0,4.0,35.0,574.0,13.0,8.0,11.0,51.0,171.0,5.0,10.0,56.0,49.0,4.0,,91.0,56.0,22.0,,13.0,21.0,94.0,319.0,330.0,40.0,9.0,35.0,13.0,30.0,2.0,,8.0,,1.0,,43.0,2.0,4.0,,2.0,,1.0,1.0,,,1.0,,,26.0,,,,,3.0,,2.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2019,Hartford Athletic,6jde6m2t4l7iv0pev5hyp41d5,T. David,Midfielder,5,3.0,508.0,17.0,190.0,35.0,50.0,2.0,17.0,,10.0,75.0,93.0,8.0,37.0,1.0,197.0,5.0,1.0,136.0,12.0,,54.0,24.0,4.0,42.0,34.0,6.0,4.0,15.0,282.0,6.0,4.0,3.0,23.0,76.0,1.0,10.0,29.0,7.0,3.0,1.0,51.0,14.0,14.0,3.0,6.0,12.0,62.0,139.0,143.0,28.0,2.0,22.0,7.0,11.0,,1.0,1.0,,,,7.0,3.0,2.0,,1.0,,1.0,12.0,,,,,,18.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Hartford Athletic,62yoj2ove3eh299q7cdyh0ei2,S. Devoss,Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Hartford Athletic,9glti6ay2zxkigdtjcxtkj7it,A. Dixon,Forward,11,24.0,1853.0,8.0,440.0,106.0,232.0,4.0,14.0,20.0,44.0,233.0,115.0,12.0,97.0,2.0,450.0,9.0,23.0,316.0,43.0,37.0,111.0,99.0,18.0,120.0,74.0,21.0,23.0,16.0,734.0,27.0,6.0,1.0,126.0,102.0,60.0,10.0,74.0,23.0,19.0,23.0,191.0,1.0,52.0,25.0,27.0,73.0,143.0,330.0,339.0,65.0,8.0,117.0,6.0,53.0,6.0,11.0,,5.0,11.0,8.0,1.0,9.0,9.0,,8.0,,7.0,,1.0,2.0,17.0,,8.0,21.0,1.0,,3.0,4.0,4.0,,,2.0,3.0,3.0,1.0,12.0,2.0,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2019,Hartford Athletic,1aru75rqlnb9ocgyleyikw2ui,M. Downs,Midfielder,21,1.0,1207.0,2.0,502.0,137.0,213.0,3.0,13.0,7.0,20.0,93.0,229.0,24.0,52.0,4.0,506.0,17.0,13.0,422.0,31.0,14.0,65.0,107.0,6.0,41.0,95.0,11.0,23.0,25.0,679.0,23.0,9.0,3.0,84.0,117.0,19.0,10.0,57.0,19.0,4.0,2.0,120.0,19.0,38.0,1.0,23.0,43.0,145.0,438.0,441.0,36.0,14.0,63.0,18.0,41.0,12.0,3.0,1.0,,2.0,1.0,8.0,18.0,7.0,,1.0,,5.0,,,,7.0,,1.0,16.0,,,,,10.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2019,Hartford Athletic,5kkmkgh2c0z88gx5nl99dfnbp,F. Due,Goalkeeper,1,,2096.0,,349.0,,94.0,2.0,234.0,,,241.0,306.0,1.0,4.0,1.0,638.0,,1.0,259.0,38.0,,238.0,104.0,,200.0,202.0,24.0,,38.0,865.0,24.0,,,10.0,422.0,,10.0,15.0,141.0,6.0,,20.0,24.0,45.0,,24.0,5.0,112.0,231.0,400.0,10.0,1.0,5.0,1.0,5.0,,,48.0,,1.0,,116.0,,7.0,,1.0,,,,,,,,,10.0,,,,,,,6.0,,,,,,,,,,,,,,,,74.0,214.0,,12.0,4.0,12.0,23.0,33.0,50.0,3.0,2.0,61.0,,,1.0,1.0,1.0,,,,,,,,
USA_USL_Championship,2019,Hartford Athletic,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,Midfielder,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
