liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Progressive Carries,Recoveries,Rightside Passes,Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Foul Attempted Tackle,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Substitute Off,Unsuccessful lay-offs,Hit Woodwork,Substitute On,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Yellow Cards,Successful Crosses & Corners,Successful Crosses open play,Total Fouls Won,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Successful Launches,Total Big Chances Saved,Corners Taken (incl short corners),Corners Won,Key Passes (Attempt Assists),Overruns,Successful Corners into Box,Successful Lay-offs,Total Big Chances Created,Unsuccessful Corners into Box,Offsides,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Total Big Chances Scored,Home Goals,Away Goals,Assists (Intentional),Goal Assists,Blocked Shots,Through balls,Catches,Saves made - parried,Clearances Off the Line,Handballs conceded,Attempts from Set Pieces,Goals from Outside Box,Right Foot Goals,Goalkeeper Smother,Goals Conceded Outside Box,Penalty Goals Conceded,Shots Created,Drops,Penalties Faced,Left Foot Goals,Penalties Conceded,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Other Goals,Straight Red Cards,Total Red Cards,Last Player Tackle,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty,Own Goal Scored
Concacaf_Concacaf_Champions_Cup,2026,LD Alajuelense,7maigi2rdsc7zcifmrsdexwr8,D. Aguilar,Midfielder,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,LD Alajuelense,17d9o9jzpy7pdz59r81irbeg9,J. Alvarado,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,LD Alajuelense,aibbyqe476znyhdbkspt3caac,I. Badilla,Forward,36,,,,2.0,,,4.0,,4.0,1.0,3.0,1.0,5.0,2.0,2.0,1.0,4.0,1.0,3.0,,4.0,10.0,2.0,3.0,1.0,,,,,5.0,2.0,3.0,5.0,1.0,2.0,,,73.0,1.0,,1.0,,9.0,10.0,,5.0,3.0,,5.0,22.0,,,1.0,3.0,2.0,4.0,0.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,LD Alajuelense,aau4faihpdv6pyok673ii2yfp,C. Borges,Midfielder,5,6.0,1.0,5.0,2.0,8.0,1.0,4.0,,12.0,3.0,9.0,7.0,12.0,2.0,1.0,1.0,6.0,2.0,4.0,1.0,6.0,31.0,,5.0,8.0,2.0,1.0,,,25.0,12.0,17.0,28.0,,2.0,,,95.0,,,5.0,1.0,7.0,34.0,2.0,28.0,2.0,1.0,6.0,53.0,,1.0,2.0,4.0,2.0,4.0,0.0,1.0,,,,1.0,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,LD Alajuelense,7g1lvmpww9jrvojy55zengpw4,A. Bran,Midfielder,14,4.0,3.0,1.0,2.0,15.0,1.0,18.0,,18.0,10.0,8.0,14.0,15.0,2.0,3.0,2.0,14.0,7.0,7.0,4.0,19.0,65.0,8.0,10.0,17.0,3.0,2.0,4.0,3.0,51.0,16.0,37.0,49.0,,2.0,,,180.0,3.0,,,3.0,18.0,66.0,5.0,52.0,2.0,1.0,14.0,94.0,2.0,3.0,5.0,9.0,5.0,9.0,0.0,2.0,1.0,,2.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,0.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,LD Alajuelense,v251fpcndt4dajzwsd0hlg5w,M. Brown,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,LD Alajuelense,bzb96y82gcod1quxxvz6csvyt,J. Campbell,Forward,10,1.0,1.0,,2.0,3.0,1.0,6.0,,7.0,4.0,3.0,5.0,2.0,2.0,1.0,,6.0,3.0,3.0,,2.0,8.0,2.0,1.0,2.0,,,,,4.0,1.0,4.0,5.0,,,,,24.0,3.0,,,,11.0,9.0,,5.0,,2.0,4.0,24.0,1.0,1.0,2.0,5.0,,2.0,0.0,,3.0,1.0,,,,,2.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,LD Alajuelense,4pw00eq0okwcadrq7t1jzlmmt,R. Cisneros,Forward,18,6.0,3.0,3.0,2.0,6.0,,4.0,,9.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,,2.0,10.0,1.0,2.0,1.0,,2.0,,,8.0,4.0,6.0,10.0,2.0,,,,119.0,,,2.0,,9.0,13.0,,10.0,2.0,1.0,3.0,26.0,,,,2.0,1.0,3.0,0.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,LD Alajuelense,9ur81erlch7pb4sygmttgi0b8,C. Forstner,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,LD Alajuelense,aq748pp3jyntucwe1wk06rgiy,A. Gamboa,Defender,13,1.0,1.0,,2.0,1.0,3.0,7.0,,2.0,2.0,,,19.0,2.0,1.0,1.0,1.0,1.0,,2.0,7.0,43.0,4.0,8.0,17.0,,2.0,,4.0,32.0,2.0,31.0,29.0,,,,,106.0,,,12.0,,11.0,44.0,,33.0,,,11.0,64.0,,5.0,6.0,3.0,8.0,5.0,0.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,LD Alajuelense,bvucve0vbodcl8cyekrydo26s,A. Hernández,Forward,7,3.0,2.0,1.0,2.0,12.0,,17.0,,28.0,15.0,13.0,12.0,3.0,2.0,3.0,2.0,25.0,13.0,12.0,,3.0,21.0,10.0,7.0,4.0,,2.0,3.0,,18.0,7.0,13.0,19.0,3.0,1.0,,,166.0,9.0,,,1.0,22.0,22.0,,19.0,4.0,2.0,3.0,63.0,7.0,,,1.0,2.0,3.0,0.0,,,,,1.0,1.0,,,,,,1.0,1.0,5.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,LD Alajuelense,dwk75te0lgejruied4tfcmdat,J. Lucumí,Forward,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,LD Alajuelense,66zgg8oyv7c7cvkujkan5ptxx,R. Matarrita,Defender,22,2.0,1.0,1.0,2.0,12.0,1.0,14.0,,17.0,8.0,9.0,11.0,37.0,2.0,3.0,2.0,15.0,7.0,8.0,1.0,,69.0,10.0,12.0,24.0,,2.0,1.0,5.0,48.0,19.0,35.0,47.0,3.0,4.0,1.0,9.0,180.0,1.0,,4.0,2.0,29.0,73.0,1.0,52.0,7.0,,21.0,115.0,1.0,5.0,14.0,18.0,6.0,7.0,0.0,2.0,1.0,,1.0,,,,,3.0,1.0,,2.0,,,,,,,,,,,,3.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,LD Alajuelense,2ece8gcutc0rwb0x7m1wvldec,B. Mora,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
