liga,temporada,equipo,id,nombre,posicion,dorsal,Rightside Passes,Fifty Fifty,Backward Passes,Unsuccessful Launches,Substitute On,Starts,Total Losses Of Possession,Ground Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Times Tackled,Total Tackles,Duels,Forward Passes,Total Fouls Won,Successful Dribbles,Goals Conceded Outside Box,Interceptions,Duels lost,Goal Assists,Successful Lay-offs,Total Fouls Conceded,Successful Short Passes,Games Played,Unsuccessful Dribbles,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses open play,Total Shots,Total Passes,Unsuccessful Short Passes,Successful Fifty Fifty,Aerial Duels won,Aerial Duels lost,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Throw Ins to Own Player,Time Played,Yellow Cards,Substitute Off,Duels won,Unsuccessful Passes Opposition Half,Goals Conceded,Successful Passes Opposition Half,Unsuccessful Crosses & Corners,Successful Long Passes,Blocks,Total Clearances,Successful Open Play Passes,Shots Off Target (inc woodwork),Corners Won,Tackles Lost,Foul Attempted Tackle,Index,Goals Conceded Inside Box,Recoveries,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Touches,Aerial Duels,Unsuccessful Long Passes,Tackles Won,Ground Duels won,Ground Duels lost,Assists (Intentional),Leftside Passes,Successful Passes Own Half,PutThrough/Blocked Distribution,Total Touches In Opposition Box,Home Goals,Away Goals,Winning Goal,Throw Ins to Opposition Player,Blocked Shots,Second Goal Assists,Unsuccessful lay-offs,Corners Taken (incl short corners),Right Foot Goals,Goals from Inside Box,Penalties Taken,Successful Corners into Box,Goals from Outside Box,Through balls,Goals,Attempts from Set Pieces,Shots On Target ( inc goals ),Unsuccessful Corners into Box,Offsides,Successful Crosses & Corners,Clean Sheets,Hit Woodwork,Clearances Off the Line,Successful Crosses open play,Left Foot Goals,Successful Launches,Handballs conceded,Foul Won Penalty,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,GK Successful Distribution,Headed Goals,Punches,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Saves made - parried,Goalkeeper Smother,Catches,Saves Made,Crosses not Claimed,Drops,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Own Goal Scored,Penalties Conceded,Penalties Faced,Overruns,Goal Kicks,Penalties Saved,Saves from Penalty,Set Pieces Goals,Penalties Off Target,Carries,Progressive Carries,Final Third Touches,Goals Openplay,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Last Player Tackle,Total Big Chances Saved,Other Goals
USA_MLS,2020,Portland Timbers,6qmzaju2rlnvj46dvycvalrkl,D. Asprilla,Forward,27,4.0,,3.0,1.0,3.0,,14.0,12.0,5.0,4.0,3.0,16.0,4.0,1.0,2.0,,2.0,9.0,,,2.0,7.0,3.0,4.0,3.0,,1.0,2.0,12.0,4.0,,1.0,3.0,7.0,12.0,1.0,46.0,1.0,,7.0,6.0,2.0,7.0,1.0,,,,7.0,2.0,,1.0,2.0,20.0,2.0,3.0,,,38.0,4.0,1.0,2.0,6.0,6.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Portland Timbers,8u8lde31ao6odpe4xetifykt1,J. Attinella,Goalkeeper,1,3.0,,,4.0,,1.0,7.0,,6.0,,,1.0,18.0,,,1.0,,1.0,,,,13.0,1.0,,1.0,1.0,,,27.0,,,,1.0,21.0,19.0,,90.0,,,,5.0,3.0,5.0,,8.0,,1.0,16.0,,,,,63.0,2.0,8.0,1.0,,39.0,1.0,6.0,,,,,6.0,16.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,10.0,,1.0,,4.0,,1.0,3.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Portland Timbers,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,Midfielder,10,153.0,4.0,67.0,2.0,1.0,8.0,171.0,65.0,101.0,16.0,7.0,71.0,107.0,9.0,15.0,2.0,10.0,36.0,4.0,5.0,8.0,260.0,9.0,10.0,9.0,15.0,32.0,17.0,388.0,76.0,1.0,4.0,2.0,287.0,374.0,13.0,665.0,1.0,3.0,35.0,120.0,15.0,185.0,34.0,27.0,,3.0,274.0,10.0,10.0,2.0,5.0,62.0,13.0,36.0,8.0,6.0,564.0,6.0,25.0,5.0,31.0,34.0,4.0,61.0,107.0,17.0,42.0,1.0,1.0,1.0,1.0,5.0,1.0,,4.0,,1.0,,1.0,1.0,2.0,2.0,,7.0,2.0,,5.0,1.0,1.0,,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Portland Timbers,8vcytrkvxzki08gxqpulol3hl,B. Bodily,Midfielder,98,8.0,1.0,4.0,,1.0,,6.0,4.0,2.0,1.0,2.0,5.0,3.0,,1.0,,,1.0,,,,13.0,1.0,,1.0,,1.0,,15.0,1.0,,1.0,,13.0,15.0,,15.0,,,4.0,3.0,,9.0,1.0,,,,13.0,,,,,82.0,,2.0,1.0,,22.0,1.0,1.0,2.0,3.0,1.0,,,4.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Portland Timbers,2fckiuro6y0tpq9p42vepkgdl,P. Bonilla,Defender,28,14.0,25.0,66.0,15.0,2.0,11.0,157.0,95.0,83.0,15.0,22.0,130.0,154.0,17.0,10.0,2.0,11.0,65.0,1.0,,19.0,242.0,13.0,9.0,13.0,28.0,20.0,3.0,334.0,59.0,14.0,16.0,19.0,251.0,326.0,77.0,982.0,4.0,8.0,65.0,75.0,14.0,131.0,20.0,9.0,2.0,25.0,243.0,3.0,2.0,8.0,10.0,30.0,12.0,48.0,7.0,4.0,618.0,35.0,24.0,14.0,49.0,46.0,,100.0,125.0,18.0,4.0,0.0,0.0,0.0,21.0,1.0,,,,,,,,,,,,,,,5.0,2.0,,1.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Portland Timbers,4d6cfs28p6vb6q1ijkw3dks7p,J. Cascante,Defender,18,15.0,3.0,8.0,8.0,1.0,4.0,38.0,17.0,35.0,1.0,4.0,45.0,68.0,6.0,1.0,1.0,3.0,19.0,,,5.0,89.0,5.0,,5.0,8.0,,5.0,143.0,14.0,1.0,16.0,12.0,108.0,137.0,,405.0,,,26.0,27.0,8.0,36.0,,19.0,2.0,18.0,103.0,3.0,,2.0,1.0,47.0,7.0,15.0,2.0,1.0,193.0,28.0,21.0,2.0,10.0,7.0,,52.0,72.0,3.0,8.0,0.0,1.0,0.0,,,,,,,1.0,,,,,1.0,,2.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Portland Timbers,b4etfnmz4dzoa4r9g0403catx,D. Chará,Midfielder,21,346.0,37.0,113.0,7.0,,21.0,194.0,197.0,145.0,19.0,48.0,212.0,436.0,40.0,21.0,3.0,36.0,94.0,5.0,4.0,48.0,1027.0,21.0,6.0,21.0,36.0,5.0,2.0,1250.0,94.0,16.0,9.0,6.0,1105.0,1189.0,5.0,1919.0,8.0,1.0,118.0,114.0,28.0,560.0,5.0,78.0,8.0,20.0,1052.0,1.0,2.0,18.0,37.0,55.0,25.0,184.0,8.0,32.0,1568.0,15.0,51.0,30.0,109.0,88.0,4.0,355.0,546.0,44.0,11.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,5.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Portland Timbers,f0vfopaxrv868q0vxmx8pbx05,Y. Chará,Midfielder,23,198.0,29.0,173.0,1.0,9.0,13.0,175.0,126.0,79.0,39.0,24.0,145.0,143.0,21.0,24.0,1.0,12.0,71.0,3.0,8.0,5.0,535.0,22.0,16.0,22.0,27.0,17.0,20.0,632.0,72.0,15.0,5.0,14.0,553.0,626.0,8.0,1328.0,,10.0,74.0,69.0,12.0,357.0,17.0,18.0,,3.0,547.0,7.0,9.0,10.0,2.0,64.0,11.0,100.0,16.0,7.0,876.0,19.0,7.0,14.0,69.0,57.0,3.0,118.0,203.0,21.0,80.0,2.0,2.0,2.0,,5.0,5.0,,,2.0,4.0,,,,,4.0,,13.0,,4.0,7.0,,,,7.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Portland Timbers,2064tn0xmtvyqn799kddgrnpx,S. Clark,Goalkeeper,12,139.0,2.0,,71.0,,21.0,219.0,5.0,213.0,,2.0,17.0,387.0,1.0,,3.0,,2.0,,,,319.0,21.0,,21.0,46.0,,,696.0,6.0,1.0,11.0,1.0,483.0,404.0,,1920.0,1.0,,15.0,167.0,30.0,68.0,,164.0,,20.0,321.0,,,1.0,,64.0,27.0,184.0,,,932.0,12.0,207.0,1.0,4.0,1.0,,170.0,415.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,5.0,,,,,20.0,,,,,,247.0,,7.0,24.0,44.0,4.0,82.0,14.0,3.0,11.0,68.0,1.0,,,,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,
USA_MLS,2020,Portland Timbers,d6vfmln3oxuel34y15hnp8bft,T. Conechny,Forward,19,24.0,5.0,19.0,,5.0,3.0,47.0,30.0,16.0,11.0,3.0,39.0,17.0,5.0,3.0,,1.0,24.0,,1.0,3.0,51.0,8.0,1.0,8.0,5.0,6.0,2.0,71.0,16.0,2.0,4.0,5.0,55.0,70.0,2.0,182.0,1.0,3.0,15.0,19.0,6.0,43.0,8.0,4.0,,1.0,55.0,1.0,2.0,1.0,1.0,86.0,6.0,13.0,3.0,1.0,128.0,9.0,,2.0,11.0,19.0,,11.0,13.0,6.0,6.0,0.0,0.0,0.0,,2.0,,,2.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
