liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Successful Open Play Passes,Unsuccessful Short Passes,Duels,Forward Passes,Corners Won,Throw Ins to Own Player,Goals Conceded Inside Box,Ground Duels lost,Unsuccessful Passes Own Half,Touches,Successful Passes Own Half,Substitute On,Penalty Goals Conceded,Index,Goals Conceded,Recoveries,Duels lost,Total Passes,Unsuccessful Crosses open play,Total Fouls Conceded,Yellow Cards,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Appearances,Games Played,Unsuccessful Dribbles,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Ground Duels,Successful Passes Opposition Half,Successful Short Passes,Home Goals,Away Goals,Winning Goal,Rightside Passes,Successful Long Passes,Goals Conceded Outside Box,Successful Launches,Total Tackles,Aerial Duels,Aerial Duels lost,Blocked Shots,Starts,Substitute Off,Total Touches In Opposition Box,Backward Passes,Unsuccessful Long Passes,Tackles Lost,Interceptions,Total Clearances,Unsuccessful Launches,Total Fouls Won,Aerial Duels won,Duels won,Tackles Won,Ground Duels won,Through balls,Successful Crosses & Corners,Handballs conceded,Last Man Tackle,Successful Crosses open play,Successful Dribbles,Key Passes (Attempt Assists),Foul Attempted Tackle,Blocks,Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Clean Sheets,Shots On Target ( inc goals ),Corners Taken (incl short corners),Throw Ins to Opposition Player,Unsuccessful Corners into Box,Total Shots,Left Foot Goals,Offsides,Goal Assists,Goals from Inside Box,Goals,Goals from Outside Box,Assists (Intentional),Hit Woodwork,Right Foot Goals,Penalties Taken,Successful Lay-offs,Unsuccessful lay-offs,Headed Goals,Penalty Goals,Foul Won Penalty,Second Goal Assists,GK Successful Distribution,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Penalties Conceded,Total Red Cards,Saves Made from Outside Box,Catches,Penalties Saved,Saves from Penalty,Saves made - parried,Punches,Saves Made,Penalties Faced,Saves Made from Inside Box,GK Unsuccessful Distribution,Drops,Overruns,Saves made - caught,Goal Kicks,Straight Red Cards,Penalties Off Target,Clearances Off the Line,Own Goal Scored,Goalkeeper Smother,Set Pieces Goals,Last Player Tackle,Crosses not Claimed
Mexico_Liga_MX,2021-2022,FC Juárez,607tofvezgkkphpbtcs84n6j9,M. Galván,Forward,10,63.0,425.0,28.0,158.0,130.0,19.0,46.0,39.0,2.0,2.0,7.0,15.0,7.0,258.0,65.0,1.0,1.0,10.0,8.0,25.0,18.0,164.0,2.0,1.0,,29.0,136.0,56.0,6.0,6.0,3.0,12.0,8.0,8.0,40.0,74.0,134.0,2.0,0.0,0.0,30.0,2.0,1.0,,6.0,6.0,3.0,2.0,5.0,4.0,9.0,39.0,9.0,2.0,2.0,2.0,2.0,9.0,3.0,28.0,4.0,25.0,1.0,3.0,,,,10.0,5.0,,,6.0,7.0,,4.0,5.0,,4.0,10.0,,,,2.0,2.0,,,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,btuoil44659nwc37lvydicvl5,Pedro Raul,Forward,34,89.0,585.0,48.0,129.0,81.0,45.0,90.0,33.0,6.0,,5.0,33.0,5.0,233.0,26.0,1.0,,10.0,9.0,13.0,57.0,137.0,,18.0,2.0,43.0,89.0,35.0,7.0,7.0,7.0,15.0,5.0,,43.0,63.0,87.0,0.0,2.0,0.0,22.0,2.0,4.0,,2.0,47.0,24.0,6.0,6.0,,34.0,47.0,3.0,,1.0,5.0,1.0,4.0,23.0,33.0,2.0,10.0,,,,,,4.0,1.0,5.0,1.0,11.0,2.0,1.0,8.0,,,,19.0,,4.0,1.0,1.0,2.0,1.0,1.0,,2.0,,6.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,b2mul0brh5ztvdurs5qtx3bl6,A. García,Midfielder,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,dwum0a33ais17ui5lyfr6iswl,J. García,Defender,24,92.0,1273.0,87.0,518.0,433.0,44.0,104.0,209.0,2.0,3.0,15.0,15.0,37.0,699.0,360.0,2.0,1.0,10.0,18.0,37.0,35.0,541.0,2.0,10.0,2.0,52.0,454.0,171.0,15.0,15.0,2.0,2.0,7.0,2.0,47.0,94.0,413.0,,,0.0,139.0,41.0,3.0,3.0,26.0,57.0,20.0,,13.0,3.0,5.0,22.0,43.0,11.0,16.0,62.0,20.0,6.0,37.0,69.0,15.0,32.0,,,,,,,1.0,4.0,10.0,5.0,5.0,2.0,,,1.0,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,5mxx6ycmrtqwypuyezdv0lqdx,M. García,Forward,32,222.0,1423.0,106.0,623.0,520.0,86.0,188.0,209.0,6.0,7.0,18.0,83.0,30.0,959.0,200.0,,1.0,10.0,21.0,95.0,95.0,644.0,13.0,32.0,5.0,118.0,538.0,154.0,16.0,16.0,15.0,31.0,28.0,42.0,161.0,358.0,511.0,,,0.0,164.0,27.0,3.0,,26.0,27.0,12.0,1.0,16.0,2.0,17.0,117.0,20.0,8.0,24.0,10.0,5.0,31.0,15.0,93.0,18.0,78.0,2.0,20.0,4.0,,7.0,21.0,32.0,17.0,2.0,8.0,12.0,3.0,2.0,28.0,1.0,16.0,10.0,,2.0,2.0,,,,2.0,,,,5.0,,,,,,,,10.0,,1.0,,,,,,,,,,,,,4.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,7uwz7gjobrhf0g0rv91h8dkgl,Pol García,Defender,4,50.0,445.0,43.0,209.0,167.0,20.0,38.0,86.0,1.0,2.0,12.0,9.0,20.0,269.0,115.0,4.0,1.0,10.0,13.0,24.0,17.0,215.0,,5.0,,23.0,172.0,51.0,8.0,8.0,1.0,2.0,5.0,,16.0,57.0,151.0,1.0,0.0,0.0,66.0,21.0,1.0,5.0,5.0,22.0,8.0,,4.0,1.0,3.0,12.0,23.0,2.0,6.0,18.0,16.0,1.0,14.0,21.0,3.0,7.0,,,1.0,,,1.0,1.0,3.0,2.0,1.0,2.0,,1.0,,2.0,,2.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,8hvgcyrjla6crn2toiqflxn85,H. González,Goalkeeper,1,125.0,1328.0,123.0,187.0,141.0,5.0,11.0,262.0,,,16.0,2.0,23.0,520.0,240.0,,,10.0,20.0,123.0,2.0,394.0,,1.0,2.0,100.0,271.0,75.0,15.0,15.0,,,1.0,,8.0,31.0,209.0,,,0.0,57.0,62.0,4.0,9.0,2.0,3.0,,,15.0,1.0,,,118.0,2.0,,9.0,39.0,4.0,3.0,9.0,,6.0,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,163.0,,,,,,12.0,6.0,1.0,1.0,3.0,5.0,38.0,1.0,26.0,38.0,1.0,,2.0,136.0,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,f0yb1lb942bcuxgk0djkr7ydx,J. Gómez,Defender,5,100.0,713.0,50.0,220.0,170.0,40.0,89.0,91.0,2.0,46.0,6.0,38.0,23.0,407.0,70.0,4.0,,10.0,9.0,40.0,47.0,226.0,8.0,15.0,1.0,35.0,176.0,52.0,12.0,12.0,7.0,15.0,15.0,8.0,69.0,107.0,168.0,,,0.0,29.0,8.0,3.0,1.0,16.0,20.0,9.0,1.0,8.0,6.0,10.0,54.0,10.0,7.0,4.0,16.0,4.0,7.0,11.0,42.0,9.0,31.0,,1.0,1.0,,1.0,8.0,3.0,8.0,3.0,3.0,7.0,,,1.0,15.0,,3.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,c37s3tox0mpaz9fvzxum774dl,A. Iniestra,Midfielder,6,14.0,257.0,11.0,94.0,83.0,5.0,20.0,24.0,,,6.0,7.0,5.0,120.0,64.0,1.0,1.0,10.0,7.0,7.0,10.0,97.0,1.0,4.0,,7.0,86.0,40.0,4.0,4.0,,,4.0,1.0,14.0,22.0,84.0,,,0.0,23.0,2.0,1.0,,4.0,6.0,3.0,,3.0,1.0,,10.0,6.0,2.0,2.0,3.0,3.0,3.0,3.0,10.0,2.0,7.0,,,,,,,,3.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,5qih0mpbm50gx2fu5kum3nxlh,J. Intriago,Midfielder,35,105.0,1080.0,59.0,572.0,515.0,36.0,98.0,146.0,1.0,1.0,12.0,36.0,30.0,757.0,280.0,1.0,,10.0,16.0,65.0,43.0,599.0,7.0,9.0,3.0,48.0,540.0,193.0,13.0,13.0,1.0,8.0,20.0,19.0,86.0,264.0,506.0,1.0,1.0,2.0,152.0,34.0,4.0,4.0,21.0,12.0,7.0,3.0,12.0,1.0,7.0,108.0,23.0,5.0,7.0,10.0,14.0,20.0,5.0,55.0,16.0,50.0,,4.0,,,1.0,9.0,6.0,8.0,,1.0,11.0,2.0,5.0,14.0,,9.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Mexico_Liga_MX,2021-2022,FC Juárez,71mkms16395b6py3grp5p0mw9,M. Laínez,Midfielder,20,138.0,934.0,42.0,276.0,234.0,35.0,73.0,54.0,11.0,15.0,4.0,33.0,10.0,492.0,105.0,5.0,,10.0,4.0,35.0,37.0,279.0,52.0,10.0,,84.0,237.0,52.0,15.0,15.0,10.0,20.0,19.0,52.0,61.0,143.0,227.0,1.0,0.0,0.0,106.0,10.0,,2.0,9.0,12.0,4.0,6.0,10.0,7.0,18.0,67.0,7.0,5.0,2.0,3.0,5.0,12.0,8.0,36.0,4.0,28.0,,11.0,,,11.0,8.0,12.0,8.0,1.0,7.0,10.0,2.0,6.0,,,,13.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,7rqcv7y6zuzt0atl86srsww2y,J. López,Forward,30,6.0,47.0,2.0,4.0,2.0,2.0,8.0,,1.0,,2.0,4.0,1.0,15.0,2.0,2.0,,10.0,2.0,2.0,8.0,5.0,1.0,,,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,,,0.0,1.0,,,,,4.0,4.0,1.0,,,4.0,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,8fdn4ollhabj63gxxzijpdroq,Ó. Macías,Midfielder,20,2.0,2.0,2.0,3.0,1.0,2.0,,2.0,,,1.0,,1.0,3.0,,1.0,,10.0,1.0,1.0,,3.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,4k9tjk42om3xdrb9pkxckeuad,J. Madueña,Defender,23,17.0,79.0,7.0,23.0,16.0,5.0,7.0,8.0,,5.0,4.0,3.0,2.0,51.0,8.0,2.0,,10.0,4.0,1.0,3.0,23.0,,,,5.0,16.0,9.0,3.0,3.0,1.0,2.0,2.0,,7.0,9.0,14.0,,,0.0,,2.0,,,2.0,,,,1.0,1.0,1.0,6.0,2.0,1.0,,3.0,,2.0,,4.0,1.0,4.0,,1.0,,,1.0,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,aa2xoll507ooasw4s2wavh9ex,Fernandinho,Forward,0,23.0,116.0,6.0,46.0,40.0,5.0,24.0,9.0,2.0,,1.0,13.0,,80.0,13.0,2.0,,10.0,1.0,7.0,16.0,46.0,6.0,5.0,1.0,13.0,40.0,4.0,3.0,3.0,4.0,7.0,1.0,7.0,21.0,28.0,39.0,,,0.0,13.0,1.0,,,3.0,3.0,3.0,3.0,1.0,1.0,10.0,20.0,1.0,2.0,1.0,,,2.0,,8.0,1.0,8.0,,1.0,,,1.0,3.0,1.0,3.0,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,1q32xvcfzzy1alinnbtovwyc5,H. Marín,Defender,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,89hekdywmtzt4gftz196oxgmi,A. Medina,Midfielder,17,187.0,963.0,80.0,338.0,258.0,63.0,142.0,96.0,10.0,8.0,13.0,62.0,22.0,594.0,88.0,5.0,2.0,10.0,13.0,76.0,70.0,342.0,16.0,10.0,3.0,78.0,262.0,142.0,15.0,15.0,22.0,47.0,23.0,20.0,125.0,188.0,248.0,1.0,0.0,0.0,48.0,14.0,,,25.0,17.0,8.0,5.0,10.0,7.0,23.0,56.0,17.0,14.0,11.0,5.0,4.0,12.0,9.0,72.0,11.0,63.0,,14.0,,,6.0,27.0,16.0,8.0,,6.0,8.0,1.0,1.0,12.0,2.0,3.0,7.0,,,1.0,,1.0,1.0,1.0,,1.0,,4.0,,,,,,,1.0,8.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,ct2l9vkkkxyv2i4y1m0copox6,A. Mora,Defender,2,18.0,192.0,14.0,76.0,63.0,8.0,21.0,25.0,,3.0,3.0,8.0,6.0,118.0,44.0,4.0,,10.0,5.0,7.0,13.0,77.0,,5.0,2.0,8.0,63.0,11.0,5.0,5.0,,2.0,1.0,,10.0,19.0,54.0,,,0.0,33.0,9.0,2.0,2.0,1.0,11.0,5.0,,1.0,,3.0,8.0,6.0,1.0,5.0,18.0,2.0,,6.0,8.0,,2.0,,,,,,1.0,,4.0,5.0,1.0,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,ezratbmd12n6w0exn0uvlc4fe,F. Nevárez,Defender,0,4.0,16.0,1.0,2.0,1.0,,4.0,1.0,,1.0,1.0,1.0,,8.0,,1.0,,10.0,1.0,,3.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,0.0,1.0,,,,,3.0,2.0,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,en76b7xi8bu93m0zfxogirhsl,M. Olivera,Defender,15,151.0,1312.0,122.0,693.0,575.0,56.0,73.0,287.0,1.0,20.0,14.0,19.0,48.0,906.0,395.0,,,10.0,19.0,70.0,37.0,720.0,6.0,8.0,2.0,80.0,598.0,103.0,15.0,15.0,4.0,5.0,21.0,6.0,46.0,209.0,536.0,1.0,0.0,0.0,270.0,62.0,5.0,14.0,12.0,27.0,18.0,2.0,15.0,,10.0,60.0,66.0,6.0,15.0,39.0,29.0,11.0,9.0,36.0,6.0,27.0,2.0,6.0,1.0,,4.0,4.0,10.0,5.0,9.0,8.0,9.0,3.0,3.0,1.0,5.0,,11.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,3.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,7pm6d0unmmikp9q289u1ndknp,L. Pavez,Defender,3,12.0,131.0,8.0,63.0,56.0,6.0,10.0,25.0,1.0,9.0,4.0,2.0,2.0,91.0,19.0,3.0,1.0,10.0,4.0,10.0,6.0,65.0,1.0,1.0,,7.0,57.0,8.0,4.0,4.0,,1.0,3.0,1.0,3.0,41.0,55.0,,,0.0,27.0,2.0,,,1.0,7.0,4.0,1.0,1.0,,,5.0,2.0,,1.0,2.0,2.0,,3.0,4.0,1.0,1.0,,3.0,,,3.0,,1.0,1.0,2.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,FC Juárez,a3vqeuqyswgt9f41454z73lxx,F. Rodríguez,Goalkeeper,33,30.0,202.0,30.0,24.0,20.0,,1.0,46.0,,,4.0,,5.0,89.0,33.0,1.0,1.0,10.0,5.0,15.0,,68.0,,,,25.0,38.0,11.0,3.0,3.0,,,,,,5.0,26.0,,,0.0,11.0,12.0,1.0,3.0,,1.0,,,2.0,,,,30.0,,,4.0,6.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,3.0,,1.0,1.0,3.0,3.0,8.0,2.0,5.0,19.0,,,1.0,36.0,,,,,,,,
