liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals Conceded,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Starts,Total Tackles,Rightside Passes,Time Played,Unsuccessful Long Passes,Times Tackled,Ground Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Losses Of Possession,Unsuccessful Short Passes,Goals Conceded Outside Box,Unsuccessful Passes Opposition Half,Tackles Lost,Tackles Won,Clean Sheets,Aerial Duels,Foul Attempted Tackle,Recoveries,Goals Conceded Inside Box,Total Passes,Successful Open Play Passes,Open Play Passes,Duels lost,Unsuccessful Passes Own Half,Interceptions,Touches,Aerial Duels won,Total Clearances,Ground Duels,Duels,Backward Passes,Successful Long Passes,Ground Duels lost,Forward Passes,Appearances,Index,Duels won,Successful Passes Own Half,Successful Short Passes,Key Passes (Attempt Assists),Leftside Passes,Blocks,Successful Passes Opposition Half,Home Goals,Away Goals,Winning Goal,Throw Ins to Own Player,Unsuccessful Launches,Unsuccessful Crosses open play,Substitute Off,Throw Ins to Opposition Player,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Substitute On,Total Shots,Unsuccessful Dribbles,Total Fouls Won,Aerial Duels lost,Successful Dribbles,Handballs conceded,Blocked Shots,Shots Off Target (inc woodwork),Successful Launches,Unsuccessful lay-offs,Successful Lay-offs,Offsides,Yellow Cards,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Total Touches In Opposition Box,Saves made - parried,Punches,Goals from Inside Box,Attempts from Set Pieces,Assists (Intentional),Right Foot Goals,Corners Won,Penalty Goals,Penalties Taken,Shots On Target ( inc goals ),Goal Assists,Successful Crosses & Corners,Goals,Successful Crosses open play,Goalkeeper Smother,Saves Made from Outside Box,Total Red Cards,Straight Red Cards,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Through balls,Second Goal Assists,Drops,Hit Woodwork,Left Foot Goals,Clearances Off the Line,Own Goal Scored,Headed Goals,Saves made - caught,Catches,Penalty Goals Conceded,Goals from Outside Box,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Foul Won Penalty,Set Pieces Goals,Other Goals
Concacaf_Concacaf_Champions_Cup,2021,Philadelphia Union,42eyoeidtcnf2l4eag73qp36y,P. Aaronson,Midfielder,30,1.0,2.0,,3.0,,,,14.0,,2.0,,,3.0,,,1.0,,,,,,,2.0,3.0,3.0,3.0,3.0,,,8.0,,,3.0,3.0,,,3.0,,1.0,10.0,,1.0,3.0,,3.0,,2.0,0.0,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Philadelphia Union,6761vkpm5baaimcyxq3y5r2z9,A. Bedoya,Midfielder,11,6.0,4.0,16.0,147.0,6.0,13.0,17.0,525.0,6.0,3.0,15.0,48.0,72.0,42.0,1.0,47.0,3.0,10.0,2.0,29.0,14.0,22.0,3.0,195.0,146.0,194.0,41.0,11.0,6.0,273.0,15.0,7.0,42.0,71.0,33.0,8.0,27.0,69.0,6.0,38.0,30.0,43.0,139.0,8.0,76.0,2.0,107.0,0.0,0.0,0.0,4.0,3.0,10.0,2.0,,6.0,13.0,10.0,,2.0,1.0,1.0,14.0,1.0,,2.0,2.0,1.0,,2.0,1.0,1.0,,,,,14.0,,,,,,,4.0,,,,,3.0,,3.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Philadelphia Union,c749lw8agh1uzwt0i70gw2hg5,J. Bendik,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Philadelphia Union,vii7iwznqiwigznyp13a6505,A. Blake,Goalkeeper,18,6.0,5.0,,64.0,6.0,,6.0,540.0,64.0,,1.0,64.0,64.0,,1.0,58.0,,,3.0,2.0,,39.0,4.0,128.0,36.0,62.0,,6.0,,164.0,2.0,3.0,1.0,3.0,,38.0,,116.0,6.0,65.0,3.0,31.0,26.0,,6.0,,33.0,0.0,0.0,0.0,,22.0,,,,,,,,,,1.0,,,,,,10.0,,,,,28.0,11.0,24.0,17.0,,7.0,1.0,,,,,,,,,,,,,,6.0,,,,,,,,1.0,,,,,,,4.0,1.0,,,1.0,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Philadelphia Union,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,Forward,19,4.0,3.0,5.0,23.0,2.0,1.0,6.0,180.0,,3.0,3.0,15.0,26.0,15.0,,18.0,,1.0,,16.0,2.0,5.0,3.0,38.0,20.0,35.0,17.0,,2.0,64.0,9.0,,13.0,29.0,12.0,,10.0,9.0,4.0,45.0,12.0,7.0,23.0,,11.0,,16.0,0.0,0.0,0.0,,,3.0,1.0,,,4.0,3.0,2.0,4.0,1.0,1.0,7.0,1.0,,3.0,2.0,,,,,,,,,,12.0,,,,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Philadelphia Union,6p163a141a95x53qat9wers2d,A. Collin,Defender,78,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,95.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Philadelphia Union,b4e6lsrz4cmr2q50235620qnd,J. Elliott,Defender,3,6.0,5.0,12.0,162.0,6.0,6.0,64.0,540.0,23.0,1.0,10.0,35.0,40.0,12.0,1.0,23.0,2.0,4.0,3.0,19.0,5.0,39.0,4.0,197.0,152.0,185.0,22.0,12.0,7.0,262.0,11.0,25.0,24.0,43.0,5.0,26.0,14.0,91.0,6.0,51.0,21.0,105.0,136.0,1.0,37.0,5.0,57.0,0.0,0.0,0.0,,12.0,,,1.0,5.0,5.0,,,5.0,,2.0,8.0,2.0,,,4.0,3.0,,,,1.0,,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Philadelphia Union,cqfbp8me2n00cve66v797omvp,S. Findlay,Defender,4,1.0,,,8.0,,,2.0,23.0,,,,,,,,,,,,,,,,8.0,8.0,8.0,,,,10.0,,2.0,,,,1.0,,4.0,1.0,53.0,,8.0,7.0,,2.0,,,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Philadelphia Union,5etbjbt2bng4cv7hb5i4afxpm,L. Flach,Midfielder,31,6.0,4.0,7.0,107.0,6.0,12.0,45.0,477.0,8.0,3.0,23.0,28.0,38.0,20.0,1.0,29.0,4.0,8.0,,9.0,4.0,31.0,3.0,135.0,105.0,133.0,23.0,4.0,6.0,199.0,4.0,3.0,41.0,50.0,24.0,1.0,18.0,44.0,6.0,45.0,27.0,41.0,106.0,1.0,22.0,2.0,67.0,0.0,0.0,0.0,,3.0,5.0,5.0,,7.0,10.0,5.0,,1.0,1.0,7.0,5.0,4.0,1.0,,,,,,,,,,,,2.0,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,Philadelphia Union,cnqxbvy77blk2ulx06t65it49,A. Fontana,Midfielder,21,4.0,1.0,3.0,42.0,3.0,5.0,18.0,259.0,,6.0,11.0,6.0,22.0,6.0,,8.0,1.0,4.0,2.0,3.0,2.0,12.0,1.0,48.0,42.0,48.0,16.0,1.0,,89.0,,,24.0,27.0,10.0,,13.0,12.0,4.0,50.0,11.0,12.0,42.0,1.0,8.0,,30.0,1.0,1.0,0.0,,,3.0,1.0,,3.0,5.0,3.0,1.0,5.0,1.0,4.0,3.0,2.0,,1.0,2.0,,,3.0,1.0,,,,,,10.0,,,2.0,,,2.0,1.0,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
