liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,San Antonio FC,3pdvtrto3y3du3uw3tl41tp05,I. Bailone,Midfielder,25,2.0,2.0,657.0,1.0,11.0,4.0,1.0,3.0,157.0,6.0,13.0,34.0,3.0,73.0,4.0,3.0,6.0,5.0,10.0,,32.0,98.0,24.0,8.0,60.0,1.0,160.0,4.0,15.0,5.0,90.0,7.0,19.0,66.0,,33.0,10.0,,51.0,7.0,27.0,6.0,11.0,17.0,277.0,,17.0,6.0,,56.0,62.0,33.0,10.0,66.0,9.0,4.0,3.0,15.0,,41.0,4.0,129.0,2.0,7.0,3.0,2.0,17.0,,1.0,,2.0,31.0,31.0,2.0,91.0,94.0,73.0,3.0,1.0,5.0,63.0,3.0,5.0,25.0,1.0,,,1.0,,,1.0,1.0,1.0,,,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,San Antonio FC,7l0yp1xghp73tvinvgx96p8q2,F. Bernal,Forward,46,,,3.0,,1.0,,,,3.0,,,,,1.0,2.0,,2.0,,,,,3.0,,,,,3.0,,1.0,1.0,1.0,,,2.0,,,,,1.0,,,,,1.0,6.0,,1.0,1.0,,2.0,1.0,,10.0,2.0,,,,,,1.0,,3.0,1.0,,,,1.0,,,,,1.0,2.0,,1.0,1.0,1.0,,,,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,San Antonio FC,a8ngovgs2qfu5udzb97kelg16,E. Bryant,Midfielder,18,,,29.0,2.0,2.0,,,,12.0,,1.0,,,4.0,,,2.0,,1.0,,1.0,10.0,1.0,,5.0,,12.0,,1.0,,4.0,1.0,1.0,7.0,,3.0,,,8.0,,2.0,,,,21.0,1.0,2.0,1.0,,4.0,5.0,1.0,10.0,1.0,,1.0,,1.0,,,1.0,5.0,,1.0,,1.0,2.0,1.0,,,,3.0,4.0,,5.0,5.0,1.0,,,,4.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,San Antonio FC,7gmr158kf2dqf7f2bqmg0n9pl,M. Cardone,Goalkeeper,37,,,1110.0,,,,31.0,,113.0,,1.0,,,68.0,60.0,,129.0,,,,,136.0,72.0,,1.0,1.0,270.0,,,,58.0,12.0,,130.0,,20.0,,,105.0,,106.0,12.0,,25.0,371.0,,12.0,,,1.0,224.0,,10.0,6.0,,82.0,,1.0,,6.0,,7.0,12.0,12.0,,,12.0,,,,,1.0,26.0,,56.0,140.0,6.0,,,,1.0,,,,0.0,,,,,,,,,,105.0,,33.0,,9.0,,,1.0,8.0,14.0,9.0,19.0,1.0,,1.0,41.0,4.0,,,,,,,,,,
USA_USL_Championship,2020,San Antonio FC,6rttmj7fttz67bq1qgk1jf8q1,G. Di Renzo,Forward,7,18.0,4.0,677.0,,9.0,9.0,,3.0,159.0,13.0,13.0,47.0,2.0,87.0,1.0,3.0,5.0,10.0,8.0,1.0,25.0,101.0,31.0,16.0,45.0,,166.0,7.0,27.0,4.0,114.0,7.0,20.0,50.0,,42.0,8.0,,62.0,6.0,25.0,8.0,17.0,7.0,317.0,2.0,17.0,15.0,,83.0,43.0,44.0,10.0,64.0,12.0,2.0,2.0,16.0,,29.0,5.0,137.0,4.0,8.0,,19.0,17.0,1.0,,1.0,,48.0,34.0,3.0,109.0,116.0,54.0,,,11.0,73.0,5.0,5.0,35.0,1.0,3.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,San Antonio FC,4qo8t2en3surrx8hpyccworft,L. Doyle,Defender,15,3.0,,681.0,1.0,2.0,,11.0,,302.0,2.0,2.0,19.0,1.0,81.0,26.0,2.0,56.0,4.0,1.0,1.0,14.0,101.0,149.0,9.0,34.0,2.0,319.0,1.0,17.0,,173.0,14.0,2.0,90.0,,76.0,1.0,,70.0,,38.0,7.0,9.0,23.0,428.0,,9.0,11.0,6.0,31.0,171.0,12.0,10.0,33.0,1.0,56.0,1.0,2.0,,23.0,1.0,68.0,44.0,15.0,,3.0,9.0,,,,1.0,21.0,53.0,,218.0,229.0,37.0,1.0,,3.0,35.0,6.0,11.0,10.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,San Antonio FC,ad8w1ymipywxvgekz79eqjqw9,J. Enríquez,Forward,8,,,149.0,,8.0,1.0,,,50.0,3.0,18.0,18.0,,29.0,2.0,,2.0,2.0,4.0,1.0,2.0,35.0,12.0,3.0,7.0,,50.0,1.0,2.0,5.0,40.0,2.0,6.0,9.0,,8.0,1.0,,6.0,,6.0,1.0,3.0,3.0,102.0,,9.0,,,33.0,16.0,10.0,10.0,13.0,2.0,1.0,,3.0,,2.0,10.0,37.0,1.0,3.0,,,9.0,,,,,22.0,8.0,,41.0,41.0,4.0,,,2.0,24.0,1.0,1.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,San Antonio FC,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,Forward,17,16.0,1.0,1196.0,1.0,4.0,6.0,3.0,2.0,342.0,13.0,77.0,105.0,8.0,205.0,4.0,,10.0,9.0,11.0,1.0,11.0,246.0,81.0,39.0,61.0,,349.0,8.0,11.0,49.0,271.0,12.0,22.0,71.0,5.0,101.0,24.0,,96.0,12.0,72.0,13.0,20.0,20.0,733.0,32.0,17.0,6.0,2.0,216.0,86.0,52.0,10.0,118.0,11.0,7.0,3.0,29.0,,1.0,36.0,228.0,3.0,13.0,,45.0,17.0,25.0,,,3.0,99.0,57.0,1.0,273.0,278.0,12.0,3.0,4.0,18.0,110.0,21.0,10.0,117.0,1.0,2.0,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,San Antonio FC,57euk9qqlxfnym38p12cpmml1,H. Gorskie,Defender,27,,,1076.0,,1.0,1.0,8.0,1.0,458.0,1.0,3.0,26.0,,123.0,24.0,1.0,59.0,2.0,1.0,1.0,21.0,127.0,239.0,12.0,58.0,1.0,479.0,1.0,28.0,1.0,320.0,10.0,2.0,117.0,,121.0,1.0,,80.0,2.0,59.0,12.0,6.0,37.0,581.0,,13.0,8.0,8.0,58.0,218.0,8.0,10.0,43.0,1.0,42.0,,11.0,,20.0,,99.0,31.0,11.0,,,13.0,,,,,35.0,114.0,1.0,346.0,362.0,41.0,,,5.0,56.0,7.0,12.0,23.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,
USA_USL_Championship,2020,San Antonio FC,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,Defender,30,1.0,,441.0,22.0,6.0,,1.0,,164.0,1.0,,33.0,2.0,60.0,9.0,,13.0,8.0,1.0,1.0,8.0,48.0,72.0,6.0,24.0,,167.0,,6.0,,123.0,6.0,1.0,37.0,,15.0,1.0,,21.0,1.0,25.0,3.0,10.0,17.0,248.0,,9.0,4.0,2.0,16.0,72.0,4.0,10.0,17.0,,7.0,2.0,1.0,,10.0,,34.0,14.0,7.0,,1.0,9.0,,,,,9.0,47.0,,127.0,130.0,18.0,,,4.0,17.0,2.0,5.0,7.0,0.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
