liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Ground Duels lost,Shots Off Target (inc woodwork),Successful Dribbles,Total Fouls Conceded,Leftside Passes,Penalty Goals Conceded,Ground Duels won,Throw Ins to Opposition Player,Recoveries,Throw Ins to Own Player,Goals Conceded Outside Box,Total Passes,Clearances Off the Line,Touches,Aerial Duels lost,Shots On Target ( inc goals ),Unsuccessful Passes Own Half,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Duels,Total Touches In Opposition Box,Corners Won,Ground Duels,Unsuccessful Crosses open play,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Index,Duels won,Hit Woodwork,Yellow Cards,Successful Open Play Passes,Successful Passes Own Half,Successful Lay-offs,Successful Short Passes,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Duels lost,Successful Crosses & Corners,Successful Crosses open play,Total Shots,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Tackles,Unsuccessful Short Passes,Backward Passes,Forward Passes,Aerial Duels won,Appearances,Clean Sheets,Successful Passes Opposition Half,Unsuccessful Dribbles,Games Played,Total Clearances,Tackles Won,Tackles Lost,Aerial Duels,Open Play Passes,Key Passes (Attempt Assists),Unsuccessful Launches,Times Tackled,Successful Long Passes,Total Fouls Won,Rightside Passes,Successful Launches,PutThrough/Blocked Distribution,Interceptions,Blocks,Starts,Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Winning Goal,Corners Taken (incl short corners),Through balls,Substitute Off,Substitute On,Unsuccessful Corners into Box,Goals from Inside Box,Handballs conceded,Goals,Right Foot Goals,Blocked Shots,Overruns,Unsuccessful lay-offs,Home Goals,Away Goals,Successful Corners into Box,Last Player Tackle,Left Foot Goals,Offsides,Goals from Outside Box,Headed Goals,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Penalties Conceded,Attempts from Set Pieces,Red Cards - 2nd Yellow,Goal Kicks,GK Successful Distribution,Foul Won Penalty,Second Goal Assists,Saves Made from Outside Box,Saves Made,Penalties Faced,GK Unsuccessful Distribution,Punches,Catches,Goalkeeper Smother,Saves Made from Inside Box,Drops,Saves made - parried,Set Pieces Goals,Penalties Taken,Penalty Goals,Own Goal Scored,Saves made - caught,Saves from Penalty,Penalties Saved,Crosses not Claimed,Other Goals,Penalties Off Target
Mexico_Liga_MX,2023-2024,CF Cruz Azul,2yb5ohfkaeqz1fj4yecac7tp0,B. Gamboa,Forward,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,35qgvl9ukqvibir1nohf8jhbe,J. García,Defender,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,d35wc44m5l0437fxr39o4ss15,A. Gudiño,Goalkeeper,1,148.0,3.0,,,1.0,43.0,4.0,2.0,,103.0,,5.0,325.0,,449.0,,1.0,19.0,180.0,1218.0,7.0,1.0,,5.0,,17.0,,10.0,4.0,,3.0,94.0,128.0,,112.0,144.0,,3.0,,,1.0,22.0,145.0,,1.0,,244.0,2.0,14.0,2.0,52.0,,14.0,8.0,,,2.0,155.0,,26.0,,68.0,2.0,38.0,14.0,,,,13.0,1.0,126.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,117.0,112.0,,,16.0,48.0,4.0,54.0,2.0,10.0,2.0,32.0,2.0,18.0,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,crqco9f28zcsde9a4rgoleo0k,R. Guerrero,Defender,30,50.0,13.0,3.0,6.0,9.0,92.0,2.0,23.0,1.0,24.0,,2.0,242.0,,315.0,8.0,,17.0,202.0,463.0,60.0,5.0,,36.0,1.0,12.0,1.0,10.0,39.0,,4.0,194.0,119.0,,183.0,20.0,2.0,21.0,1.0,1.0,3.0,14.0,40.0,12.0,20.0,20.0,95.0,16.0,10.0,,84.0,1.0,10.0,7.0,9.0,3.0,24.0,233.0,1.0,5.0,3.0,19.0,5.0,35.0,,7.0,16.0,4.0,3.0,4.0,24.0,0.0,,,1.0,7.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,1yaltijxes8x1ftlfs9aawwyx,A. Gutiérrez,Midfielder,14,27.0,10.0,,2.0,3.0,37.0,,8.0,,12.0,1.0,1.0,113.0,,147.0,3.0,,2.0,102.0,175.0,22.0,4.0,,18.0,4.0,2.0,4.0,10.0,9.0,,,100.0,33.0,4.0,97.0,2.0,2.0,13.0,1.0,,,3.0,11.0,3.0,9.0,26.0,20.0,1.0,9.0,,70.0,1.0,9.0,,3.0,,4.0,111.0,3.0,,4.0,5.0,3.0,30.0,,4.0,1.0,,2.0,2.0,13.0,0.0,2.0,1.0,2.0,7.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,Midfielder,18,128.0,28.0,3.0,8.0,7.0,169.0,3.0,36.0,10.0,61.0,76.0,6.0,457.0,,701.0,12.0,,28.0,393.0,1076.0,92.0,24.0,10.0,64.0,18.0,11.0,18.0,10.0,52.0,,2.0,390.0,197.0,2.0,377.0,16.0,9.0,40.0,9.0,9.0,3.0,17.0,64.0,17.0,48.0,119.0,137.0,16.0,16.0,,205.0,7.0,16.0,11.0,9.0,8.0,28.0,454.0,15.0,8.0,13.0,16.0,11.0,32.0,2.0,25.0,10.0,3.0,13.0,3.0,54.0,0.0,,3.0,7.0,3.0,,,,,,2.0,1.0,,,,,,,1.0,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,5ieu7s86ps0ppj5cb8qbjo3dg,L. Iturbide,Midfielder,31,8.0,3.0,,,2.0,3.0,,,1.0,1.0,4.0,,13.0,,28.0,1.0,2.0,3.0,8.0,45.0,6.0,1.0,,3.0,,1.0,,10.0,2.0,,1.0,8.0,4.0,,8.0,,,4.0,,,2.0,1.0,5.0,,5.0,6.0,4.0,2.0,1.0,,4.0,,1.0,2.0,,,3.0,13.0,,,1.0,,,,,1.0,3.0,,1.0,1.0,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,1whcbtjb0eq6dtl3357xclmok,C. Jiménez,Midfielder,32,12.0,7.0,,,4.0,11.0,1.0,3.0,,9.0,,,47.0,,63.0,,,2.0,42.0,93.0,10.0,,,10.0,,2.0,,10.0,3.0,,1.0,42.0,29.0,,38.0,2.0,,7.0,,,,2.0,5.0,3.0,3.0,5.0,14.0,,2.0,,13.0,,2.0,,2.0,1.0,,47.0,,1.0,2.0,4.0,,17.0,,,3.0,,1.0,3.0,3.0,0.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,3e9svasemtenwlwxqda3o9jvt,S. Jurado,Goalkeeper,25,37.0,,,1.0,1.0,23.0,1.0,1.0,,19.0,,2.0,109.0,,128.0,,,9.0,75.0,309.0,3.0,,,1.0,,5.0,,10.0,3.0,,1.0,47.0,64.0,,61.0,34.0,,,,,,7.0,34.0,,,,67.0,2.0,4.0,,11.0,,4.0,1.0,,,2.0,72.0,,14.0,,14.0,1.0,19.0,4.0,,,,4.0,,25.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,29.0,25.0,,,1.0,5.0,1.0,9.0,1.0,2.0,,4.0,,2.0,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,31dp67pr3e23fjt8diy1u3fca,É. Lira,Midfielder,6,112.0,45.0,1.0,9.0,5.0,195.0,5.0,51.0,1.0,99.0,3.0,6.0,680.0,,831.0,17.0,,22.0,600.0,1130.0,126.0,1.0,1.0,96.0,1.0,19.0,1.0,10.0,64.0,,,585.0,342.0,6.0,561.0,27.0,8.0,62.0,,,1.0,25.0,80.0,24.0,53.0,94.0,165.0,13.0,13.0,,258.0,2.0,13.0,10.0,12.0,12.0,30.0,664.0,8.0,11.0,19.0,39.0,20.0,226.0,,17.0,11.0,2.0,13.0,4.0,59.0,0.0,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,5cbxfkqqkspcz8fj9aavh5n1l,A. Lotti,Forward,21,11.0,4.0,3.0,,,2.0,,3.0,,4.0,,,25.0,,40.0,6.0,1.0,,19.0,131.0,16.0,2.0,,7.0,,4.0,,10.0,6.0,,,15.0,9.0,,19.0,,1.0,10.0,,,4.0,4.0,6.0,2.0,6.0,11.0,7.0,3.0,3.0,,10.0,1.0,3.0,,1.0,1.0,9.0,21.0,3.0,,3.0,,1.0,5.0,,1.0,,,1.0,,6.0,0.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,ebkkhbtt1kvxn9agafp2jil1w,A. Montaño,Midfielder,10,55.0,17.0,6.0,5.0,6.0,62.0,,18.0,,27.0,1.0,1.0,243.0,,318.0,3.0,1.0,14.0,207.0,514.0,42.0,3.0,,35.0,1.0,5.0,3.0,10.0,22.0,,,203.0,89.0,8.0,198.0,11.0,4.0,20.0,2.0,2.0,7.0,6.0,36.0,5.0,25.0,47.0,56.0,4.0,9.0,,120.0,3.0,9.0,5.0,3.0,2.0,7.0,239.0,4.0,8.0,8.0,9.0,8.0,78.0,,11.0,5.0,2.0,7.0,3.0,25.0,0.0,3.0,2.0,4.0,2.0,1.0,,,,,2.0,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,77x0j0keofxem6m9oddlfyvbo,A. Morales,Midfielder,31,3.0,3.0,,,1.0,,,,,,3.0,,6.0,,13.0,1.0,,,6.0,5.0,4.0,,,3.0,,,,10.0,,,,6.0,,,6.0,,,4.0,,,,,,,,4.0,,,2.0,,6.0,,2.0,,,,1.0,6.0,,,2.0,,,2.0,,,,,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,8e0we3usnv24xj6ejm5drax1x,I. Rivero,Midfielder,15,282.0,78.0,7.0,12.0,20.0,108.0,5.0,68.0,11.0,62.0,112.0,3.0,579.0,,1047.0,24.0,11.0,32.0,453.0,1226.0,186.0,23.0,23.0,146.0,46.0,19.0,81.0,10.0,84.0,1.0,5.0,436.0,160.0,7.0,415.0,38.0,23.0,102.0,22.0,11.0,18.0,22.0,126.0,33.0,88.0,119.0,229.0,16.0,15.0,2.0,315.0,12.0,15.0,27.0,16.0,17.0,40.0,560.0,30.0,22.0,30.0,38.0,23.0,123.0,5.0,41.0,9.0,6.0,13.0,9.0,175.0,0.0,42.0,1.0,,2.0,30.0,,4.0,1.0,1.0,6.0,1.0,,0.0,1.0,9.0,,,1.0,1.0,,,,2.0,2.0,1.0,8.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,dmtsbln16ttjoymm2rqfuyw2x,C. Rodríguez,Midfielder,19,152.0,45.0,2.0,7.0,11.0,175.0,3.0,35.0,,74.0,6.0,4.0,701.0,,863.0,8.0,8.0,18.0,614.0,1049.0,88.0,9.0,7.0,80.0,11.0,13.0,19.0,10.0,35.0,,3.0,595.0,278.0,10.0,555.0,23.0,5.0,53.0,8.0,1.0,10.0,17.0,87.0,15.0,64.0,128.0,181.0,,13.0,1.0,344.0,7.0,13.0,3.0,8.0,7.0,8.0,681.0,13.0,3.0,18.0,59.0,13.0,217.0,3.0,12.0,13.0,,13.0,3.0,88.0,0.0,14.0,4.0,7.0,,6.0,,,,,4.0,1.0,1.0,,,5.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,1cyhpfi77dom7gmpuownxlcrt,L. Romo,Midfielder,27,221.0,48.0,14.0,15.0,11.0,259.0,2.0,55.0,1.0,117.0,5.0,1.0,956.0,,1186.0,17.0,3.0,31.0,804.0,1336.0,151.0,31.0,4.0,103.0,10.0,15.0,10.0,10.0,86.0,1.0,2.0,772.0,331.0,9.0,732.0,44.0,10.0,65.0,4.0,4.0,17.0,16.0,152.0,32.0,108.0,118.0,321.0,31.0,16.0,2.0,477.0,14.0,16.0,11.0,16.0,16.0,48.0,923.0,24.0,7.0,25.0,72.0,9.0,258.0,1.0,24.0,11.0,4.0,15.0,2.0,131.0,0.0,,8.0,4.0,1.0,,,2.0,,,8.0,2.0,,,,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,e9ku3q311eg5t8lrxfcof65m1,C. Rotondi,Forward,29,210.0,81.0,11.0,16.0,25.0,34.0,4.0,68.0,3.0,66.0,31.0,6.0,356.0,,700.0,11.0,8.0,21.0,259.0,1212.0,178.0,38.0,8.0,149.0,34.0,19.0,42.0,10.0,86.0,,5.0,256.0,117.0,8.0,250.0,20.0,28.0,92.0,14.0,7.0,19.0,25.0,97.0,46.0,77.0,88.0,112.0,18.0,15.0,1.0,156.0,15.0,15.0,29.0,34.0,12.0,29.0,353.0,15.0,9.0,36.0,9.0,6.0,122.0,2.0,42.0,12.0,,14.0,16.0,118.0,0.0,15.0,4.0,4.0,1.0,6.0,2.0,,3.0,1.0,3.0,5.0,1.0,2.0,1.0,7.0,,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,719ev9do5f4iyc4jkr3blswt0,R. Rubio,Defender,22,2.0,,,,,,,1.0,,1.0,1.0,,8.0,,10.0,1.0,,1.0,6.0,9.0,3.0,,1.0,1.0,,,,10.0,2.0,,,6.0,2.0,,6.0,,,1.0,,,,,2.0,,2.0,,3.0,1.0,1.0,,4.0,,1.0,,,,2.0,8.0,,,,,1.0,5.0,,,,,,,1.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,6l97gjz7cqyesvghutj2k3nbp,C. Salcedo,Defender,3,153.0,13.0,4.0,2.0,6.0,265.0,3.0,18.0,6.0,65.0,14.0,6.0,783.0,2.0,927.0,16.0,1.0,43.0,648.0,1198.0,90.0,14.0,,31.0,4.0,13.0,4.0,10.0,61.0,,4.0,620.0,437.0,,579.0,78.0,2.0,29.0,1.0,1.0,5.0,19.0,135.0,10.0,57.0,57.0,296.0,43.0,15.0,1.0,212.0,,15.0,48.0,7.0,3.0,59.0,750.0,3.0,29.0,1.0,69.0,6.0,165.0,3.0,8.0,13.0,11.0,15.0,2.0,96.0,0.0,,,5.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,a6mh5ij486h2r0swzinbrkyxh,Á. Sepúlveda,Forward,9,150.0,37.0,10.0,9.0,13.0,54.0,2.0,28.0,,34.0,1.0,,275.0,,431.0,55.0,18.0,12.0,186.0,968.0,182.0,49.0,5.0,65.0,6.0,13.0,6.0,10.0,90.0,1.0,4.0,179.0,46.0,11.0,175.0,5.0,2.0,92.0,2.0,2.0,28.0,13.0,89.0,8.0,84.0,59.0,74.0,62.0,14.0,2.0,142.0,6.0,14.0,4.0,7.0,1.0,117.0,268.0,13.0,1.0,24.0,11.0,12.0,88.0,1.0,15.0,,1.0,11.0,3.0,83.0,3.0,,3.0,5.0,3.0,,8.0,3.0,9.0,7.0,3.0,,1.0,4.0,5.0,,,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Mexico_Liga_MX,2023-2024,CF Cruz Azul,1rsxl4i0kp86goczaq7aok4yc,J. Suárez,Defender,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
