root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Successful Open Play Passes,Substitute On,Aerial Duels,Forward Passes,Total Clearances,Games Played,Goals Conceded Outside Box,Ground Duels lost,Appearances,Successful Crosses open play,Successful Long Passes,Time Played,GK Successful Distribution,Ground Duels,Total Shots,Successful Passes Own Half,Aerial Duels lost,Index,Key Passes (Attempt Assists),Total Touches In Opposition Box,Blocks,Open Play Passes,Successful Passes Opposition Half,Starts,Ground Duels won,Goals Conceded Inside Box,Shots Off Target (inc woodwork),Touches,Unsuccessful Short Passes,Tackles Won,Substitute Off,Leftside Passes,Backward Passes,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Fouls Conceded,Duels,Aerial Duels won,Throw Ins to Own Player,Tackles Lost,Goal Assists,Interceptions,Unsuccessful Passes Opposition Half,Assists (Intentional),Duels lost,Goals Conceded,Unsuccessful Launches,Total Fouls Won,Goal Kicks,Duels won,Foul Attempted Tackle,Total Losses Of Possession,Successful Launches,Unsuccessful Long Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Unsuccessful Crosses & Corners,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Crosses & Corners,Total Passes,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Dribbles,Throw Ins to Opposition Player,Total Tackles,Winning Goal,Successful Lay-offs,Blocked Shots,Penalties Taken,Corners Won,Clean Sheets,Penalty Goals Conceded,Through balls,Foul Won Penalty,Handballs conceded,Penalty Goals,Yellow Cards,Right Foot Goals,Goals from Inside Box,Left Foot Goals,Goals,Successful Dribbles,Offsides,Headed Goals,Shots On Target ( inc goals ),Overruns,Home Goals,Away Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Straight Red Cards,Total Red Cards,Unsuccessful lay-offs,Penalties Conceded,Own Goal Scored,Hit Woodwork,Catches,Punches,GK Unsuccessful Distribution,Saves made - parried,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Goals from Outside Box,Drops,Saves made - caught,Penalties Faced,Penalties Saved,Saves from Penalty,Red Cards - 2nd Yellow,Crosses not Claimed,Last Player Tackle,Attempts from Set Pieces,Other Goals,Clearances Off the Line,Set Pieces Goals,Penalties Off Target,Last Man Tackle,Goalkeeper Smother,Second Goal Assists
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Colorado Rapids 2,Colorado_Rapids_2,38z2cuwmbeanujqho9cqwozmy,R. Aguirre,Midfielder,40,873.0,8.0,13.0,176.0,7.0,26.0,3.0,40.0,26.0,,36.0,1585.0,,99.0,8.0,502.0,8.0,10.0,10.0,15.0,6.0,948.0,385.0,18.0,59.0,17.0,4.0,1148.0,60.0,7.0,12.0,282.0,209.0,1.0,9.0,22.0,4.0,112.0,5.0,3.0,8.0,3.0,12.0,60.0,2.0,48.0,20.0,3.0,19.0,,64.0,3.0,137.0,3.0,17.0,98.0,885.0,849.0,5.0,295.0,77.0,2.0,962.0,33.0,18.0,12.0,,15.0,0.0,17.0,1.0,,1.0,,,,,1.0,,,,1.0,1.0,1.0,25.0,1.0,,4.0,3.0,1.0,0.0,4.0,6.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Colorado Rapids 2,Colorado_Rapids_2,f1oc42nax0yel4gblge49py7e,D. Amadou,Midfielder,45,751.0,6.0,43.0,268.0,17.0,25.0,3.0,112.0,25.0,2.0,66.0,1757.0,,227.0,15.0,431.0,21.0,10.0,12.0,16.0,9.0,926.0,343.0,19.0,115.0,17.0,10.0,1277.0,111.0,39.0,4.0,243.0,166.0,2.0,23.0,49.0,48.0,270.0,22.0,4.0,28.0,2.0,28.0,129.0,2.0,133.0,20.0,18.0,23.0,,137.0,40.0,249.0,3.0,65.0,135.0,772.0,706.0,2.0,271.0,176.0,2.0,948.0,42.0,34.0,18.0,,67.0,0.0,10.0,5.0,,3.0,8.0,2.0,9.0,,,,11.0,,1.0,,1.0,25.0,1.0,1.0,5.0,,1.0,0.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Colorado Rapids 2,Colorado_Rapids_2,8qqehla9xvhut6uua4a0zcju2,S. Anderson,Defender,27,552.0,,18.0,244.0,30.0,15.0,3.0,60.0,15.0,1.0,44.0,1305.0,,131.0,7.0,279.0,9.0,10.0,13.0,39.0,4.0,687.0,286.0,15.0,71.0,14.0,5.0,1118.0,104.0,23.0,1.0,259.0,147.0,19.0,19.0,47.0,24.0,149.0,9.0,136.0,15.0,1.0,25.0,114.0,,69.0,17.0,9.0,13.0,,80.0,13.0,229.0,3.0,34.0,69.0,560.0,516.0,23.0,48.0,138.0,5.0,698.0,22.0,39.0,19.0,26.0,38.0,1.0,1.0,2.0,,11.0,3.0,1.0,1.0,,1.0,,3.0,,,,,20.0,3.0,,2.0,1.0,,,4.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Colorado Rapids 2,Colorado_Rapids_2,1ss7pdaxmlk0sijax5brwpkyy,L. Batiste,Defender,48,197.0,11.0,4.0,86.0,11.0,17.0,2.0,22.0,17.0,2.0,15.0,674.0,,50.0,3.0,112.0,2.0,10.0,7.0,2.0,1.0,254.0,88.0,6.0,28.0,14.0,1.0,421.0,39.0,7.0,4.0,106.0,51.0,10.0,8.0,13.0,10.0,54.0,2.0,48.0,8.0,,18.0,54.0,,24.0,16.0,8.0,8.0,,30.0,3.0,86.0,,18.0,34.0,198.0,183.0,10.0,12.0,57.0,2.0,255.0,8.0,14.0,4.0,4.0,15.0,0.0,,1.0,,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,5.0,1.0,,2.0,,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Colorado Rapids 2,Colorado_Rapids_2,1o5qnb5ktq4u6t11lj3fqntg,A. Beaudry,Goalkeeper,51,228.0,,4.0,212.0,24.0,16.0,5.0,2.0,16.0,,37.0,1440.0,148.0,7.0,,301.0,,10.0,,,,283.0,15.0,16.0,5.0,20.0,,557.0,9.0,2.0,,85.0,,,,37.0,,11.0,4.0,1.0,,,,43.0,,2.0,25.0,28.0,4.0,81.0,9.0,,82.0,4.0,71.0,119.0,316.0,279.0,,99.0,80.0,,396.0,,4.0,,,2.0,0.0,,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,8.0,7.0,15.0,14.0,25.0,33.0,8.0,,1.0,1.0,1.0,,,,,,,,,,,,4.0,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Colorado Rapids 2,Colorado_Rapids_2,b6u6116764v2j7apsi25vx3v9,S. Beitashour,Defender,33,19.0,,,5.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,61.0,,5.0,,7.0,,10.0,2.0,,,20.0,13.0,1.0,2.0,1.0,,34.0,,1.0,1.0,,5.0,,,,,5.0,,3.0,1.0,,1.0,1.0,,3.0,2.0,,,,2.0,,5.0,1.0,1.0,1.0,19.0,17.0,,10.0,1.0,1.0,20.0,1.0,,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Colorado Rapids 2,Colorado_Rapids_2,oyfrc7by0bs2xynwaof0xtrd,K. Cabral,Forward,91,22.0,,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,,81.0,,4.0,1.0,12.0,,10.0,1.0,1.0,,26.0,12.0,1.0,2.0,2.0,,37.0,4.0,,1.0,6.0,10.0,1.0,,1.0,,5.0,1.0,2.0,,,,4.0,,2.0,3.0,,2.0,,3.0,,7.0,,,4.0,23.0,23.0,1.0,9.0,4.0,1.0,27.0,1.0,2.0,,,,0.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Colorado Rapids 2,Colorado_Rapids_2,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,Forward,49,177.0,4.0,19.0,35.0,9.0,22.0,3.0,39.0,22.0,,4.0,1620.0,,91.0,63.0,82.0,15.0,10.0,15.0,116.0,1.0,227.0,129.0,18.0,52.0,20.0,25.0,500.0,45.0,12.0,10.0,46.0,100.0,3.0,8.0,6.0,16.0,110.0,4.0,1.0,1.0,1.0,10.0,47.0,1.0,54.0,23.0,,28.0,,56.0,5.0,113.0,,5.0,29.0,211.0,207.0,3.0,80.0,50.0,,261.0,21.0,22.0,6.0,,13.0,5.0,19.0,13.0,2.0,18.0,3.0,2.0,2.0,1.0,,2.0,5.0,14.0,17.0,5.0,19.0,11.0,18.0,,38.0,3.0,8.0,11.0,,,,,,2.0,,,1.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Colorado Rapids 2,Colorado_Rapids_2,4bbk6735p6jkcr8nq5jvbq2hg,C. Castellon,Midfielder,50,5.0,1.0,,,1.0,1.0,,1.0,1.0,,,13.0,,1.0,,,,10.0,,4.0,,7.0,5.0,,,,,12.0,2.0,,,4.0,3.0,2.0,,,1.0,1.0,,1.0,,,,4.0,,1.0,,,,,,,4.0,,,,5.0,5.0,2.0,,2.0,,7.0,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Colorado Rapids 2,Colorado_Rapids_2,at9jab3qv8j4azup6qd5ggui2,D. Chacón,Defender,42,113.0,,5.0,56.0,10.0,3.0,,4.0,3.0,,21.0,225.0,,7.0,2.0,86.0,1.0,10.0,1.0,3.0,4.0,131.0,34.0,3.0,3.0,3.0,2.0,172.0,12.0,2.0,1.0,51.0,11.0,,1.0,9.0,2.0,12.0,4.0,,1.0,,7.0,10.0,,5.0,3.0,1.0,,,7.0,2.0,22.0,1.0,7.0,8.0,120.0,99.0,,21.0,19.0,,139.0,1.0,2.0,,,3.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
