liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,Sporting Kansas City II,r0s1fyyxaswujpkrv0yupt78,S. Afrifa,Forward,30,3.0,21.0,1.0,14.0,15.0,7.0,1.0,,90.0,8.0,5.0,,14.0,,4.0,6.0,19.0,10.0,4.0,11.0,1.0,2.0,20.0,1.0,1.0,5.0,,1.0,19.0,5.0,14.0,,,6.0,7.0,7.0,2.0,1.0,3.0,1.0,,12.0,3.0,12.0,8.0,50.0,6.0,0.0,2.0,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,4.0,1.0,,1.0,,,1.0,,2.0,,1.0,6.0,,1.0,,2.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,6.0,1.0,,,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,2gawx03wls5vwtlocjir3u7vu,M. Alexandre,Forward,90,40.0,487.0,40.0,386.0,266.0,105.0,14.0,4.0,1690.0,146.0,95.0,10.0,235.0,10.0,25.0,96.0,455.0,10.0,16.0,86.0,27.0,29.0,264.0,24.0,4.0,32.0,1.0,21.0,232.0,108.0,381.0,10.0,5.0,70.0,79.0,101.0,154.0,27.0,47.0,19.0,18.0,355.0,87.0,95.0,169.0,871.0,86.0,2.0,18.0,4.0,2.0,5.0,,,8.0,,,4.0,32.0,3.0,,9.0,,,2.0,15.0,7.0,1.0,2.0,,44.0,25.0,,9.0,9.0,,5.0,8.0,44.0,23.0,15.0,187.0,,25.0,5.0,3.0,5.0,9.0,4.0,1.0,6.0,,3.0,8.0,2.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,65.0,136.0,2.0,2.0,3.0,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,35ds2xu43z6jccyhlr8jsomzu,B. Arellano,Midfielder,35,23.0,310.0,13.0,248.0,151.0,69.0,8.0,1.0,987.0,61.0,29.0,21.0,155.0,9.0,22.0,52.0,295.0,10.0,14.0,55.0,22.0,13.0,126.0,20.0,7.0,20.0,,4.0,116.0,74.0,238.0,8.0,,43.0,31.0,62.0,99.0,22.0,25.0,10.0,12.0,234.0,99.0,59.0,67.0,546.0,71.0,0.0,10.0,4.0,1.0,10.0,1.0,9.0,2.0,1.0,,1.0,10.0,,,4.0,,,,8.0,2.0,1.0,1.0,,17.0,8.0,17.0,11.0,8.0,7.0,10.0,1.0,18.0,6.0,12.0,68.0,,12.0,2.0,6.0,2.0,8.0,1.0,2.0,8.0,4.0,,12.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,121.0,20.0,60.0,1.0,1.0,1.0,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,63wdwxusso0smrwcv1eaidxqs,B. Barren,Goalkeeper,98,4.0,25.0,,21.0,4.0,7.0,,,90.0,,,,,,,,13.0,10.0,,,1.0,,,,,,,,,9.0,21.0,,,7.0,,4.0,21.0,1.0,4.0,1.0,,11.0,9.0,,,31.0,1.0,0.0,,,,,,,,,,,,,,,11.0,,,,,,1.0,14.0,,,,,,,4.0,,,,,,,3.0,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,9jczt268kcld72pk5ho4xpzsa,J. Bartlett,Defender,16,1.0,51.0,1.0,33.0,21.0,8.0,,,90.0,1.0,,,13.0,,1.0,6.0,47.0,10.0,1.0,2.0,1.0,,6.0,,3.0,1.0,1.0,,3.0,11.0,29.0,,,1.0,1.0,18.0,20.0,1.0,1.0,1.0,,32.0,26.0,4.0,2.0,64.0,15.0,0.0,,,,4.0,,,,,,,3.0,,,2.0,4.0,,,,,,,1.0,,,,1.0,,,12.0,,,1.0,,6.0,,3.0,,,,2.0,,4.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,10.0,,8.0,,,,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,9c1sea95awhqgmt66zq9zyl1w,A. Benitez,Midfielder,94,1.0,5.0,,4.0,1.0,,,,24.0,,,,2.0,,,1.0,4.0,10.0,,,2.0,,2.0,,,,,,,3.0,4.0,,,,,1.0,2.0,2.0,1.0,,,3.0,,,2.0,5.0,,0.0,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,,2.0,,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,tvbjgz0zeq5irumgofxrko44,L. Christiano,Defender,89,25.0,346.0,10.0,257.0,166.0,13.0,3.0,3.0,908.0,30.0,12.0,7.0,134.0,1.0,17.0,57.0,331.0,10.0,14.0,37.0,14.0,9.0,84.0,10.0,28.0,11.0,,52.0,67.0,119.0,243.0,7.0,32.0,38.0,23.0,89.0,130.0,14.0,28.0,9.0,3.0,243.0,147.0,46.0,38.0,589.0,73.0,0.0,5.0,2.0,,14.0,,,,,1.0,,17.0,,,9.0,,,,,3.0,,4.0,,7.0,11.0,1.0,4.0,3.0,1.0,32.0,,18.0,8.0,11.0,67.0,1.0,23.0,,7.0,,10.0,,8.0,7.0,1.0,6.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,59.0,1.0,,,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,1yohdc0hkzkom8hlhw3rjfn8q,N. Clarke,Defender,33,50.0,1006.0,27.0,856.0,221.0,138.0,14.0,3.0,2140.0,48.0,14.0,4.0,346.0,8.0,30.0,96.0,966.0,10.0,19.0,66.0,28.0,9.0,140.0,1.0,57.0,29.0,19.0,42.0,114.0,350.0,810.0,4.0,20.0,98.0,12.0,150.0,514.0,28.0,56.0,25.0,1.0,821.0,412.0,78.0,62.0,1347.0,100.0,0.0,,1.0,1.0,46.0,1.0,,1.0,2.0,1.0,,26.0,,6.0,12.0,3.0,1.0,,,6.0,,6.0,3.0,6.0,10.0,,1.0,11.0,,54.0,1.0,37.0,14.0,20.0,106.0,1.0,54.0,1.0,4.0,1.0,29.0,,20.0,,,3.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,22.0,136.0,1.0,,1.0,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,41dnt0bzl0yapmzbmpve3vxg4,L. Cruz-Ayala,Midfielder,84,9.0,104.0,13.0,84.0,29.0,31.0,5.0,1.0,405.0,22.0,4.0,,42.0,5.0,13.0,13.0,102.0,10.0,7.0,16.0,9.0,,38.0,2.0,5.0,3.0,,1.0,38.0,17.0,81.0,,,20.0,4.0,20.0,42.0,9.0,10.0,6.0,2.0,82.0,40.0,16.0,22.0,149.0,19.0,0.0,1.0,,,3.0,,,,1.0,,,,,,,,,,1.0,1.0,,2.0,,1.0,2.0,,,6.0,,7.0,,6.0,,4.0,16.0,,1.0,,,,3.0,,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,5.0,9.0,,,,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,di1o88thcklkdq7aw1r5jyo7o,C. Derksen,Midfielder,97,21.0,318.0,14.0,251.0,104.0,60.0,10.0,,948.0,32.0,10.0,7.0,141.0,9.0,16.0,54.0,312.0,10.0,9.0,26.0,23.0,5.0,70.0,16.0,8.0,5.0,,1.0,58.0,76.0,238.0,7.0,1.0,34.0,35.0,67.0,112.0,23.0,24.0,10.0,7.0,245.0,115.0,29.0,41.0,455.0,62.0,1.0,6.0,,2.0,13.0,1.0,,2.0,1.0,,,12.0,1.0,,3.0,,,,11.0,3.0,,2.0,,5.0,8.0,,8.0,7.0,,13.0,2.0,23.0,9.0,13.0,67.0,,12.0,2.0,2.0,1.0,8.0,,2.0,9.0,,2.0,13.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,38.0,44.0,2.0,1.0,1.0,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,9ts3xs5p912m8f3pph7ni9vkk,S. Donovan,Midfielder,88,50.0,806.0,16.0,697.0,280.0,180.0,5.0,3.0,2166.0,79.0,48.0,69.0,466.0,5.0,26.0,86.0,741.0,10.0,12.0,78.0,27.0,11.0,177.0,17.0,26.0,43.0,1.0,37.0,157.0,172.0,665.0,11.0,6.0,100.0,54.0,109.0,255.0,27.0,55.0,24.0,13.0,637.0,241.0,87.0,90.0,1222.0,153.0,0.0,10.0,1.0,2.0,32.0,2.0,38.0,,2.0,1.0,1.0,20.0,,4.0,9.0,,2.0,,10.0,5.0,,3.0,,18.0,40.0,59.0,8.0,14.0,3.0,23.0,,31.0,11.0,14.0,213.0,2.0,25.0,,24.0,,11.0,1.0,9.0,4.0,18.0,1.0,3.0,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,184.0,83.0,88.0,6.0,3.0,,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,9jowdwudoonj965ig4cec4xec,M. Francis,Midfielder,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,f0vlazelepgyt2khl2fyzltzo,J. Francka,Midfielder,70,,3.0,,3.0,2.0,1.0,,,14.0,1.0,,2.0,1.0,,,,3.0,10.0,,,1.0,,1.0,,,,,,1.0,,2.0,2.0,,,,,2.0,1.0,,,,3.0,2.0,,1.0,8.0,2.0,0.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,,,,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,3tkdn8arq1j3il4ako7rcio2y,M. Goumballe,Forward,38,59.0,465.0,42.0,352.0,316.0,127.0,19.0,4.0,2489.0,145.0,94.0,9.0,249.0,2.0,27.0,101.0,446.0,10.0,13.0,108.0,28.0,22.0,320.0,30.0,17.0,60.0,2.0,4.0,253.0,92.0,344.0,9.0,2.0,61.0,144.0,113.0,105.0,28.0,65.0,28.0,19.0,333.0,74.0,132.0,188.0,902.0,95.0,0.0,27.0,3.0,1.0,8.0,3.0,,5.0,3.0,,,67.0,1.0,,24.0,,2.0,,25.0,6.0,1.0,2.0,,47.0,18.0,,14.0,14.0,,12.0,3.0,36.0,43.0,15.0,172.0,1.0,27.0,3.0,2.0,4.0,3.0,7.0,3.0,11.0,,2.0,,3.0,2.0,15.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,3.0,,,249.0,82.0,146.0,5.0,4.0,3.0,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,7lns9uwwow24l74t8o2i2ymwa,M. Habibullah,Forward,47,2.0,39.0,3.0,31.0,14.0,6.0,,,144.0,6.0,3.0,,21.0,1.0,1.0,7.0,36.0,10.0,1.0,1.0,7.0,,12.0,1.0,1.0,,,,7.0,12.0,30.0,,,7.0,6.0,8.0,10.0,7.0,3.0,1.0,,28.0,6.0,4.0,8.0,57.0,7.0,0.0,2.0,,,1.0,,,,,,,5.0,,,3.0,,,,3.0,1.0,1.0,,,,1.0,,4.0,,,1.0,,2.0,2.0,1.0,15.0,,1.0,,,,,1.0,,1.0,,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,8.0,,,,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,ecywb8fxyq9efxkddtx6og6qc,K. Hines,Forward,57,1.0,8.0,2.0,8.0,3.0,2.0,2.0,,32.0,4.0,2.0,,6.0,,,,7.0,10.0,,1.0,2.0,,5.0,,,1.0,,,5.0,2.0,8.0,,,1.0,,,2.0,2.0,1.0,,,7.0,,1.0,4.0,16.0,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,1.0,,,,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,hranx8amv6zdzmvzda4to0lw,I. James,Defender,2,14.0,395.0,3.0,352.0,53.0,107.0,,1.0,693.0,12.0,3.0,,115.0,1.0,14.0,27.0,388.0,10.0,10.0,22.0,8.0,3.0,42.0,2.0,36.0,5.0,4.0,1.0,34.0,121.0,331.0,,,28.0,5.0,43.0,237.0,8.0,15.0,8.0,1.0,345.0,146.0,27.0,15.0,495.0,24.0,0.0,,1.0,,21.0,,,,,,,8.0,,4.0,5.0,2.0,2.0,,,1.0,,,2.0,1.0,2.0,,1.0,4.0,,16.0,,9.0,3.0,5.0,21.0,,19.0,,,,7.0,,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,110.0,,70.0,1.0,,,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,70ttqpvmwt7gh9ajjfv27og0k,A. Johnson,Defender,92,2.0,44.0,3.0,28.0,27.0,3.0,1.0,,128.0,13.0,7.0,,11.0,,2.0,14.0,44.0,10.0,1.0,7.0,4.0,1.0,28.0,,6.0,4.0,,6.0,20.0,15.0,26.0,,3.0,5.0,,16.0,17.0,4.0,2.0,1.0,,28.0,22.0,12.0,16.0,82.0,14.0,0.0,,,,2.0,,,,,,,8.0,,1.0,5.0,,,,,,,,,2.0,,,,1.0,,2.0,,2.0,3.0,1.0,4.0,,2.0,,,,2.0,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,3.0,,,,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,78geqjj0pzo2gp7p8xg3q39w,J. Kortkamp,Goalkeeper,12,23.0,304.0,,221.0,89.0,68.0,,,1080.0,,,,15.0,,,4.0,186.0,10.0,,3.0,12.0,,5.0,,11.0,4.0,,,3.0,66.0,180.0,,,101.0,,83.0,206.0,12.0,26.0,12.0,,139.0,170.0,5.0,,440.0,53.0,0.0,1.0,,,41.0,,,,,,,2.0,,15.0,2.0,83.0,1.0,,,3.0,,2.0,123.0,,,,,,,79.0,,1.0,,,,,30.0,,,,,,44.0,,,,,,,,,,,,25.0,44.0,,,19.0,8.0,25.0,5.0,3.0,,1.0,,,,,,,,,,,5.0,29.0,,10.0,,,,1.0,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,87cv4ipnd613vi6ik0uxgyot0,Z. Loyo Reynaga,Midfielder,75,,15.0,1.0,14.0,7.0,5.0,1.0,,38.0,6.0,3.0,2.0,12.0,,1.0,1.0,15.0,10.0,1.0,1.0,2.0,,8.0,,,,,,7.0,3.0,13.0,2.0,,1.0,5.0,1.0,2.0,2.0,,,,14.0,4.0,2.0,6.0,27.0,3.0,0.0,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,2.0,1.0,,1.0,,,,,1.0,,1.0,3.0,,,,,,2.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,17.0,2.0,,,,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,93v26nm50o81yfzqzq4lrsx78,P. Lurot,Defender,85,56.0,1499.0,19.0,1325.0,208.0,446.0,8.0,4.0,2313.0,41.0,14.0,1.0,415.0,,36.0,98.0,1455.0,10.0,22.0,58.0,26.0,5.0,155.0,8.0,107.0,17.0,12.0,4.0,99.0,285.0,1253.0,1.0,,130.0,22.0,174.0,910.0,26.0,63.0,25.0,2.0,1285.0,662.0,94.0,61.0,1804.0,107.0,0.0,4.0,1.0,,72.0,,,1.0,1.0,,,56.0,,8.0,36.0,3.0,2.0,,,7.0,,3.0,3.0,7.0,4.0,,5.0,14.0,,76.0,1.0,24.0,20.0,11.0,106.0,1.0,68.0,,,,22.0,,24.0,6.0,,,1.0,0.0,1.0,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,387.0,18.0,233.0,,1.0,1.0,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,yk2hypvudt2zga2h165u5g16,B. Mabie,Midfielder,48,20.0,413.0,10.0,354.0,91.0,96.0,7.0,,873.0,28.0,11.0,5.0,212.0,1.0,27.0,45.0,400.0,10.0,16.0,43.0,11.0,6.0,79.0,11.0,9.0,11.0,1.0,,71.0,106.0,340.0,5.0,,43.0,19.0,59.0,142.0,11.0,21.0,9.0,6.0,341.0,137.0,46.0,33.0,531.0,49.0,0.0,3.0,1.0,1.0,14.0,1.0,,2.0,1.0,,1.0,8.0,,1.0,3.0,,,1.0,8.0,1.0,,2.0,,,5.0,,3.0,11.0,,14.0,1.0,17.0,5.0,8.0,74.0,1.0,15.0,,,2.0,1.0,1.0,6.0,5.0,,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,102.0,49.0,50.0,1.0,,1.0,,,
USA_MLS_Next_Pro,2025,Sporting Kansas City II,3f52lf1p2xmtzysfi8n18m044,J. Molinaro,Goalkeeper,91,27.0,342.0,1.0,254.0,98.0,67.0,1.0,4.0,1170.0,1.0,,,23.0,,,6.0,193.0,10.0,,,13.0,,5.0,,14.0,1.0,,,1.0,84.0,203.0,,,93.0,,88.0,231.0,13.0,30.0,13.0,,158.0,191.0,4.0,1.0,487.0,53.0,0.0,,,,51.0,,,,,,,4.0,,9.0,4.0,115.0,1.0,,,3.0,,1.0,134.0,,,,,,,82.0,,1.0,,1.0,,,35.0,,,,,,30.0,,,,,,,,,,,,26.0,43.0,,4.0,17.0,7.0,43.0,14.0,1.0,4.0,4.0,,,,,,,,,,,1.0,30.0,,10.0,,,,,,
