liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Own Player,Throw Ins to Opposition Player,Offsides,Goals from Outside Box,Attempts from Set Pieces,Left Foot Goals,Headed Goals,Handballs conceded,Hit Woodwork,Penalties Taken,Penalty Goals,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Penalties Conceded,Unsuccessful lay-offs,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Straight Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Foul Won Penalty,Last Man Tackle,Second Goal Assists,Penalties Off Target,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Overruns,Goal Kicks,Other Goals
Mexico_Liga_MX,2016-2017,Club Puebla,6xoxzmuvi9bljciyappnqb8b9,M. Alustiza,Forward,11,10.0,1090.0,2.0,17.0,,8.0,1.0,235.0,10.0,74.0,6.0,152.0,,1.0,9.0,3.0,23.0,5.0,9.0,102.0,63.0,,43.0,261.0,6.0,9.0,14.0,179.0,14.0,43.0,52.0,4.0,81.0,9.0,61.0,12.0,20.0,13.0,6.0,5.0,437.0,10.0,15.0,4.0,,69.0,41.0,46.0,10.0,47.0,20.0,30.0,2.0,31.0,2.0,8.0,80.0,,19.0,14.0,15.0,4.0,2.0,24.0,65.0,7.0,187.0,209.0,11.0,2.0,2.0,,,33.0,,1.0,45.0,5.0,,11.0,1.0,4.0,7.0,,1.0,2.0,3.0,3.0,,1.0,,,3.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Puebla,9jbepwzvm8nk8jqq9kzoubw0l,J. Amione,Forward,9,32.0,831.0,1.0,4.0,,1.0,,183.0,21.0,48.0,7.0,108.0,1.0,6.0,3.0,,11.0,2.0,9.0,179.0,31.0,3.0,59.0,194.0,8.0,30.0,22.0,127.0,13.0,22.0,62.0,,43.0,8.0,91.0,4.0,22.0,10.0,8.0,3.0,418.0,,11.0,11.0,,140.0,38.0,57.0,10.0,64.0,11.0,5.0,7.0,37.0,2.0,22.0,151.0,6.0,15.0,32.0,11.0,,1.0,78.0,65.0,1.0,121.0,132.0,11.0,,2.0,1.0,2.0,87.0,1.0,2.0,62.0,2.0,,8.0,,,,1.0,3.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Puebla,313mkucsov90cmyvl97q2r3kl,P. Araújo,Defender,22,2.0,1275.0,,2.0,10.0,,,601.0,1.0,53.0,,229.0,22.0,4.0,41.0,11.0,2.0,4.0,20.0,113.0,301.0,33.0,49.0,620.0,,35.0,3.0,472.0,19.0,6.0,90.0,,175.0,4.0,69.0,3.0,64.0,15.0,16.0,23.0,812.0,,15.0,24.0,10.0,99.0,233.0,17.0,10.0,65.0,4.0,58.0,,12.0,17.0,1.0,136.0,31.0,23.0,2.0,15.0,,1.0,51.0,159.0,,512.0,530.0,37.0,2.0,1.0,1.0,24.0,71.0,9.0,41.0,48.0,6.0,1.0,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Puebla,62dab92vpof2wyr3emhs24t1,F. Arizala,Forward,8,,37.0,2.0,,,,,11.0,,,,8.0,,,,,2.0,,1.0,10.0,,,3.0,11.0,,4.0,,7.0,,2.0,3.0,,2.0,,3.0,1.0,1.0,,,,23.0,,2.0,3.0,,10.0,3.0,4.0,10.0,4.0,,1.0,,2.0,2.0,2.0,13.0,,,,2.0,,,8.0,6.0,,8.0,8.0,3.0,,,,,9.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Puebla,75e7d9lmzwowrn4855ualo3it,C. Bermúdez,Midfielder,10,9.0,673.0,8.0,6.0,1.0,2.0,1.0,295.0,5.0,62.0,2.0,185.0,2.0,1.0,4.0,1.0,2.0,2.0,9.0,80.0,75.0,10.0,34.0,296.0,5.0,4.0,4.0,245.0,10.0,7.0,38.0,1.0,85.0,16.0,42.0,2.0,44.0,6.0,3.0,5.0,395.0,1.0,14.0,2.0,,57.0,70.0,18.0,10.0,27.0,5.0,13.0,1.0,13.0,,10.0,66.0,,12.0,9.0,14.0,,,30.0,79.0,2.0,257.0,258.0,9.0,,,1.0,7.0,39.0,3.0,5.0,27.0,5.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Puebla,s018lxkr8e6bpxldf7vhxxhx,C. Campestrini,Goalkeeper,17,,1530.0,,,44.0,,,173.0,,,,100.0,97.0,4.0,232.0,1.0,,5.0,1.0,238.0,152.0,3.0,3.0,487.0,,1.0,1.0,114.0,25.0,,235.0,,33.0,3.0,218.0,,154.0,17.0,1.0,17.0,630.0,,17.0,1.0,,8.0,422.0,,10.0,7.0,,138.0,,2.0,1.0,,10.0,4.0,30.0,,17.0,,,2.0,32.0,,111.0,252.0,2.0,2.0,,,2.0,3.0,1.0,,6.0,,,,,,,,,,,,134.0,,,1.0,,68.0,1.0,3.0,5.0,,10.0,28.0,16.0,39.0,8.0,2.0,84.0,,,,1.0,1.0,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Puebla,b5557z8necef4bq85frnoyled,A. Canelo,Forward,25,7.0,519.0,3.0,1.0,,2.0,1.0,98.0,8.0,24.0,,57.0,,,5.0,1.0,5.0,1.0,26.0,94.0,13.0,2.0,34.0,109.0,3.0,10.0,7.0,68.0,9.0,9.0,39.0,,35.0,6.0,42.0,2.0,13.0,6.0,3.0,4.0,211.0,,9.0,1.0,,65.0,25.0,27.0,10.0,33.0,4.0,2.0,,12.0,12.0,13.0,103.0,4.0,10.0,7.0,9.0,,,44.0,25.0,2.0,60.0,70.0,38.0,,,,2.0,70.0,,,21.0,,,7.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Puebla,4vylwtfh07waiclgvgcjzqms5,S. Ceballos,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Puebla,18lo6z3f1oswr79qvswkm7d91,M. Cejas,Midfielder,9,1.0,11.0,2.0,,,,,10.0,,1.0,2.0,5.0,,,,,1.0,,,11.0,3.0,,4.0,10.0,,,,6.0,,1.0,4.0,1.0,4.0,1.0,5.0,,4.0,,,1.0,20.0,2.0,2.0,,,3.0,3.0,1.0,10.0,,,,1.0,,,1.0,3.0,,,2.0,2.0,1.0,,3.0,2.0,,6.0,6.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Club Puebla,k9y7hve3e79uin8cmkeheq51,A. Cortés,Defender,21,,180.0,,,2.0,,,29.0,,1.0,,8.0,6.0,,8.0,1.0,1.0,,1.0,15.0,10.0,5.0,3.0,29.0,,,,11.0,3.0,1.0,11.0,,5.0,,7.0,,5.0,2.0,1.0,4.0,59.0,,2.0,,1.0,10.0,19.0,1.0,10.0,11.0,,7.0,,5.0,1.0,,12.0,10.0,3.0,,2.0,,,,4.0,,18.0,18.0,2.0,,,,4.0,1.0,1.0,5.0,10.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
