liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Headed Goals,Ground Duels lost,Leftside Passes,Clearances Off the Line,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Offsides,Successful Lay-offs,Right Foot Goals,Successful Crosses & Corners,Successful Corners into Box,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Successful Crosses open play,Left Foot Goals,Unsuccessful Crosses & Corners,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Penalties Taken,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Penalties Conceded,Total Red Cards,Straight Red Cards,Hit Woodwork,Last Man Tackle,Red Cards - 2nd Yellow,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Second Goal Assists,Own Goal Scored,Set Pieces Goals,Crosses not Claimed,Penalties Off Target,Penalties Saved,Saves from Penalty
USA_USL_League_One,2019,Toronto FC II,1l6i2bcz1rgvkgo3dtxe9yrjd,T. Endoh,Midfielder,31,460.0,1.0,1.0,,,145.0,6.0,34.0,85.0,,1.0,7.0,2.0,5.0,,5.0,72.0,47.0,3.0,20.0,1.0,152.0,1.0,3.0,2.0,119.0,3.0,9.0,27.0,20.0,9.0,41.0,1.0,17.0,5.0,8.0,5.0,240.0,6.0,1.0,1.0,29.0,46.0,10.0,10.0,11.0,4.0,6.0,6.0,,4.0,34.0,2.0,3.0,6.0,,18.0,52.0,,,118.0,125.0,5.0,2.0,,23.0,3.0,3.0,11.0,4.0,1.0,5.0,,7.0,1.0,,20.0,,2.0,5.0,,19.0,14.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
USA_USL_League_One,2019,Toronto FC II,5ojrqo87ls5o6d3fqhki8ztyi,M. Essoussi,Midfielder,0,391.0,,1.0,,,164.0,,20.0,91.0,3.0,,9.0,2.0,2.0,,7.0,55.0,44.0,7.0,29.0,2.0,169.0,3.0,8.0,15.0,121.0,8.0,3.0,38.0,52.0,7.0,34.0,2.0,20.0,5.0,6.0,10.0,243.0,6.0,5.0,2.0,44.0,59.0,4.0,10.0,31.0,1.0,10.0,6.0,3.0,1.0,54.0,,8.0,6.0,,16.0,38.0,,,126.0,131.0,10.0,1.0,4.0,23.0,3.0,6.0,28.0,3.0,2.0,2.0,,4.0,4.0,,9.0,,,,,6.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,efbg277ocw25lmmzx0kaxd1bd,J. Faria,Midfielder,58,864.0,3.0,8.0,,1.0,232.0,18.0,97.0,136.0,5.0,2.0,7.0,4.0,6.0,3.0,9.0,140.0,68.0,10.0,33.0,3.0,233.0,7.0,11.0,11.0,190.0,22.0,13.0,40.0,77.0,11.0,76.0,3.0,38.0,10.0,15.0,13.0,417.0,18.0,7.0,,77.0,32.0,29.0,10.0,33.0,7.0,3.0,10.0,2.0,13.0,88.0,4.0,25.0,18.0,,46.0,27.0,,,192.0,193.0,11.0,,5.0,55.0,5.0,3.0,31.0,40.0,2.0,1.0,1.0,11.0,3.0,1.0,8.0,1.0,3.0,8.0,,49.0,5.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2019,Toronto FC II,donr4l8zz4x3who55mji62dwp,Y. Fillion,Goalkeeper,30,450.0,,,3.0,,77.0,,,8.0,14.0,1.0,35.0,,,2.0,,36.0,86.0,,1.0,1.0,130.0,,,1.0,75.0,11.0,,36.0,38.0,,23.0,,46.0,5.0,1.0,13.0,205.0,5.0,,,2.0,59.0,,10.0,5.0,,19.0,,3.0,,5.0,9.0,13.0,5.0,,,33.0,,,55.0,94.0,3.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,64.0,2.0,2.0,1.0,4.0,7.0,7.0,12.0,1.0,1.0,8.0,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,5y8srw7hc5nlu0efcq710if3d,L. Fraser,Midfielder,27,180.0,,,,,118.0,,4.0,48.0,1.0,1.0,11.0,,,,2.0,31.0,48.0,3.0,16.0,1.0,123.0,,5.0,5.0,89.0,6.0,,27.0,30.0,1.0,23.0,1.0,13.0,2.0,1.0,5.0,143.0,2.0,4.0,1.0,22.0,58.0,1.0,10.0,10.0,,7.0,1.0,1.0,,25.0,2.0,6.0,2.0,,13.0,31.0,,,92.0,96.0,3.0,,2.0,15.0,1.0,,9.0,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,6of4lxl9haj2csl0hxsbf4slx,J. Hamilton,Forward,22,90.0,,,,1.0,20.0,,5.0,11.0,,,,,,,2.0,16.0,5.0,,6.0,,22.0,,1.0,,14.0,1.0,3.0,6.0,5.0,,6.0,,2.0,1.0,1.0,,41.0,1.0,,,4.0,5.0,6.0,10.0,3.0,3.0,2.0,,3.0,,9.0,,1.0,1.0,1.0,4.0,7.0,,1.0,14.0,16.0,5.0,,,6.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,949255vv8h9k5g7njcqacgui2,E. Himaras,Goalkeeper,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,4v13dz2g71gh5i527t347shyh,S. Hundal,Midfielder,64,264.0,,9.0,,2.0,59.0,1.0,22.0,37.0,,,,3.0,3.0,,11.0,42.0,14.0,1.0,13.0,,64.0,1.0,4.0,5.0,51.0,4.0,8.0,13.0,17.0,2.0,12.0,2.0,14.0,2.0,5.0,3.0,119.0,11.0,2.0,,30.0,13.0,27.0,10.0,15.0,5.0,,4.0,5.0,6.0,46.0,,4.0,11.0,,20.0,12.0,,2.0,46.0,51.0,16.0,,1.0,31.0,,,10.0,2.0,,5.0,1.0,,,,,,,,1.0,2.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_League_One,2019,Toronto FC II,dc217hao5dtft7i2pbai266wa,S. King,Goalkeeper,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,1k73nm8njbq3xjf2iwuqanp49,E. Klenofsky,Goalkeeper,40,810.0,,,9.0,,107.0,,,20.0,24.0,2.0,66.0,,,,,67.0,136.0,1.0,1.0,3.0,223.0,,,1.0,103.0,10.0,,67.0,32.0,,39.0,,70.0,9.0,,28.0,319.0,9.0,,,3.0,137.0,,10.0,7.0,,53.0,2.0,4.0,,7.0,10.0,10.0,9.0,,,54.0,,,82.0,156.0,4.0,3.0,,,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,28.0,99.0,7.0,1.0,,2.0,6.0,18.0,22.0,4.0,2.0,22.0,,,1.0,,,,1.0,1.0
USA_USL_League_One,2019,Toronto FC II,p6nd1fxya72re9lmp1mcncdm,A. Krakowiak-Castro,Defender,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,9qshi2dind1f6unpfneiuj14a,J. Marshall-Rutty,Forward,0,10.0,,3.0,,,9.0,,3.0,5.0,,,,1.0,,,,3.0,2.0,,2.0,,9.0,,,1.0,7.0,,,2.0,2.0,,3.0,,1.0,,3.0,,13.0,3.0,,,1.0,3.0,1.0,10.0,1.0,,,,,,1.0,,,3.0,,,1.0,,,7.0,7.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,cu34wwcs8ozsglt7gew3p7sh5,T. Mohammed,Defender,57,1495.0,124.0,5.0,11.0,2.0,769.0,9.0,110.0,305.0,28.0,8.0,59.0,11.0,4.0,4.0,22.0,313.0,345.0,49.0,106.0,3.0,808.0,,40.0,30.0,595.0,25.0,10.0,165.0,343.0,14.0,135.0,3.0,132.0,15.0,34.0,67.0,1343.0,20.0,21.0,4.0,204.0,325.0,21.0,10.0,127.0,6.0,48.0,33.0,17.0,25.0,243.0,29.0,29.0,20.0,1.0,94.0,30.0,,2.0,609.0,643.0,39.0,6.0,38.0,116.0,11.0,39.0,110.0,28.0,,1.0,1.0,7.0,4.0,26.0,12.0,,3.0,2.0,,37.0,7.0,4.0,1.0,,,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,ykzkzazvga55do4buqq0quhh,A. Morgan,Defender,5,45.0,1.0,,,,32.0,,3.0,17.0,1.0,,2.0,,,,,4.0,13.0,,,,32.0,1.0,,,28.0,1.0,,2.0,16.0,1.0,3.0,,1.0,1.0,1.0,1.0,35.0,1.0,,,,9.0,,10.0,,,2.0,,,,,,1.0,1.0,,,4.0,,,30.0,30.0,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,7b63i2sks616o2xjiqtcdd756,J. Nelson,Forward,53,645.0,6.0,8.0,,,217.0,8.0,60.0,130.0,,2.0,5.0,11.0,11.0,,13.0,122.0,56.0,10.0,39.0,4.0,223.0,5.0,18.0,34.0,174.0,10.0,17.0,44.0,82.0,8.0,45.0,3.0,33.0,6.0,15.0,10.0,422.0,14.0,6.0,,115.0,43.0,33.0,10.0,62.0,6.0,5.0,11.0,7.0,22.0,135.0,1.0,10.0,14.0,,60.0,38.0,,,174.0,179.0,20.0,1.0,7.0,73.0,3.0,5.0,55.0,5.0,,1.0,,7.0,4.0,1.0,10.0,,1.0,3.0,,11.0,5.0,2.0,2.0,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,6ahu72g0u39bxbjiz7ggefai1,N. Okello,Midfielder,59,1448.0,2.0,4.0,,,594.0,6.0,88.0,291.0,7.0,5.0,29.0,9.0,11.0,2.0,22.0,172.0,199.0,16.0,99.0,3.0,617.0,4.0,22.0,10.0,457.0,25.0,18.0,128.0,175.0,15.0,106.0,1.0,79.0,15.0,19.0,28.0,799.0,19.0,9.0,2.0,94.0,202.0,21.0,10.0,66.0,7.0,32.0,21.0,24.0,9.0,140.0,14.0,27.0,19.0,,52.0,152.0,,,466.0,489.0,46.0,1.0,7.0,74.0,9.0,15.0,42.0,6.0,1.0,11.0,,1.0,,,,,,1.0,,6.0,,,2.0,,1.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,968mlew2amftejfuaptayz6c5,A. Ovalle,Midfielder,43,1712.0,1.0,3.0,2.0,1.0,904.0,1.0,142.0,388.0,4.0,7.0,28.0,16.0,4.0,3.0,12.0,155.0,421.0,60.0,81.0,3.0,917.0,2.0,47.0,26.0,775.0,27.0,9.0,109.0,286.0,7.0,79.0,1.0,114.0,19.0,30.0,31.0,1152.0,22.0,28.0,9.0,204.0,202.0,6.0,10.0,101.0,5.0,33.0,7.0,8.0,3.0,224.0,16.0,30.0,22.0,,111.0,287.0,1.0,1.0,795.0,808.0,20.0,5.0,39.0,123.0,21.0,19.0,93.0,,,4.0,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,3plv7v3htnmrayu74277rokid,C. Patterson-Sewell,Goalkeeper,28,540.0,,,8.0,,76.0,,,16.0,17.0,,40.0,,,1.0,1.0,42.0,100.0,,,,156.0,,,,89.0,10.0,,40.0,41.0,,28.0,,56.0,6.0,,12.0,222.0,6.0,,,,86.0,,10.0,6.0,,27.0,2.0,6.0,,7.0,9.0,11.0,6.0,,,29.0,,,61.0,116.0,7.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,68.0,6.0,,1.0,,4.0,6.0,15.0,,,14.0,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,9rgkh8j5l8n0ld96ojr47xy7e,J. Perruzza,Forward,77,1809.0,1.0,3.0,,15.0,301.0,8.0,145.0,168.0,1.0,2.0,6.0,2.0,26.0,4.0,24.0,183.0,114.0,10.0,64.0,5.0,352.0,9.0,35.0,24.0,272.0,28.0,55.0,70.0,55.0,17.0,63.0,9.0,25.0,21.0,9.0,9.0,627.0,24.0,12.0,1.0,154.0,53.0,80.0,10.0,75.0,29.0,10.0,22.0,20.0,18.0,198.0,10.0,32.0,24.0,1.0,99.0,99.0,,12.0,231.0,282.0,44.0,2.0,7.0,123.0,3.0,2.0,55.0,2.0,16.0,23.0,1.0,,,,,3.0,1.0,,13.0,2.0,,2.0,1.0,2.0,9.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2019,Toronto FC II,87y60bx4i1r07le2cm6no32s5,J. Peters,Defender,72,107.0,,2.0,,,51.0,,2.0,14.0,1.0,,3.0,,,1.0,1.0,10.0,28.0,2.0,7.0,,52.0,2.0,1.0,1.0,39.0,3.0,1.0,10.0,19.0,1.0,2.0,,8.0,1.0,,8.0,68.0,3.0,1.0,,6.0,21.0,1.0,10.0,6.0,1.0,3.0,1.0,2.0,,9.0,6.0,4.0,3.0,,2.0,10.0,,,41.0,42.0,3.0,,1.0,3.0,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,bdgjmawy0anbgy1tz87ocvd9l,L. Petrasso,Midfielder,39,1813.0,8.0,6.0,,2.0,614.0,19.0,169.0,350.0,4.0,1.0,25.0,8.0,10.0,2.0,17.0,270.0,184.0,11.0,95.0,4.0,632.0,7.0,18.0,41.0,494.0,33.0,18.0,120.0,132.0,38.0,139.0,7.0,73.0,20.0,18.0,24.0,950.0,26.0,7.0,,145.0,164.0,51.0,10.0,73.0,8.0,18.0,11.0,10.0,21.0,172.0,5.0,35.0,26.0,,82.0,167.0,,1.0,494.0,512.0,27.0,2.0,9.0,99.0,2.0,13.0,63.0,13.0,2.0,9.0,,22.0,14.0,1.0,49.0,1.0,2.0,7.0,2.0,43.0,25.0,,3.0,,7.0,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2019,Toronto FC II,34wufspo6zerdhewo82hbszmy,R. Priso,Midfielder,0,354.0,,1.0,,,152.0,,27.0,71.0,1.0,1.0,6.0,2.0,,1.0,2.0,27.0,69.0,13.0,14.0,,158.0,2.0,10.0,6.0,130.0,5.0,,20.0,55.0,3.0,12.0,,27.0,4.0,2.0,8.0,210.0,5.0,8.0,2.0,37.0,34.0,,10.0,23.0,,8.0,2.0,2.0,,41.0,3.0,6.0,5.0,,16.0,42.0,,,134.0,138.0,4.0,1.0,8.0,18.0,5.0,2.0,21.0,,,1.0,,2.0,2.0,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,4gkupstekoczlnnlpladposbu,F. Ramos,Defender,36,933.0,,2.0,6.0,3.0,539.0,2.0,28.0,129.0,15.0,5.0,51.0,3.0,5.0,3.0,7.0,120.0,324.0,17.0,57.0,1.0,561.0,2.0,28.0,5.0,417.0,10.0,10.0,108.0,62.0,3.0,66.0,,48.0,11.0,7.0,42.0,692.0,13.0,14.0,5.0,73.0,220.0,12.0,10.0,60.0,5.0,36.0,8.0,30.0,1.0,110.0,42.0,13.0,13.0,2.0,43.0,251.0,,3.0,432.0,453.0,37.0,2.0,13.0,50.0,4.0,17.0,30.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Toronto FC II,cusim5b0lb4yc0sz00d7is73d,R. Romeo,Defender,61,747.0,8.0,2.0,2.0,1.0,534.0,1.0,19.0,167.0,14.0,2.0,36.0,3.0,4.0,,8.0,81.0,313.0,11.0,35.0,2.0,551.0,1.0,12.0,1.0,449.0,17.0,6.0,71.0,86.0,1.0,49.0,,49.0,8.0,5.0,22.0,632.0,10.0,3.0,2.0,34.0,185.0,8.0,10.0,23.0,2.0,31.0,,11.0,1.0,53.0,20.0,17.0,10.0,,22.0,261.0,,1.0,463.0,480.0,19.0,1.0,6.0,30.0,5.0,11.0,12.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2019,Toronto FC II,3nu7bqtarr9yo5abdj3len04q,J. Russell-Rowe,Forward,45,5.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,10.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
