liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,North Texas SC,32c9e26wcnr5kmab8ep4zph5g,D. García,Midfielder,50,3.0,251.0,,6.0,125.0,28.0,4.0,8.0,20.0,29.0,7.0,11.0,,9.0,,21.0,,303.0,2.0,33.0,26.0,25.0,11.0,69.0,68.0,30.0,4.0,29.0,8.0,17.0,1.0,256.0,,17.0,822.0,35.0,1.0,463.0,263.0,809.0,10.0,1.0,857.0,915.0,1.0,17.0,,40.0,108.0,8.0,6.0,1.0,35.0,8.0,18.0,26.0,65.0,30.0,117.0,108.0,,128.0,2.0,3.0,24.0,126.0,91.0,195.0,1440.0,12.0,8.0,14.0,,23.0,965.0,128.0,71.0,34.0,418.0,3.0,4.0,2278.0,254.0,9.0,10.0,24.0,,1.0,,242.0,45.0,6.0,2.0,2.0,,,,,,,,,,,1.0,,2.0,13.0,4.0,,,7.0,,2.0,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,co4j4b7htv16p26yfwzw82vx0,J. Gibson,Midfielder,39,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,4.0,,,,1.0,1.0,,1.0,1.0,,,,,,3.0,,1.0,7.0,,,1.0,3.0,7.0,10.0,,7.0,9.0,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,2.0,,1.0,,,,2.0,2.0,3.0,13.0,1.0,,,,1.0,9.0,1.0,,,6.0,,,15.0,3.0,,,,,,,2.0,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,1j010cibh247p8kjchww6ny3u,N. Gordon,Defender,5,1.0,178.0,2.0,2.0,53.0,2.0,,3.0,,32.0,1.0,15.0,1.0,23.0,13.0,25.0,,190.0,5.0,,25.0,82.0,80.0,,7.0,26.0,,1.0,10.0,56.0,,714.0,,24.0,1235.0,60.0,19.0,293.0,86.0,1216.0,10.0,1.0,1295.0,1374.0,,2.0,32.0,2.0,78.0,7.0,31.0,3.0,3.0,,2.0,38.0,10.0,26.0,43.0,161.0,,96.0,,43.0,33.0,66.0,105.0,478.0,1747.0,66.0,,37.0,,26.0,1456.0,82.0,15.0,5.0,1003.0,6.0,31.0,2219.0,162.0,14.0,,1.0,32.0,3.0,,96.0,3.0,,,0.0,,,,,,,,,,,,,,2.0,1.0,4.0,,,1.0,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,fgue58g7u6f2c53ggb0r2oa2,M. Henry-Scott,Forward,36,1.0,45.0,,5.0,50.0,19.0,2.0,6.0,,15.0,1.0,18.0,,18.0,,13.0,,122.0,2.0,,11.0,16.0,7.0,,26.0,23.0,2.0,17.0,14.0,3.0,2.0,59.0,,17.0,186.0,2.0,,107.0,100.0,166.0,10.0,1.0,188.0,218.0,,12.0,,11.0,27.0,2.0,3.0,8.0,14.0,4.0,13.0,25.0,12.0,23.0,58.0,52.0,,65.0,1.0,15.0,30.0,76.0,49.0,36.0,435.0,33.0,4.0,6.0,,24.0,240.0,42.0,82.0,13.0,82.0,3.0,3.0,1217.0,141.0,8.0,6.0,1.0,,,,108.0,6.0,4.0,0.0,1.0,,,,,,,,,,,1.0,,1.0,3.0,12.0,1.0,,2.0,,7.0,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,96vw0idg7gce5yeohqwtonbis,L. Hickam,Midfielder,49,,3.0,,,2.0,,,,,,,,,,,,,2.0,,,,1.0,,,,1.0,,,,1.0,,1.0,,1.0,6.0,,,4.0,1.0,6.0,10.0,,6.0,8.0,,,,,1.0,,,,,,,2.0,,1.0,1.0,2.0,,2.0,,,,1.0,1.0,3.0,10.0,,,,,,8.0,1.0,,,2.0,,1.0,10.0,3.0,1.0,,,,,,3.0,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,e7vsajjh4e7t51ciycjg0skd0,T. Humphrey,Defender,4,,352.0,,3.0,55.0,11.0,,1.0,,19.0,,7.0,1.0,8.0,6.0,14.0,,191.0,2.0,,18.0,69.0,58.0,,11.0,28.0,1.0,,8.0,81.0,,451.0,,23.0,1205.0,61.0,19.0,296.0,91.0,1182.0,10.0,,1266.0,1334.0,,4.0,33.0,4.0,115.0,5.0,15.0,,6.0,,3.0,31.0,18.0,28.0,33.0,159.0,,92.0,,37.0,18.0,41.0,78.0,531.0,1680.0,45.0,,34.0,,19.0,1425.0,91.0,22.0,6.0,970.0,3.0,45.0,1634.0,133.0,8.0,8.0,,33.0,,,88.0,1.0,,,0.0,,,,,,,,,,,,,1.0,5.0,10.0,2.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,e6rtym9ymave9py9el1yrxafo,I. Kaakoush,Defender,46,,3.0,,,2.0,1.0,,,,,,1.0,,,,,,5.0,,,,1.0,2.0,,1.0,1.0,,,,,1.0,7.0,,1.0,10.0,2.0,,6.0,1.0,12.0,10.0,,12.0,13.0,,,,1.0,,,,,,,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,,,1.0,2.0,1.0,2.0,22.0,,1.0,,,1.0,13.0,,,1.0,6.0,,,25.0,4.0,,,,,,,4.0,,0.0,1.0,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,9nl0k91lrjonu0z2irbs01oiy,A. Korça,Defender,24,,293.0,,1.0,32.0,3.0,1.0,2.0,,16.0,,5.0,,13.0,5.0,13.0,,111.0,7.0,,17.0,42.0,45.0,,4.0,19.0,2.0,,4.0,49.0,,402.0,,13.0,890.0,41.0,17.0,146.0,48.0,848.0,10.0,1.0,931.0,935.0,,2.0,56.0,1.0,44.0,3.0,2.0,,2.0,,,23.0,8.0,19.0,31.0,89.0,,46.0,,14.0,21.0,44.0,40.0,277.0,1172.0,27.0,,12.0,,6.0,1020.0,49.0,8.0,1.0,785.0,2.0,21.0,1331.0,90.0,10.0,3.0,,56.0,,,63.0,2.0,,,0.0,,,,,,,,,,,,,,10.0,2.0,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,8g1piun8acm9udttt1795qnhm,D. Lacy,Midfielder,21,,17.0,,1.0,7.0,1.0,,,,2.0,,,,,,1.0,,15.0,,,,3.0,,,1.0,5.0,,1.0,,1.0,,15.0,,4.0,40.0,3.0,,25.0,10.0,43.0,10.0,,43.0,54.0,,,,1.0,4.0,1.0,,,1.0,,1.0,5.0,2.0,5.0,5.0,11.0,,7.0,,,1.0,5.0,10.0,12.0,69.0,,,,,1.0,54.0,9.0,4.0,,18.0,,1.0,72.0,12.0,1.0,,,,,,12.0,1.0,,,0.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,1cpxmai9x2oetxh7ikgiola1g,L. Londe,Forward,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,f3bqitwkt3mitemcjd61hi044,N. Mendonça,Midfielder,8,,115.0,,3.0,42.0,3.0,,1.0,1.0,9.0,,8.0,,7.0,3.0,7.0,,79.0,2.0,1.0,6.0,34.0,13.0,3.0,8.0,25.0,1.0,5.0,7.0,14.0,,169.0,,16.0,403.0,17.0,3.0,173.0,100.0,407.0,10.0,,420.0,465.0,,3.0,1.0,4.0,40.0,2.0,2.0,,3.0,,1.0,22.0,16.0,25.0,35.0,59.0,,51.0,,9.0,10.0,42.0,45.0,95.0,613.0,16.0,,18.0,,15.0,479.0,28.0,5.0,4.0,248.0,,10.0,832.0,93.0,6.0,2.0,1.0,1.0,,,77.0,3.0,,,0.0,,,,,,,,,,,,,,5.0,19.0,1.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,auomns9j08ffqknhs9007ju38,M. Molina,Defender,35,,10.0,,2.0,38.0,7.0,,7.0,,8.0,5.0,5.0,,4.0,,6.0,,115.0,3.0,,8.0,16.0,9.0,,21.0,12.0,,,8.0,14.0,2.0,81.0,,12.0,201.0,3.0,5.0,88.0,64.0,198.0,10.0,,204.0,246.0,,5.0,,11.0,33.0,2.0,52.0,1.0,2.0,2.0,3.0,17.0,6.0,12.0,34.0,48.0,,44.0,,6.0,6.0,38.0,34.0,97.0,463.0,10.0,2.0,7.0,,13.0,252.0,39.0,14.0,15.0,116.0,,9.0,679.0,82.0,5.0,4.0,,,,,72.0,7.0,0.0,2.0,1.0,,,,,,,,,,,,,,7.0,4.0,16.0,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,995tkbb88t1qlq70yr111gf84,Z. Molomo,Defender,0,,2.0,,,2.0,,,,,,,,,,,,,6.0,,,,,,,1.0,1.0,,,,1.0,,,,1.0,6.0,,,4.0,1.0,6.0,10.0,,6.0,9.0,,,,1.0,,,4.0,,,,,1.0,,1.0,2.0,3.0,,2.0,,,,2.0,2.0,6.0,19.0,,,,,1.0,9.0,3.0,,1.0,2.0,,,10.0,4.0,,,,,,,4.0,,,,0.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,99nfzkbguzeqtgi2j8k53u3v8,N. Montoya,Goalkeeper,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,14sld3djevxpcce9co1aqxn9w,N. Norris,Defender,32,1.0,340.0,,,62.0,12.0,2.0,5.0,,17.0,,21.0,,14.0,5.0,15.0,,158.0,6.0,,16.0,39.0,28.0,,15.0,16.0,2.0,12.0,9.0,49.0,,254.0,,16.0,828.0,93.0,12.0,304.0,153.0,885.0,10.0,,921.0,1002.0,,5.0,,4.0,65.0,2.0,7.0,,8.0,1.0,7.0,27.0,27.0,16.0,55.0,119.0,,84.0,2.0,22.0,30.0,69.0,70.0,293.0,1248.0,36.0,1.0,13.0,,22.0,1040.0,85.0,18.0,9.0,618.0,4.0,14.0,1375.0,153.0,11.0,5.0,1.0,,1.0,,117.0,5.0,0.0,1.0,0.0,,,,,,,,,,,,1.0,1.0,4.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,8oa72acrno9ybfo1hdof5efbo,L. Orejarena,Midfielder,79,,3.0,,,4.0,,,,,2.0,,,,,,2.0,,6.0,,,1.0,2.0,,,2.0,2.0,,,,,,2.0,,1.0,11.0,,,6.0,7.0,11.0,10.0,,11.0,14.0,,,,1.0,2.0,,,,,,,1.0,2.0,2.0,5.0,3.0,,4.0,,,2.0,5.0,3.0,2.0,21.0,,,,,1.0,14.0,1.0,3.0,1.0,5.0,,,58.0,9.0,,,,,,,9.0,,,,0.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,939wjlo1zcnhfu6jy2px0zmui,I. Parker,Defender,15,2.0,183.0,,2.0,69.0,4.0,2.0,8.0,,9.0,1.0,4.0,,5.0,,6.0,,155.0,1.0,1.0,12.0,31.0,19.0,1.0,35.0,13.0,,,8.0,16.0,,26.0,,26.0,371.0,7.0,2.0,134.0,116.0,369.0,10.0,,378.0,438.0,,5.0,1.0,22.0,64.0,3.0,59.0,,8.0,1.0,3.0,30.0,21.0,13.0,59.0,69.0,,78.0,2.0,9.0,12.0,64.0,53.0,122.0,724.0,14.0,1.0,13.0,,19.0,447.0,47.0,22.0,19.0,246.0,3.0,8.0,990.0,142.0,4.0,1.0,2.0,1.0,,,128.0,9.0,0.0,1.0,2.0,,,,,,,,,,,,,,3.0,1.0,15.0,,1.0,,,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,1iedtrzbcgj817i0ccin8dvro,D. Pepi,Forward,16,,15.0,,3.0,12.0,7.0,,,,4.0,,6.0,,5.0,,4.0,,34.0,2.0,,4.0,3.0,2.0,,9.0,10.0,1.0,2.0,4.0,1.0,,14.0,,4.0,50.0,2.0,,39.0,17.0,49.0,10.0,,52.0,63.0,,5.0,,6.0,8.0,,,6.0,5.0,1.0,3.0,4.0,3.0,10.0,21.0,14.0,,18.0,,6.0,8.0,26.0,13.0,20.0,124.0,11.0,1.0,,,7.0,66.0,11.0,25.0,5.0,13.0,,1.0,375.0,44.0,,4.0,,,,,33.0,,0.0,1.0,0.0,,,,,,,,,,,,,,4.0,6.0,,,1.0,,,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,Midfielder,35,1.0,144.0,1.0,15.0,83.0,21.0,3.0,4.0,,18.0,1.0,18.0,,7.0,1.0,15.0,,153.0,8.0,,13.0,26.0,8.0,1.0,33.0,20.0,1.0,17.0,7.0,27.0,4.0,138.0,1.0,23.0,387.0,22.0,,169.0,109.0,399.0,10.0,1.0,409.0,489.0,2.0,9.0,,17.0,54.0,3.0,1.0,2.0,10.0,4.0,11.0,31.0,38.0,20.0,72.0,90.0,1.0,89.0,2.0,6.0,29.0,79.0,63.0,108.0,744.0,13.0,5.0,14.0,,23.0,499.0,68.0,28.0,16.0,243.0,1.0,13.0,1211.0,168.0,8.0,10.0,3.0,,,,155.0,4.0,5.0,0.0,1.0,,,,,,,,,,,,,,7.0,7.0,1.0,,1.0,,,,,,,,,,,1.0
USA_MLS_Next_Pro,2024,North Texas SC,8vnnownnzz2ksuuitbw3ax5yi,A. Ramirez,Forward,51,,99.0,,6.0,48.0,12.0,4.0,4.0,6.0,11.0,4.0,13.0,,7.0,4.0,10.0,,116.0,3.0,15.0,12.0,24.0,2.0,28.0,16.0,27.0,2.0,3.0,12.0,7.0,1.0,136.0,,15.0,372.0,10.0,3.0,199.0,109.0,365.0,10.0,1.0,382.0,425.0,,7.0,,7.0,48.0,1.0,2.0,2.0,12.0,6.0,8.0,26.0,9.0,27.0,47.0,61.0,,48.0,3.0,,20.0,54.0,54.0,99.0,611.0,7.0,6.0,6.0,,26.0,443.0,59.0,25.0,13.0,190.0,1.0,4.0,1203.0,102.0,11.0,4.0,7.0,,,,95.0,22.0,5.0,1.0,3.0,,,,,,,,,,,,2.0,1.0,9.0,15.0,,,3.0,,,,,,,,,,,
USA_MLS_Next_Pro,2024,North Texas SC,9acojrco6dg2i9otq02gj6904,T. Rose,Defender,12,8.0,196.0,,1.0,49.0,3.0,3.0,11.0,,13.0,1.0,9.0,,1.0,1.0,10.0,,96.0,2.0,,9.0,22.0,13.0,,12.0,11.0,,3.0,12.0,13.0,,24.0,,18.0,380.0,15.0,3.0,164.0,101.0,383.0,10.0,1.0,395.0,434.0,,2.0,,4.0,39.0,3.0,66.0,1.0,8.0,,2.0,22.0,20.0,11.0,29.0,51.0,,52.0,2.0,3.0,12.0,30.0,38.0,125.0,668.0,4.0,,7.0,,23.0,446.0,40.0,10.0,7.0,239.0,,7.0,773.0,82.0,4.0,1.0,8.0,,,,78.0,11.0,,,0.0,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,,,,,,1.0,,1.0,,,
USA_MLS_Next_Pro,2024,North Texas SC,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,Midfielder,18,,293.0,,6.0,25.0,8.0,2.0,,,11.0,,9.0,,6.0,,9.0,,81.0,2.0,,12.0,34.0,13.0,,2.0,12.0,1.0,5.0,7.0,22.0,1.0,260.0,,7.0,793.0,52.0,6.0,262.0,83.0,821.0,10.0,,845.0,891.0,2.0,1.0,2.0,,58.0,2.0,,,11.0,1.0,4.0,12.0,5.0,12.0,17.0,71.0,,31.0,,6.0,12.0,23.0,49.0,280.0,1024.0,12.0,1.0,17.0,,12.0,916.0,37.0,9.0,8.0,583.0,2.0,5.0,985.0,54.0,5.0,4.0,,2.0,,,42.0,,1.0,0.0,0.0,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,
