liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals Conceded,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Starts,Total Tackles,Rightside Passes,Time Played,Unsuccessful Long Passes,Times Tackled,Ground Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Losses Of Possession,Unsuccessful Short Passes,Goals Conceded Outside Box,Unsuccessful Passes Opposition Half,Tackles Lost,Tackles Won,Clean Sheets,Aerial Duels,Foul Attempted Tackle,Recoveries,Goals Conceded Inside Box,Total Passes,Successful Open Play Passes,Open Play Passes,Duels lost,Unsuccessful Passes Own Half,Interceptions,Touches,Aerial Duels won,Total Clearances,Ground Duels,Duels,Backward Passes,Successful Long Passes,Ground Duels lost,Forward Passes,Appearances,Index,Duels won,Successful Passes Own Half,Successful Short Passes,Key Passes (Attempt Assists),Leftside Passes,Blocks,Successful Passes Opposition Half,Home Goals,Away Goals,Winning Goal,Throw Ins to Own Player,Unsuccessful Launches,Unsuccessful Crosses open play,Substitute Off,Throw Ins to Opposition Player,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Substitute On,Total Shots,Unsuccessful Dribbles,Total Fouls Won,Aerial Duels lost,Successful Dribbles,Handballs conceded,Blocked Shots,Shots Off Target (inc woodwork),Successful Launches,Unsuccessful lay-offs,Successful Lay-offs,Offsides,Yellow Cards,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Total Touches In Opposition Box,Saves made - parried,Punches,Goals from Inside Box,Attempts from Set Pieces,Assists (Intentional),Right Foot Goals,Corners Won,Penalty Goals,Penalties Taken,Shots On Target ( inc goals ),Goal Assists,Successful Crosses & Corners,Goals,Successful Crosses open play,Goalkeeper Smother,Saves Made from Outside Box,Total Red Cards,Straight Red Cards,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Through balls,Second Goal Assists,Drops,Hit Woodwork,Left Foot Goals,Clearances Off the Line,Own Goal Scored,Headed Goals,Saves made - caught,Catches,Penalty Goals Conceded,Goals from Outside Box,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Foul Won Penalty,Set Pieces Goals,Other Goals
Concacaf_Concacaf_Champions_Cup,2021,LD Alajuelense,3ys8mdricypsfnezm5trj285x,A. López,Midfielder,11,1.0,1.0,1.0,44.0,1.0,2.0,11.0,90.0,1.0,1.0,5.0,11.0,17.0,10.0,,14.0,2.0,,,1.0,1.0,4.0,1.0,55.0,41.0,52.0,2.0,1.0,,67.0,1.0,,7.0,8.0,7.0,4.0,2.0,27.0,1.0,49.0,6.0,12.0,40.0,2.0,10.0,,32.0,0.0,0.0,0.0,,,3.0,,,,2.0,4.0,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,LD Alajuelense,8w96twarnbzkyuoo07rnb3hii,A. Martínez,Forward,16,2.0,2.0,,28.0,2.0,,3.0,180.0,,5.0,3.0,10.0,32.0,10.0,,13.0,,,,1.0,,12.0,2.0,38.0,28.0,38.0,6.0,1.0,2.0,81.0,,,8.0,9.0,18.0,1.0,5.0,5.0,2.0,56.0,3.0,11.0,27.0,1.0,12.0,1.0,18.0,0.0,0.0,0.0,2.0,,4.0,,,3.0,5.0,4.0,,7.0,1.0,2.0,1.0,1.0,,,3.0,,,,,,,,,,9.0,,,,,,,4.0,,,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,LD Alajuelense,4ez93dzssiv3z9w49uimhe9uy,J. Montenegro,Forward,7,2.0,1.0,,21.0,1.0,,11.0,128.0,1.0,6.0,2.0,10.0,22.0,9.0,,10.0,,,,7.0,,4.0,1.0,31.0,18.0,28.0,13.0,1.0,1.0,56.0,2.0,1.0,10.0,17.0,11.0,1.0,8.0,6.0,2.0,47.0,4.0,5.0,20.0,,3.0,,16.0,0.0,0.0,0.0,2.0,1.0,1.0,,,2.0,4.0,1.0,1.0,1.0,,1.0,5.0,1.0,,1.0,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,LD Alajuelense,8k3z7zd8xy0rhyvxzhmygiuvp,L. Moreira,Goalkeeper,23,1.0,1.0,,18.0,1.0,,3.0,90.0,5.0,,,7.0,8.0,2.0,,5.0,,,,,,2.0,1.0,25.0,13.0,18.0,,2.0,,29.0,,,,,,7.0,,17.0,1.0,57.0,,16.0,11.0,,5.0,,2.0,0.0,0.0,0.0,,3.0,,,,,,,,,,,,,,,,1.0,,,,,4.0,2.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,
Concacaf_Concacaf_Champions_Cup,2021,LD Alajuelense,4btrpw7phj2ydmy3n987ftj3d,Y. Román,Defender,5,2.0,1.0,9.0,35.0,2.0,3.0,17.0,174.0,4.0,5.0,10.0,13.0,30.0,9.0,,17.0,2.0,1.0,,6.0,5.0,8.0,1.0,48.0,33.0,45.0,18.0,6.0,1.0,104.0,5.0,3.0,27.0,33.0,3.0,4.0,17.0,25.0,2.0,40.0,15.0,10.0,31.0,5.0,3.0,1.0,31.0,0.0,0.0,0.0,10.0,1.0,6.0,1.0,,2.0,4.0,10.0,,1.0,4.0,6.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,3.0,,,1.0,,6.0,,3.0,,,,,4.0,7.0,2.0,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,LD Alajuelense,8i0igr9dvvvba8mjvdrusjufp,B. Ruiz,Midfielder,10,1.0,1.0,1.0,36.0,1.0,2.0,10.0,90.0,1.0,3.0,3.0,14.0,23.0,13.0,,14.0,,2.0,,2.0,,7.0,1.0,50.0,36.0,50.0,7.0,4.0,1.0,66.0,,,8.0,10.0,5.0,3.0,5.0,22.0,1.0,21.0,3.0,9.0,33.0,,13.0,,27.0,0.0,0.0,0.0,,1.0,4.0,,,2.0,4.0,4.0,,,2.0,,2.0,1.0,1.0,,,,,,,,,,,,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,LD Alajuelense,1fkxsz9q0spqx8zvjyh6vb845,J. Salvatierra,Defender,6,2.0,1.0,2.0,25.0,2.0,2.0,,143.0,2.0,1.0,4.0,8.0,18.0,6.0,,9.0,,2.0,,5.0,1.0,3.0,1.0,33.0,24.0,32.0,4.0,,2.0,72.0,3.0,5.0,6.0,11.0,6.0,4.0,2.0,16.0,2.0,20.0,7.0,8.0,21.0,,11.0,1.0,17.0,0.0,0.0,0.0,13.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,,,1.0,2.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,LD Alajuelense,dp0k749rh1b33kivaovnpwq21,B. Sequeira,Midfielder,22,1.0,1.0,,12.0,1.0,,6.0,52.0,,1.0,1.0,5.0,6.0,5.0,,4.0,,,,1.0,,2.0,1.0,17.0,11.0,16.0,2.0,1.0,1.0,24.0,1.0,,3.0,4.0,5.0,,2.0,3.0,1.0,13.0,2.0,6.0,12.0,,3.0,,6.0,0.0,0.0,0.0,,,,1.0,,1.0,3.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,LD Alajuelense,6lh9oi0lc0r5l5vt94sxrhu96,A. Suárez,Midfielder,25,1.0,1.0,1.0,6.0,,,1.0,14.0,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,7.0,6.0,7.0,1.0,1.0,,7.0,1.0,,1.0,2.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,5.0,1.0,1.0,,4.0,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,LD Alajuelense,4lrrsxmwie123bxlav18s2uei,S. van der Putten,Midfielder,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,LD Alajuelense,cgazpk2q6oisakbnwkbgkhdxx,M. Vargas,Goalkeeper,18,1.0,1.0,,15.0,1.0,,1.0,90.0,8.0,,,9.0,9.0,1.0,,4.0,,,,1.0,,6.0,1.0,24.0,7.0,11.0,,5.0,,34.0,1.0,1.0,,1.0,,8.0,,17.0,1.0,51.0,1.0,11.0,7.0,,6.0,,4.0,0.0,0.0,0.0,,4.0,,,,,,,,,,,,,,,,2.0,,,,,11.0,2.0,2.0,4.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,LD Alajuelense,9aoke98456yic2bon1igtmimt,J. Venegas,Midfielder,8,1.0,1.0,2.0,6.0,1.0,2.0,5.0,90.0,1.0,3.0,6.0,6.0,13.0,5.0,,6.0,1.0,1.0,,6.0,,1.0,1.0,12.0,4.0,10.0,11.0,,,29.0,3.0,,14.0,20.0,1.0,,8.0,5.0,1.0,19.0,9.0,1.0,6.0,,1.0,,5.0,0.0,0.0,0.0,,,,,,,,,,3.0,2.0,2.0,3.0,2.0,,1.0,2.0,,,,1.0,1.0,,,,,4.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
