liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Penalties Conceded,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Games Played,Ground Duels lost,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Successful Lay-offs,Corners Won,Yellow Cards,Penalty Goals Conceded,Successful Dribbles,Goals Conceded Inside Box,Shots On Target ( inc goals ),Successful Long Passes,Unsuccessful Dribbles,Goals Conceded,Unsuccessful Crosses & Corners,Hit Woodwork,Leftside Passes,Clean Sheets,Substitute On,Blocks,Saves Made,GK Successful Distribution,Successful Launches,Punches,Penalties Saved,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Offsides,Throw Ins to Own Player,Successful Crosses & Corners,Throw Ins to Opposition Player,Successful Crosses open play,Blocked Shots,Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Corners into Box,Goals Conceded Outside Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Goals,Headed Goals,Clearances Off the Line,Goals from Inside Box,Right Foot Goals,Goals from Outside Box,Left Foot Goals,Catches,Saves made - caught,Unsuccessful lay-offs,Second Goal Assists,Goalkeeper Smother,Drops,Foul Won Penalty,Set Pieces Goals,Penalties Taken,Penalty Goals,Last Man Tackle,Own Goal Scored,Penalties Off Target,Total Red Cards,Straight Red Cards
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Guastatoya,6motodvrm4lwjmvt2mfatqf9x,J. Gatgens,Midfielder,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Guastatoya,82mrxhc5n1w9formdh7gg1979,L. Martínez,Forward,7,164.0,,44.0,14.0,17.0,1.0,3.0,2.0,2.0,5.0,21.0,16.0,6.0,8.0,44.0,2.0,5.0,31.0,4.0,11.0,8.0,2.0,10.0,8.0,2.0,2.0,1.0,78.0,2.0,2.0,18.0,10.0,8.0,20.0,11.0,2.0,2.0,25.0,1.0,2.0,9.0,33.0,33.0,7.0,5.0,14.0,1.0,3.0,9.0,,2.0,2.0,,,1.0,1.0,2.0,2.0,,2.0,,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Guastatoya,bnpw485rcp933tx5vosjxtip5,J. Márquez,Defender,5,180.0,,100.0,20.0,40.0,1.0,4.0,,,2.0,28.0,50.0,3.0,14.0,107.0,,1.0,81.0,1.0,18.0,36.0,2.0,18.0,9.0,2.0,,5.0,127.0,2.0,,5.0,24.0,,19.0,4.0,,1.0,8.0,1.0,2.0,2.0,83.0,89.0,3.0,3.0,4.0,,2.0,3.0,1.0,,,,,,1.0,1.0,8.0,,3.0,5.0,,27.0,,,,,,,,,,,,,,,,,1.0,,,1.0,4.0,3.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Guastatoya,6lbj4p9y9zwnoom3rftbxomhh,A. Navarro,Midfielder,11,125.0,,16.0,5.0,9.0,,,1.0,1.0,3.0,16.0,3.0,2.0,5.0,16.0,1.0,2.0,11.0,2.0,5.0,3.0,,8.0,4.0,1.0,1.0,1.0,38.0,2.0,2.0,9.0,4.0,1.0,52.0,5.0,1.0,1.0,13.0,,2.0,5.0,11.0,11.0,4.0,1.0,8.0,1.0,,4.0,4.0,1.0,,,,1.0,1.0,1.0,,2.0,2.0,4.0,,4.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Guastatoya,deri9r6ijuv31mw8kl067r8wl,K. Norales,Midfielder,19,10.0,,4.0,1.0,4.0,,1.0,2.0,,,4.0,,,,4.0,,,3.0,,1.0,,1.0,4.0,,,2.0,,11.0,1.0,,1.0,2.0,,27.0,1.0,,,1.0,,1.0,,3.0,3.0,,,,,,1.0,3.0,,,,,1.0,,,,,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Guastatoya,f36eosf9oca3we2po4x27wij9,F. Orellana,Midfielder,18,12.0,,8.0,5.0,4.0,,,,,1.0,1.0,4.0,,1.0,8.0,,,7.0,,1.0,1.0,,1.0,,,,,10.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,,7.0,7.0,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Guastatoya,epiy3zhj6is3cz8fhjz1ocyc5,W. Pineda,Defender,22,180.0,,54.0,12.0,24.0,1.0,7.0,4.0,,4.0,30.0,15.0,4.0,9.0,54.0,,2.0,36.0,2.0,16.0,,1.0,17.0,4.0,2.0,6.0,5.0,97.0,2.0,,10.0,28.0,2.0,23.0,4.0,,,14.0,2.0,2.0,6.0,38.0,38.0,4.0,2.0,10.0,2.0,4.0,4.0,6.0,1.0,1.0,,,,1.0,2.0,2.0,1.0,3.0,6.0,,14.0,,,,,,1.0,,,,,,,,,,9.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Guastatoya,8xs3dwgczav98qjjenlniul79,C. Ramirez,Midfielder,10,45.0,,9.0,2.0,5.0,,,,,,7.0,,,5.0,9.0,1.0,3.0,4.0,,5.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,13.0,1.0,3.0,5.0,5.0,,1.0,,,,5.0,,1.0,5.0,4.0,4.0,,,5.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Guastatoya,ahsglibnfzqo8yb1wbr0bsul1,C. Reyes,Forward,20,4.0,,4.0,1.0,3.0,,,,,,1.0,,,1.0,4.0,,,3.0,,1.0,,,,,,,1.0,4.0,1.0,,,2.0,,57.0,,,,,,1.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Guastatoya,a8u79gks0dh1dlek68f7f1gid,E. Rodríguez,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Guastatoya,apyjh3eymywxrzjx8lbrb7s2x,A. Rodríguez,Forward,9,43.0,,11.0,4.0,6.0,,1.0,,1.0,,7.0,3.0,1.0,2.0,12.0,,,9.0,1.0,3.0,4.0,,3.0,3.0,,,,22.0,2.0,,4.0,3.0,,4.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,8.0,9.0,1.0,1.0,2.0,,,2.0,,,,,,,,,,1.0,2.0,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
