liga,temporada,equipo,id,nombre,posicion,dorsal,Times Tackled,Aerial Duels won,Aerial Duels,Aerial Duels lost,Rightside Passes,Successful Passes Opposition Half,Unsuccessful Crosses open play,Right Foot Goals,Corners Taken (incl short corners),Goals Conceded,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Ground Duels,Appearances,Games Played,Starts,Total Fouls Won,Total Tackles,Tackles Won,Assists (Intentional),Foul Attempted Tackle,Index,Tackles Lost,Clean Sheets,Total Passes,Goals Conceded Outside Box,Backward Passes,Goals,Interceptions,Ground Duels lost,Yellow Cards,Shots Off Target (inc woodwork),Ground Duels won,Duels lost,Duels,Offsides,Successful Open Play Passes,Total Touches In Opposition Box,Penalties Conceded,Leftside Passes,Throw Ins to Opposition Player,Unsuccessful Launches,Successful Passes Own Half,Successful Crosses open play,PutThrough/Blocked Distribution,Blocks,Handballs conceded,Successful Long Passes,Unsuccessful Passes Own Half,Successful Dribbles,Total Clearances,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Unsuccessful Short Passes,Goal Assists,Shots On Target ( inc goals ),Time Played,Corners Won,Recoveries,Throw Ins to Own Player,Key Passes (Attempt Assists),Left Foot Goals,Successful Crosses & Corners,Penalty Goals Conceded,Total Shots,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Forward Passes,Touches,Duels won,Hit Woodwork,Total Fouls Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Blocked Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Successful Launches,Successful Lay-offs,Goals from Inside Box,Open Play Passes,Total Losses Of Possession,Home Goals,Away Goals,Winning Goal,Clearances Off the Line,Headed Goals,Red Cards - 2nd Yellow,Substitute Off,Total Red Cards,Substitute On,Through balls,GK Unsuccessful Distribution,GK Successful Distribution,Goals from Outside Box,Second Goal Assists,Unsuccessful Corners into Box,Successful Corners into Box,Straight Red Cards,Attempts from Set Pieces,Foul Won Penalty,Unsuccessful lay-offs,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Penalties Faced,Saves Made,Penalties Saved,Catches,Punches,Saves made - caught,Goalkeeper Smother,Saves from Penalty,Drops,Penalty Goals,Penalties Taken,Own Goal Scored,Set Pieces Goals,Other Goals,Penalties Off Target,Crosses not Claimed,Last Man Tackle
Canada_Canadian_Premier_League,2021,FC Edmonton,1qu7igozcqji1b93u23ezh68l,P. Gee,Defender,2,43.0,21.0,32.0,11.0,300.0,369.0,57.0,,1.0,28.0,57.0,25.0,201.0,27.0,27.0,22.0,22.0,58.0,42.0,,19.0,10.0,16.0,5.0,838.0,3.0,130.0,,25.0,96.0,3.0,9.0,105.0,107.0,233.0,3.0,617.0,15.0,,63.0,20.0,28.0,291.0,23.0,29.0,4.0,,59.0,64.0,25.0,36.0,11.0,68.0,133.0,,6.0,2016.0,10.0,136.0,169.0,27.0,,23.0,3.0,15.0,194.0,34.0,345.0,1425.0,126.0,,31.0,201.0,3.0,637.0,578.0,7.0,,,815.0,363.0,0.0,0.0,0.0,,,,7.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,69kkn2i96sg564fexcheqbo4p,A. González,Midfielder,11,26.0,4.0,8.0,4.0,88.0,191.0,11.0,2.0,,17.0,11.0,15.0,99.0,16.0,16.0,13.0,24.0,19.0,14.0,2.0,3.0,10.0,5.0,1.0,377.0,2.0,147.0,5.0,6.0,48.0,1.0,9.0,51.0,52.0,107.0,8.0,279.0,47.0,,39.0,,4.0,106.0,1.0,19.0,,,17.0,26.0,8.0,1.0,10.0,15.0,66.0,3.0,16.0,1094.0,9.0,60.0,5.0,14.0,2.0,1.0,2.0,25.0,66.0,13.0,103.0,559.0,55.0,1.0,7.0,81.0,8.0,296.0,279.0,,6.0,5.0,360.0,146.0,3.0,2.0,0.0,,1.0,,8.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,57euk9qqlxfnym38p12cpmml1,H. Gorskie,Defender,27,11.0,43.0,65.0,22.0,272.0,408.0,7.0,,,34.0,7.0,30.0,136.0,25.0,25.0,23.0,38.0,30.0,17.0,,15.0,10.0,13.0,4.0,1057.0,4.0,118.0,,25.0,63.0,4.0,5.0,73.0,85.0,201.0,,840.0,14.0,,230.0,2.0,24.0,465.0,,27.0,16.0,,130.0,56.0,7.0,29.0,10.0,81.0,103.0,1.0,2.0,2045.0,1.0,129.0,11.0,12.0,,,1.0,7.0,135.0,,437.0,1301.0,116.0,2.0,37.0,184.0,,873.0,743.0,9.0,3.0,,1019.0,215.0,0.0,0.0,0.0,,,,6.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,20nun88umv5313rqiqfilzyfo,J. Holliday,Goalkeeper,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,4wg2u3zl05ijnwx0wicmwpvpx,C. James,Goalkeeper,1,,5.0,6.0,1.0,80.0,47.0,,,,36.0,,31.0,5.0,24.0,24.0,23.0,4.0,,,,,10.0,,4.0,447.0,5.0,,,,1.0,1.0,,4.0,2.0,11.0,,137.0,,,82.0,,67.0,237.0,,1.0,,,97.0,38.0,,20.0,1.0,160.0,3.0,,,2089.0,,193.0,,,,,3.0,,125.0,,285.0,718.0,9.0,,,163.0,,284.0,187.0,29.0,,,191.0,167.0,0.0,0.0,0.0,,,,,,1.0,,79.0,267.0,,,,,,,,,25.0,50.0,25.0,3.0,75.0,,11.0,13.0,1.0,3.0,,2.0,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,9bdt4lveizoytfacmbazz9yad,S. Mabussi,Defender,12,5.0,10.0,13.0,3.0,83.0,83.0,17.0,,,5.0,17.0,5.0,42.0,11.0,11.0,9.0,2.0,11.0,7.0,,6.0,10.0,4.0,,197.0,,36.0,,13.0,22.0,4.0,,20.0,25.0,55.0,3.0,150.0,6.0,,7.0,4.0,4.0,76.0,3.0,4.0,1.0,,3.0,9.0,7.0,12.0,,10.0,31.0,,1.0,474.0,7.0,24.0,32.0,3.0,,3.0,,1.0,49.0,4.0,71.0,322.0,30.0,,12.0,41.0,,156.0,153.0,,,,190.0,76.0,0.0,0.0,0.0,,,,9.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,du16rzy922ad0nl30zegg7wx6,D. Murasiranwa,Goalkeeper,48,,2.0,2.0,,8.0,10.0,,,,5.0,,4.0,4.0,5.0,5.0,5.0,,,,,,10.0,,1.0,83.0,1.0,,,,2.0,,,2.0,2.0,6.0,,22.0,,1.0,10.0,,14.0,29.0,,,,,18.0,13.0,,8.0,,44.0,,,,431.0,,41.0,,,,,1.0,,31.0,,65.0,143.0,4.0,,1.0,44.0,,39.0,21.0,4.0,,,35.0,46.0,0.0,0.0,0.0,,,,1.0,,,,23.0,44.0,,,,,,,,,2.0,12.0,6.0,1.0,14.0,,4.0,3.0,,2.0,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,656f0fwmkd8apq19e5q2jythx,Adam Najem,Midfielder,6,21.0,5.0,19.0,14.0,168.0,262.0,4.0,1.0,2.0,27.0,7.0,23.0,105.0,16.0,16.0,14.0,12.0,33.0,21.0,2.0,12.0,10.0,12.0,,520.0,4.0,115.0,1.0,12.0,57.0,4.0,7.0,48.0,71.0,124.0,,418.0,26.0,,101.0,1.0,9.0,167.0,1.0,27.0,,1.0,24.0,23.0,3.0,3.0,12.0,21.0,71.0,2.0,6.0,1211.0,4.0,78.0,8.0,16.0,,1.0,2.0,13.0,76.0,8.0,136.0,680.0,53.0,1.0,13.0,92.0,1.0,428.0,404.0,2.0,3.0,1.0,510.0,133.0,1.0,0.0,0.0,,,,9.0,,2.0,1.0,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,9wsm9vzab3uywb8rox5go6jxm,E. Ongaro,Forward,9,55.0,55.0,139.0,84.0,81.0,200.0,6.0,1.0,,32.0,6.0,27.0,146.0,27.0,27.0,23.0,14.0,18.0,6.0,2.0,7.0,10.0,12.0,2.0,379.0,5.0,119.0,12.0,2.0,96.0,2.0,15.0,50.0,180.0,285.0,11.0,238.0,122.0,,96.0,,3.0,60.0,,26.0,2.0,4.0,3.0,11.0,19.0,8.0,12.0,7.0,112.0,2.0,28.0,1920.0,9.0,54.0,,22.0,9.0,,3.0,43.0,114.0,29.0,83.0,687.0,105.0,2.0,29.0,119.0,13.0,260.0,257.0,,22.0,12.0,356.0,251.0,7.0,5.0,3.0,,1.0,,14.0,,4.0,2.0,,,,,,,,,,5.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,
Canada_Canadian_Premier_League,2021,FC Edmonton,db3mtdls95klppptl1n96ezf9,K. Porter,Forward,10,14.0,16.0,30.0,14.0,67.0,109.0,6.0,,12.0,9.0,17.0,7.0,64.0,19.0,19.0,6.0,11.0,10.0,7.0,,5.0,10.0,3.0,,240.0,2.0,44.0,1.0,5.0,34.0,,3.0,30.0,48.0,94.0,1.0,166.0,15.0,,49.0,,2.0,72.0,,12.0,,1.0,10.0,12.0,9.0,6.0,6.0,14.0,49.0,,4.0,652.0,7.0,29.0,1.0,7.0,1.0,4.0,2.0,7.0,68.0,7.0,80.0,365.0,46.0,,8.0,63.0,7.0,177.0,167.0,1.0,2.0,1.0,227.0,109.0,0.0,1.0,0.0,,,,5.0,,13.0,,,,,,8.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,9ddoyq4wpjjr58e8g8g5z3h7t,S. Shome,Midfielder,7,35.0,37.0,62.0,25.0,206.0,399.0,10.0,,,36.0,10.0,32.0,201.0,27.0,27.0,25.0,17.0,57.0,34.0,1.0,22.0,10.0,23.0,4.0,805.0,4.0,127.0,,24.0,115.0,2.0,10.0,86.0,140.0,263.0,3.0,631.0,40.0,,165.0,,5.0,248.0,2.0,49.0,7.0,6.0,28.0,39.0,12.0,14.0,31.0,21.0,139.0,2.0,4.0,2186.0,6.0,124.0,6.0,18.0,,2.0,4.0,14.0,131.0,21.0,307.0,1138.0,123.0,1.0,43.0,160.0,9.0,645.0,617.0,1.0,13.0,,790.0,262.0,0.0,0.0,0.0,,,,11.0,,2.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,57sscey83fcglkmcrtpp28k5,Soria,Defender,5,5.0,28.0,49.0,21.0,292.0,334.0,5.0,,1.0,36.0,7.0,30.0,82.0,26.0,26.0,23.0,9.0,37.0,18.0,1.0,6.0,10.0,19.0,3.0,1022.0,6.0,107.0,1.0,28.0,33.0,2.0,7.0,49.0,54.0,131.0,,804.0,13.0,,186.0,1.0,37.0,501.0,,18.0,7.0,,72.0,64.0,3.0,34.0,8.0,86.0,101.0,1.0,4.0,2112.0,3.0,118.0,2.0,4.0,1.0,,3.0,11.0,130.0,1.0,437.0,1225.0,77.0,,10.0,187.0,2.0,835.0,763.0,11.0,5.0,1.0,982.0,223.0,1.0,0.0,1.0,,,,3.0,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,7w93cfaszi89ex6xdf9tgkp9l,M. Temguia,Defender,8,11.0,16.0,24.0,8.0,224.0,120.0,,,,20.0,,18.0,102.0,21.0,21.0,16.0,9.0,37.0,26.0,,16.0,10.0,11.0,2.0,660.0,2.0,33.0,,24.0,50.0,4.0,2.0,52.0,58.0,126.0,,530.0,9.0,1.0,147.0,,22.0,426.0,,12.0,10.0,2.0,58.0,47.0,6.0,36.0,9.0,68.0,46.0,,2.0,1409.0,2.0,107.0,2.0,,,,2.0,4.0,67.0,2.0,256.0,840.0,68.0,,30.0,114.0,2.0,546.0,488.0,8.0,,,639.0,139.0,0.0,0.0,0.0,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,7dbeb4b7em8hmoc7e0begi1yi,M. Velado-Tsegaye,Forward,17,16.0,,4.0,4.0,27.0,40.0,2.0,,,8.0,2.0,7.0,53.0,9.0,9.0,4.0,8.0,3.0,2.0,,2.0,10.0,1.0,,83.0,1.0,24.0,1.0,4.0,33.0,,4.0,20.0,37.0,57.0,,64.0,17.0,,19.0,,,25.0,1.0,7.0,,,2.0,2.0,9.0,3.0,2.0,1.0,18.0,,5.0,346.0,3.0,12.0,3.0,2.0,1.0,1.0,1.0,9.0,19.0,8.0,13.0,172.0,20.0,,11.0,19.0,2.0,64.0,62.0,,,1.0,83.0,56.0,0.0,1.0,0.0,,,,4.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,1jw8ni6v99xnlou4wf0j47dnt,T. Warschewski,Forward,19,126.0,45.0,84.0,39.0,127.0,339.0,29.0,4.0,6.0,31.0,34.0,26.0,325.0,26.0,26.0,21.0,66.0,29.0,17.0,6.0,12.0,10.0,12.0,1.0,567.0,5.0,176.0,4.0,12.0,169.0,1.0,23.0,156.0,208.0,409.0,6.0,429.0,79.0,,116.0,,2.0,116.0,12.0,37.0,2.0,4.0,31.0,25.0,62.0,6.0,13.0,16.0,110.0,7.0,15.0,1901.0,20.0,88.0,9.0,20.0,,14.0,2.0,38.0,135.0,55.0,148.0,1157.0,201.0,1.0,25.0,126.0,9.0,441.0,410.0,1.0,17.0,4.0,552.0,399.0,2.0,2.0,2.0,,,,8.0,,5.0,1.0,,,,,3.0,2.0,,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,60cull6yxjgu93teat190rnys,N. Wright,Defender,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,5y19d075hzkz2nqb7z1pzp6vo,A. Yıldız,Midfielder,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,ezyu9w01guirieddjudeln1lh,A. Zebie,Defender,4,3.0,5.0,10.0,5.0,53.0,60.0,,,,8.0,,6.0,48.0,11.0,11.0,7.0,3.0,21.0,14.0,,6.0,10.0,7.0,,178.0,2.0,26.0,,8.0,23.0,1.0,,25.0,28.0,58.0,,152.0,1.0,,47.0,3.0,3.0,94.0,,8.0,1.0,,8.0,13.0,1.0,4.0,5.0,6.0,18.0,,1.0,458.0,,22.0,4.0,,,,2.0,1.0,11.0,,52.0,249.0,30.0,,11.0,24.0,,154.0,146.0,,4.0,,176.0,37.0,0.0,0.0,0.0,,,,7.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
