liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,Philadelphia Union II,ju24rgwcctj5yizl54o91gfe,S. Borgelin,Forward,63,1.0,736.0,2.0,156.0,52.0,70.0,2.0,6.0,6.0,44.0,109.0,31.0,2.0,57.0,2.0,163.0,21.0,8.0,99.0,16.0,12.0,63.0,40.0,2.0,57.0,17.0,7.0,8.0,7.0,275.0,23.0,6.0,3.0,52.0,47.0,23.0,10.0,51.0,1.0,12.0,4.0,126.0,5.0,17.0,1.0,23.0,31.0,24.0,93.0,100.0,74.0,1.0,75.0,1.0,21.0,16.0,5.0,,1.0,5.0,1.0,4.0,4.0,1.0,,6.0,,,,,,6.0,,1.0,30.0,,,,,1.0,1.0,,1.0,1.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Philadelphia Union II,ntfvll4odl5qsnfv7pz3457u,L. Burns,Goalkeeper,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Philadelphia Union II,80z4ohi5co0ttnwardz2h2311,J. Chambers,Midfielder,45,18.0,2594.0,8.0,1527.0,232.0,696.0,11.0,110.0,18.0,30.0,399.0,746.0,31.0,203.0,4.0,1746.0,42.0,9.0,1281.0,58.0,40.0,313.0,424.0,28.0,281.0,223.0,27.0,25.0,61.0,2113.0,32.0,25.0,15.0,157.0,699.0,23.0,10.0,113.0,152.0,26.0,3.0,236.0,40.0,69.0,29.0,32.0,93.0,391.0,1241.0,1433.0,79.0,19.0,123.0,26.0,64.0,5.0,11.0,2.0,5.0,13.0,9.0,18.0,11.0,11.0,2.0,,4.0,7.0,1.0,18.0,2.0,22.0,16.0,3.0,49.0,,1.0,2.0,3.0,12.0,1.0,3.0,3.0,5.0,3.0,1.0,1.0,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Philadelphia Union II,9a17gcgta337bfvtu994p1x,C. Coronel,Goalkeeper,31,,720.0,,109.0,,32.0,,101.0,,2.0,104.0,92.0,,,,225.0,,,72.0,16.0,,101.0,17.0,,83.0,63.0,8.0,,18.0,308.0,8.0,,,1.0,165.0,,10.0,4.0,52.0,1.0,,7.0,6.0,17.0,,8.0,1.0,43.0,75.0,124.0,6.0,,3.0,1.0,,,,11.0,,,,32.0,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,36.0,64.0,1.0,5.0,2.0,7.0,11.0,18.0,25.0,2.0,2.0,38.0,,,2.0,,2.0,,,,,,,,
USA_USL_Championship,2019,Philadelphia Union II,8wyp52wdroobxnmgluakbuo6h,W. Cortés,Defender,47,30.0,2101.0,158.0,798.0,162.0,335.0,5.0,64.0,2.0,37.0,328.0,320.0,43.0,128.0,4.0,830.0,37.0,30.0,602.0,45.0,6.0,192.0,287.0,13.0,156.0,157.0,23.0,48.0,76.0,1392.0,27.0,15.0,9.0,210.0,320.0,16.0,10.0,121.0,36.0,24.0,18.0,271.0,34.0,55.0,40.0,27.0,113.0,61.0,607.0,638.0,61.0,27.0,150.0,25.0,97.0,4.0,2.0,9.0,3.0,4.0,17.0,38.0,18.0,10.0,,1.0,7.0,3.0,19.0,21.0,1.0,4.0,,8.0,24.0,3.0,7.0,,,16.0,2.0,4.0,,,2.0,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Philadelphia Union II,2rrt0ya9hvxu58vd0y5zoh756,J. De Vries,Midfielder,55,1.0,120.0,,31.0,4.0,12.0,,1.0,,3.0,27.0,9.0,1.0,11.0,,32.0,3.0,3.0,19.0,2.0,,12.0,12.0,,11.0,9.0,2.0,3.0,3.0,58.0,3.0,1.0,,14.0,6.0,3.0,10.0,7.0,1.0,,2.0,20.0,,2.0,2.0,3.0,10.0,10.0,19.0,20.0,6.0,1.0,13.0,,4.0,1.0,1.0,,,1.0,1.0,,2.0,,,2.0,1.0,,,3.0,,,,,3.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Philadelphia Union II,8amgw44tbnkqnfmfz5bzrwmsq,Saed Díaz,Forward,36,1.0,254.0,,52.0,18.0,26.0,1.0,2.0,3.0,14.0,45.0,11.0,3.0,16.0,1.0,55.0,6.0,4.0,37.0,7.0,4.0,18.0,14.0,1.0,18.0,11.0,3.0,8.0,1.0,113.0,9.0,2.0,,29.0,13.0,11.0,10.0,18.0,,4.0,4.0,50.0,,8.0,1.0,9.0,18.0,10.0,34.0,37.0,21.0,1.0,32.0,1.0,11.0,6.0,4.0,,,,,2.0,7.0,1.0,,3.0,,1.0,,,,1.0,,,7.0,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Philadelphia Union II,41zvvyzxxwlfif0bdxtmlj07p,M. Fabián,Midfielder,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Philadelphia Union II,bhhdcubw5vyxzf0lc1fcfftka,D. Flores,Midfielder,56,1.0,118.0,2.0,48.0,12.0,19.0,,4.0,1.0,1.0,15.0,18.0,4.0,7.0,1.0,48.0,2.0,,37.0,4.0,1.0,11.0,7.0,1.0,7.0,3.0,1.0,1.0,5.0,69.0,4.0,1.0,1.0,13.0,16.0,1.0,10.0,7.0,,2.0,1.0,15.0,2.0,5.0,1.0,4.0,7.0,13.0,37.0,37.0,2.0,3.0,8.0,1.0,6.0,3.0,,,,,,2.0,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Philadelphia Union II,cnqxbvy77blk2ulx06t65it49,A. Fontana,Midfielder,21,7.0,1177.0,7.0,380.0,81.0,187.0,5.0,24.0,3.0,10.0,154.0,115.0,29.0,69.0,1.0,389.0,27.0,17.0,278.0,21.0,4.0,93.0,99.0,15.0,67.0,78.0,14.0,37.0,37.0,587.0,14.0,18.0,1.0,146.0,129.0,15.0,10.0,67.0,18.0,21.0,13.0,156.0,7.0,26.0,11.0,14.0,79.0,80.0,287.0,296.0,10.0,18.0,89.0,10.0,67.0,,7.0,,,3.0,6.0,12.0,21.0,5.0,,5.0,3.0,3.0,1.0,12.0,,1.0,,3.0,,,3.0,,1.0,11.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
