liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,Fresno FC,2ith944jz6kopy3h1zmvg6iuh,E. Alihodzic,Midfielder,13,90.0,68.0,6.0,39.0,7.0,27.0,3.0,69.0,,1.0,57.0,,3.0,26.0,5.0,7.0,1.0,1.0,82.0,1.0,9.0,20.0,10.0,9.0,,,1.0,3.0,17.0,65.0,66.0,3.0,2.0,,,1.0,,,,,,,1.0,,,6.0,9.0,,,,3.0,,6.0,,,,4.0,,1.0,3.0,,,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Fresno FC,6tz5apnd7yajwhn6bcfhl9mtx,A. Basuljevic,Midfielder,17,63.0,41.0,4.0,19.0,12.0,15.0,5.0,42.0,,1.0,31.0,1.0,8.0,13.0,8.0,5.0,,1.0,57.0,2.0,9.0,15.0,10.0,10.0,,1.0,2.0,5.0,10.0,33.0,34.0,6.0,,1.0,3.0,,,3.0,1.0,2.0,2.0,2.0,1.0,,2.0,4.0,3.0,,,1.0,1.0,1.0,4.0,,,,1.0,,,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Fresno FC,75h95szo9lzuihyznutrngbft,R. Bustamante,Forward,23,210.0,92.0,17.0,44.0,33.0,30.0,13.0,93.0,,1.0,73.0,1.0,19.0,30.0,17.0,7.0,2.0,3.0,128.0,2.0,26.0,23.0,10.0,34.0,,1.0,2.0,14.0,23.0,73.0,74.0,20.0,,1.0,1.0,1.0,,6.0,1.0,1.0,3.0,8.0,1.0,,5.0,14.0,1.0,,2.0,3.0,1.0,8.0,12.0,,,3.0,6.0,,5.0,,,2.0,5.0,,1.0,5.0,,6.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Fresno FC,cnjg40jj91rtyfxl3pvx0c15h,J. Caffa,Forward,10,210.0,128.0,21.0,70.0,35.0,43.0,17.0,138.0,,1.0,103.0,1.0,28.0,38.0,32.0,16.0,2.0,3.0,170.0,2.0,8.0,47.0,10.0,10.0,2.0,1.0,2.0,1.0,32.0,103.0,110.0,2.0,1.0,,1.0,2.0,3.0,11.0,3.0,1.0,6.0,4.0,2.0,,1.0,8.0,7.0,,1.0,,7.0,2.0,7.0,,,,3.0,3.0,1.0,7.0,,3.0,3.0,4.0,3.0,,2.0,1.0,2.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Fresno FC,a1bd7ilb6cy1lv3i90e34oesp,D. Casillas,Midfielder,13,73.0,48.0,11.0,22.0,20.0,15.0,7.0,48.0,1.0,1.0,36.0,,11.0,3.0,11.0,7.0,1.0,3.0,84.0,1.0,11.0,17.0,10.0,12.0,1.0,,1.0,4.0,17.0,37.0,37.0,5.0,2.0,3.0,12.0,1.0,,4.0,,2.0,,2.0,,,1.0,7.0,1.0,,,1.0,3.0,1.0,7.0,,,1.0,1.0,,1.0,,,,4.0,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Fresno FC,a9xcv9evxwsmocgnrzz614w5x,C. Chaney,Forward,21,30.0,9.0,2.0,4.0,9.0,,4.0,9.0,1.0,,4.0,,5.0,4.0,3.0,,,2.0,15.0,1.0,2.0,2.0,10.0,10.0,,,1.0,2.0,1.0,4.0,4.0,7.0,,,,,,1.0,,,,,,,3.0,3.0,,,3.0,,,8.0,,,,,,,,,,,,,,,,5.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Fresno FC,7uxy0em7vvd4cu133nrnzqa51,J. Chávez,Forward,9,72.0,29.0,6.0,15.0,13.0,5.0,10.0,30.0,1.0,2.0,20.0,1.0,10.0,12.0,7.0,3.0,1.0,3.0,39.0,2.0,3.0,6.0,10.0,15.0,,1.0,2.0,1.0,6.0,19.0,20.0,5.0,,,,,,,,1.0,1.0,,1.0,,1.0,10.0,,,8.0,,,12.0,2.0,,,,1.0,,1.0,,,1.0,,,1.0,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Fresno FC,631nrqi3lgy82rtxhsjqho3jd,C. Cochran,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Fresno FC,1wrepd1v92qk7mdgdcrfse11x,M. Daly,Defender,5,56.0,10.0,,3.0,7.0,2.0,3.0,11.0,,,3.0,1.0,6.0,1.0,3.0,4.0,,3.0,29.0,1.0,2.0,9.0,10.0,4.0,12.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,2.0,,,,,3.0,,,,,,,,1.0,2.0,,,,,2.0,1.0,,,,1.0,,,,,,,,,1.0,,2.0,2.0,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Fresno FC,dtv5ke9qxpecb7kktisex8161,R. del Campo,Defender,4,64.0,24.0,1.0,1.0,7.0,17.0,2.0,25.0,1.0,,17.0,,7.0,4.0,4.0,1.0,1.0,3.0,32.0,1.0,1.0,11.0,10.0,6.0,3.0,,1.0,,9.0,18.0,18.0,2.0,,,,,,5.0,,,,,,,,4.0,1.0,,3.0,,,5.0,1.0,,,1.0,,,2.0,,,,2.0,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
