root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Throw Ins to Own Player,Ground Duels,Aerial Duels won,Unsuccessful Passes Opposition Half,Attempts from Set Pieces,Aerial Duels,Blocks,Goals Conceded Outside Box,Duels,Shots On Target ( inc goals ),Index,Unsuccessful Passes Own Half,Total Tackles,Tackles Won,Total Losses Of Possession,Tackles Lost,Appearances,Starts,Times Tackled,Goals Conceded,Backward Passes,Interceptions,Unsuccessful Short Passes,Leftside Passes,Duels won,Ground Duels lost,Successful Dribbles,Rightside Passes,Total Passes,Successful Passes Opposition Half,Games Played,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels won,Duels lost,Unsuccessful Launches,Penalty Goals Conceded,Successful Long Passes,Touches,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Forward Passes,Total Shots,Successful Launches,Open Play Passes,Throw Ins to Opposition Player,Successful Open Play Passes,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Time Played,Unsuccessful Long Passes,Total Clearances,Successful Passes Own Half,Recoveries,Total Fouls Won,Winning Goal,Successful Crosses & Corners,Unsuccessful Dribbles,Total Fouls Conceded,Substitute On,Key Passes (Attempt Assists),Foul Attempted Tackle,Clearances Off the Line,Yellow Cards,Substitute Off,PutThrough/Blocked Distribution,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals from Outside Box,Successful Crosses open play,Goals,Successful Lay-offs,Left Foot Goals,Blocked Shots,Home Goals,Away Goals,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Unsuccessful Crosses open play,Saves Made,Penalties Faced,GK Successful Distribution,Saves made - parried,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Goal Kicks,Penalties Saved,Saves Made from Inside Box,Saves from Penalty,Drops,Corners Won,Goal Assists,Offsides,Unsuccessful lay-offs,Assists (Intentional),Straight Red Cards,Total Red Cards,Crosses not Claimed,Clean Sheets,Saves made - caught,Punches,Foul Won Penalty,Penalties Taken,Right Foot Goals,Goals from Inside Box,Penalty Goals,Successful Corners into Box,Second Goal Assists,Through balls,Handballs conceded,Headed Goals,Set Pieces Goals,Hit Woodwork,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Haiti Under 17,Haiti_Under_17,bqi8ihw4h86usgwc7e14h8d90,D. Alexis,Midfielder,6,,5.0,,7.0,,2.0,,1.0,7.0,,10.0,,4.0,4.0,12.0,,3.0,,,1.0,3.0,,2.0,3.0,5.0,,,12.0,24.0,14.0,3.0,20.0,5.0,2.0,,,2.0,38.0,18.0,4.0,2.0,6.0,,,23.0,,19.0,3.0,,55.0,2.0,,6.0,6.0,1.0,0.0,,,,3.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Haiti Under 17,Haiti_Under_17,ewr6gvhfwsdgex43ttgqdyolw,T. Algarin,Goalkeeper,12,,1.0,,9.0,,,,1.0,1.0,,10.0,6.0,,,17.0,,4.0,4.0,,7.0,,,,20.0,1.0,,1.0,27.0,90.0,6.0,4.0,75.0,1.0,,4.0,,14.0,126.0,61.0,15.0,,43.0,,2.0,45.0,,39.0,,6.0,360.0,15.0,3.0,69.0,34.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,47.0,4.0,2.0,1.0,2.0,29.0,,7.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Haiti Under 17,Haiti_Under_17,9fsaz7jp61ufsamzi9mtxun84,F. Antoine,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Haiti Under 17,Haiti_Under_17,l4mujb31u5gha8jery4kgil0,L. Blaise,Defender,5,3.0,26.0,,27.0,,1.0,,1.0,27.0,,10.0,9.0,13.0,10.0,50.0,3.0,4.0,4.0,2.0,7.0,6.0,9.0,12.0,34.0,19.0,7.0,2.0,36.0,142.0,29.0,4.0,111.0,19.0,8.0,4.0,,12.0,211.0,99.0,31.0,1.0,66.0,,2.0,136.0,5.0,105.0,5.0,6.0,358.0,19.0,11.0,82.0,27.0,4.0,0.0,,,3.0,,,3.0,,1.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Haiti Under 17,Haiti_Under_17,2nom5w34rpkaoqep32qbknwus,B. Julian,Midfielder,8,1.0,25.0,3.0,22.0,,5.0,,1.0,30.0,1.0,10.0,6.0,8.0,6.0,37.0,2.0,4.0,3.0,4.0,6.0,23.0,7.0,25.0,28.0,16.0,12.0,1.0,43.0,138.0,53.0,4.0,110.0,13.0,14.0,,,14.0,187.0,96.0,28.0,2.0,44.0,1.0,1.0,135.0,,107.0,,5.0,293.0,3.0,2.0,57.0,23.0,4.0,0.0,,2.0,,1.0,3.0,,,,2.0,5.0,5.0,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Haiti Under 17,Haiti_Under_17,6deq9eehkaa5i99nkonsymhw4,K. Carrière,Midfielder,17,,10.0,,6.0,,,,,10.0,1.0,10.0,2.0,2.0,1.0,14.0,1.0,3.0,,2.0,1.0,5.0,3.0,4.0,14.0,5.0,5.0,2.0,8.0,39.0,23.0,3.0,31.0,5.0,5.0,2.0,,5.0,58.0,26.0,8.0,,12.0,2.0,,39.0,,31.0,,1.0,67.0,4.0,1.0,8.0,4.0,1.0,0.0,,1.0,3.0,3.0,4.0,3.0,,1.0,,,2.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Haiti Under 17,Haiti_Under_17,az064s2shojxd57c4txxnqhhw,R. Chéry,Defender,4,2.0,23.0,3.0,33.0,,4.0,2.0,1.0,27.0,,10.0,8.0,5.0,2.0,54.0,3.0,3.0,3.0,4.0,6.0,9.0,4.0,22.0,29.0,14.0,12.0,4.0,9.0,118.0,35.0,3.0,80.0,11.0,13.0,3.0,,15.0,170.0,65.0,38.0,1.0,71.0,5.0,2.0,116.0,3.0,78.0,3.0,5.0,260.0,16.0,4.0,45.0,25.0,2.0,0.0,,1.0,3.0,,1.0,2.0,,2.0,1.0,4.0,7.0,3.0,5.0,,,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Haiti Under 17,Haiti_Under_17,e0gib6057gq3hnjvbl2k63y8k,J. Dajolly,Midfielder,20,,11.0,1.0,1.0,,1.0,,,12.0,,10.0,,,,8.0,,2.0,1.0,4.0,2.0,7.0,1.0,1.0,,3.0,9.0,2.0,2.0,12.0,6.0,2.0,11.0,2.0,9.0,,,1.0,25.0,10.0,1.0,,3.0,,,11.0,,10.0,,2.0,56.0,,,5.0,,,0.0,,2.0,5.0,1.0,,2.0,,1.0,1.0,,8.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Haiti Under 17,Haiti_Under_17,1874nj27f507jqja4e8zla1as,B. Destin,Midfielder,9,,16.0,2.0,13.0,,5.0,,1.0,21.0,2.0,10.0,1.0,,,29.0,,3.0,3.0,5.0,5.0,11.0,,12.0,6.0,11.0,7.0,4.0,17.0,46.0,23.0,3.0,32.0,9.0,10.0,,,,89.0,32.0,14.0,3.0,12.0,8.0,,38.0,,24.0,,4.0,246.0,2.0,1.0,9.0,5.0,5.0,0.0,,1.0,2.0,,3.0,1.0,,,2.0,2.0,15.0,1.0,6.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Haiti Under 17,Haiti_Under_17,c3v0i66824yeyvnnjrwx018no,A. Guboglo,Midfielder,7,3.0,13.0,,4.0,,,,1.0,13.0,,10.0,2.0,4.0,3.0,14.0,1.0,3.0,,4.0,2.0,1.0,1.0,2.0,3.0,6.0,7.0,1.0,3.0,12.0,6.0,3.0,7.0,6.0,7.0,1.0,,,34.0,7.0,5.0,,5.0,,,12.0,,7.0,1.0,1.0,77.0,3.0,1.0,1.0,3.0,1.0,0.0,,2.0,2.0,3.0,1.0,1.0,,1.0,,1.0,4.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
