liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Appearances,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Successful Passes Opposition Half,Total Fouls Conceded,Times Tackled,Total Passes,Touches,Duels,Goals Conceded Inside Box,Successful Long Passes,Ground Duels lost,Fifty Fifty,Foul Attempted Tackle,Backward Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,Index,Total Tackles,Successful Passes Own Half,Aerial Duels,PutThrough/Blocked Distribution,Time Played,Unsuccessful Long Passes,Aerial Duels lost,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Substitute Off,Successful Short Passes,Tackles Won,Unsuccessful Launches,Throw Ins to Own Player,Unsuccessful Passes Opposition Half,Duels lost,Total Losses Of Possession,Rightside Passes,Games Played,Substitute On,Total Touches In Opposition Box,Duels won,Blocked Shots,Forward Passes,Tackles Lost,Handballs conceded,Leftside Passes,Interceptions,Ground Duels,Successful Dribbles,Yellow Cards,Recoveries,Starts,Ground Duels won,Successful Fifty Fifty,Unsuccessful Passes Own Half,Home Goals,Away Goals,Winning Goal,Aerial Duels won,Unsuccessful Crosses open play,Corners Won,Unsuccessful Crosses & Corners,Total Clearances,Successful Crosses & Corners,Offsides,Key Passes (Attempt Assists),Set Pieces Goals,Left Foot Goals,Penalties Taken,Hit Woodwork,Throw Ins to Opposition Player,Attempts from Set Pieces,Successful Lay-offs,Shots Off Target (inc woodwork),Second Goal Assists,Shots On Target ( inc goals ),Goals from Outside Box,Goals,Goals from Inside Box,Through balls,Assists (Intentional),Goal Assists,Total Fouls Won,Unsuccessful lay-offs,Right Foot Goals,Successful Crosses open play,Penalty Goals Conceded,Total Shots,Straight Red Cards,Successful Corners into Box,Corners Taken (incl short corners),Total Red Cards,Unsuccessful Corners into Box,Clean Sheets,Penalty Goals,Successful Launches,Blocks,Headed Goals,Red Cards - 2nd Yellow,Penalties Conceded,GK Successful Distribution,Catches,Saves made - parried,GK Unsuccessful Distribution,Saves Made from Outside Box,Goalkeeper Smother,Saves Made,Punches,Saves Made from Inside Box,Saves made - caught,Drops,Penalties Faced,Foul Won Penalty,Last Man Tackle,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Penalties Saved,Saves from Penalty,Crosses not Claimed,Overruns,Goals Openplay,Other Goals,Goal Kicks,Last Player Tackle
USA_MLS,2021,Houston Dynamo FC,bi8r4u9lcwsdv044kkxr1fbh1,C. Baird,Midfielder,12,70.0,21.0,186.0,9.0,142.0,14.0,23.0,274.0,464.0,123.0,20.0,,53.0,33.0,7.0,84.0,20.0,74.0,6.0,75.0,18.0,59.0,32.0,15.0,1121.0,4.0,25.0,260.0,200.0,,13.0,200.0,11.0,,9.0,74.0,78.0,151.0,58.0,21.0,8.0,57.0,45.0,7.0,71.0,7.0,1.0,61.0,3.0,91.0,11.0,2.0,46.0,13.0,38.0,15.0,10.0,2.0,1.0,0.0,7.0,10.0,4.0,10.0,6.0,1.0,4.0,9.0,,1.0,,,1.0,,7.0,4.0,,13.0,1.0,3.0,2.0,2.0,2.0,2.0,9.0,1.0,2.0,1.0,1.0,17.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Houston Dynamo FC,13t39rh853tjsutvm3u5dc19m,M. Bajamich,Forward,7,9.0,9.0,26.0,3.0,22.0,4.0,3.0,38.0,77.0,22.0,1.0,3.0,12.0,2.0,,9.0,1.0,10.0,1.0,19.0,,6.0,5.0,4.0,134.0,1.0,4.0,36.0,28.0,,1.0,25.0,,,1.0,21.0,16.0,32.0,7.0,9.0,8.0,8.0,6.0,1.0,12.0,,,10.0,,17.0,3.0,1.0,8.0,1.0,5.0,,1.0,0.0,0.0,0.0,1.0,5.0,4.0,12.0,,,2.0,5.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,,,,,2.0,,,7.0,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Houston Dynamo FC,7wm373zusaqqi6mwcmvfhmep5,E. Bartlow,Defender,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Houston Dynamo FC,6pyd5uf82g110mo242vuueket,J. Bizama,Defender,16,8.0,1.0,16.0,,7.0,,1.0,24.0,56.0,6.0,3.0,,1.0,5.0,,5.0,3.0,8.0,,16.0,1.0,9.0,3.0,1.0,90.0,,2.0,24.0,16.0,,,16.0,1.0,,14.0,8.0,3.0,16.0,,1.0,,,3.0,,7.0,,,12.0,1.0,3.0,1.0,,5.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,4.0,,4.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Houston Dynamo FC,6knzu4ywl5yag1h8ij16g2rqh,A. Carrasquilla,Midfielder,20,46.0,10.0,218.0,5.0,133.0,12.0,14.0,277.0,386.0,83.0,12.0,17.0,36.0,10.0,11.0,40.0,13.0,57.0,5.0,87.0,12.0,88.0,11.0,7.0,561.0,11.0,4.0,275.0,220.0,1.0,6.0,203.0,9.0,4.0,2.0,53.0,40.0,89.0,81.0,10.0,3.0,4.0,43.0,,82.0,3.0,,74.0,8.0,72.0,12.0,2.0,47.0,7.0,36.0,1.0,11.0,1.0,0.0,0.0,7.0,7.0,3.0,7.0,3.0,1.0,,4.0,,,,,,,4.0,7.0,,4.0,,1.0,1.0,4.0,,,12.0,,1.0,1.0,1.0,11.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Houston Dynamo FC,7gmf2omch4d84vwb55m2apt9m,J. Castilla,Midfielder,32,,2.0,6.0,,3.0,,,7.0,9.0,1.0,,,,2.0,,2.0,,1.0,,27.0,1.0,3.0,,1.0,10.0,1.0,,7.0,6.0,,,6.0,1.0,1.0,,,,1.0,1.0,2.0,2.0,,1.0,,1.0,,,3.0,,1.0,,,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Houston Dynamo FC,4i0iq31lu0vvjfgk8kqyec72t,D. Cerén,Midfielder,24,76.0,25.0,503.0,14.0,267.0,28.0,13.0,608.0,795.0,130.0,25.0,60.0,55.0,38.0,15.0,81.0,27.0,95.0,1.0,62.0,24.0,251.0,30.0,22.0,1203.0,19.0,19.0,596.0,513.0,2.0,6.0,453.0,12.0,5.0,2.0,90.0,74.0,156.0,175.0,25.0,12.0,4.0,56.0,3.0,194.0,12.0,1.0,158.0,17.0,100.0,6.0,4.0,103.0,13.0,45.0,19.0,26.0,0.0,0.0,0.0,11.0,9.0,,21.0,11.0,5.0,1.0,8.0,,,,,,,1.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,16.0,,,3.0,2.0,3.0,1.0,2.0,13.0,1.0,10.0,2.0,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Houston Dynamo FC,c1pfk47z2ozitpqhxmbe98jbp,Joe Corona,Midfielder,14,127.0,30.0,761.0,16.0,412.0,33.0,47.0,923.0,1256.0,258.0,25.0,52.0,104.0,64.0,26.0,152.0,26.0,148.0,23.0,39.0,38.0,369.0,65.0,33.0,1731.0,21.0,32.0,905.0,775.0,1.0,12.0,723.0,23.0,8.0,7.0,124.0,136.0,255.0,303.0,30.0,11.0,21.0,122.0,10.0,255.0,15.0,1.0,213.0,15.0,193.0,25.0,5.0,142.0,19.0,89.0,34.0,44.0,0.0,0.0,0.0,33.0,7.0,10.0,20.0,14.0,6.0,1.0,30.0,,,,,,3.0,7.0,8.0,1.0,2.0,,,,,1.0,1.0,27.0,,,2.0,1.0,10.0,,3.0,11.0,,8.0,2.0,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Houston Dynamo FC,1y25f0qsrctfq6wjckzzrl1m2,G. Dorsey,Midfielder,25,98.0,20.0,397.0,10.0,237.0,14.0,27.0,513.0,843.0,154.0,25.0,10.0,53.0,30.0,9.0,127.0,27.0,112.0,17.0,55.0,19.0,175.0,45.0,31.0,1490.0,14.0,29.0,509.0,401.0,2.0,10.0,391.0,9.0,3.0,34.0,132.0,82.0,234.0,40.0,20.0,3.0,54.0,72.0,8.0,141.0,10.0,,205.0,14.0,109.0,17.0,2.0,80.0,17.0,56.0,16.0,35.0,2.0,0.0,1.0,16.0,54.0,26.0,55.0,18.0,11.0,,17.0,,,,1.0,4.0,,8.0,12.0,,7.0,,2.0,2.0,2.0,2.0,3.0,20.0,2.0,2.0,11.0,2.0,19.0,,,1.0,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Houston Dynamo FC,15pxobn91cyrhdzpshwwmzjrp,M. Figueroa,Defender,15,45.0,13.0,318.0,4.0,115.0,13.0,,409.0,570.0,89.0,15.0,27.0,20.0,26.0,9.0,22.0,15.0,74.0,,27.0,16.0,220.0,34.0,9.0,817.0,29.0,12.0,392.0,335.0,,2.0,308.0,8.0,8.0,21.0,52.0,32.0,85.0,167.0,13.0,4.0,8.0,57.0,2.0,159.0,8.0,1.0,61.0,17.0,55.0,5.0,4.0,44.0,9.0,35.0,18.0,24.0,0.0,0.0,0.0,22.0,2.0,2.0,2.0,39.0,,,7.0,,,,1.0,1.0,2.0,2.0,12.0,1.0,1.0,,,,2.0,,1.0,15.0,,,,2.0,13.0,,,,,,1.0,,3.0,5.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
