dorsal,nombre,equipo,equipo_folder,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
,,United States,United_States,Concacaf Gold Cup,Midfielder,USA,1lym8zscp7l8icay2cya7cauh,9vh2u1p4ppm597tjfahst2m3n,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/9vh2u1p4ppm597tjfahst2m3n/player/view/1lym8zscp7l8icay2cya7cauh
10,Cristian Roldan,United States,United_States,Concacaf Gold Cup,Midfielder,USA,1n0l8r7kj88y4k7tfaolsrkkp,9vh2u1p4ppm597tjfahst2m3n,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/9vh2u1p4ppm597tjfahst2m3n/player/view/1n0l8r7kj88y4k7tfaolsrkkp
15,,United States,United_States,Concacaf Gold Cup,Attacker,USA,1s1fyh1gza8ll4aeenib2vmcp,9vh2u1p4ppm597tjfahst2m3n,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/9vh2u1p4ppm597tjfahst2m3n/player/view/1s1fyh1gza8ll4aeenib2vmcp
,,United States,United_States,Concacaf Gold Cup,Defender,USA,234q7lf0bx51r8wehvg51r4k5,9vh2u1p4ppm597tjfahst2m3n,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/9vh2u1p4ppm597tjfahst2m3n/player/view/234q7lf0bx51r8wehvg51r4k5
,,United States,United_States,Concacaf Gold Cup,Defender,USA,269gnyszrb8ezl57m1ampsdlh,9vh2u1p4ppm597tjfahst2m3n,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/9vh2u1p4ppm597tjfahst2m3n/player/view/269gnyszrb8ezl57m1ampsdlh
22,,United States,United_States,Concacaf Gold Cup,Goalkeeper,USA,26r7731d42flwc6ikxb90jxlh,9vh2u1p4ppm597tjfahst2m3n,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/9vh2u1p4ppm597tjfahst2m3n/player/view/26r7731d42flwc6ikxb90jxlh
,,United States,United_States,Concacaf Gold Cup,Midfielder,USA,288nn7pbq5ewriiyb9o7da86h,9vh2u1p4ppm597tjfahst2m3n,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/9vh2u1p4ppm597tjfahst2m3n/player/view/288nn7pbq5ewriiyb9o7da86h
,,United States,United_States,Concacaf Gold Cup,Midfielder,USA,2we9yak4ipkr1ljigj20puv6y,9vh2u1p4ppm597tjfahst2m3n,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/9vh2u1p4ppm597tjfahst2m3n/player/view/2we9yak4ipkr1ljigj20puv6y
4,,United States,United_States,Concacaf Gold Cup,Defender,USA,2y7n86mdkvx5cjaz2e838ncdm,9vh2u1p4ppm597tjfahst2m3n,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/9vh2u1p4ppm597tjfahst2m3n/player/view/2y7n86mdkvx5cjaz2e838ncdm
14,,United States,United_States,Concacaf Gold Cup,Midfielder,USA,30wgzae40crezwtuqf1sbnwtl,9vh2u1p4ppm597tjfahst2m3n,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/9vh2u1p4ppm597tjfahst2m3n/player/view/30wgzae40crezwtuqf1sbnwtl
