liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Dribbles,Yellow Cards,Duels,Successful Passes Opposition Half,Total Clearances,Unsuccessful Short Passes,Goals Conceded Inside Box,GK Successful Distribution,Tackles Lost,Unsuccessful Crosses & Corners,Aerial Duels,Times Tackled,Blocked Shots,Total Shots,Throw Ins to Own Player,Forward Passes,Starts,Blocks,Shots On Target ( inc goals ),Rightside Passes,Foul Attempted Tackle,Appearances,Successful Crosses open play,Successful Launches,Total Tackles,Tackles Won,Backward Passes,Unsuccessful Long Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Index,Total Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Own Half,Clearances Off the Line,PutThrough/Blocked Distribution,Total Fouls Won,Ground Duels lost,Goals Conceded,Successful Passes Own Half,Duels lost,Shots Off Target (inc woodwork),Clean Sheets,Last Player Tackle,Ground Duels,Touches,Unsuccessful Launches,Interceptions,Successful Long Passes,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Goal Kicks,Ground Duels won,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Aerial Duels won,Games Played,Successful Crosses & Corners,Duels won,Total Fouls Conceded,Aerial Duels lost,Substitute On,Penalty Goals Conceded,Open Play Passes,Leftside Passes,Key Passes (Attempt Assists),Time Played,Successful Short Passes,Total Losses Of Possession,Successful Open Play Passes,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Winning Goal,Goal Assists,Through balls,Left Foot Goals,Goals from Inside Box,Successful Lay-offs,Second Goal Assists,Goals from Outside Box,Goals,Successful Corners into Box,Penalties Taken,Right Foot Goals,Assists (Intentional),Unsuccessful Corners into Box,Penalty Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Hit Woodwork,Substitute Off,Overruns,Corners Taken (incl short corners),Corners Won,Home Goals,Away Goals,Offsides,Saves made - caught,GK Unsuccessful Distribution,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Punches,Handballs conceded,Penalties Conceded,Foul Won Penalty,Headed Goals,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Straight Red Cards,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Faced,Penalties Saved,Crosses not Claimed,Own Goal Scored,Other Goals,Penalties Off Target,Set Pieces Goals
USA_MLS,2024,New England Revolution,3aox5gs2l4gg22h97sixaiqj9,X. Arreaga,Defender,3,9.0,7.0,178.0,287.0,117.0,74.0,40.0,2.0,22.0,2.0,60.0,9.0,1.0,11.0,2.0,489.0,25.0,14.0,3.0,355.0,19.0,29.0,,15.0,49.0,27.0,81.0,99.0,2.0,1161.0,13.0,1334.0,173.0,70.0,,31.0,14.0,47.0,48.0,874.0,77.0,8.0,4.0,2.0,118.0,1669.0,58.0,45.0,80.0,20.0,19.0,2.0,71.0,4.0,105.0,30.0,29.0,,101.0,28.0,30.0,4.0,3.0,1298.0,409.0,11.0,2196.0,1081.0,196.0,1132.0,106.0,8.0,,0.0,,1.0,,,1.0,1.0,,,,,,,,,,,,7.0,1.0,,3.0,,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
USA_MLS,2024,New England Revolution,24sgu58uugxgy49el075dz21g,E. Bajraktarević,Forward,47,37.0,1.0,201.0,385.0,10.0,96.0,38.0,,13.0,60.0,13.0,56.0,15.0,31.0,14.0,160.0,22.0,1.0,16.0,114.0,8.0,29.0,9.0,1.0,33.0,20.0,213.0,17.0,38.0,576.0,13.0,689.0,113.0,23.0,,36.0,29.0,90.0,46.0,209.0,98.0,15.0,,,188.0,1111.0,6.0,5.0,20.0,84.0,17.0,,98.0,30.0,150.0,5.0,29.0,18.0,103.0,17.0,8.0,7.0,3.0,671.0,202.0,25.0,1989.0,556.0,286.0,560.0,92.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,15.0,4.0,1.0,3.0,7.0,,1.0,,20.0,,,,1.0,13.0,7.0,35.0,23.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,New England Revolution,6vd4rxmqub05u2dtduy028fyt,E. Boateng,Midfielder,18,5.0,3.0,70.0,107.0,5.0,34.0,14.0,1.0,7.0,26.0,13.0,18.0,3.0,9.0,5.0,42.0,8.0,1.0,6.0,78.0,10.0,23.0,6.0,,14.0,7.0,63.0,4.0,23.0,167.0,19.0,205.0,38.0,8.0,,23.0,6.0,32.0,17.0,66.0,40.0,3.0,,,57.0,361.0,1.0,8.0,3.0,30.0,13.0,1.0,25.0,8.0,56.0,5.0,23.0,6.0,30.0,12.0,8.0,15.0,,203.0,22.0,7.0,699.0,164.0,105.0,165.0,30.0,3.0,1.0,1.0,2.0,,2.0,2.0,5.0,,,2.0,,,,2.0,2.0,,2.0,,,8.0,,2.0,6.0,2.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,New England Revolution,anysxg2z6niqapc5m3f4tzims,J. Bolma,Forward,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,New England Revolution,akz1nwcvnrtkelhxy7m5f14yy,D. Borrero,Midfielder,11,11.0,2.0,62.0,263.0,5.0,65.0,22.0,,,27.0,6.0,23.0,8.0,20.0,5.0,117.0,10.0,,9.0,186.0,4.0,17.0,6.0,2.0,5.0,5.0,129.0,14.0,27.0,405.0,20.0,484.0,79.0,19.0,,14.0,5.0,35.0,25.0,148.0,40.0,11.0,,,56.0,664.0,2.0,11.0,33.0,35.0,8.0,,21.0,15.0,87.0,1.0,17.0,6.0,22.0,6.0,5.0,7.0,2.0,474.0,52.0,13.0,944.0,372.0,160.0,395.0,51.0,3.0,,0.0,3.0,3.0,,1.0,12.0,,,1.0,,,1.0,2.0,,,3.0,,1.0,8.0,4.0,5.0,9.0,0.0,1.0,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
USA_MLS,2024,New England Revolution,6865o0b7hs8xp6shc84dacidw,N. Buck,Midfielder,29,2.0,,45.0,102.0,3.0,17.0,9.0,,7.0,2.0,8.0,12.0,1.0,3.0,,63.0,7.0,3.0,2.0,74.0,5.0,13.0,,1.0,11.0,4.0,47.0,8.0,2.0,206.0,15.0,231.0,25.0,10.0,,6.0,5.0,19.0,11.0,104.0,23.0,1.0,,,37.0,306.0,4.0,3.0,6.0,4.0,4.0,,18.0,4.0,17.0,4.0,13.0,,22.0,6.0,4.0,6.0,,225.0,47.0,5.0,539.0,200.0,54.0,200.0,23.0,2.0,,0.0,1.0,2.0,1.0,,3.0,,1.0,1.0,,,,1.0,,,,,,6.0,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,New England Revolution,25pwi3q1y4tx1in9425eyln56,B. Bye,Defender,15,2.0,,63.0,117.0,23.0,56.0,21.0,,4.0,33.0,30.0,7.0,,5.0,77.0,136.0,10.0,5.0,1.0,9.0,3.0,13.0,4.0,4.0,5.0,1.0,61.0,26.0,33.0,248.0,11.0,330.0,82.0,38.0,,20.0,4.0,22.0,24.0,135.0,34.0,4.0,1.0,,33.0,541.0,19.0,13.0,17.0,13.0,5.0,,11.0,3.0,77.0,18.0,13.0,4.0,29.0,7.0,12.0,3.0,1.0,326.0,124.0,3.0,790.0,231.0,138.0,244.0,31.0,3.0,7.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,,,,5.0,,,5.0,1.0,0.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
USA_MLS,2024,New England Revolution,3s5k43ngpwa66vj4ypvcdu8a2,T. Chancalay,Forward,5,20.0,5.0,118.0,151.0,2.0,47.0,19.0,,6.0,31.0,24.0,30.0,15.0,30.0,8.0,69.0,11.0,,15.0,103.0,11.0,12.0,4.0,,10.0,4.0,90.0,16.0,24.0,240.0,19.0,303.0,63.0,17.0,,20.0,4.0,60.0,21.0,93.0,76.0,15.0,2.0,,94.0,519.0,4.0,1.0,26.0,50.0,10.0,,34.0,10.0,77.0,8.0,12.0,4.0,42.0,16.0,16.0,1.0,3.0,293.0,41.0,12.0,929.0,214.0,149.0,230.0,37.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,10.0,,1.0,2.0,,,1.0,1.0,7.0,,,,3.0,1.0,1.0,10.0,15.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,New England Revolution,69ypla76c710iv0yegix1maz8,Marcos Dias,Forward,39,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,10.0,1.0,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,1.0,,3.0,1.0,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,New England Revolution,35mgbjlnao8d0s85peht48rf9,E. Edwards,Goalkeeper,36,,,,3.0,1.0,,1.0,10.0,,,,,,,,24.0,1.0,,,8.0,,1.0,,2.0,,,,3.0,,36.0,45.0,39.0,3.0,2.0,,1.0,,,1.0,33.0,,,,,,43.0,3.0,,10.0,,,8.0,,,1.0,,1.0,,,,,,,27.0,7.0,,90.0,26.0,3.0,24.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,
