liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Austin FC,8vlcd0j8wb31z0hxiawpze9yh,M. Bersano,Goalkeeper,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Austin FC,dut4jl28mnzev74hm4pc9s2j9,W. Bruin,Forward,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Austin FC,4d6cfs28p6vb6q1ijkw3dks7p,J. Cascante,Defender,18,,2.0,2.0,2.0,10.0,1.0,2.0,135.0,0.0,,1.0,,,27.0,86.0,39.0,115.0,,,99.0,30.0,,28.0,,5.0,5.0,84.0,6.0,,,,5.0,11.0,10.0,96.0,,,2.0,,89.0,4.0,,59.0,,,1.0,5.0,1.0,1.0,11.0,,,5.0,4.0,,1.0,1.0,,1.0,2.0,1.0,6.0,4.0,4.0,5.0,,,6.0,2.0,6.0,,1.0,1.0,1.0,1.0,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Austin FC,khvgxqohya7mawca1qx5q590,S. Djeffal,Midfielder,22,,1.0,2.0,2.0,10.0,,1.0,72.0,0.0,,2.0,,,11.0,42.0,12.0,57.0,,,48.0,22.0,,14.0,,,6.0,40.0,10.0,,,,2.0,8.0,6.0,47.0,,,3.0,,42.0,1.0,,20.0,,1.0,,11.0,,2.0,7.0,,,1.0,3.0,,1.0,1.0,,,1.0,3.0,6.0,1.0,,4.0,,,5.0,3.0,3.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Austin FC,ca82vaxv1vz6x0dye3gafzjkl,D. Fagúndez,Midfielder,14,,1.0,1.0,1.0,10.0,,1.0,26.0,0.0,,1.0,,,2.0,6.0,1.0,18.0,,,7.0,8.0,,1.0,,,3.0,6.0,1.0,,,,,9.0,1.0,7.0,,,,,6.0,,,,,,,3.0,,,6.0,,1.0,2.0,4.0,1.0,2.0,4.0,2.0,,,,4.0,3.0,,6.0,1.0,,1.0,,,,,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Austin FC,e6iefbralp7fndpuoaatzfpat,E. Finlay,Midfielder,13,,1.0,2.0,2.0,10.0,,1.0,41.0,0.0,,2.0,,,1.0,4.0,3.0,19.0,,,12.0,3.0,,7.0,,3.0,5.0,4.0,4.0,,,,,9.0,8.0,12.0,,,,,4.0,3.0,2.0,1.0,,,,1.0,1.0,,5.0,1.0,,2.0,1.0,,1.0,,,,1.0,,3.0,5.0,1.0,2.0,,1.0,5.0,2.0,3.0,,2.0,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Austin FC,ecp53k8d0t7yczah3aebn0yne,J. Gallagher,Defender,17,,2.0,2.0,2.0,10.0,1.0,2.0,94.0,0.0,,1.0,1.0,,3.0,32.0,9.0,54.0,,,37.0,21.0,,13.0,,1.0,5.0,31.0,5.0,,,,1.0,9.0,5.0,37.0,,,,,32.0,3.0,1.0,12.0,,,2.0,12.0,2.0,,5.0,,,1.0,2.0,,1.0,,1.0,2.0,2.0,,4.0,2.0,,3.0,1.0,,2.0,2.0,2.0,,,,,,8.0,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Austin FC,crlprp30citeo87zkm7juxlg5,H. Jimenez,Defender,16,,,1.0,1.0,10.0,1.0,,90.0,0.0,,,,,,48.0,9.0,68.0,,,57.0,33.0,,24.0,,2.0,8.0,47.0,,,,,1.0,13.0,9.0,57.0,,,,,48.0,,,16.0,,1.0,1.0,24.0,1.0,,6.0,,1.0,,4.0,,,2.0,1.0,,1.0,1.0,6.0,3.0,,4.0,1.0,,9.0,2.0,2.0,1.0,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Austin FC,8mjjt1miy57nwm5iy8usck4q1,N. Lima,Defender,24,,,2.0,2.0,10.0,1.0,,94.0,0.0,,1.0,,,7.0,65.0,31.0,94.0,,,76.0,32.0,,30.0,,3.0,10.0,60.0,3.0,,,,6.0,16.0,10.0,75.0,,,2.0,,66.0,5.0,,35.0,,,2.0,8.0,2.0,1.0,6.0,,,1.0,1.0,1.0,1.0,1.0,3.0,,,1.0,5.0,,,2.0,3.0,1.0,5.0,4.0,4.0,,,,,,3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Austin FC,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,Defender,21,,2.0,2.0,2.0,10.0,2.0,2.0,172.0,0.0,,,1.0,,19.0,55.0,24.0,115.0,,,66.0,39.0,,3.0,,,20.0,53.0,10.0,,,,2.0,30.0,11.0,66.0,,,1.0,,55.0,5.0,1.0,20.0,,,5.0,20.0,,,13.0,,2.0,4.0,8.0,3.0,1.0,4.0,9.0,1.0,4.0,,9.0,5.0,3.0,9.0,9.0,1.0,6.0,1.0,4.0,,3.0,1.0,1.0,4.0,18.0,,2.0,,4.0,1.0,4.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
