liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,Sporting Club Jacksonville,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,Forward,9,3.0,3.0,,3.0,2.0,,,4.0,,9.0,6.0,3.0,5.0,2.0,1.0,3.0,2.0,2.0,6.0,3.0,3.0,,,1.0,4.0,,2.0,,,2.0,,,,,,,,4.0,3.0,2.0,5.0,1.0,1.0,25.0,2.0,1.0,1.0,1.0,3.0,5.0,5.0,2.0,,,14.0,,,,,,,,,0.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Sporting Club Jacksonville,ac5zpx8c09rtmidm654e67xsl,J. McGuire,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Sporting Club Jacksonville,e076q290ab1o6qz9vthl2c0a2,H. Neville,Defender,2,15.0,6.0,9.0,9.0,31.0,,2.0,76.0,,51.0,23.0,28.0,124.0,119.0,4.0,9.0,18.0,16.0,36.0,17.0,19.0,7.0,7.0,74.0,243.0,2.0,43.0,12.0,1.0,25.0,28.0,9.0,9.0,1.0,5.0,,23.0,178.0,89.0,103.0,162.0,2.0,7.0,777.0,9.0,25.0,5.0,6.0,139.0,252.0,185.0,9.0,10.0,67.0,463.0,27.0,19.0,16.0,34.0,77.0,17.0,33.0,2.0,0.0,8.0,,,4.0,61.0,2.0,25.0,,,4.0,4.0,3.0,,,,,,,,,,,,2.0,5.0,2.0,7.0,4.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,2.0,,,1.0,,,,2.0,,,,,,,
USA_USL_Championship,2026,Sporting Club Jacksonville,brbc088u7sq9wh9d9gkonn5gq,C. Olivares,Goalkeeper,31,2.0,1.0,1.0,9.0,,,,41.0,,11.0,1.0,10.0,,253.0,,9.0,20.0,18.0,9.0,,9.0,,,43.0,184.0,2.0,15.0,,,99.0,37.0,,9.0,,28.0,,76.0,105.0,58.0,114.0,96.0,,,810.0,,8.0,,9.0,164.0,333.0,172.0,,,161.0,448.0,,,85.0,155.0,127.0,34.0,6.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,76.0,9.0,,9.0,3.0,40.0,3.0,3.0,35.0,24.0,11.0,2.0,9.0,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,
USA_USL_Championship,2026,Sporting Club Jacksonville,37a0l8ijwg333cmcr72lyb1ii,R. Pedder,Midfielder,19,2.0,1.0,1.0,5.0,12.0,1.0,,31.0,,26.0,9.0,17.0,44.0,28.0,2.0,5.0,9.0,8.0,24.0,8.0,16.0,1.0,3.0,11.0,68.0,2.0,10.0,8.0,5.0,13.0,19.0,3.0,4.0,3.0,,2.0,4.0,43.0,36.0,12.0,41.0,3.0,4.0,290.0,3.0,1.0,4.0,4.0,38.0,70.0,45.0,7.0,10.0,25.0,121.0,6.0,3.0,5.0,7.0,24.0,7.0,18.0,1.0,0.0,,,1.0,5.0,,1.0,,,,,2.0,2.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,0.0,1.0,,2.0,,3.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Sporting Club Jacksonville,5i85hvdw5462spgsrgscvnro,J. Proctor,Midfielder,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Sporting Club Jacksonville,eahe0hwh6qh420q4qax90pmju,A. Reid,Forward,14,1.0,1.0,,1.0,3.0,,,5.0,,2.0,2.0,,5.0,,1.0,1.0,2.0,2.0,1.0,1.0,,,1.0,3.0,7.0,,1.0,1.0,1.0,,2.0,1.0,,,,1.0,,7.0,5.0,3.0,8.0,,,23.0,,,1.0,,4.0,8.0,8.0,,1.0,,14.0,1.0,1.0,,,1.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Sporting Club Jacksonville,6nceim2fw842qkracdr57d4ut,E. Rito,Defender,12,4.0,2.0,2.0,2.0,6.0,1.0,2.0,7.0,,7.0,4.0,3.0,16.0,4.0,,2.0,,,3.0,2.0,1.0,2.0,,11.0,21.0,,4.0,2.0,,1.0,,,1.0,1.0,,,1.0,14.0,8.0,6.0,13.0,,1.0,100.0,2.0,,,,10.0,21.0,14.0,1.0,1.0,7.0,36.0,,,,,6.0,1.0,7.0,,0.0,,,1.0,,3.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Sporting Club Jacksonville,4m3lluwxr5u6cneqaxi56tt2i,T. Roberts,Midfielder,24,24.0,14.0,10.0,8.0,33.0,2.0,1.0,34.0,,58.0,36.0,22.0,48.0,23.0,2.0,8.0,13.0,12.0,34.0,22.0,12.0,2.0,2.0,28.0,97.0,2.0,14.0,8.0,7.0,12.0,23.0,2.0,5.0,4.0,,5.0,3.0,83.0,50.0,44.0,89.0,1.0,4.0,522.0,11.0,8.0,6.0,5.0,51.0,107.0,92.0,5.0,4.0,15.0,195.0,11.0,1.0,,1.0,20.0,6.0,14.0,,0.0,,,3.0,3.0,1.0,,,,,1.0,2.0,8.0,,,,,,,1.0,,,,,,7.0,,2.0,,,5.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Sporting Club Jacksonville,9acojrco6dg2i9otq02gj6904,T. Rose,Defender,3,16.0,7.0,9.0,7.0,29.0,1.0,1.0,57.0,,65.0,28.0,37.0,79.0,79.0,3.0,7.0,11.0,11.0,49.0,21.0,28.0,5.0,6.0,14.0,164.0,1.0,32.0,18.0,13.0,21.0,48.0,6.0,7.0,,2.0,,3.0,129.0,78.0,60.0,132.0,4.0,11.0,558.0,11.0,10.0,8.0,11.0,75.0,170.0,135.0,15.0,3.0,35.0,328.0,10.0,10.0,6.0,10.0,36.0,9.0,25.0,,0.0,1.0,,,3.0,41.0,2.0,7.0,,,,1.0,6.0,,,,,1.0,,1.0,,,,,,,,3.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_Championship,2026,Sporting Club Jacksonville,aa68kvv9c3of0a8cgbx8ppm1h,J. Rossiter,Midfielder,6,22.0,12.0,10.0,7.0,33.0,2.0,4.0,25.0,,56.0,33.0,23.0,31.0,69.0,6.0,7.0,13.0,11.0,34.0,21.0,13.0,9.0,1.0,39.0,182.0,1.0,11.0,6.0,3.0,19.0,46.0,2.0,6.0,2.0,5.0,7.0,11.0,128.0,60.0,73.0,121.0,3.0,3.0,557.0,4.0,22.0,8.0,6.0,66.0,187.0,132.0,6.0,5.0,55.0,271.0,2.0,2.0,10.0,14.0,46.0,11.0,41.0,,0.0,2.0,,1.0,1.0,2.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Sporting Club Jacksonville,4qafo1hp52b8lqsqkxym0d8lx,K. Sadlier,Forward,10,19.0,8.0,11.0,8.0,39.0,2.0,,58.0,,47.0,30.0,17.0,124.0,58.0,1.0,8.0,10.0,10.0,28.0,22.0,6.0,2.0,5.0,26.0,157.0,1.0,26.0,14.0,2.0,12.0,34.0,5.0,5.0,4.0,,7.0,6.0,118.0,85.0,36.0,112.0,1.0,2.0,461.0,16.0,4.0,5.0,1.0,100.0,157.0,118.0,3.0,13.0,39.0,258.0,28.0,20.0,9.0,18.0,62.0,5.0,21.0,,0.0,8.0,1.0,3.0,2.0,4.0,1.0,,1.0,,4.0,8.0,7.0,2.0,1.0,2.0,,,2.0,4.0,,,2.0,0.0,,7.0,,3.0,2.0,,6.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Sporting Club Jacksonville,22p6n3oird085u2kbkiqp4pg,E. Soto,Forward,17,13.0,7.0,6.0,6.0,21.0,1.0,,24.0,,36.0,22.0,14.0,50.0,19.0,1.0,6.0,5.0,4.0,23.0,15.0,8.0,,3.0,13.0,73.0,,9.0,2.0,1.0,5.0,21.0,3.0,3.0,3.0,1.0,5.0,3.0,53.0,32.0,22.0,51.0,1.0,2.0,261.0,7.0,2.0,7.0,1.0,36.0,74.0,54.0,3.0,6.0,20.0,119.0,1.0,1.0,2.0,3.0,19.0,2.0,17.0,,0.0,1.0,1.0,3.0,4.0,,,,,,2.0,2.0,5.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Sporting Club Jacksonville,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,Midfielder,32,7.0,4.0,3.0,4.0,23.0,,2.0,23.0,,29.0,16.0,13.0,15.0,15.0,5.0,4.0,6.0,5.0,22.0,12.0,10.0,4.0,,21.0,79.0,1.0,4.0,2.0,2.0,11.0,20.0,,4.0,2.0,1.0,2.0,5.0,68.0,22.0,47.0,63.0,4.0,2.0,322.0,3.0,6.0,8.0,3.0,19.0,79.0,68.0,6.0,1.0,11.0,119.0,1.0,1.0,3.0,3.0,10.0,2.0,8.0,2.0,0.0,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Sporting Club Jacksonville,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,Defender,99,13.0,8.0,5.0,5.0,18.0,,1.0,81.0,,48.0,22.0,26.0,7.0,131.0,3.0,5.0,10.0,9.0,35.0,14.0,21.0,10.0,,22.0,247.0,2.0,40.0,5.0,3.0,33.0,96.0,,5.0,,6.0,,32.0,182.0,54.0,144.0,166.0,4.0,8.0,450.0,3.0,25.0,7.0,5.0,84.0,267.0,198.0,12.0,2.0,69.0,356.0,1.0,1.0,21.0,49.0,54.0,16.0,20.0,1.0,0.0,,,,4.0,8.0,,5.0,,1.0,,2.0,2.0,1.0,,1.0,,,,2.0,,,0.0,1.0,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0
USA_USL_Championship,2026,Sporting Club Jacksonville,eqhckimip4h5yitnuz6gs3x1w,E. Underwood,Midfielder,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Sporting Club Jacksonville,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,Midfielder,8,6.0,4.0,2.0,6.0,25.0,1.0,,25.0,,29.0,15.0,14.0,35.0,27.0,2.0,6.0,7.0,7.0,23.0,11.0,12.0,,2.0,43.0,132.0,1.0,8.0,1.0,1.0,12.0,41.0,2.0,3.0,1.0,1.0,5.0,4.0,117.0,58.0,65.0,117.0,4.0,4.0,268.0,3.0,4.0,8.0,5.0,29.0,136.0,121.0,8.0,2.0,15.0,178.0,9.0,1.0,3.0,6.0,19.0,5.0,9.0,1.0,0.0,1.0,,3.0,,2.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,9.0,,2.0,,,7.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
