liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,El Paso Locomotive FC,7v93ogrpydx7dtpxc4k0ecez9,M. Bahner,Defender,13,,,35.0,2.0,2.0,,,,5.0,,,,,2.0,,,,,,1.0,,2.0,3.0,1.0,,,5.0,,,,5.0,1.0,,,,,,,1.0,,1.0,,,,12.0,,2.0,,,2.0,2.0,,10.0,3.0,,,,1.0,,1.0,,3.0,1.0,2.0,,1.0,2.0,,,,,,3.0,,5.0,5.0,1.0,,,1.0,,,,2.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,El Paso Locomotive FC,3ot9v3kbxlf1il8eg7o4vg9ud,D. Beckie,Defender,2,1.0,1.0,435.0,19.0,2.0,,,,286.0,,,18.0,,59.0,4.0,4.0,18.0,2.0,,1.0,5.0,64.0,178.0,5.0,38.0,2.0,293.0,1.0,8.0,,223.0,5.0,1.0,56.0,,65.0,,,33.0,,28.0,4.0,8.0,24.0,353.0,,6.0,6.0,3.0,17.0,116.0,4.0,10.0,14.0,1.0,14.0,,3.0,,7.0,,29.0,7.0,6.0,,1.0,6.0,,,,,10.0,94.0,,232.0,237.0,12.0,,,4.0,15.0,1.0,6.0,7.0,0.0,,,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,
USA_USL_Championship,2020,El Paso Locomotive FC,9r13h659y198n0hyqdokg36qd,E. Borelli,Defender,5,29.0,1.0,638.0,73.0,1.0,,2.0,1.0,370.0,9.0,2.0,66.0,14.0,176.0,10.0,3.0,20.0,4.0,,2.0,4.0,135.0,147.0,10.0,52.0,,381.0,3.0,6.0,,280.0,2.0,1.0,72.0,,145.0,11.0,,85.0,,23.0,7.0,10.0,21.0,585.0,1.0,8.0,3.0,1.0,32.0,165.0,6.0,10.0,26.0,1.0,29.0,13.0,8.0,,8.0,1.0,44.0,12.0,4.0,,34.0,8.0,1.0,,,,14.0,5.0,1.0,301.0,309.0,12.0,,,6.0,18.0,4.0,6.0,18.0,1.0,,,,1.0,14.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
USA_USL_Championship,2020,El Paso Locomotive FC,bqy41lpc2k7f0tqa6m6rqeket,A. Bosetti,Midfielder,10,1.0,,75.0,1.0,,,,,30.0,1.0,,11.0,1.0,13.0,,,,1.0,,,,14.0,8.0,,10.0,,30.0,1.0,,2.0,20.0,,,10.0,,4.0,2.0,,9.0,,1.0,1.0,3.0,2.0,42.0,,1.0,,,7.0,8.0,1.0,10.0,4.0,,,1.0,2.0,,,,7.0,,,,1.0,1.0,,,,,3.0,7.0,,20.0,20.0,,,,,3.0,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,El Paso Locomotive FC,e1a3139mmb9iaweft8i55vhsl,Leandro Carrijo,Forward,10,2.0,5.0,525.0,2.0,6.0,9.0,,2.0,166.0,2.0,13.0,53.0,,70.0,,2.0,3.0,5.0,6.0,1.0,24.0,109.0,37.0,7.0,58.0,,168.0,3.0,16.0,8.0,102.0,2.0,11.0,61.0,,38.0,4.0,,49.0,1.0,18.0,6.0,11.0,15.0,282.0,1.0,12.0,8.0,1.0,63.0,38.0,28.0,10.0,49.0,5.0,5.0,,14.0,,22.0,2.0,109.0,4.0,3.0,,3.0,12.0,1.0,2.0,,,36.0,39.0,2.0,105.0,107.0,46.0,1.0,2.0,4.0,60.0,3.0,2.0,27.0,0.0,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,El Paso Locomotive FC,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,Midfielder,23,8.0,1.0,311.0,23.0,7.0,1.0,,,119.0,3.0,3.0,31.0,1.0,51.0,3.0,4.0,8.0,4.0,1.0,,4.0,55.0,46.0,3.0,15.0,,119.0,3.0,5.0,1.0,86.0,1.0,2.0,23.0,,7.0,3.0,,31.0,,15.0,3.0,8.0,7.0,193.0,7.0,10.0,4.0,,16.0,35.0,4.0,10.0,5.0,1.0,10.0,1.0,1.0,,,1.0,20.0,,1.0,,15.0,10.0,7.0,,,1.0,11.0,46.0,,96.0,96.0,4.0,1.0,,3.0,15.0,,3.0,5.0,0.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,El Paso Locomotive FC,ac8h9k926hkz5wk3v7t5n7i3u,J. Fordah,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,El Paso Locomotive FC,cb8w2oi6yxlewjues8utj8u09,A. Fox,Defender,19,38.0,1.0,1030.0,113.0,1.0,1.0,6.0,1.0,567.0,10.0,15.0,110.0,8.0,261.0,14.0,3.0,56.0,3.0,6.0,1.0,11.0,206.0,202.0,23.0,73.0,4.0,584.0,2.0,13.0,5.0,410.0,13.0,9.0,129.0,2.0,211.0,13.0,,133.0,,52.0,12.0,16.0,34.0,872.0,2.0,13.0,7.0,1.0,83.0,254.0,20.0,10.0,53.0,3.0,45.0,7.0,14.0,,11.0,9.0,105.0,15.0,14.0,,38.0,13.0,,,,,41.0,9.0,1.0,438.0,455.0,22.0,,,14.0,52.0,9.0,5.0,42.0,0.0,1.0,,,,9.0,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,
USA_USL_Championship,2020,El Paso Locomotive FC,d82xjbw9ptrhgk0ifeoim0gdl,J. Gómez,Forward,26,28.0,4.0,1411.0,6.0,3.0,17.0,,5.0,366.0,22.0,57.0,143.0,2.0,200.0,2.0,2.0,6.0,8.0,25.0,1.0,24.0,233.0,106.0,8.0,65.0,4.0,375.0,8.0,18.0,30.0,292.0,13.0,49.0,71.0,,101.0,11.0,,87.0,11.0,57.0,16.0,35.0,12.0,726.0,,19.0,9.0,5.0,158.0,57.0,114.0,10.0,92.0,24.0,12.0,2.0,37.0,,17.0,23.0,199.0,7.0,14.0,5.0,28.0,19.0,,3.0,4.0,2.0,83.0,74.0,4.0,295.0,304.0,41.0,3.0,1.0,5.0,107.0,3.0,1.0,75.0,0.0,,,1.0,,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,
USA_USL_Championship,2020,El Paso Locomotive FC,5nwr0jfy6na631d30mcp9ndre,C. Herrera,Midfielder,20,4.0,1.0,914.0,7.0,3.0,4.0,,2.0,376.0,6.0,19.0,118.0,1.0,192.0,4.0,2.0,8.0,11.0,6.0,1.0,7.0,105.0,141.0,19.0,42.0,1.0,382.0,8.0,20.0,5.0,318.0,5.0,8.0,50.0,,90.0,7.0,,43.0,1.0,51.0,12.0,25.0,11.0,561.0,1.0,15.0,14.0,2.0,124.0,92.0,12.0,10.0,61.0,2.0,14.0,1.0,33.0,,4.0,4.0,135.0,4.0,6.0,1.0,4.0,15.0,,1.0,1.0,,67.0,82.0,2.0,326.0,332.0,11.0,,,12.0,74.0,7.0,11.0,57.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,
