root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Throw Ins to Own Player,Ground Duels,Aerial Duels won,Unsuccessful Passes Opposition Half,Attempts from Set Pieces,Aerial Duels,Blocks,Goals Conceded Outside Box,Duels,Shots On Target ( inc goals ),Index,Unsuccessful Passes Own Half,Total Tackles,Tackles Won,Total Losses Of Possession,Tackles Lost,Appearances,Starts,Times Tackled,Goals Conceded,Backward Passes,Interceptions,Unsuccessful Short Passes,Leftside Passes,Duels won,Ground Duels lost,Successful Dribbles,Rightside Passes,Total Passes,Successful Passes Opposition Half,Games Played,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels won,Duels lost,Unsuccessful Launches,Penalty Goals Conceded,Successful Long Passes,Touches,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Forward Passes,Total Shots,Successful Launches,Open Play Passes,Throw Ins to Opposition Player,Successful Open Play Passes,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Time Played,Unsuccessful Long Passes,Total Clearances,Successful Passes Own Half,Recoveries,Total Fouls Won,Winning Goal,Successful Crosses & Corners,Unsuccessful Dribbles,Total Fouls Conceded,Substitute On,Key Passes (Attempt Assists),Foul Attempted Tackle,Clearances Off the Line,Yellow Cards,Substitute Off,PutThrough/Blocked Distribution,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals from Outside Box,Successful Crosses open play,Goals,Successful Lay-offs,Left Foot Goals,Blocked Shots,Home Goals,Away Goals,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Unsuccessful Crosses open play,Saves Made,Penalties Faced,GK Successful Distribution,Saves made - parried,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Goal Kicks,Penalties Saved,Saves Made from Inside Box,Saves from Penalty,Drops,Corners Won,Goal Assists,Offsides,Unsuccessful lay-offs,Assists (Intentional),Straight Red Cards,Total Red Cards,Crosses not Claimed,Clean Sheets,Saves made - caught,Punches,Foul Won Penalty,Penalties Taken,Right Foot Goals,Goals from Inside Box,Penalty Goals,Successful Corners into Box,Second Goal Assists,Through balls,Handballs conceded,Headed Goals,Set Pieces Goals,Hit Woodwork,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guatemala Under 17,Guatemala_Under_17,cs805ea68124gzh7shxr90phw,J. Lutin,Goalkeeper,12,,,,,,,,,,,10.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,8.0,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guatemala Under 17,Guatemala_Under_17,f166jrjjg5x5r6am79o2pqpsk,J. López,Defender,5,,12.0,3.0,29.0,1.0,7.0,4.0,3.0,19.0,,10.0,15.0,6.0,5.0,50.0,1.0,5.0,5.0,2.0,12.0,14.0,5.0,15.0,54.0,11.0,4.0,,17.0,160.0,33.0,5.0,116.0,8.0,8.0,14.0,,28.0,206.0,88.0,44.0,4.0,75.0,,3.0,148.0,3.0,111.0,,9.0,450.0,29.0,14.0,83.0,12.0,2.0,0.0,,,2.0,,3.0,1.0,,,,4.0,2.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guatemala Under 17,Guatemala_Under_17,f34gxee51xd6sbdv9lwpuszro,D. Mérida,Defender,3,5.0,19.0,2.0,31.0,,8.0,4.0,3.0,27.0,,10.0,16.0,6.0,5.0,56.0,1.0,5.0,4.0,2.0,11.0,9.0,3.0,17.0,15.0,12.0,9.0,,36.0,141.0,29.0,5.0,95.0,10.0,15.0,16.0,,15.0,196.0,80.0,46.0,6.0,81.0,,2.0,122.0,2.0,83.0,1.0,8.0,419.0,29.0,14.0,66.0,9.0,4.0,0.0,,,4.0,1.0,,3.0,,1.0,,6.0,1.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guatemala Under 17,Guatemala_Under_17,70r09qbrnkd19b3a7exm34jdg,H. Prillwitz,Forward,7,36.0,51.0,5.0,39.0,,13.0,,3.0,64.0,1.0,10.0,23.0,12.0,10.0,102.0,2.0,5.0,5.0,18.0,10.0,5.0,8.0,43.0,25.0,26.0,30.0,3.0,5.0,108.0,35.0,5.0,51.0,21.0,38.0,6.0,,5.0,238.0,46.0,57.0,8.0,73.0,3.0,2.0,105.0,15.0,48.0,5.0,7.0,390.0,14.0,4.0,18.0,17.0,7.0,0.0,2.0,4.0,8.0,,2.0,6.0,,,2.0,8.0,2.0,2.0,2.0,,2.0,,,,1.0,,,,1.0,,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guatemala Under 17,Guatemala_Under_17,7is23w7rz802h4mfl7u0c7v9w,C. Raymundo,Defender,4,1.0,1.0,,2.0,,,,,1.0,,10.0,3.0,,,6.0,,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,,1.0,9.0,1.0,1.0,4.0,,1.0,2.0,,2.0,18.0,2.0,5.0,,5.0,,1.0,8.0,,4.0,,1.0,76.0,2.0,6.0,3.0,,,0.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guatemala Under 17,Guatemala_Under_17,erjsatg6yhtwqh0w9mmj4qzh0,Antony Recinos,Midfielder,17,4.0,45.0,,22.0,,5.0,,2.0,50.0,3.0,10.0,7.0,14.0,8.0,54.0,6.0,5.0,4.0,14.0,9.0,15.0,1.0,19.0,20.0,20.0,25.0,3.0,9.0,69.0,30.0,5.0,47.0,20.0,30.0,1.0,,2.0,142.0,45.0,22.0,5.0,25.0,4.0,1.0,61.0,,39.0,7.0,7.0,324.0,3.0,,18.0,18.0,3.0,0.0,1.0,4.0,5.0,1.0,7.0,4.0,,1.0,3.0,8.0,13.0,5.0,1.0,,1.0,,,,,,,,4.0,3.0,4.0,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guatemala Under 17,Guatemala_Under_17,a225ebnkztgiqflwrhrxweuj8,S. Sagastume,Midfielder,13,,17.0,4.0,35.0,,6.0,2.0,3.0,23.0,3.0,10.0,8.0,7.0,6.0,49.0,1.0,5.0,4.0,2.0,10.0,17.0,2.0,29.0,26.0,15.0,6.0,1.0,17.0,95.0,35.0,5.0,62.0,11.0,8.0,2.0,,2.0,141.0,60.0,33.0,2.0,35.0,4.0,,90.0,,60.0,10.0,7.0,269.0,4.0,3.0,29.0,21.0,3.0,0.0,2.0,1.0,1.0,1.0,5.0,,,,4.0,4.0,1.0,3.0,1.0,1.0,,2.0,,,,1.0,1.0,,5.0,3.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guatemala Under 17,Guatemala_Under_17,c2hbz0cxm09cus3rq44g7yxp0,A. Salamá,Forward,18,2.0,24.0,,15.0,,2.0,,1.0,26.0,,10.0,2.0,1.0,1.0,33.0,,5.0,1.0,8.0,3.0,5.0,1.0,11.0,9.0,6.0,18.0,1.0,5.0,37.0,15.0,5.0,23.0,6.0,20.0,1.0,,2.0,70.0,21.0,14.0,2.0,18.0,,1.0,36.0,,22.0,3.0,2.0,153.0,3.0,,9.0,9.0,4.0,0.0,1.0,3.0,5.0,4.0,3.0,3.0,,,1.0,1.0,2.0,,,,,,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guatemala Under 17,Guatemala_Under_17,d2gvkakvrdkvnpv6syv2z026s,G. Vásquez,Forward,11,,40.0,1.0,32.0,,5.0,,2.0,45.0,5.0,10.0,7.0,8.0,7.0,60.0,1.0,5.0,5.0,12.0,11.0,28.0,,29.0,24.0,23.0,18.0,7.0,14.0,95.0,45.0,5.0,61.0,22.0,22.0,1.0,,,165.0,61.0,34.0,4.0,29.0,8.0,,90.0,,56.0,5.0,9.0,392.0,5.0,1.0,17.0,13.0,7.0,1.0,1.0,4.0,4.0,,4.0,3.0,,,2.0,7.0,9.0,4.0,3.0,,1.0,2.0,,1.0,3.0,1.0,1.0,,,,5.0,,,,,,,,,,,,,3.0,1.0,4.0,,1.0,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Guatemala Under 17,Guatemala_Under_17,1eirdjncs6092npuoeskrgh78,A. de la Cruz,Forward,10,,13.0,1.0,7.0,1.0,2.0,,,15.0,,10.0,,2.0,2.0,13.0,,2.0,2.0,4.0,2.0,3.0,,5.0,4.0,5.0,9.0,,3.0,14.0,1.0,2.0,7.0,4.0,10.0,1.0,,,26.0,7.0,7.0,1.0,4.0,1.0,,10.0,,3.0,,2.0,102.0,2.0,,6.0,1.0,2.0,0.0,,,5.0,,,4.0,,1.0,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
