liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,Pittsburgh Riverhounds SC,cnyz9by7c5ws261h9i0t03xl,T. Adewole,Defender,2,,3050.0,1.0,1366.0,74.0,288.0,4.0,161.0,7.0,59.0,346.0,799.0,48.0,157.0,4.0,1405.0,36.0,9.0,948.0,24.0,11.0,318.0,434.0,6.0,184.0,153.0,34.0,25.0,134.0,1806.0,35.0,15.0,14.0,148.0,670.0,19.0,10.0,206.0,139.0,46.0,4.0,318.0,107.0,31.0,,35.0,53.0,227.0,1057.0,1087.0,170.0,31.0,112.0,67.0,95.0,1.0,1.0,14.0,2.0,1.0,,108.0,10.0,7.0,,3.0,,1.0,,,,4.0,,,111.0,,,,,17.0,3.0,15.0,2.0,,2.0,,3.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_USL_Championship,2019,Pittsburgh Riverhounds SC,cn8fovjei9tdslashum11dp05,N. Brett,Midfielder,9,20.0,2511.0,4.0,602.0,196.0,321.0,1.0,21.0,26.0,58.0,309.0,173.0,18.0,123.0,2.0,630.0,31.0,21.0,451.0,11.0,68.0,144.0,172.0,31.0,141.0,126.0,29.0,40.0,24.0,1038.0,33.0,9.0,1.0,174.0,124.0,160.0,10.0,84.0,35.0,26.0,24.0,252.0,4.0,17.0,21.0,33.0,110.0,138.0,458.0,486.0,78.0,16.0,168.0,4.0,64.0,4.0,18.0,4.0,17.0,25.0,8.0,10.0,28.0,6.0,1.0,15.0,,19.0,,1.0,2.0,42.0,4.0,8.0,20.0,2.0,1.0,5.0,5.0,2.0,3.0,7.0,2.0,15.0,15.0,1.0,21.0,4.0,2.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Pittsburgh Riverhounds SC,4mrcwdc6kac651lpgxt14g44p,M. Dabo,Midfielder,21,2.0,1447.0,3.0,663.0,122.0,242.0,2.0,26.0,2.0,45.0,148.0,308.0,41.0,89.0,2.0,665.0,28.0,9.0,531.0,15.0,3.0,115.0,168.0,2.0,93.0,93.0,16.0,19.0,24.0,839.0,24.0,24.0,,116.0,160.0,12.0,10.0,80.0,19.0,11.0,4.0,182.0,7.0,17.0,2.0,24.0,57.0,215.0,548.0,550.0,66.0,23.0,102.0,24.0,59.0,8.0,8.0,4.0,,3.0,,18.0,12.0,2.0,,5.0,,4.0,,,,1.0,,,21.0,,,1.0,2.0,18.0,,5.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2019,Pittsburgh Riverhounds SC,1bvo1q3jlflqdmjrvypnt2lzp,Steevan dos Santos,Forward,8,18.0,2499.0,1.0,798.0,172.0,350.0,5.0,42.0,42.0,190.0,553.0,132.0,33.0,291.0,2.0,812.0,51.0,25.0,456.0,15.0,71.0,333.0,158.0,18.0,298.0,142.0,29.0,62.0,53.0,1399.0,35.0,18.0,1.0,282.0,294.0,133.0,10.0,353.0,23.0,71.0,28.0,702.0,20.0,20.0,18.0,35.0,159.0,188.0,465.0,479.0,420.0,23.0,349.0,14.0,123.0,6.0,25.0,3.0,10.0,21.0,3.0,24.0,34.0,5.0,,14.0,,14.0,,,,29.0,,3.0,230.0,1.0,,2.0,5.0,10.0,2.0,9.0,4.0,5.0,10.0,6.0,19.0,1.0,2.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Pittsburgh Riverhounds SC,41jh7hanms801vg697hywz2sp,J. Dover,Midfielder,5,47.0,2447.0,240.0,1101.0,169.0,415.0,7.0,133.0,8.0,35.0,556.0,364.0,61.0,208.0,2.0,1110.0,45.0,25.0,708.0,14.0,14.0,341.0,51.0,18.0,313.0,155.0,27.0,59.0,75.0,1892.0,27.0,23.0,6.0,239.0,531.0,31.0,10.0,165.0,61.0,40.0,21.0,316.0,35.0,19.0,47.0,27.0,116.0,359.0,761.0,769.0,77.0,44.0,151.0,40.0,123.0,,2.0,13.0,2.0,20.0,10.0,65.0,29.0,5.0,,5.0,,4.0,59.0,,,6.0,,10.0,42.0,,,2.0,2.0,17.0,,12.0,,2.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Pittsburgh Riverhounds SC,1gfsz5cm0jooza42rf98iqvo5,K. Forbes,Midfielder,11,33.0,3014.0,33.0,1880.0,244.0,922.0,1.0,100.0,16.0,23.0,595.0,793.0,49.0,239.0,3.0,1994.0,38.0,48.0,1508.0,20.0,25.0,339.0,632.0,66.0,375.0,319.0,33.0,60.0,80.0,2687.0,36.0,20.0,3.0,260.0,667.0,48.0,10.0,144.0,147.0,32.0,26.0,299.0,16.0,27.0,116.0,36.0,132.0,451.0,1566.0,1655.0,39.0,33.0,155.0,49.0,128.0,3.0,9.0,6.0,4.0,24.0,60.0,28.0,22.0,7.0,1.0,3.0,46.0,18.0,1.0,128.0,2.0,9.0,9.0,5.0,16.0,1.0,74.0,11.0,11.0,16.0,3.0,16.0,8.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2019,Pittsburgh Riverhounds SC,eutwbcm3he8jhehf1dxqkl3sa,M. Forrest,Forward,16,1.0,100.0,1.0,33.0,9.0,14.0,,,1.0,10.0,17.0,10.0,5.0,10.0,,34.0,6.0,1.0,24.0,2.0,3.0,10.0,13.0,1.0,10.0,6.0,1.0,,1.0,57.0,8.0,2.0,,16.0,6.0,5.0,10.0,15.0,,4.0,2.0,31.0,,3.0,1.0,8.0,6.0,6.0,23.0,24.0,15.0,3.0,16.0,,10.0,7.0,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,5.0,,,,,2.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Pittsburgh Riverhounds SC,bnzbojx4ox8a4vvxywxep1ln9,N. Franke,Defender,14,27.0,803.0,50.0,331.0,68.0,149.0,,30.0,,6.0,159.0,104.0,23.0,59.0,1.0,334.0,9.0,19.0,233.0,10.0,2.0,89.0,19.0,12.0,89.0,46.0,8.0,20.0,27.0,569.0,17.0,6.0,,92.0,111.0,18.0,10.0,68.0,12.0,21.0,10.0,103.0,6.0,14.0,27.0,17.0,29.0,136.0,242.0,245.0,11.0,15.0,35.0,12.0,63.0,9.0,1.0,1.0,,6.0,8.0,13.0,9.0,4.0,,1.0,,2.0,5.0,,,2.0,,8.0,5.0,,,,,8.0,1.0,3.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Pittsburgh Riverhounds SC,ds4ydkz3y7hnymqsnef0wa0h5,J. Greenspan,Defender,20,,2964.0,,1519.0,62.0,315.0,7.0,196.0,18.0,52.0,431.0,859.0,30.0,219.0,4.0,1587.0,26.0,2.0,1022.0,23.0,26.0,415.0,298.0,5.0,287.0,211.0,33.0,28.0,128.0,1963.0,34.0,8.0,10.0,79.0,770.0,44.0,10.0,193.0,150.0,15.0,,279.0,159.0,29.0,,34.0,34.0,457.0,1124.0,1172.0,200.0,17.0,86.0,49.0,45.0,1.0,1.0,29.0,4.0,3.0,2.0,89.0,18.0,6.0,,1.0,,3.0,,,,8.0,1.0,1.0,148.0,1.0,,2.0,2.0,13.0,1.0,16.0,,,4.0,,2.0,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,
USA_USL_Championship,2019,Pittsburgh Riverhounds SC,2mqxkxtrjrt9cbeqbyncer209,R. James,Midfielder,7,96.0,3027.0,254.0,1412.0,267.0,484.0,3.0,127.0,6.0,33.0,686.0,554.0,99.0,281.0,4.0,1420.0,20.0,24.0,937.0,24.0,8.0,408.0,569.0,29.0,367.0,224.0,33.0,79.0,139.0,2386.0,36.0,9.0,9.0,265.0,526.0,35.0,10.0,227.0,75.0,28.0,22.0,376.0,47.0,32.0,98.0,36.0,116.0,58.0,1005.0,1012.0,111.0,69.0,149.0,80.0,149.0,3.0,2.0,19.0,,13.0,26.0,65.0,38.0,8.0,,2.0,,4.0,65.0,,,2.0,,26.0,78.0,,,5.0,6.0,30.0,2.0,14.0,,,,,15.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
